"Filename","Frame","Time..HMS.","Period","Period.time..HMS.","Length..mm.","Precision..mm.","RMS..mm.","Range..mm.","Direction..deg.","Horz..Dir...deg.","Vert..Dir...deg.","Mid.X..mm.","Mid.Y..mm.","Mid.Z..mm.","OpCode","TapeReader","Depth","Comment","Year","Dive","Transect.Number","Dive.Type","X","X.1","X.2","X.3","Family","Genus","Species","Code","Number","Stage","Activity","Check.ID","Comment.1","Event.Time.HH.MM.SS"
"SL_2020_SSEO_Dive_13_13-59-01.000.avi",12291,"15:28:00.69",NA,NA,610.91,104.771,0.919,5365.854,18.151,29.62,16.345,-1492.551,752.707,-5098.835,1,"KelliiWood",85,"N/A",2020,13,24,"Line",NA,NA,NA,NA,"rockfish","yelloweye",145,145,5,"AD","Fish milling/hovering",NA,"",NA
"SL_2020_SSEO_Dive_13_13-59-01.000.avi",12291,"15:28:00.69",NA,NA,NA,26.437,0.06,3477.601,16.004,NA,NA,-948.398,-154.36,-3342.218,1,"KelliiWood",85,"N/A",2020,13,24,"Line",NA,NA,NA,NA,"rockfish","quillback",147,147,4,"","",NA,"",NA
"SL_2020_SSEO_Dive_13_13-59-01.000.avi",13953,"15:28:56.09",NA,NA,NA,22.065,0.581,3060.039,22.922,NA,NA,1050.71,-573.845,-2816.122,1,"KelliiWood",85,"N/A",2020,13,24,"Line",NA,NA,NA,NA,"rockfish","yelloweye",145,145,6,"AD","Fish milling/hovering",NA,"NO LENGTH - partial view only",NA
"SL_2020_SSEO_Dive_13_13-59-01.000.avi",14343,"15:29:09.09",NA,NA,NA,59.695,0.026,5231.557,14.219,NA,NA,-566.09,1133.281,-5075.865,1,"KelliiWood",85,"N/A",2020,13,24,"Line",NA,NA,NA,NA,"rockfish","quillback",147,147,7,"","",NA,"",NA
"SL_2020_SSEO_Dive_13_13-59-01.000.avi",15450,"15:29:45.99",NA,NA,NA,33.769,0.163,3905.387,24.08,NA,NA,-1588.28,-142.252,-3564.994,1,"KelliiWood",85,"N/A",2020,13,24,"Line",NA,NA,NA,NA,"rockfish","rosethorn",150,150,8,"","",NA,"",NA
"SL_2020_SSEO_Dive_13_13-59-01.000.avi",15969,"15:30:03.29",NA,NA,NA,53.833,0.428,5307.201,4.965,NA,NA,415.135,175.366,-5288.033,1,"KelliiWood",85,"N/A",2020,13,24,"Line",NA,NA,NA,NA,"rockfish","rosethorn",150,150,9,"","",NA,"",NA
"SL_2020_SSEO_Dive_13_13-59-01.000.avi",16239,"15:30:12.29",NA,NA,1108.879,151.151,1.056,5004.205,12.859,57.299,5.874,-587.465,946.149,-4878.704,1,"KelliiWood",85,"N/A",2020,13,24,"Line",NA,NA,NA,NA,"greenling","lingcod",130,130,10,"","",NA,"",NA
"SL_2020_SSEO_Dive_13_13-59-01.000.avi",16587,"15:30:23.89",NA,NA,NA,47.478,3.455,4613.08,31.21,NA,NA,-2224.63,858.764,-3948.931,1,"KelliiWood",85,"N/A",2020,13,24,"Line",NA,NA,NA,NA,"rockfish","quillback",147,147,11,"","",NA,"",NA
"SL_2020_SSEO_Dive_13_13-59-01.000.avi",17226,"15:30:45.19",NA,NA,NA,41.022,1.586,4417.131,30.886,NA,NA,-2248.582,276.572,-3791.89,1,"KelliiWood",85,"N/A",2020,13,24,"Line",NA,NA,NA,NA,"rockfish","rosethorn",150,150,12,"","",NA,"",NA
"SL_2020_SSEO_Dive_13_13-59-01.000.avi",17438,"15:30:52.25",NA,NA,NA,35.073,0.502,4075.571,14.006,NA,NA,980.547,91.026,-3954.81,1,"KelliiWood",85,"N/A",2020,13,24,"Line",NA,NA,NA,NA,"rockfish","quillback",147,147,13,"","",NA,"",NA
"SL_2020_SSEO_Dive_13_13-59-01.000.avi",24386,"15:34:43.85",NA,NA,NA,117.492,0.983,7233.071,17.593,NA,NA,-930.236,1950.768,-6902.643,1,"KelliiWood",85,"N/A",2020,13,24,"Line",NA,NA,NA,NA,"rockfish","yelloweye",145,145,14,"AD","Fish milling/hovering",NA,"NO LENGTH - too far away",NA
"SL_2020_SSEO_Dive_13_13-59-01.000.avi",25018,"15:35:04.91",NA,NA,NA,33.527,0.058,3973.609,27.878,NA,NA,1854.799,95.269,-3512.864,1,"KelliiWood",85,"N/A",2020,13,24,"Line",NA,NA,NA,NA,"rockfish","rosethorn",150,150,15,"","",NA,"",NA
"SL_2020_SSEO_Dive_13_13-59-01.000.avi",25159,"15:35:09.61",NA,NA,NA,64.401,0.847,5441.444,12.853,NA,NA,-1002.153,657.64,-5307.778,1,"KelliiWood",85,"N/A",2020,13,24,"Line",NA,NA,NA,NA,"rockfish","rosethorn",150,150,16,"","",NA,"",NA
"SL_2020_SSEO_Dive_13_13-59-01.000.avi",25787,"15:35:30.55",NA,NA,NA,65.545,0.137,5294.763,22.765,NA,NA,1812.485,935.743,-4886.082,1,"KelliiWood",85,"N/A",2020,13,24,"Line",NA,NA,NA,NA,"rockfish","quillback",147,147,17,"","",NA,"",NA
"SL_2020_SSEO_Dive_13_13-59-01.000.avi",26480,"15:35:53.65",NA,NA,NA,29.069,2.093,3508.705,20.853,NA,NA,-1062.598,-669.5,-3276.227,1,"KelliiWood",85,"N/A",2020,13,24,"Line",NA,NA,NA,NA,"rockfish","rosethorn",150,150,18,"","",NA,"",NA
"SL_2020_SSEO_Dive_13_13-59-01.000.avi",26656,"15:35:59.51",NA,NA,NA,93.766,1.627,6829.121,9.412,NA,NA,-254.639,1060.404,-6741.483,1,"KelliiWood",85,"N/A",2020,13,24,"Line",NA,NA,NA,NA,"rockfish","quillback",147,147,19,"","",NA,"",NA
"SL_2020_SSEO_Dive_13_13-59-01.000.avi",26753,"15:36:02.75",NA,NA,NA,75.668,0.096,5812.157,15.924,NA,NA,1379.974,776.649,-5592.286,1,"KelliiWood",85,"N/A",2020,13,24,"Line",NA,NA,NA,NA,"rockfish","rosethorn",150,150,20,"","",NA,"",NA
"SL_2020_SSEO_Dive_13_13-59-01.000.avi",26832,"15:36:05.38",NA,NA,NA,79.64,1.189,5789.849,23.781,NA,NA,1814.686,1447.65,-5304.109,1,"KelliiWood",85,"N/A",2020,13,24,"Line",NA,NA,NA,NA,"rockfish","yelloweye",145,145,21,"AD","Attracted",NA,"NO LENGTH - facing ROV",NA
"SL_2020_SSEO_Dive_13_13-59-01.000.avi",27118,"15:36:14.91",NA,NA,NA,47.044,0.681,4622.8,14.505,NA,NA,1028.993,512.989,-4477.532,1,"KelliiWood",85,"N/A",2020,13,24,"Line",NA,NA,NA,NA,"rockfish","rosethorn",150,150,22,"","",NA,"",NA
"SL_2020_SSEO_Dive_13_13-59-01.000.avi",28538,"15:37:02.25",NA,NA,NA,38.753,0.826,4457.745,5.872,NA,NA,240.994,369.398,-4435.872,1,"KelliiWood",85,"N/A",2020,13,24,"Line",NA,NA,NA,NA,"rockfish","rosethorn",150,150,23,"","",NA,"",NA
"SL_2020_SSEO_Dive_13_13-59-01.000.avi",30284,"15:38:00.44",NA,NA,NA,98.274,1.216,6766.785,19.109,NA,NA,-235.863,2177.067,-6402.665,1,"KelliiWood",85,"N/A",2020,13,24,"Line",NA,NA,NA,NA,"rockfish","quillback",147,147,24,"","",NA,"",NA
"SL_2020_SSEO_Dive_13_13-59-01.000.avi",31590,"15:38:43.98",NA,NA,NA,38.347,0.687,4254.528,31.459,NA,NA,2160.142,499.319,-3631.181,1,"KelliiWood",85,"N/A",2020,13,24,"Line",NA,NA,NA,NA,"rockfish","rosethorn",150,150,25,"","",NA,"",NA
"SL_2020_SSEO_Dive_13_13-59-01.000.avi",32212,"15:39:04.71",NA,NA,NA,13.371,2.628,2368.18,22.415,NA,NA,626.085,-659.51,-2186.628,1,"KelliiWood",85,"N/A",2020,13,24,"Line",NA,NA,NA,NA,"rockfish","rosethorn",150,150,26,"","",NA,"",NA
"SL_2020_SSEO_Dive_13_13-59-01.000.avi",32502,"15:39:14.38",NA,NA,NA,98.832,1.539,6662.215,30.283,NA,NA,-3194.476,1017.108,-5757.25,1,"KelliiWood",85,"N/A",2020,13,24,"Line",NA,NA,NA,NA,"rockfish","quillback",147,147,27,"","",NA,"",NA
"SL_2020_SSEO_Dive_13_13-59-01.000.avi",32725,"15:39:21.81",NA,NA,NA,53.796,0.68,4913.2,25.058,NA,NA,-2053.495,318.892,-4452.079,1,"KelliiWood",85,"N/A",2020,13,24,"Line",NA,NA,NA,NA,"rockfish","rosethorn",150,150,28,"","",NA,"",NA
"SL_2020_SSEO_Dive_13_13-59-01.000.avi",33579,"15:39:50.28",NA,NA,NA,58.977,1.32,5232.119,11.979,NA,NA,-734.732,779.17,-5121.341,1,"KelliiWood",85,"N/A",2020,13,24,"Line",NA,NA,NA,NA,"rockfish","rosethorn",150,150,29,"","",NA,"",NA
"SL_2020_SSEO_Dive_13_13-59-01.000.avi",34482,"15:40:20.37",NA,NA,NA,44.736,0.77,4485.616,14.505,NA,NA,782.455,788.825,-4345.834,1,"KelliiWood",85,"N/A",2020,13,24,"Line",NA,NA,NA,NA,"rockfish","rosethorn",150,150,30,"","",NA,"",NA
"SL_2020_SSEO_Dive_13_13-59-01.000.avi",34529,"15:40:21.94",NA,NA,NA,79.289,0.533,5928.653,20.768,NA,NA,680.254,1966.93,-5551.339,1,"KelliiWood",85,"N/A",2020,13,24,"Line",NA,NA,NA,NA,"rockfish","rosethorn",150,150,31,"","",NA,"",NA
"SL_2020_SSEO_Dive_13_13-59-01.000.avi",35048,"15:40:39.24",NA,NA,NA,59.784,0.772,5379.257,12.776,NA,NA,149.443,1159.171,-5250.752,1,"KelliiWood",85,"N/A",2020,13,24,"Line",NA,NA,NA,NA,"rockfish","quillback",147,147,32,"","",NA,"",NA
"SL_2020_SSEO_Dive_13_13-59-01.000.avi",36284,"15:41:20.44",NA,NA,1507.47,57.694,2.5,3983.371,29.619,47.023,41.491,-1834.418,714.575,-3462.88,1,"KelliiWood",85,"N/A",2020,13,24,"Line",NA,NA,NA,NA,"greenling","lingcod",130,130,33,"","",NA,"",NA
"SL_2020_SSEO_Dive_13_13-59-01.000.avi",36503,"15:41:27.74",NA,NA,NA,15.231,0.434,2706.84,30.939,NA,NA,-1389.229,72.55,-2322.017,1,"KelliiWood",85,"N/A",2020,13,24,"Line",NA,NA,NA,NA,"rockfish","rosethorn",150,150,34,"","",NA,"",NA
"SL_2020_SSEO_Dive_13_13-59-01.000.avi",37118,"15:41:48.24",NA,NA,NA,85.128,1.815,5971.586,27.559,NA,NA,-1717.997,2142.545,-5302.624,1,"KelliiWood",85,"N/A",2020,13,24,"Line",NA,NA,NA,NA,"rockfish","quillback",147,147,35,"","",NA,"",NA
"SL_2020_SSEO_Dive_13_13-59-01.000.avi",37266,"15:41:53.17",NA,NA,NA,22.844,0.14,3302.607,30.622,NA,NA,-1678.624,-121.653,-2841.591,1,"KelliiWood",85,"N/A",2020,13,24,"Line",NA,NA,NA,NA,"rockfish","rosethorn",150,150,36,"","",NA,"",NA
"SL_2020_SSEO_Dive_13_13-59-01.000.avi",37335,"15:41:55.47",NA,NA,NA,156.691,0.204,8402.577,16.929,NA,NA,-936.818,2228.121,-8047.431,1,"KelliiWood",85,"N/A",2020,13,24,"Line",NA,NA,NA,NA,"rockfish","yelloweye",145,145,37,"AD","Fish milling/hovering",NA,"NO LENGTH - too far away",NA
"SL_2020_SSEO_Dive_13_13-59-01.000.avi",37475,"15:42:00.14",NA,NA,NA,54.029,1.07,5099.372,13.732,NA,NA,120.138,1184.671,-4958.398,1,"KelliiWood",85,"N/A",2020,13,24,"Line",NA,NA,NA,NA,"rockfish","rosethorn",150,150,38,"","",NA,"",NA
"SL_2020_SSEO_Dive_13_13-59-01.000.avi",37796,"15:42:10.84",NA,NA,NA,76.11,0.388,5925.11,31.266,NA,NA,-2971.128,772.857,-5067.743,1,"KelliiWood",85,"N/A",2020,13,24,"Line",NA,NA,NA,NA,"rockfish","rosethorn",150,150,39,"","",NA,"",NA
"SL_2020_SSEO_Dive_13_13-59-01.000.avi",38508,"15:42:34.57",NA,NA,NA,91.488,2.398,6533.389,16.397,NA,NA,-1833.909,170.623,-6268.4,1,"KelliiWood",85,"N/A",2020,13,24,"Line",NA,NA,NA,NA,"rockfish","quillback",147,147,40,"","",NA,"",NA
"SL_2020_SSEO_Dive_13_13-59-01.000.avi",38508,"15:42:34.57",NA,NA,NA,116.961,0.342,7314.177,21.745,NA,NA,-2699.947,203.358,-6794.565,1,"KelliiWood",85,"N/A",2020,13,24,"Line",NA,NA,NA,NA,"rockfish","yelloweye",145,145,41,"AD","Fish milling/hovering",NA,"NO LENGTH - too dark",NA
"SL_2020_SSEO_Dive_13_13-59-01.000.avi",38610,"15:42:37.97",NA,NA,665.258,265.991,2.559,6962.732,15.609,55.133,16.023,1174.907,1459.235,-6705.957,1,"KelliiWood",85,"N/A",2020,13,24,"Line",NA,NA,NA,NA,"rockfish","yelloweye",145,145,43,"AD","Fish milling/hovering",NA,"",NA
"SL_2020_SSEO_Dive_13_13-59-01.000.avi",38610,"15:42:37.97",NA,NA,NA,68.661,1.988,5515.538,21.235,NA,NA,-1960.298,-405.18,-5139.476,1,"KelliiWood",85,"N/A",2020,13,24,"Line",NA,NA,NA,NA,"rockfish","quillback",147,147,42,"","",NA,"",NA
"SL_2020_SSEO_Dive_13_13-59-01.000.avi",38635,"15:42:38.81",NA,NA,905.483,272.021,2.993,8411.573,20.73,33.129,7.477,-2069.296,2140.73,-7867.011,1,"KelliiWood",85,"N/A",2020,13,24,"Line",NA,NA,NA,NA,"greenling","lingcod",130,130,44,"","",NA,"",NA
"SL_2020_SSEO_Dive_13_13-59-01.000.avi",38762,"15:42:43.04",NA,NA,NA,87.043,0.758,6539.464,12.575,NA,NA,12.749,1398.109,-6388.249,1,"KelliiWood",85,"N/A",2020,13,24,"Line",NA,NA,NA,NA,"rockfish","quillback",147,147,45,"","",NA,"",NA
"SL_2020_SSEO_Dive_13_13-59-01.000.avi",38930,"15:42:48.64",NA,NA,564.943,170.149,2.265,7689.245,30.127,2.283,20.951,-3723.555,1015.05,-6650.511,1,"KelliiWood",85,"N/A",2020,13,24,"Line",NA,NA,NA,NA,"rockfish","yelloweye",145,145,46,"AD","Fish milling/hovering",NA,"",NA
"SL_2020_SSEO_Dive_13_13-59-01.000.avi",39370,"15:43:03.30",NA,NA,NA,75.181,1.349,5629.768,21.828,NA,NA,-1561.589,1373.052,-5231.679,1,"KelliiWood",85,"N/A",2020,13,24,"Line",NA,NA,NA,NA,"rockfish","quillback",147,147,47,"","",NA,"",NA
"SL_2020_SSEO_Dive_13_13-59-01.000.avi",39610,"15:43:11.30",NA,NA,159.803,40.974,1.576,4903.136,14.594,8.648,2.328,-924.191,819.862,-4744.938,1,"KelliiWood",85,"N/A",2020,13,24,"Line",NA,NA,NA,NA,"rockfish","yelloweye",145,145,48,"JV","Fish milling/hovering",NA,"",NA
"SL_2020_SSEO_Dive_13_13-59-01.000.avi",40598,"15:43:44.24",NA,NA,NA,37.396,0.587,4437.528,4.728,NA,NA,100.355,334.014,-4423.801,1,"KelliiWood",85,"N/A",2020,13,24,"Line",NA,NA,NA,NA,"rockfish","rosethorn",150,150,49,"","",NA,"",NA
"SL_2020_SSEO_Dive_13_13-59-01.000.avi",41871,"15:44:26.67",NA,NA,NA,27.251,0.588,3493.08,19.659,NA,NA,-1152.375,217.064,-3290.368,1,"KelliiWood",85,"N/A",2020,13,24,"Line",NA,NA,NA,NA,"rockfish","rosethorn",150,150,50,"","",NA,"",NA
"SL_2020_SSEO_Dive_13_13-59-01.000.avi",42006,"15:44:31.17",NA,NA,NA,36.143,0.229,3952.499,23.517,NA,NA,1484.261,-547.676,-3622.053,1,"KelliiWood",85,"N/A",2020,13,24,"Line",NA,NA,NA,NA,"rockfish","rosethorn",150,150,51,"","",NA,"",NA
"SL_2020_SSEO_Dive_13_13-59-01.000.avi",42069,"15:44:33.27",NA,NA,NA,118.951,0.767,7198.857,25.605,NA,NA,-1046.325,2903.845,-6503.571,1,"KelliiWood",85,"N/A",2020,13,24,"Line",NA,NA,NA,NA,"rockfish","quillback",147,147,52,"","",NA,"",NA
"SL_2020_SSEO_Dive_13_13-59-01.000.avi",42495,"15:44:47.47",NA,NA,NA,71.22,0.871,5702.512,13.187,NA,NA,-937.659,879.547,-5555.703,1,"KelliiWood",85,"N/A",2020,13,24,"Line",NA,NA,NA,NA,"rockfish","rosethorn",150,150,53,"","",NA,"",NA
"SL_2020_SSEO_Dive_13_13-59-01.000.avi",43505,"15:45:21.13",NA,NA,NA,37.108,0.916,4337.945,6.323,NA,NA,316.795,340.386,-4312.951,1,"KelliiWood",85,"N/A",2020,13,24,"Line",NA,NA,NA,NA,"rockfish","quillback",147,147,54,"","",NA,"",NA
"SL_2020_SSEO_Dive_13_13-59-01.000.avi",43622,"15:45:25.03",NA,NA,NA,13.215,0.642,2389.203,17.8,NA,NA,-422.014,-605.195,-2272.43,1,"KelliiWood",85,"N/A",2020,13,24,"Line",NA,NA,NA,NA,"rockfish","rosethorn",150,150,55,"","",NA,"",NA
"SL_2020_SSEO_Dive_13_13-59-01.000.avi",44258,"15:45:46.23",NA,NA,NA,100.738,3.97,6554.465,27.067,NA,NA,-2667.112,1311.353,-5841.907,1,"KelliiWood",85,"N/A",2020,13,24,"Line",NA,NA,NA,NA,"rockfish","quillback",147,147,56,"","",NA,"",NA
"SL_2020_SSEO_Dive_13_13-59-01.000.avi",44955,"15:46:09.47",NA,NA,NA,34.729,0.488,4161.057,8.378,NA,NA,-604.581,-62.289,-4116.431,1,"KelliiWood",85,"N/A",2020,13,24,"Line",NA,NA,NA,NA,"rockfish","rosethorn",150,150,57,"","",NA,"",NA
"SL_2020_SSEO_Dive_13_13-59-01.000.avi",45144,"15:46:15.77",NA,NA,NA,16.362,0.473,2637.022,30.676,NA,NA,-932.655,-978.679,-2264.118,1,"KelliiWood",85,"N/A",2020,13,24,"Line",NA,NA,NA,NA,"rockfish","rosethorn",150,150,58,"","",NA,"",NA
"SL_2020_SSEO_Dive_13_13-59-01.000.avi",45367,"15:46:23.20",NA,NA,NA,38.128,0.665,4278.427,10.415,NA,NA,340.315,677.667,-4210.687,1,"KelliiWood",85,"N/A",2020,13,24,"Line",NA,NA,NA,NA,"rockfish","rosethorn",150,150,59,"","",NA,"",NA
"SL_2020_SSEO_Dive_13_13-59-01.000.avi",45597,"15:46:30.87",NA,NA,419.843,31.109,0.555,2420.6,12.159,49.714,16.358,496.9,-114.153,-2366.298,1,"KelliiWood",85,"N/A",2020,13,24,"Line",NA,NA,NA,NA,"greenling","lingcod",130,130,61,"","",NA,"",NA
"SL_2020_SSEO_Dive_13_13-59-01.000.avi",45597,"15:46:30.87",NA,NA,NA,194.851,8.804,9064.158,22.054,NA,NA,-2441.558,2337.329,-8410.39,1,"KelliiWood",85,"N/A",2020,13,24,"Line",NA,NA,NA,NA,"rockfish","yelloweye",145,145,60,"AD","Fish milling/hovering",NA,"NO LENGTH - too dark",NA
"SL_2020_SSEO_Dive_13_13-59-01.000.avi",47127,"15:47:21.87",NA,NA,NA,62.43,1.896,5177.938,26.346,NA,NA,-2117.838,873.182,-4643.636,1,"KelliiWood",85,"N/A",2020,13,24,"Line",NA,NA,NA,NA,"rockfish","rosethorn",150,150,62,"","",NA,"",NA
"SL_2020_SSEO_Dive_13_13-59-01.000.avi",53222,"15:50:45.03",NA,NA,NA,130.013,0.166,7681.287,33.383,NA,NA,-3726.406,1968.502,-6421.921,1,"KelliiWood",85,"N/A",2020,13,24,"Line",NA,NA,NA,NA,"rockfish","quillback",147,147,63,"","",NA,"",NA
"SL_2020_SSEO_Dive_13_13-59-01.000.avi",55641,"15:52:05.66",NA,NA,NA,97.751,0.757,6490.465,19.027,NA,NA,1520.693,1446.852,-6141.682,1,"KelliiWood",85,"N/A",2020,13,24,"Line",NA,NA,NA,NA,"rockfish","rosethorn",150,150,64,"","",NA,"",NA
"SL_2020_SSEO_Dive_14_15-56-28.000.avi",390,"16:53:59.00",NA,NA,592.698,129.686,1.37,5100.934,6.622,48.048,23.254,535.833,-242.721,-5066.902,1,"KelliiWood",60,"N/A",2020,14,25,"Line",NA,NA,NA,NA,"greenling","lingcod",130,130,1,"","",NA,"",NA
"SL_2020_SSEO_Dive_14_15-56-28.000.avi",1930,"16:54:50.34",NA,NA,375.776,140.295,3.636,6457.052,19.907,36.589,39.933,-1457.7,1645.826,-6071.235,1,"KelliiWood",60,"N/A",2020,14,25,"Line",NA,NA,NA,NA,"rockfish","yelloweye",145,145,2,"AD","Fish milling/hovering",NA,"",NA
"SL_2020_SSEO_Dive_14_15-56-28.000.avi",2007,"16:54:52.91",NA,NA,NA,71.058,4.1,5467.853,22.207,NA,NA,-1505.897,1395.063,-5067.888,1,"KelliiWood",60,"N/A",2020,14,25,"Line",NA,NA,NA,NA,"rockfish","quillback",147,147,3,"","",NA,"",NA
"SL_2020_SSEO_Dive_14_15-56-28.000.avi",2090,"16:54:55.68",NA,NA,483.985,55.577,1.322,5373.768,17.413,8.906,9.231,-1215.683,1052.774,-5127.49,1,"KelliiWood",60,"N/A",2020,14,25,"Line",NA,NA,NA,NA,"greenling","lingcod",130,130,4,"","",NA,"",NA
"SL_2020_SSEO_Dive_14_15-56-28.000.avi",2090,"16:54:55.68",NA,NA,NA,72.09,4.573,5754.184,30.917,NA,NA,-2859.312,732.059,-4939.54,1,"KelliiWood",60,"N/A",2020,14,25,"Line",NA,NA,NA,NA,"greenling","lingcod",130,130,5,"","",NA,"NO LENGTH - partial view only",NA
"SL_2020_SSEO_Dive_14_15-56-28.000.avi",2620,"16:55:13.35",NA,NA,NA,62.656,1.065,5230.572,17.742,NA,NA,998.138,1222.704,-4986.742,1,"KelliiWood",60,"N/A",2020,14,25,"Line",NA,NA,NA,NA,"rockfish","rosethorn",150,150,6,"","",NA,"",NA
"SL_2020_SSEO_Dive_14_15-56-28.000.avi",2976,"16:55:25.22",NA,NA,NA,93.159,0.993,6615.199,20.139,NA,NA,-98.963,2250.578,-6219.804,1,"KelliiWood",60,"N/A",2020,14,25,"Line",NA,NA,NA,NA,"rockfish","rosethorn",150,150,7,"","",NA,"",NA
"SL_2020_SSEO_Dive_14_15-56-28.000.avi",4153,"16:56:04.45",NA,NA,NA,45.848,1.195,4840.646,6.408,NA,NA,-218.626,474.742,-4812.346,1,"KelliiWood",60,"N/A",2020,14,25,"Line",NA,NA,NA,NA,"rockfish","rosethorn",150,150,8,"","",NA,"",NA
"SL_2020_SSEO_Dive_14_15-56-28.000.avi",4250,"16:56:07.69",NA,NA,NA,35.341,0.593,3935.729,32.482,NA,NA,1604.659,1362.342,-3325.516,1,"KelliiWood",60,"N/A",2020,14,25,"Line",NA,NA,NA,NA,"greenling","lingcod",130,130,9,"","",NA,"NO LENGTH - partial view only",NA
"SL_2020_SSEO_Dive_14_15-56-28.000.avi",4696,"16:56:22.56",NA,NA,NA,95.341,1.625,6325.372,26.04,NA,NA,1846.644,2051.073,-5691.514,1,"KelliiWood",60,"N/A",2020,14,25,"Line",NA,NA,NA,NA,"rockfish","quillback",147,147,10,"","",NA,"",NA
"SL_2020_SSEO_Dive_14_15-56-28.000.avi",5348,"16:56:44.29",NA,NA,NA,49.622,0.462,4943.536,8.666,NA,NA,-329.924,648.226,-4889.734,1,"KelliiWood",60,"N/A",2020,14,25,"Line",NA,NA,NA,NA,"rockfish","rosethorn",150,150,11,"","",NA,"",NA
"SL_2020_SSEO_Dive_14_15-56-28.000.avi",6139,"16:57:10.67",NA,NA,350.849,91.178,2.387,5717.343,29.939,7.686,18.641,-2549.189,1282.049,-4954.392,1,"KelliiWood",60,"N/A",2020,14,25,"Line",NA,NA,NA,NA,"rockfish","yelloweye",145,145,12,"AD","Fish milling/hovering",NA,"",NA
"SL_2020_SSEO_Dive_14_15-56-28.000.avi",7843,"16:58:07.47",NA,NA,236.999,73.906,1.25,3874.918,3.461,48.79,26.293,-173.906,-156.459,-3867.85,1,"KelliiWood",60,"N/A",2020,14,25,"Line",NA,NA,NA,NA,"rockfish","yelloweye",145,145,13,"JV","Fish milling/hovering",NA,"",NA
"SL_2020_SSEO_Dive_14_15-56-28.000.avi",8435,"16:58:27.21",NA,NA,NA,97.441,0.76,6443.499,22.504,NA,NA,1364.35,2030.692,-5961,1,"KelliiWood",60,"N/A",2020,14,25,"Line",NA,NA,NA,NA,"rockfish","quillback",147,147,14,"","",NA,"",NA
"SL_2020_SSEO_Dive_14_15-56-28.000.avi",8660,"16:58:34.71",NA,NA,NA,37.946,0.411,4312.172,8.333,NA,NA,456.069,410.143,-4268.326,1,"KelliiWood",60,"N/A",2020,14,25,"Line",NA,NA,NA,NA,"rockfish","quillback",147,147,15,"","",NA,"",NA
"SL_2020_SSEO_Dive_14_15-56-28.000.avi",9177,"16:58:51.95",NA,NA,NA,87.799,0.994,6247.581,17.168,NA,NA,884.146,1594.424,-5975.648,1,"KelliiWood",60,"N/A",2020,14,25,"Line",NA,NA,NA,NA,"rockfish","quillback",147,147,16,"","",NA,"",NA
"SL_2020_SSEO_Dive_14_15-56-28.000.avi",11284,"17:00:02.19",NA,NA,NA,52.233,0.138,4878.218,16.115,NA,NA,466.639,1252.273,-4691.596,1,"KelliiWood",60,"N/A",2020,14,25,"Line",NA,NA,NA,NA,"rockfish","quillback",147,147,17,"","",NA,"",NA
"SL_2020_SSEO_Dive_14_15-56-28.000.avi",11399,"17:00:06.03",NA,NA,NA,19.417,1.253,3095.33,7.936,NA,NA,385.843,171.452,-3066.398,1,"KelliiWood",60,"N/A",2020,14,25,"Line",NA,NA,NA,NA,"rockfish","quillback",147,147,18,"","",NA,"",NA
"SL_2020_SSEO_Dive_14_15-56-28.000.avi",11584,"17:00:12.19",NA,NA,NA,8.876,1.695,1960.676,25.208,NA,NA,-806.686,-222.918,-1773.081,1,"KelliiWood",60,"N/A",2020,14,25,"Line",NA,NA,NA,NA,"rockfish","quillback",147,147,19,"","",NA,"",NA
"SL_2020_SSEO_Dive_14_15-56-28.000.avi",12660,"17:00:48.07",NA,NA,NA,30.092,1.895,3799.066,9.778,NA,NA,-553.048,317.289,-3745.18,1,"KelliiWood",60,"N/A",2020,14,25,"Line",NA,NA,NA,NA,"rockfish","quillback",147,147,20,"","",NA,"",NA
"SL_2020_SSEO_Dive_14_15-56-28.000.avi",14513,"17:01:49.84",NA,NA,448.189,264.408,1.831,7918.046,18.172,34.308,2.659,-2436.569,401.012,-7523.15,1,"KelliiWood",60,"N/A",2020,14,25,"Line",NA,NA,NA,NA,"rockfish","yelloweye",145,145,21,"AD","Fish milling/hovering",NA,"",NA
"SL_2020_SSEO_Dive_14_15-56-28.000.avi",16438,"17:02:54.02",NA,NA,NA,13.412,1.203,2431.31,17.121,NA,NA,-676.955,-241.778,-2322.616,1,"KelliiWood",60,"N/A",2020,14,25,"Line",NA,NA,NA,NA,"greenling","lingcod",130,130,22,"","",NA,"NO LENGTH - facing wrong directio",NA
"SL_2020_SSEO_Dive_14_15-56-28.000.avi",16615,"17:02:59.92",NA,NA,NA,72.117,1.962,5973.45,8.446,NA,NA,-394.391,760.069,-5911.756,1,"KelliiWood",60,"N/A",2020,14,25,"Line",NA,NA,NA,NA,"rockfish","quillback",147,147,23,"","",NA,"",NA
"SL_2020_SSEO_Dive_14_15-56-28.000.avi",16765,"17:03:04.92",NA,NA,NA,30.799,0.314,3823.465,10.004,NA,NA,579.737,-339.223,-3764.003,1,"KelliiWood",60,"N/A",2020,14,25,"Line",NA,NA,NA,NA,"rockfish","yelloweye",145,145,24,"JV","Fish milling/hovering",NA,"NO LENGTH - Facing wrong directio",NA
