"","Year","Mgt.Area","fishery.code","gear","ye.lbs","ye.mt","ha.bycatch"
"625",1988,"SSEO","M07B","Non-pelagic/bottom trawl",842.52,0.3821586468,"other"
"626",1989,"SEO","S04T","troll/salmon",139,0.06304901,"other"
"627",1989,"SSEI","S05B","troll/salmon",137.7937779,0.062501879717661,"other"
"628",1989,"CSEO","S15B","troll/salmon",85.39525319,0.0387344328944521,"other"
"629",1989,"NSEI","S15B","troll/salmon",48.72622738,0.0221017294772942,"other"
"630",1989,"SSEI","S15B","troll/salmon",114.5514539,0.051959393974501,"other"
"631",1989,"SSEO","S15B","troll/salmon",25.07887465,0.0113755267524935,"other"
"632",1989,"EYKT","M07B","Non-pelagic/bottom trawl",106.62,0.0483617658,"other"
"633",1990,"EYKT","B61B","Longline",25.85290651,0.0117266198638709,"hal.by"
"634",1990,"CSEO","S05B","troll/salmon",233.6784835,0.105994223330765,"other"
"635",1990,"EYKT","S05B","troll/salmon",40.76496954,0.0184905825336486,"other"
"636",1990,"NSEI","S05B","troll/salmon",0.667482567,0.00030276341756553,"other"
"637",1990,"CSEO","S15B","troll/salmon",231.0305687,0.104793155656633,"other"
"638",1990,"EYKT","S15B","troll/salmon",41.69144612,0.0189108230455708,"other"
"639",1990,"NSEI","S15B","troll/salmon",34.04161091,0.0154409342926669,"other"
"640",1990,"SSEI","S15B","troll/salmon",25.73257298,0.0116720377779982,"other"
"641",1990,"SSEO","S15B","troll/salmon",166.9725075,0.075737059676925,"other"
"642",1991,"SSEI","C61B","Longline",2.979859166,0.00135163431910594,"other"
"643",1991,"CSEO","S05B","troll/salmon",36.40882888,0.0165146806916792,"other"
"644",1991,"NSEI","S05B","troll/salmon",10.0122385,0.004541451261215,"other"
"645",1991,"SSEI","S05B","troll/salmon",8.300829995,0.00376517347743205,"other"
"646",1991,"CSEO","S15B","troll/salmon",15.22551026,0.0069061391988334,"other"
"647",1991,"NSEI","S15B","troll/salmon",16.01958161,0.0072663220224799,"other"
"648",1992,"EYKT","M61B","Longline",66.90140845,0.0303458098588355,"other"
"649",1992,"CSEO","S15B","troll/salmon",7.281765776,0.00330293613833584,"other"
"650",1992,"EYKT","S15B","troll/salmon",11.11771897,0.0050428861476023,"other"
"651",1992,"NSEI","S15B","troll/salmon",59.40594845,0.0269459441574355,"other"
"652",1992,"SSEI","S15B","troll/salmon",66.40663996,0.0301213878194564,"other"
"653",1992,"SSEO","S15B","troll/salmon",15.17931886,0.0068851872417074,"other"
"654",1993,"CSEO","S05B","troll/salmon",5.957808362,0.00270240229491958,"other"
"655",1993,"CSEO","S15B","troll/salmon",797.6843418,0.361821640597062,"other"
"656",1993,"EYKT","S15B","troll/salmon",611.4745431,0.277358738004729,"other"
"657",1994,"SSEO","B61B","Longline",913.1632693,0.414201727321787,"hal.by"
"658",1994,"CSEO","M61B","Longline",13.0541836,0.005921247139124,"other"
"659",1994,"CSEO","S15B","troll/salmon",874.4738718,0.396652603509762,"other"
"660",1994,"SSEI","S15B","troll/salmon",224.9524929,0.102036201254511,"other"
"661",1994,"SSEO","S15B","troll/salmon",252.7686576,0.114653335400784,"other"
"662",1995,"CSEO","S15B","troll/salmon",24.49321215,0.0111098760991185,"other"
"663",1995,"EYKT","S15B","troll/salmon",1.852953161,0.00084048102429799,"other"
"664",1996,"NSEI","B61B","Longline",138.9859117,0.063042619688003,"hal.by"
"665",1996,"SEO","B61B","Longline",151,0.06849209,"hal.by"
"666",1996,"CSEO","S05B","troll/salmon",7.943744483,0.00360320306004397,"other"
"667",1996,"CSEO","S15B","troll/salmon",2.647914828,0.00120106768683252,"other"
"668",1997,"NSEI","B06B","Longline",9.097325839,0.00412645602731201,"hal.by"
"669",1997,"CSEO","C06B","Longline",2.190301674,0.00099349893630966,"other"
"670",1997,"EYKT","C06B","Longline",8.573475138,0.00388884258784542,"other"
"671",1997,"NSEI","C61A","Longline",0.27071011,0.0001227913987949,"other"
"672",1998,"CSEO","B61B","Longline",119.3981402,0.054157802413318,"hal.by"
"673",1998,"SSEI","B61B","Longline",10.70229649,0.0048544546648991,"hal.by"
"674",1998,"NSEI","M06B","Longline",3.828647956,0.00173663642636204,"other"
"675",1985,"SEO","B61B","Longline",979.44,0.4442641896,"hal.by"
"676",1986,"SSEI","M06B","Longline",6.794542256,0.00308193642189904,"other"
"677",1986,"NSEI","M61B","Longline",202.8373486,0.092004992951474,"other"
"678",1987,"SSEO","B61B","Longline",346.7713505,0.157292016873295,"hal.by"
"679",1987,"NSEI","M06B","Longline",393.0802212,0.178297257534108,"other"
"680",1987,"SEO","M26B","Mechanical jigs",158.76,0.0720119484,"other"
"681",1987,"NSEI","M61B","Longline",2033.676423,0.92245528870857,"other"
"682",1987,"NSEO","M61B","Longline",0,0,"other"
"683",1987,"SEO","M61B","Longline",3893.4,1.766007306,"other"
"684",1987,"SSEI","M61B","Longline",150.0976153,0.068082777323927,"other"
"685",1987,"SEO","C61B","Longline",28.56,0.0129545304,"other"
"686",1988,"CSEO","B05B","Hand troll",12.86619669,0.0058359781566171,"hal.by"
"687",1988,"SEO","B05B","Hand troll",1.71444,0.0007776528396,"hal.by"
"688",1988,"CSEO","B06B","Longline",3166.147434,1.43613281458806,"hal.by"
"689",1988,"NSEI","B06B","Longline",2332.512796,1.05800447913764,"hal.by"
"690",1988,"NSEO","B06B","Longline",344.902566,0.15644435491194,"hal.by"
"691",1988,"SEO","B06B","Longline",1231.57356,0.5586294510804,"hal.by"
"692",1988,"SSEI","B06B","Longline",5267.802582,2.38942257316938,"hal.by"
"693",1988,"SSEO","B06B","Longline",1893.779369,0.85899938398471,"hal.by"
"694",1988,"CSEO","B61B","Longline",12782.45438,5.7979934822242,"hal.by"
"695",1988,"EYKT","B61B","Longline",2917.945627,1.32355095695093,"hal.by"
"696",1988,"NSEI","B61B","Longline",12694.78608,5.7582280180272,"hal.by"
"697",1988,"NSEO","B61B","Longline",2490.274313,1.12956352563367,"hal.by"
"698",1988,"SEO","B61B","Longline",3771.42948,1.7106826978332,"hal.by"
"699",1988,"SSEI","B61B","Longline",14760.80886,6.6953552908074,"hal.by"
"700",1988,"SSEO","B61B","Longline",17313.0653,7.853033289427,"hal.by"
"701",1988,"NSEI","M05B","Hand troll",37.56269291,0.0170380618770469,"other"
"702",1988,"SSEI","M05B","Hand troll",130.4700358,0.059179903538522,"other"
"703",1988,"CSEO","M06B","Longline",1913.871504,0.86811297549936,"other"
"704",1988,"NSEI","M06B","Longline",2478.305171,1.12413444251389,"other"
"705",1988,"NSEO","M06B","Longline",410.77234,0.1863222257006,"other"
"706",1988,"SSEI","M06B","Longline",1308.372499,0.59346468182141,"other"
"707",1988,"SSEO","M06B","Longline",288.8607515,0.131024348272885,"other"
"708",1988,"SSEI","M09B","Pot",61.07490497,0.0277029661453423,"other"
"709",1988,"CSEO","M26B","Mechanical jigs",555.8621837,0.252133527904483,"other"
"710",1988,"NSEI","M26B","Mechanical jigs",459.9489338,0.208628236882342,"other"
"711",1988,"NSEO","M26B","Mechanical jigs",48.09372202,0.0218148313710518,"other"
"712",1988,"SSEI","M26B","Mechanical jigs",581.7592086,0.263880159428874,"other"
"713",1988,"SSEO","M26B","Mechanical jigs",971.6737033,0.440741475079847,"other"
"714",1988,"CSEO","M61B","Longline",24123.62666,10.9422358167094,"other"
"715",1988,"EYKT","M61B","Longline",1684.240556,0.76395467379604,"other"
"716",1988,"NSEI","M61B","Longline",10797.65118,4.8977065987362,"other"
"717",1988,"NSEO","M61B","Longline",4155.290165,1.88479806594235,"other"
"718",1988,"SEO","M61B","Longline",546,0.24766014,"other"
"719",1988,"SSEI","M61B","Longline",16197.22885,7.3469010340715,"other"
"720",1988,"SSEO","M61B","Longline",23484.63511,10.6523956395449,"other"
"721",1988,"CSEO","0","Longline",494.4299887,0.224268498574433,"other"
"722",1988,"SSEO","Z79B","Longline",47.10000235,0.0213640900659365,"other"
"723",1988,"SSEI","C61C","Longline",39.89834706,0.0180974912429454,"other"
"724",1988,"CSEO","M61B","Longline",364.5010163,0.165334015983517,"other"
"725",1988,"NSEI","C61A","Longline",1040.095984,0.47177713738256,"other"
"726",1988,"CSEO","C61B","Longline",228.1317761,0.103478292321199,"other"
"727",1988,"SSEO","C61B","Longline",1278.795103,0.58004867076977,"other"
"728",1988,"SSEI","C61C","Longline",247.1373541,0.112099032446219,"other"
"729",1989,"CSEO","B05B","Hand troll",35.62961697,0.0161612379614223,"hal.by"
"730",1989,"SSEI","B05B","Hand troll",352.8524918,0.160050361755562,"hal.by"
"731",1989,"SSEO","B05B","Hand troll",39.5358085,0.017933047377515,"hal.by"
"732",1989,"CSEO","B06B","Longline",1896.058379,0.86003312013061,"hal.by"
"733",1989,"NSEI","B06B","Longline",4237.896256,1.92226736275904,"hal.by"
"734",1989,"NSEO","B06B","Longline",272.3891272,0.123552984206648,"hal.by"
"735",1989,"SEO","B06B","Longline",477.42828,0.2165566935252,"hal.by"
"736",1989,"SSEI","B06B","Longline",2332.652034,1.05806763610206,"hal.by"
"737",1989,"SSEO","B06B","Longline",1027.940707,0.46626362528813,"hal.by"
"738",1989,"CSEO","B61B","Longline",26120.99325,11.8482213282675,"hal.by"
"739",1989,"EYKT","B61B","Longline",2423.145224,1.09911444215416,"hal.by"
"740",1989,"NSEI","B61B","Longline",27969.84631,12.6868425877529,"hal.by"
"741",1989,"NSEO","B61B","Longline",8032.881353,3.64363465290727,"hal.by"
"742",1989,"SEO","B61B","Longline",2617.71468,1.1873692017012,"hal.by"
"743",1989,"SSEI","B61B","Longline",13687.59451,6.2085559937909,"hal.by"
"744",1989,"SSEO","B61B","Longline",10068.01603,4.5667513910477,"hal.by"
"745",1989,"CSEO","M05B","Hand troll",7.198467951,0.00326515307789409,"other"
"746",1989,"SSEO","M05B","Hand troll",4.401546934,0.00199649767379306,"other"
"747",1989,"CSEO","M06B","Longline",224.8016328,0.101967772621752,"other"
"748",1989,"EYKT","M06B","Longline",77.66444444,0.0352278153535396,"other"
"749",1989,"NSEI","M06B","Longline",311.5740762,0.141326885223558,"other"
"750",1989,"NSEO","M06B","Longline",96.97710704,0.0439878459822736,"other"
"751",1989,"SSEI","M06B","Longline",1723.796989,0.78189707624051,"other"
"752",1989,"SSEO","M06B","Longline",91.88572969,0.0416784481300871,"other"
"753",1989,"CSEO","M26B","Mechanical jigs",60.78488546,0.0275714161958014,"other"
"754",1989,"NSEO","M26B","Mechanical jigs",71.99841278,0.0326577600528802,"other"
"755",1989,"SSEI","M26B","Mechanical jigs",80.67407095,0.0365929518422105,"other"
"756",1989,"SSEO","M26B","Mechanical jigs",6.052059634,0.00274515372938606,"other"
"757",1989,"CSEO","M61B","Longline",4825.583599,2.18883646467041,"other"
"758",1989,"EYKT","M61B","Longline",8109.082222,3.67819860507698,"other"
"759",1989,"NSEI","M61B","Longline",7021.707994,3.18497652899846,"other"
"760",1989,"NSEO","M61B","Longline",2483.626903,1.12654832693177,"other"
"761",1989,"SEO","M61B","Longline",144.00036,0.0653171232924,"other"
"762",1989,"SSEI","M61B","Longline",2596.170506,1.17759697981654,"other"
"763",1989,"SSEO","M61B","Longline",8781.368139,3.98314077416901,"other"
"764",1989,"SEO","0","Longline",16.90248,0.0076667959032,"other"
"765",1989,"NSEI","C61A","Longline",3808.145829,1.72733686657611,"other"
"766",1989,"CSEO","C61B","Longline",1024.849058,0.46486128421822,"other"
"767",1989,"EYKT","C61B","Longline",15187.26422,6.8887911775498,"other"
"768",1989,"NSEO","C61B","Longline",3952.853885,1.79297499369715,"other"
"769",1989,"SSEI","C61B","Longline",39.54166664,0.0179357045712376,"other"
"770",1989,"SSEO","C61B","Longline",1765.016306,0.80059374623854,"other"
"771",1989,"SSEI","C61C","Longline",202.79765,0.0919869860635,"other"
"772",1989,"CSEO","S05B","troll/salmon",30.62844007,0.0138927541313513,"other"
"773",1989,"NSEI","S05B","troll/salmon",18.2757269,0.008289686964571,"other"
"774",1989,"SSEI","S05B","troll/salmon",52.82849414,0.0239624766569626,"other"
"775",1989,"CSEO","S15B","troll/salmon",316.9105942,0.143747476423178,"other"
"776",1989,"EYKT","S15B","troll/salmon",7.610297841,0.00345195499769919,"other"
"777",1989,"NSEI","S15B","troll/salmon",209.3401445,0.094954596143755,"other"
"778",1989,"SSEI","S15B","troll/salmon",128.9636769,0.058496634205071,"other"
"779",1989,"SSEO","S15B","troll/salmon",92.23300797,0.0418359700851123,"other"
"780",1990,"SSEI","Y05A","Hand troll",144.8199129,0.065688864292311,"other"
"781",1990,"SSEO","Y05A","Hand troll",580.6571932,0.263380296263588,"other"
"782",1990,"CSEO","Y06A","Longline",644.7956133,0.292472842236747,"other"
"783",1990,"NSEO","Y06A","Longline",62.86226513,0.0285136948403167,"other"
"784",1990,"SSEI","Y06A","Longline",201.4548601,0.091377909992759,"other"
"785",1990,"SSEO","Y06A","Longline",217.9944332,0.098880094955188,"other"
"786",1990,"CSEO","Y61A","Longline",498.9609876,0.226323714365484,"other"
"787",1990,"EYKT","Y61A","Longline",287.3568852,0.130342209557868,"other"
"788",1990,"NSEI","Y61A","Longline",2638.65003,1.1968652671077,"other"
"789",1990,"NSEO","Y61A","Longline",3733.451241,1.69345614840519,"other"
"790",1990,"SEO","Y61A","Longline",1229.1426,0.557526791934,"other"
"791",1990,"SSEI","Y61A","Longline",2998.354642,1.36002368206478,"other"
"792",1990,"SSEO","Y61A","Longline",2986.522764,1.35465686052276,"other"
"793",1990,"SSEI","B05B","Hand troll",46.87043241,0.0212599594368519,"hal.by"
"794",1990,"SSEO","B05B","Hand troll",223.3788678,0.101322420645402,"hal.by"
"795",1990,"CSEO","B06B","Longline",2265.228505,1.02748499758295,"hal.by"
"796",1990,"NSEI","B06B","Longline",2279.937962,1.03415706018358,"hal.by"
"797",1990,"NSEO","B06B","Longline",551.6239925,0.250211126758075,"hal.by"
"798",1990,"SSEI","B06B","Longline",2460.09711,1.1158754481249,"hal.by"
"799",1990,"SSEO","B06B","Longline",3104.574159,1.40820379278081,"hal.by"
"800",1990,"CSEO","B61B","Longline",9058.848058,4.10900289062822,"hal.by"
"801",1990,"EYKT","B61B","Longline",3391.390774,1.53830094117866,"hal.by"
"802",1990,"NSEI","B61B","Longline",16308.55456,7.3973972628704,"hal.by"
"803",1990,"NSEO","B61B","Longline",3291.433382,1.49296126774138,"hal.by"
"804",1990,"SEO","B61B","Longline",6080.1426,2.757891881934,"hal.by"
"805",1990,"SSEI","B61B","Longline",6156.26776,2.7924214932584,"hal.by"
"806",1990,"SSEO","B61B","Longline",14963.55476,6.7873188035884,"hal.by"
"807",1990,"SSEI","M05B","Hand troll",103.3678421,0.046886619498139,"other"
"808",1990,"NSEI","M06B","Longline",311.8180113,0.141437531745567,"other"
"809",1990,"SSEI","M06B","Longline",148.862244,0.06752242525596,"other"
"810",1990,"SSEO","M06B","Longline",6.602590005,0.00299486880036795,"other"
"811",1990,"CSEO","M26B","Mechanical jigs",28.793088,0.01306025678592,"other"
"812",1990,"EYKT","M26B","Mechanical jigs",4.535,0.00205703065,"other"
"813",1990,"SSEI","M26B","Mechanical jigs",7.563560902,0.00343075558953818,"other"
"814",1990,"CSEO","M61B","Longline",962.9604713,0.436789240176967,"other"
"815",1990,"NSEI","M61B","Longline",2013.488804,0.91329838660636,"other"
"816",1990,"NSEO","M61B","Longline",2375.942986,1.07770397901974,"other"
"817",1990,"SSEI","M61B","Longline",322.2299311,0.146160274447649,"other"
"818",1990,"SSEO","M61B","Longline",829.4767231,0.376242346830929,"other"
"819",1990,"SSEI","0","Other/unspecified/missing",350.0779545,0.158791859381655,"other"
"820",1990,"SEO","Z99B","Longline",1256.57112,0.5699680943208,"other"
"821",1990,"NSEI","C61A","Longline",1158.553946,0.52550848436614,"other"
"822",1990,"CSEO","C61B","Longline",4518.353775,2.04948008880225,"other"
"823",1990,"EYKT","C61B","Longline",13408.69374,6.0820493935266,"other"
"824",1990,"NSEO","C61B","Longline",1547.636451,0.70199241780909,"other"
"825",1990,"SSEO","C61B","Longline",17637.00278,7.9999680909802,"other"
"826",1990,"SSEI","C61C","Longline",182.776226,0.08290546835134,"other"
"827",1990,"CSEO","S05B","troll/salmon",89.38503939,0.0405441600169101,"other"
"828",1990,"EYKT","S05B","troll/salmon",30.44119136,0.0138078199889824,"other"
"829",1990,"NSEI","S05B","troll/salmon",125.7148487,0.057022998221833,"other"
"830",1990,"SSEI","S05B","troll/salmon",22.27083577,0.0101018283969143,"other"
"831",1990,"CSEO","S15B","troll/salmon",55.00617809,0.0249502523198431,"other"
"832",1990,"EYKT","S15B","troll/salmon",28.75001406,0.0130407188774754,"other"
"833",1990,"NSEI","S15B","troll/salmon",75.31814722,0.0341635583975198,"other"
"834",1990,"SSEI","S15B","troll/salmon",48.16715643,0.0218481404850837,"other"
"835",1990,"SSEO","S15B","troll/salmon",66.56817097,0.0301946566702823,"other"
"836",1991,"NSEO","Y05A","Hand troll",72.1066093,0.032706836912387,"other"
"837",1991,"NSEI","Y06A","Longline",28.68578507,0.0130115852499013,"other"
"838",1991,"NSEO","Y06A","Longline",607.3581231,0.275491571056929,"other"
"839",1991,"SSEI","Y06A","Longline",118.9302177,0.053945557446543,"other"
"840",1991,"SSEO","Y06A","Longline",54.49812277,0.0247198035072443,"other"
"841",1991,"CSEO","Y26A","Mechanical jigs",2.815496523,0.00127708106786757,"other"
"842",1991,"NSEI","Y26A","Mechanical jigs",7.752873814,0.00351662603329226,"other"
"843",1991,"EYKT","Y61A","Longline",532.1973303,0.241399387050777,"other"
"844",1991,"NSEI","Y61A","Longline",3656.283859,1.65845379560381,"other"
"845",1991,"NSEO","Y61A","Longline",942.9303532,0.427703778907988,"other"
"846",1991,"SSEI","Y61A","Longline",830.0916741,0.376521282455019,"other"
"847",1991,"SSEO","Y61A","Longline",2597.601429,1.17824603218011,"other"
"848",1991,"CSEO","B06B","Longline",587.8343636,0.266635788985324,"hal.by"
"849",1991,"NSEI","B06B","Longline",2306.778466,1.04633164439294,"hal.by"
"850",1991,"NSEO","B06B","Longline",10.22578697,0.0046383147117223,"hal.by"
"851",1991,"SSEI","B06B","Longline",487.8868645,0.221300602868555,"hal.by"
"852",1991,"SSEO","B06B","Longline",120.5853783,0.054696321743097,"hal.by"
"853",1991,"CSEO","B61B","Longline",5877.52889,2.6659883292151,"hal.by"
"854",1991,"EYKT","B61B","Longline",6675.096678,3.02775710217402,"hal.by"
"855",1991,"NSEI","B61B","Longline",10537.01418,4.7794842619062,"hal.by"
"856",1991,"NSEO","B61B","Longline",2980.109917,1.35174805725203,"hal.by"
"857",1991,"SEO","B61B","Longline",1609.37112,0.7299946463208,"hal.by"
"858",1991,"SSEI","B61B","Longline",2250.827675,1.02095292510325,"hal.by"
"859",1991,"SSEO","B61B","Longline",3740.19539,1.6965152269501,"hal.by"
"860",1991,"NSEI","M06B","Longline",43.9659896,0.019942533222664,"other"
"861",1991,"SSEI","M06B","Longline",20.79932922,0.0094343677408998,"other"
"862",1991,"CSEO","M26B","Mechanical jigs",119.1705429,0.054054566554011,"other"
"863",1991,"CSEO","M61B","Longline",116.4342785,0.052813424384815,"other"
"864",1991,"EYKT","M61B","Longline",9515.441667,4.31610918573453,"other"
"865",1991,"NSEI","M61B","Longline",101.459772,0.04602113798148,"other"
"866",1991,"NSEO","M61B","Longline",43.36347065,0.0196692366521335,"other"
"867",1991,"SSEI","M61B","Longline",248.9649997,0.112928034213923,"other"
"868",1991,"SSEO","M61B","Longline",119.0876456,0.054016965167704,"other"
"869",1991,"SSEI","Z99B","Other/unspecified/missing",748.0167957,0.339292938361563,"other"
"870",1991,"NSEI","C61A","Longline",151.8887351,0.068895211354009,"other"
"871",1991,"EYKT","C06B","Longline",250.1282772,0.113455685255148,"other"
"872",1991,"NSEI","C61A","Longline",2081.031313,0.94393499326367,"other"
"873",1991,"CSEO","C61B","Longline",1060.510236,0.48103683794724,"other"
"874",1991,"EYKT","C61B","Longline",809.2862202,0.367084136620518,"other"
"875",1991,"NSEO","C61B","Longline",1271.453959,0.57671880126281,"other"
"876",1991,"SSEO","C61B","Longline",7690.568767,3.48836508702353,"other"
"877",1991,"SSEI","C61C","Longline",438.3206406,0.198817859369754,"other"
"878",1991,"CSEO","S05B","troll/salmon",33.7537911,0.015310382105049,"other"
"879",1991,"NSEI","S05B","troll/salmon",21.59858634,0.0097969027779606,"other"
"880",1991,"CSEO","S15B","troll/salmon",40.00449316,0.0181456380524444,"other"
"881",1991,"EYKT","S15B","troll/salmon",52.42649624,0.0237801344295016,"other"
"882",1991,"NSEI","S15B","troll/salmon",131.8067576,0.059786227179784,"other"
"883",1991,"SSEI","S15B","troll/salmon",33.14729044,0.0150352794706796,"other"
"884",1991,"SSEO","S15B","troll/salmon",8.822287719,0.00400170148646121,"other"
"885",1991,"CSEO","M07B","Non-pelagic/bottom trawl",20227.2,9.174855648,"other"
"886",1992,"SSEO","Y05A","Hand troll",52.51714971,0.0238212539369589,"other"
"887",1992,"NSEI","Y06A","Longline",69.77662412,0.0316499789345908,"other"
"888",1992,"SSEI","Y06A","Longline",172.3286557,0.078166554938963,"other"
"889",1992,"SSEO","Y06A","Longline",505.3491426,0.229221317591934,"other"
"890",1992,"NSEI","Y61A","Longline",7214.476085,3.27241420739515,"other"
"891",1992,"NSEO","Y61A","Longline",64.71131516,0.0293524054434244,"other"
"892",1992,"SSEI","Y61A","Longline",1101.131483,0.49946222937397,"other"
"893",1992,"SSEO","Y61A","Longline",2546.575836,1.15510133345124,"other"
"894",1992,"NSEI","B05B","Hand troll",110.7038898,0.050214177374382,"hal.by"
"895",1992,"SSEI","B05B","Hand troll",70.74764264,0.0320904232250776,"hal.by"
"896",1992,"NSEI","B06B","Longline",2775.252247,1.25882666671673,"hal.by"
"897",1992,"NSEO","B06B","Longline",997.6155326,0.452508429432034,"hal.by"
"898",1992,"SEO","B06B","Longline",464.7426,0.210802595934,"hal.by"
"899",1992,"SSEI","B06B","Longline",1545.19289,0.7008840429751,"hal.by"
"900",1992,"SSEO","B06B","Longline",984.9429971,0.446760294054589,"hal.by"
"901",1992,"NSEI","B26B","Mechanical jigs",162.5963382,0.073752073044138,"hal.by"
"902",1992,"SSEI","B26B","Mechanical jigs",5.199929634,0.00235863608268606,"hal.by"
"903",1992,"CSEO","B61B","Longline",11310.35973,5.1302660699307,"hal.by"
"904",1992,"EYKT","B61B","Longline",17218.06825,7.8099435775175,"hal.by"
"905",1992,"NSEI","B61B","Longline",27605.12283,12.5214076644597,"hal.by"
"906",1992,"NSEO","B61B","Longline",4428.352486,2.00865640412474,"hal.by"
"907",1992,"SEO","B61B","Longline",5304.78816,2.4061988614944,"hal.by"
"908",1992,"SSEI","B61B","Longline",14239.03318,6.4586830601162,"hal.by"
"909",1992,"SSEO","B61B","Longline",11066.33782,5.0195801717738,"hal.by"
"910",1992,"NSEI","M06B","Longline",196.8304464,0.089280322182576,"other"
"911",1992,"NSEO","M26B","Mechanical jigs",2.365125684,0.00107279735900556,"other"
"912",1992,"EYKT","M61B","Longline",403.5183333,0.183031880801547,"other"
"913",1992,"NSEI","M61B","Longline",8013.646263,3.63490980843417,"other"
"914",1992,"NSEO","M61B","Longline",485.2015549,0.220082573287091,"other"
"915",1992,"SSEO","M61B","Longline",315.9753159,0.143323243539081,"other"
"916",1992,"NSEI","C61A","Longline",2210.488881,1.00265565153279,"other"
"917",1992,"CSEO","C61B","Longline",8264.843093,3.74885017855387,"other"
"918",1992,"EYKT","C61B","Longline",1734.002043,0.78652598668437,"other"
"919",1992,"NSEI","C61B","Longline",17.4611057,0.007920182934463,"other"
"920",1992,"NSEO","C61B","Longline",2197.606356,0.99681226701804,"other"
"921",1992,"SSEO","C61B","Longline",1970.198781,0.89366246507379,"other"
"922",1992,"SSEI","C61C","Longline",721.2020492,0.327130037496628,"other"
"923",1992,"CSEO","M07B","Non-pelagic/bottom trawl",633.36,0.2872857624,"other"
"924",1992,"NSEO","M07B","Non-pelagic/bottom trawl",70.56,0.0320053104,"other"
"925",1993,"NSEI","Y06A","Longline",451.313901,0.20471147235459,"other"
"926",1993,"SSEO","Y06A","Longline",39.63499838,0.0179780389151842,"other"
"927",1993,"EYKT","Y61A","Longline",5471.366602,2.48175717700118,"other"
"928",1993,"NSEI","Y61A","Longline",771.9754668,0.350160351985812,"other"
"929",1993,"SSEI","Y61A","Longline",129.4484762,0.058716534319558,"other"
"930",1993,"SSEO","Y61A","Longline",963.1374523,0.436869516988757,"other"
"931",1993,"NSEI","B06B","Longline",1686.486409,0.76497337025831,"hal.by"
"932",1993,"SEO","B06B","Longline",1016.4168,0.461036496312,"hal.by"
"933",1993,"SSEI","B06B","Longline",548.2918471,0.248699698926089,"hal.by"
"934",1993,"SSEO","B06B","Longline",149.2492269,0.067697956829571,"hal.by"
"935",1993,"CSEO","B61B","Longline",6859.385071,3.11134847435489,"hal.by"
"936",1993,"EYKT","B61B","Longline",653.0492222,0.296216596697698,"hal.by"
"937",1993,"NSEI","B61B","Longline",9718.572541,4.40824731887219,"hal.by"
"938",1993,"NSEO","B61B","Longline",1995.231065,0.90501685877335,"hal.by"
"939",1993,"SEO","B61B","Longline",13955.29716,6.3299832388044,"hal.by"
"940",1993,"SSEO","B61B","Longline",2983.752434,1.35340026653806,"hal.by"
"941",1993,"NSEI","M06B","Longline",235.0878241,0.106633486133519,"other"
"942",1993,"CSEO","M61B","Longline",56.43398219,0.0255978899815621,"other"
"943",1993,"NSEI","M61B","Longline",2610.655215,1.18416709897185,"other"
"944",1993,"NSEO","M61B","Longline",18.9225508,0.008583079817372,"other"
"945",1993,"SEO","M61B","Longline",213.42888,0.0968092056792,"other"
"946",1993,"SSEO","M61B","Longline",44.75418296,0.0203000498488264,"other"
"947",1993,"SEO","0","Longline",7160.57076,3.2479632910284,"other"
"948",1993,"NSEI","C61A","Longline",209.5349796,0.095042971396764,"other"
"949",1993,"SSEO","C61B","Longline",4267.651065,1.93576384657335,"other"
"950",1994,"CSEO","Y61A","Longline",587.0140087,0.266263684206233,"other"
"951",1994,"NSEI","Y61A","Longline",592.8669105,0.268918501933695,"other"
"952",1994,"SEO","Y61A","Longline",250.28556,0.1135270271604,"other"
"953",1994,"SSEI","Y61A","Longline",91.18044142,0.0413585364236978,"other"
"954",1994,"NSEI","B06B","Longline",2712.845523,1.23051960077757,"hal.by"
"955",1994,"NSEO","B06B","Longline",13.01546621,0.0059036853181939,"hal.by"
"956",1994,"CSEO","B61B","Longline",15401.58913,6.9860068134767,"hal.by"
"957",1994,"EYKT","B61B","Longline",178.421066,0.08093001132694,"hal.by"
"958",1994,"NSEI","B61B","Longline",10054.92123,4.5608117207157,"hal.by"
"959",1994,"NSEO","B61B","Longline",161.7603976,0.073372898747384,"hal.by"
"960",1994,"SEO","B61B","Longline",30652.713,13.90376408967,"hal.by"
"961",1994,"SSEI","B61B","Longline",998.1351598,0.452744127133682,"hal.by"
"962",1994,"SSEI","M06B","Longline",161.9849758,0.073474765173122,"other"
"963",1994,"NSEO","M26B","Mechanical jigs",116.6877755,0.052928408089045,"other"
"964",1994,"CSEO","M61B","Longline",94.37799716,0.0428089157318044,"other"
"965",1994,"NSEI","M61B","Longline",196.1543219,0.088973638870621,"other"
"966",1994,"NSEI","C61A","Longline",37.59622157,0.0170532701419363,"other"
"967",1994,"NSEI","C61A","Longline",5091.9957,2.309678329563,"other"
"968",1994,"CSEO","C61B","Longline",530.7421794,0.240739345154046,"other"
"969",1994,"EYKT","C61B","Longline",174.485183,0.07914473415697,"other"
"970",1994,"NSEO","C61B","Longline",429.7598281,0.194934760427879,"other"
"971",1995,"NSEI","Y61A","Longline",57.74386612,0.0261920402333708,"other"
"972",1995,"CSEO","B06B","Longline",193.9871344,0.087990624292496,"hal.by"
