"","parameter","mean","sd","2.5%","50%","97.5%","overlap0","f","Rhat","n.eff"
"629","C[83]",385.783,194.637,167.737,336.062,961.867,FALSE,1,1,3000
"630","C[84]",362.128,215,139.974,299.238,1003.469,FALSE,1,1.004,970
"631","C[85]",353.377,212.035,133.214,288.85,987.165,FALSE,1,1.001,2649
"632","C[86]",302.658,184.916,112.096,247.804,845.64,FALSE,1,1.002,3000
"633","C[87]",291.098,176.364,111.51,241.564,823.583,FALSE,1,1.003,3000
"634","C[88]",329.869,177.585,138.029,281.528,826.038,FALSE,1,1.004,2842
"635","C[89]",279.498,178.878,102.387,227.982,830.212,FALSE,1,1.005,1710
"636","C[90]",246.098,182.187,75.253,188.85,787.825,FALSE,1,1,3000
"637","C[91]",176.098,69.931,83.297,163.857,338.36,FALSE,1,1.001,3000
"638","C[92]",164.85,79.285,73.995,147.241,360.3,FALSE,1,1,3000
"639","C[93]",208.367,76.904,123.305,190.915,396.335,FALSE,1,1.001,3000
"640","C[94]",240.233,88.414,143.939,219.872,476.532,FALSE,1,1.003,2797
"641","C[95]",169.294,33.898,119.942,163.959,253.434,FALSE,1,1,3000
"642","C[96]",251.37,43.401,184.458,244.922,353.787,FALSE,1,1,3000
"643","C[97]",476.381,57.804,378.003,472.007,603.419,FALSE,1,1.001,2163
"644","C[98]",583.736,67.115,469.368,578.868,728.754,FALSE,1,1.002,982
"645","C[99]",589.491,70.957,467.717,582.857,748.396,FALSE,1,1.001,1344
"646","C[100]",879.631,91.026,712.968,874.759,1074.611,FALSE,1,1,3000
"647","C[101]",794.659,88.312,637.438,787.879,977.091,FALSE,1,1.001,1837
"648","C[102]",533.139,72.111,410.691,528.172,691.864,FALSE,1,1,3000
"649","C[103]",462.89,71.612,347.253,455.319,621.311,FALSE,1,1.002,947
"650","C[104]",582.29,74.638,453.069,576.763,743.427,FALSE,1,1,3000
"651","C[105]",558.86,76.348,431.498,551.564,724.571,FALSE,1,1.004,476
"652","C[106]",619.169,88.298,471.291,610.073,817.256,FALSE,1,1,3000
"653","C[107]",659.916,89.572,509.197,652.52,858.362,FALSE,1,1,3000
"654","C[108]",374.968,59.756,276.758,368.438,510.382,FALSE,1,1,3000
"655","C[109]",515.92,55.593,411.551,513.305,633.734,FALSE,1,1,3000
"656","C[110]",471.435,55.716,372.108,467.221,588.299,FALSE,1,1,3000
"657","C[111]",529.254,64.476,412.337,526.924,661.087,FALSE,1,1.002,1050
"658","C[112]",427.787,54.567,335.671,423.751,545.337,FALSE,1,1,3000
"659","C[113]",356.033,44.984,279.011,350.598,458.511,FALSE,1,1.001,3000
"660","C[114]",364.591,39.409,292.921,362.617,447.001,FALSE,1,1,3000
"661","C[115]",315.775,31.495,258.335,314.969,381.222,FALSE,1,1.002,837
"662","C[116]",308.24,31.488,249.661,306.739,373.487,FALSE,1,1.002,1386
"663","C[117]",443.936,71.889,331.219,434.069,608.153,FALSE,1,1,3000
"664","C[118]",328.234,43.038,255.735,324.321,423.504,FALSE,1,1,3000
"665","C[119]",316.942,43.467,245.797,312.476,414.555,FALSE,1,1.001,2479
"666","C[120]",356.081,73.481,245.447,347.122,528,FALSE,1,1,3000
"667","C[121]",298.275,43.511,226.835,293.538,395.48,FALSE,1,1,3000
"668","C[122]",306.095,41.941,234.047,302.964,398.826,FALSE,1,1.003,571
"669","C[123]",303.327,44.705,224.991,299.98,400.423,FALSE,1,1.002,1342
"670","C[124]",152.214,15.405,123.995,151.528,184.597,FALSE,1,1,3000
"671","C[125]",219.246,21.475,179.541,218.802,262.689,FALSE,1,1,2746
"672","C[126]",246.3,23.988,202.175,245.312,295.791,FALSE,1,1,3000
"673","C[127]",136.489,14.257,111.421,135.397,167.395,FALSE,1,1,3000
"674","C[128]",145.073,14.162,119.322,144.315,175.425,FALSE,1,1,3000
"675","C[129]",164.812,23.278,129.193,161.287,223.417,FALSE,1,1.001,3000
"676","C[130]",172.22,17.556,140.931,171.061,209.52,FALSE,1,1.001,1353
"677","C[131]",194.808,25.822,151.166,192.058,251.941,FALSE,1,1.001,3000
"678","C[132]",189.645,18.534,155.694,188.917,226.989,FALSE,1,1,3000
"679","C[133]",108.291,11.481,87.886,107.616,132.629,FALSE,1,1.001,2435
"680","C[134]",143.311,27.043,98.57,140.644,204.615,FALSE,1,1.001,3000
"681","C[135]",141.8,96.495,81.855,105.96,402.701,FALSE,1,1.001,3000
"682","FC[136]",0,0,0,0,0,FALSE,1,NA,1
"683","KnC[1]",0,0,0,0,0,FALSE,1,1.001,1
"684","KnC[2]",0,0,0,0,0,FALSE,1,1,1
"685","KnC[3]",0,0,0,0,0,FALSE,1,1,1
"686","KnC[4]",0,0,0,0,0,FALSE,1,1,1
"687","KnC[5]",0,0,0,0,0,FALSE,1,1,1
"688","KnC[6]",0,0,0,0,0,FALSE,1,1.001,1
"689","KnC[7]",0,0,0,0,0,FALSE,1,1.001,1
"690","KnC[8]",0,0,0,0,0,FALSE,1,1.001,1
"691","KnC[9]",0,0,0,0,0,FALSE,1,1.001,1
"692","KnC[10]",0,0,0,0,0,FALSE,1,1,1
"693","KnC[11]",0,0,0,0,0,FALSE,1,1.002,1
"694","KnC[12]",0,0,0,0,0,FALSE,1,1,1
"695","KnC[13]",0,0,0,0,0,FALSE,1,1,1
"696","KnC[14]",0,0,0,0,0,FALSE,1,1.001,1
"697","KnC[15]",0,0,0,0,0,FALSE,1,1,1
"698","KnC[16]",0,0,0,0,0,FALSE,1,1,1
"699","KnC[17]",0,0,0,0,0,FALSE,1,1,1
"700","KnC[18]",0,0,0,0,0,FALSE,1,1,1
"701","KnC[19]",0,0,0,0,0,FALSE,1,1.001,1
"702","KnC[20]",0,0,0,0,0,FALSE,1,1.002,1
"703","KnC[21]",0,0,0,0,0,FALSE,1,1.002,1
"704","KnC[22]",0,0,0,0,0,FALSE,1,1,1
"705","KnC[23]",0,0,0,0,0,FALSE,1,1,1
"706","KnC[24]",0,0,0,0,0,FALSE,1,1.002,1
"707","KnC[25]",0,0,0,0,0,FALSE,1,1,1
"708","KnC[26]",0,0,0,0,0,FALSE,1,1,1
"709","KnC[27]",0,0,0,0,0,FALSE,1,1.001,1
"710","KnC[28]",0,0,0,0,0,FALSE,1,1.001,1
"711","KnC[29]",0,0,0,0,0,FALSE,1,1.001,1
"712","KnC[30]",0,0,0,0,0,FALSE,1,1.001,1
"713","KnC[31]",0,0,0,0,0,FALSE,1,1,1
"714","KnC[32]",0,0,0,0,0,FALSE,1,1,1
"715","KnC[33]",0,0,0,0,0,FALSE,1,1,1
"716","KnC[34]",0,0,0,0,0,FALSE,1,1.001,1
"717","KnC[35]",0,0,0,0,0,FALSE,1,1.002,1
"718","KnC[36]",0,0,0,0,0,FALSE,1,1,1
"719","KnC[37]",0,0,0,0,0,FALSE,1,1,1
"720","KnC[38]",0,0,0,0,0,FALSE,1,1,1
"721","KnC[39]",0,0,0,0,0,FALSE,1,1.001,1
"722","KnC[40]",0,0,0,0,0,FALSE,1,1,1
"723","KnC[41]",0,0,0,0,0,FALSE,1,1,1
"724","KnC[42]",0,0,0,0,0,FALSE,1,1,1
"725","KnC[43]",0,0,0,0,0,FALSE,1,1,1
"726","KnC[44]",0,0,0,0,0,FALSE,1,1.001,1
"727","KnC[45]",0,0,0,0,0,FALSE,1,1,1
"728","KnC[46]",0,0,0,0,0,FALSE,1,1.001,1
"729","KnC[47]",0,0,0,0,0,FALSE,1,1,1
"730","KnC[48]",0,0,0,0,0,FALSE,1,1,1
"731","KnC[49]",0,0,0,0,0,FALSE,1,1,1
"732","KnC[50]",0,0,0,0,0,FALSE,1,1,1
"733","KnC[51]",0,0,0,0,0,FALSE,1,1.002,1
"734","KnC[52]",0,0,0,0,0,FALSE,1,1,1
"735","KnC[53]",0,0,0,0,0,FALSE,1,1,1
"736","KnC[54]",0,0,0,0,0,FALSE,1,1.003,1
"737","KnC[55]",0,0,0,0,0,FALSE,1,1.002,1
"738","KnC[56]",0,0,0,0,0,FALSE,1,1,1
"739","KnC[57]",0,0,0,0,0,FALSE,1,1.001,1
"740","KnC[58]",0,0,0,0,0,FALSE,1,1.004,1
"741","KnC[59]",0,0,0,0,0,FALSE,1,1.001,1
"742","KnC[60]",0,0,0,0,0,FALSE,1,1.001,1
"743","KnC[61]",0,0,0,0,0,FALSE,1,1.001,1
"744","KnC[62]",0,0,0,0,0,FALSE,1,1,1
"745","KnC[63]",0,0,0,0,0,FALSE,1,1,1
"746","KnC[64]",0,0,0,0,0,FALSE,1,1,1
"747","KnC[65]",0,0,0,0,0,FALSE,1,1,1
"748","KnC[66]",0,0,0,0,0,FALSE,1,1.001,1
"749","KnC[67]",0,0,0,0,0,FALSE,1,1.002,1
"750","KnC[68]",0,0,0,0,0,FALSE,1,1.002,1
"751","KnC[69]",0,0,0,0,0,FALSE,1,1.003,1
"752","KnC[70]",0,0,0,0,0,FALSE,1,1.001,1
"753","KnC[71]",0,0,0,0,0,FALSE,1,1,1
"754","KnC[72]",0,0,0,0,0,FALSE,1,1.001,1
"755","KnC[73]",0,0,0,0,0,FALSE,1,1,1
"756","KnC[74]",0,0,0,0,0,FALSE,1,1,1
"757","KnC[75]",0,0,0,0,0,FALSE,1,1,1
"758","KnC[76]",0,0,0,0,0,FALSE,1,1.002,1
"759","KnC[77]",0,0,0,0,0,FALSE,1,1,1
"760","KnC[78]",0,0,0,0,0,FALSE,1,1,1
"761","KnC[79]",0,0,0,0,0,FALSE,1,1,1
"762","KnC[80]",0,0,0,0,0,FALSE,1,1,1
"763","KnC[81]",0,0,0,0,0,FALSE,1,1,1
"764","KnC[82]",0,0,0,0,0,FALSE,1,1.002,1
"765","KnC[83]",0,0,0,0,0,FALSE,1,1.003,1
"766","KnC[84]",0,0,0,0,0,FALSE,1,1.002,1
"767","KnC[85]",0,0,0,0,0,FALSE,1,1,1
"768","KnC[86]",0,0,0,0,0,FALSE,1,1.001,1
"769","KnC[87]",0,0,0,0,0,FALSE,1,1.001,1
"770","KnC[88]",0,0,0,0,0,FALSE,1,1,1
"771","KnC[89]",0,0,0,0,0,FALSE,1,1.003,1
"772","KnC[90]",0,0,0,0,0,FALSE,1,1,1
"773","KnC[91]",0,0,0,0,0,FALSE,1,1,1
"774","KnC[92]",0,0,0,0,0,FALSE,1,1,1
"775","KnC[93]",87.712,8.84,71.082,87.254,105.952,FALSE,1,1,3000
"776","KnC[94]",100.897,10.037,83.094,100.277,122.833,FALSE,1,1.001,1726
"777","KnC[95]",105.613,10.459,86.868,104.979,127.692,FALSE,1,1,3000
"778","KnC[96]",148.937,14.536,122.303,148.334,178.536,FALSE,1,1,3000
"779","KnC[97]",366.798,36.902,300.963,364.871,446.096,FALSE,1,1,2530
"780","KnC[98]",453.269,45.283,373.371,451.321,549.294,FALSE,1,1.001,3000
"781","KnC[99]",420.341,41.769,346.527,417.575,511.095,FALSE,1,1.001,1877
"782","KnC[100]",728.758,72.473,594.862,725.468,880.027,FALSE,1,1,3000
"783","KnC[101]",620.772,62.078,509.316,618.965,751.916,FALSE,1,1.002,1725
"784","KnC[102]",418.136,42.583,340.808,416.032,504.92,FALSE,1,1.001,1777
"785","KnC[103]",309.896,30.913,253.896,307.881,374.965,FALSE,1,1,3000
"786","KnC[104]",478.556,47.778,391.654,476.48,579.009,FALSE,1,1,3000
"787","KnC[105]",477.811,48.119,388.712,475.564,577.759,FALSE,1,1,2443
"788","KnC[106]",531.299,53.563,437.32,529.199,645.402,FALSE,1,1,3000
"789","KnC[107]",592.158,60.146,483.173,588.844,723.133,FALSE,1,1.001,1108
"790","KnC[108]",282.976,28.396,232.391,280.681,344.828,FALSE,1,1,3000
"791","KnC[109]",436.497,43.716,356.615,433.912,530.116,FALSE,1,1,3000
"792","KnC[110]",387.747,39.563,317.96,385.291,470.593,FALSE,1,1,3000
"793","KnC[111]",372.216,37.716,301.49,371.4,448.497,FALSE,1,1,3000
"794","KnC[112]",380.417,38.25,312.745,378.566,459.245,FALSE,1,1,3000
"795","KnC[113]",328.247,32.64,268.754,327.007,399.224,FALSE,1,1.001,1994
"796","KnC[114]",353.613,35.14,288.358,353.261,424.243,FALSE,1,1,3000
"797","KnC[115]",314.365,31.318,256.721,313.789,379.244,FALSE,1,1.002,821
"798","KnC[116]",305.337,30.882,247.46,303.861,368.572,FALSE,1,1.001,1306
"799","KnC[117]",369.53,37.164,301.569,367.565,446.809,FALSE,1,1,2831
"800","KnC[118]",291.622,29.306,238.864,290.087,353.385,FALSE,1,1,3000
"801","KnC[119]",281.966,28.536,230.085,280.273,342.929,FALSE,1,1.001,1498
"802","KnC[120]",268.909,26.707,220.318,267.167,325.417,FALSE,1,1,3000
"803","KnC[121]",260.541,26.57,212.198,259.149,316.473,FALSE,1,1,3000
"804","KnC[122]",254.708,25.184,208.435,253.466,307.661,FALSE,1,1.001,2618
"805","KnC[123]",216.789,21.723,177.314,215.601,261.588,FALSE,1,1.002,733
"806","KnC[124]",150.886,15.16,122.995,150.399,182.717,FALSE,1,1,3000
"807","KnC[125]",218.239,21.471,178.541,217.802,261.689,FALSE,1,1,2710
"808","KnC[126]",245.293,23.987,201.175,244.311,294.791,FALSE,1,1,3000
"809","KnC[127]",133.077,13.288,108.948,132.675,162.008,FALSE,1,1,3000
"810","KnC[128]",144.014,14.153,117.999,143.268,173.851,FALSE,1,1,3000
"811","KnC[129]",153.702,15.728,125.925,152.952,187.184,FALSE,1,1,3000
"812","KnC[130]",170.905,17.44,139.809,169.805,207.95,FALSE,1,1.001,1630
"813","KnC[131]",174.889,17.341,144.349,174.084,212.01,FALSE,1,1.002,1596
"814","KnC[132]",187.697,18.396,153.623,186.837,224.629,FALSE,1,1.001,3000
"815","KnC[133]",106.211,10.573,86.704,105.706,127.74,FALSE,1,1.001,2252
"816","KnC[134]",107.029,10.71,87.687,106.466,128.371,FALSE,1,1.001,1585
"817","KnC[135]",96.064,9.454,78.737,95.751,115.747,FALSE,1,1,3000
"818","By[1]",8.853,11.886,0.838,5.336,39.434,FALSE,1,1.004,2877
"819","By[2]",7.941,9.857,0.694,4.782,32.858,FALSE,1,1.011,1686
"820","By[3]",8.273,10.778,0.701,5.172,33.574,FALSE,1,1.021,3000
"821","By[4]",11.827,13.03,1.549,8.084,45.109,FALSE,1,1.001,3000
"822","By[5]",13.939,11.9,2.199,10.797,45.406,FALSE,1,1.002,2481
"823","By[6]",15.835,12.778,3.025,12.077,49.992,FALSE,1,1.001,3000
"824","By[7]",18.172,13.963,3.648,14.071,56.535,FALSE,1,1,3000
"825","By[8]",20.016,14.855,4.78,16.242,59.022,FALSE,1,1.003,3000
"826","By[9]",23.816,15.316,6.129,20.081,64.515,FALSE,1,1.007,1137
"827","By[10]",28.686,17.012,8.281,24.789,73.212,FALSE,1,1.001,3000
"828","By[11]",32.865,18.205,10.476,29.014,78.913,FALSE,1,1,3000
"829","By[12]",37.431,19.271,12.766,33.395,87.384,FALSE,1,1,3000
"830","By[13]",54.609,22.853,22.532,50.739,109.072,FALSE,1,1,3000
"831","By[14]",71.32,26.511,32.779,66.939,135.061,FALSE,1,1.001,2445
"832","By[15]",88.97,30.568,44.403,84.48,156.045,FALSE,1,1,3000
"833","By[16]",99.029,31.511,50.994,94.615,173.104,FALSE,1,1,3000
"834","By[17]",109.448,34.672,56.66,104.484,196.909,FALSE,1,1.004,1173
"835","By[18]",86.612,30.142,42.762,81.272,160.218,FALSE,1,1.001,3000
"836","By[19]",140.168,40.002,78.658,134.726,232.453,FALSE,1,1.001,2695
"837","By[20]",192.417,46.715,116.621,186.946,298.723,FALSE,1,1.002,975
"838","By[21]",195.701,48.451,119.494,189.757,313.137,FALSE,1,1,3000
"839","By[22]",196.772,48.685,119.538,191.605,308.853,FALSE,1,1,3000
"840","By[23]",199.687,48.924,121.512,193.543,310.343,FALSE,1,1.002,2507
"841","By[24]",218.98,52.582,134.94,211.907,341.436,FALSE,1,1.001,3000
"842","By[25]",229.201,52.246,143.436,224.049,350.036,FALSE,1,1.001,2303
"843","By[26]",235.241,52.608,147.439,228.738,351.713,FALSE,1,1.001,1762
"844","By[27]",217.756,53.5,132.305,209.884,336.852,FALSE,1,1.002,821
"845","By[28]",220.241,55.237,132.481,214.056,350.647,FALSE,1,1.001,2091
"846","By[29]",158.132,44.559,88.778,151.486,262.799,FALSE,1,1.002,1541
"847","By[30]",157.702,44.209,88.717,152.785,258.12,FALSE,1,1.001,1741
"848","By[31]",127.518,38.64,67.423,122.771,219.169,FALSE,1,1,3000
"849","By[32]",131.858,38.009,73.072,126.444,217.181,FALSE,1,1,2531
"850","By[33]",154.503,41.172,88.923,149.605,249.844,FALSE,1,1,3000
"851","By[34]",148.718,41.598,83.238,143.404,246.038,FALSE,1,1,2846
"852","By[35]",131.855,38.792,73.031,126.096,217.879,FALSE,1,1,3000
"853","By[36]",159.393,47.164,85.349,152.048,270.416,FALSE,1,1.001,2007
"854","By[37]",165.593,47.176,90.931,158.63,273.199,FALSE,1,1.002,1754
"855","By[38]",139.856,44.017,71.226,135.049,241.43,FALSE,1,1.001,2276
"856","By[39]",129.99,42.202,66.715,123.23,227.451,FALSE,1,1,3000
"857","By[40]",136.09,42.506,69.656,129.883,234.627,FALSE,1,1.001,2472
"858","By[41]",137.991,44.812,71.224,131.344,243.915,FALSE,1,1,3000
"859","By[42]",266.499,56.551,170.216,262.237,389.959,FALSE,1,1.001,3000
"860","By[43]",224.288,49.95,142.713,219.697,334.352,FALSE,1,1,3000
"861","By[44]",201.89,46.113,127.082,197.793,303.06,FALSE,1,1,3000
"862","By[45]",209.13,47.92,129.121,203.684,317.099,FALSE,1,1,3000
"863","By[46]",222.964,51.415,139.635,216.545,337.538,FALSE,1,1.004,577
"864","By[47]",214.769,49.451,133.514,209.887,319.397,FALSE,1,1.001,2862
"865","By[48]",232.812,56.695,142.86,225.906,368.128,FALSE,1,1.002,1217
"866","By[49]",246.004,58.79,149.487,239.468,379.231,FALSE,1,1.001,3000
"867","By[50]",200.257,50.537,118.255,194.452,316.211,FALSE,1,1,3000
"868","By[51]",192.973,51.143,112.466,187.205,305.156,FALSE,1,1,3000
"869","By[52]",189.766,50.734,111.504,181.83,310.16,FALSE,1,1,3000
"870","By[53]",185.154,46.854,109.033,179.812,292.319,FALSE,1,1.001,1931
"871","By[54]",162.593,43.663,92.038,157.667,263.506,FALSE,1,1,3000
"872","By[55]",196.551,45.162,122.179,191.722,300.942,FALSE,1,1,3000
"873","By[56]",166.778,44.201,97.412,161.755,266.917,FALSE,1,1.001,2456
"874","By[57]",216.245,46.119,140.724,211.908,316.705,FALSE,1,1,3000
"875","By[58]",152.507,39.615,89.862,147.281,246.381,FALSE,1,1.001,3000
"876","By[59]",218.54,49.99,136.694,213.353,330.018,FALSE,1,1.001,1945
"877","By[60]",227.944,54.459,140.747,220.627,354.737,FALSE,1,1.002,969
"878","By[61]",199.325,46.592,123.914,194.081,302.712,FALSE,1,1.002,822
"879","By[62]",223.655,50.647,141.878,218.146,336.696,FALSE,1,1.001,3000
"880","By[63]",196.12,48.407,117.203,190.541,304.157,FALSE,1,1,2829
"881","By[64]",216.16,51.345,134.74,210.786,331.554,FALSE,1,1,3000
"882","By[65]",234.223,56.327,142.876,228.957,367.658,FALSE,1,1,3000
"883","By[66]",195.167,50.878,112.025,189.045,309.906,FALSE,1,1,3000
"884","By[67]",214.944,55.536,126.38,208.231,340.011,FALSE,1,1.001,1398
"885","By[68]",171.298,48.292,96.869,164.614,288.089,FALSE,1,1.001,3000
"886","By[69]",219.924,49.844,138.129,215.052,329.24,FALSE,1,1.001,1327
"887","By[70]",223.575,49.831,141.581,218.67,338.902,FALSE,1,1.001,3000
"888","By[71]",237.662,52.231,151.856,231.482,353.616,FALSE,1,1,3000
"889","By[72]",297.656,60.851,196.695,291.466,435.462,FALSE,1,1.002,2037
"890","By[73]",264.545,54.378,175.888,259.722,387.491,FALSE,1,1,3000
"891","By[74]",249.057,52.025,161.917,243.854,365.633,FALSE,1,1.002,943
"892","By[75]",285.726,54.649,194.381,281.306,405.37,FALSE,1,1,3000
"893","By[76]",228.511,49.983,146.553,223.091,341.306,FALSE,1,1,3000
"894","By[77]",183.073,44.38,109.525,178.303,282.311,FALSE,1,1.001,2639
"895","By[78]",270.537,54.99,179.023,264.742,400.116,FALSE,1,1,3000
"896","By[79]",281.292,57.924,184.595,274.214,406.454,FALSE,1,1,2929
"897","By[80]",167.146,41.919,100.25,162.147,263.308,FALSE,1,1.001,3000
"898","By[81]",131.459,36.164,74.977,127.141,215.752,FALSE,1,1.003,773
"899","By[82]",196.858,48.403,117.851,190.161,306.365,FALSE,1,1,3000
"900","By[83]",179.483,45.498,106.859,173.255,286.958,FALSE,1,1.001,1901
"901","By[84]",140.97,39.301,78.928,136.196,232.323,FALSE,1,1.002,1643
"902","By[85]",134.757,38.016,76.028,129.852,224.206,FALSE,1,1,3000
"903","By[86]",116.116,34.94,62.633,111.003,195.311,FALSE,1,1.003,1292
"904","By[87]",118.911,34.547,66.136,114.311,197.553,FALSE,1,1,3000
"905","By[88]",142.085,38.014,83.161,137.724,228.575,FALSE,1,1,3000
"906","By[89]",109.627,32.805,58.906,105.346,184.235,FALSE,1,1.001,3000
"907","By[90]",78.9,27.721,38.57,74.192,145.479,FALSE,1,1.001,3000
"908","By[91]",109.489,34.135,57.213,105.066,190.647,FALSE,1,1,2299
"909","By[92]",96.454,32.747,48.757,91.459,173.204,FALSE,1,1.001,3000
"910","By[93]",66.917,27.554,28.938,61.847,133.958,FALSE,1,1,3000
"911","By[94]",75.541,29.86,33.198,69.658,148.419,FALSE,1,1,3000
"912","By[95]",51.019,22.189,21.323,46.598,107.273,FALSE,1,1.001,2570
"913","By[96]",80.622,26.282,39.69,76.847,143.134,FALSE,1,1,3000
"914","By[97]",86.361,27.697,43.76,82.161,152.143,FALSE,1,1,3000
"915","By[98]",108.711,31.176,60.008,104.887,181.081,FALSE,1,1.002,939
"916","By[99]",138.961,35.476,80.928,135.597,220.625,FALSE,1,1.001,2063
"917","By[100]",123.172,33.296,70.054,118.403,202.882,FALSE,1,1,3000
"918","By[101]",148.348,37.413,88.194,143.584,232.944,FALSE,1,1,3000
"919","By[102]",142.391,35.299,86.001,137.939,224.705,FALSE,1,1,3000
"920","By[103]",163.559,38.084,102.161,159.528,247.194,FALSE,1,1.006,411
"921","By[104]",130.162,34.555,74.786,125.494,211.715,FALSE,1,1,3000
"922","By[105]",146.189,36.46,88.125,142.076,231.048,FALSE,1,1.001,1259
"923","By[106]",184.725,40.267,116.965,180.499,272.418,FALSE,1,1.001,2746
"924","By[107]",191.821,40.735,123.487,188.092,282.069,FALSE,1,1.001,1845
"925","By[108]",114.706,32.217,63.829,110.336,188.167,FALSE,1,1,3000
"926","By[109]",140.595,35.145,83.64,136.286,220.985,FALSE,1,1,3000
"927","By[110]",169.804,38.531,105.663,165.809,256.498,FALSE,1,1,3000
"928","By[111]",264.654,53.234,176.405,260.308,381.736,FALSE,1,1.001,1232
"929","By[112]",155.484,41.495,89.697,150.465,251.234,FALSE,1,1,3000
"930","By[113]",119.933,35.432,66.034,114.289,204.39,FALSE,1,1.001,3000
"931","By[114]",131.558,28.589,83.981,128.874,196.039,FALSE,1,1.001,3000
"932","By[115]",98.973,18.881,67.604,97.286,141.288,FALSE,1,1,3000
"933","By[116]",126.041,23.899,85.587,123.68,179.388,FALSE,1,1,3000
"934","By[117]",217.608,63.617,119.128,208.522,367.862,FALSE,1,1,3000
"935","By[118]",219.842,36.111,157.711,217.132,298.941,FALSE,1,1.001,2304
"936","By[119]",225.2,40.004,156.156,222.673,314.723,FALSE,1,1,3000
"937","By[120]",274.575,71.509,160.749,265.407,441.277,FALSE,1,1,3000
"938","By[121]",177.27,37.767,115.111,173.86,261.591,FALSE,1,1.001,2290
"939","By[122]",184.682,34.881,126.248,181.661,263.229,FALSE,1,1.003,537
"940","By[123]",214.349,38.603,147.14,210.778,299.966,FALSE,1,1.001,3000
"941","By[124]",56.982,13.2,36.39,55.177,87.416,FALSE,1,1,3000
"942","By[125]",38.756,8.166,25.184,37.861,57.517,FALSE,1,1,3000
"943","By[126]",47.732,8.652,32.973,47.17,66.559,FALSE,1,1,3000
"944","By[127]",56.383,9.951,39.166,55.53,77.822,FALSE,1,1,3000
"945","By[128]",45.295,7.3,32.843,44.597,61.476,FALSE,1,1,3000
"946","By[129]",72.065,24.465,34.414,68.102,129.71,FALSE,1,1.001,3000
"947","By[130]",58.97,12.693,37.999,57.548,87.026,FALSE,1,1.001,1746
"948","By[131]",89.204,21.735,53.026,86.828,138.496,FALSE,1,1.001,3000
"949","By[132]",64.201,11.819,44.075,63.343,90.158,FALSE,1,1,3000
"950","By[133]",64.233,15.314,39.582,62.451,98.219,FALSE,1,1,3000
"951","By[134]",124.992,25.601,82.319,122.249,182.455,FALSE,1,1,3000
"952","By[135]",108.528,107.825,16.778,76.45,387.791,FALSE,1,1,3000
"953","For.catch[1]",0,0,0,0,0.001,FALSE,1,1.017,1155
"954","For.catch[2]",0,0,0,0,0.001,FALSE,1,1.009,2366
"955","For.catch[3]",0,0,0,0,0.001,FALSE,1,1.006,1571
"956","For.catch[4]",0,0,0,0,0.001,FALSE,1,1.001,3000
"957","For.catch[5]",0,0,0,0,0.001,FALSE,1,1.001,3000
"958","For.catch[6]",0,0,0,0,0.001,FALSE,1,1,3000
"959","For.catch[7]",0,0,0,0,0.001,FALSE,1,1.017,1783
"960","For.catch[8]",0,0,0,0,0.001,FALSE,1,1.016,618
"961","For.catch[9]",0,0,0,0,0.001,FALSE,1,1.014,3000
"962","For.catch[10]",0,0,0,0,0.001,FALSE,1,1.032,3000
"963","For.catch[11]",0,0,0,0,0.001,FALSE,1,1.003,3000
"964","For.catch[12]",0,0,0,0,0.001,FALSE,1,1.029,1565
"965","For.catch[13]",0,0,0,0,0.001,FALSE,1,1.003,3000
"966","For.catch[14]",0,0,0,0,0.001,FALSE,1,1,2524
"967","For.catch[15]",0,0,0,0,0.001,FALSE,1,1.009,1864
"968","For.catch[16]",0,0,0,0,0.001,FALSE,1,1.004,3000
"969","For.catch[17]",0,0,0,0,0.001,FALSE,1,1.009,3000
"970","For.catch[18]",0,0,0,0,0.001,FALSE,1,1.01,3000
"971","For.catch[19]",0,0,0,0,0.001,FALSE,1,1.007,3000
"972","For.catch[20]",0,0,0,0,0.001,FALSE,1,1.005,2308
"973","For.catch[21]",0,0,0,0,0.001,FALSE,1,1.008,2739
"974","For.catch[22]",0,0,0,0,0.001,FALSE,1,1.021,891
"975","For.catch[23]",0,0,0,0,0.001,FALSE,1,1.001,3000
"976","For.catch[24]",0,0,0,0,0.001,FALSE,1,1.033,2241
"977","For.catch[25]",0,0,0,0,0.001,FALSE,1,1.001,3000
"978","For.catch[26]",0,0,0,0,0.001,FALSE,1,1.014,659
"979","For.catch[27]",0,0,0,0,0.001,FALSE,1,1.005,3000
"980","For.catch[28]",0,0,0,0,0.001,FALSE,1,1.017,1909
"981","For.catch[29]",0,0,0,0,0.001,FALSE,1,1.002,2923
"982","For.catch[30]",0,0,0,0,0.001,FALSE,1,1.006,3000
"983","For.catch[31]",0,0,0,0,0.001,FALSE,1,1.013,2151
"984","For.catch[32]",0,0,0,0,0.001,FALSE,1,1.019,1121
"985","For.catch[33]",0,0,0,0,0.001,FALSE,1,1.021,891
"986","For.catch[34]",0,0,0,0,0.001,FALSE,1,1.035,3000
"987","For.catch[35]",0,0,0,0,0.001,FALSE,1,1.004,3000
"988","For.catch[36]",0,0,0,0,0.001,FALSE,1,1.002,3000
"989","For.catch[37]",0,0,0,0,0.001,FALSE,1,1.003,3000
"990","For.catch[38]",0,0,0,0,0.001,FALSE,1,1.001,3000
"991","For.catch[39]",0,0,0,0,0.001,FALSE,1,1.002,3000
