Filename,DIVE_NO,Frame,Time (HMS),Seconds,Period,Period time (HMS),Image row,Image col,Width,Height,OpCode,TapeReader,Depth,Comment,Year,Transect_No,Dive Type,Family,Genus,Species,Code,Number,Stage,Activity,Start.End,Comment,Event Time HH:MM:SS
SL_2022_CSEO_Dive_28_16-42-28.000.avi,28,49214,17:18:01,62281,NA,NA,698.04,881.05,0,0,QC,MadisonBargas,85,N/A,2022,29,Line,Bad,lost bottom visual,BLB,BLB,1,AD,Passing,,,
SL_2022_CSEO_Dive_28_16-42-28.000.avi,28,49417,17:18:08,62288,NA,NA,579.08,862.75,0,0,QC,MadisonBargas,85,N/A,2022,29,Line,Good,Good Going Forward,GGF,GGF,1,AD,Passing,,,
SL_2022_CSEO_Dive_28_16-42-28.000.avi,28,53009,17:20:08,62408,NA,NA,600,800,0,0,QC,MadisonBargas,85,N/A,2022,29,Line,Bad,going over drop-off,BDO,BDO,1,AD,Passing,,,
SL_2022_CSEO_Dive_28_16-42-28.000.avi,28,53387,17:20:21,62421,NA,NA,600,800,0,0,QC,MadisonBargas,85,N/A,2022,29,Line,Good,Good Going Forward,GGF,GGF,1,AD,Passing,,,
SL_2022_CSEO_Dive_28_16-42-28.000.avi,28,72073,17:30:43,63043,NA,NA,600,800,0,0,QC,MadisonBargas,85,N/A,2022,29,Line,Bad,going over drop-off,BDO,BDO,1,AD,Passing,,,
SL_2022_CSEO_Dive_28_16-42-28.000.avi,28,72507,17:30:58,63058,NA,NA,566.01,966.01,0,0,QC,MadisonBargas,85,N/A,2022,29,Line,Good,Good Going Forward,GGF,GGF,1,AD,Passing,,,
SL_2022_CSEO_Dive_28_16-42-28.000.avi,28,78923,17:34:32,63272,NA,NA,628.76,890.2,0,0,QC,MadisonBargas,85,N/A,2022,29,Line,Good,Good Going Forward,GGF,GGF,1,AD,Passing,End,End,
SL_2022_CSEO_Dive_29_08-13-06.000.avi,29,264,8:14:46,29686,NA,NA,584.31,837.91,0,0,QC,MadisonBargas,70,N/A,2022,30,Line,Good,Good Going Forward,GGF,GGF,1,AD,Passing,Start,Start,
SL_2022_CSEO_Dive_29_08-13-06.000.avi,29,73951,8:55:42,32142,NA,NA,573.86,792.16,0,0,QC,MadisonBargas,70,N/A,2022,30,Line,Good,Good Going Forward,GGF,GGF,1,AD,Passing,End,End,
SL_2022_CSEO_Dive_30_09-03-37.000.avi,30,235,9:33:27,34407,NA,NA,457.52,870.59,0,0,QC,MadisonBargas,90,N/A,2022,32,Line,Good,Good Going Forward,GGF,GGF,1,AD,Passing,Start,Start,
SL_2022_CSEO_Dive_30_09-03-37.000.avi,30,74744,10:14:50,36890,NA,NA,358.17,758.17,0,0,QC,MadisonBargas,90,N/A,2022,32,Line,Good,Good Going Forward,GGF,GGF,1,AD,Passing,End,End,
SL_2022_CSEO_Dive_31_11-38-24.000.avi,31,287,11:50:53,42653,NA,NA,271.9,666.67,0,0,QC,MadisonBargas,135,N/A,2022,31,Line,Good,Good Going Forward,GGF,GGF,1,AD,Passing,Start,Start,
SL_2022_CSEO_Dive_31_11-38-24.000.avi,31,78479,12:34:19,45259,NA,NA,568.63,803.92,0,0,QC,MadisonBargas,135,N/A,2022,31,Line,Good,Good Going Forward,GGF,GGF,1,AD,Passing,End,End,
