"","parameter","mean","sd","2.5%","50%","97.5%","overlap0","f","Rhat","n.eff"
"596","D[2,4]",6.947,5.519,1.269,5.417,22.16,FALSE,1,1.001,3000
"597","D[3,4]",33.824,19.325,8.086,30.086,83.357,FALSE,1,1.001,3000
"598","D[4,4]",10.485,7.082,2.709,8.677,30.156,FALSE,1,1.001,2884
"599","D[1,5]",22.692,15.847,5.929,18.891,64.726,FALSE,1,1.001,3000
"600","D[2,5]",15.69,13.343,2.51,12.13,49.813,FALSE,1,1.005,2726
"601","D[3,5]",35.328,21.544,7.983,30.676,89.348,FALSE,1,1.001,3000
"602","D[4,5]",15.255,9.775,3.905,12.741,41.963,FALSE,1,1.002,1400
"603","D[1,6]",17.095,12.44,2.754,14.128,49.107,FALSE,1,1,3000
"604","D[2,6]",14.477,12.538,1.514,10.859,47.315,FALSE,1,1.005,1382
"605","D[3,6]",67.495,39.982,16.216,58.641,164.427,FALSE,1,1.001,2431
"606","D[4,6]",15.211,10.043,3.449,12.895,42.227,FALSE,1,1,3000
"607","D[1,7]",35.799,22.689,8.973,30.435,95.05,FALSE,1,1.001,3000
"608","D[2,7]",29.59,25.671,3.062,22.403,99.171,FALSE,1,1.002,3000
"609","D[3,7]",63.021,36.126,15.807,55.091,154.067,FALSE,1,1.001,1762
"610","D[4,7]",24.025,17.031,4.297,19.997,68.522,FALSE,1,1.001,2448
"611","D[1,8]",14.87,11.122,2.729,11.837,44.996,FALSE,1,1.001,2009
"612","D[2,8]",23.425,20.507,3.233,18.003,74.918,FALSE,1,1,3000
"613","D[3,8]",79.104,41.959,23.096,70.338,179.809,FALSE,1,1.001,1912
"614","D[4,8]",25.556,18.613,3.359,20.839,70.512,FALSE,1,1,3000
"615","D[1,9]",31.807,23.011,6.797,25.742,92.506,FALSE,1,1.003,1472
"616","D[2,9]",31.03,28.352,3.125,23.455,104.917,FALSE,1,1.002,3000
"617","D[3,9]",101.173,55.609,29.172,88.646,240.812,FALSE,1,1,3000
"618","D[4,9]",19.27,19.784,1,13.846,70.834,FALSE,1,1,3000
"619","D[1,10]",28.902,23.957,1.833,22.851,92.345,FALSE,1,1.001,3000
"620","D[2,10]",24.605,24.84,1,17.698,93.784,FALSE,1,1.009,621
"621","D[3,10]",65.21,49.282,2.181,53.531,195.414,FALSE,1,1.001,3000
"622","D[4,10]",13.906,21.549,1,3.601,75.384,FALSE,1,1,3000
"623","D[1,11]",35.837,29.745,3.927,28.001,115.566,FALSE,1,1.007,3000
"624","D[2,11]",27.947,26.679,1,20.568,99.429,FALSE,1,1.005,1096
"625","D[3,11]",94.841,55.146,21.034,83.412,231.757,FALSE,1,1,3000
"626","D[4,11]",20.404,30.457,1,6.434,108.006,FALSE,1,1.002,3000
"627","D[1,12]",22.666,26.608,1,14.351,90.23,FALSE,1,1.001,3000
"628","D[2,12]",21.814,24.753,1,14.555,89.108,FALSE,1,1.003,3000
"629","D[3,12]",45.999,35.029,1,38.288,134.143,FALSE,1,1,3000
"630","D[4,12]",26.371,25.129,1,20.27,91.121,FALSE,1,1.001,2562
"631","D[1,13]",24.744,30.496,1,15.704,104.795,FALSE,1,1.006,790
"632","D[2,13]",15.959,21.478,1,7.877,78.362,FALSE,1,1.002,1142
"633","D[3,13]",37.254,39.905,1,27.162,143.763,FALSE,1,1.001,1241
"634","D[4,13]",21.959,27.334,1,12.349,97.996,FALSE,1,1.001,3000
"635","D[1,14]",30.528,27.955,1,23.188,103.781,FALSE,1,1.002,3000
"636","D[2,14]",8.67,20.856,1,1,68.436,FALSE,1,1.001,2741
"637","D[3,14]",38.906,49.783,1,20.512,166.447,FALSE,1,1,3000
"638","D[4,14]",47.499,49.538,1,34.517,178.311,FALSE,1,1.001,2947
"639","D[1,15]",32.019,30.964,1,23.651,113.986,FALSE,1,1.001,3000
"640","D[2,15]",14.881,24.335,1,2.229,82.997,FALSE,1,1,3000
"641","D[3,15]",34.62,51.475,1,8.131,179.992,FALSE,1,1.001,3000
"642","D[4,15]",27.735,39.484,1,11.935,130.85,FALSE,1,1,3000
"643","D[1,16]",9.593,11.988,1,5.308,41.788,FALSE,1,1.006,3000
"644","D[2,16]",18.718,21.15,1,12.32,73.918,FALSE,1,1.003,1340
"645","D[3,16]",29.738,27.685,1,23.083,99.093,FALSE,1,1,3000
"646","D[4,16]",9.54,9.447,1,6.933,33.91,FALSE,1,1,3000
"647","D[1,17]",15.894,17.868,1,10.518,62.627,FALSE,1,1.004,1831
"648","D[2,17]",40.437,38.456,1.652,29.777,134.184,FALSE,1,1.005,3000
"649","D[3,17]",56.042,39.045,3.984,48.16,152.996,FALSE,1,1.004,1533
"650","D[4,17]",18.533,16.072,1,14.34,60.58,FALSE,1,1.001,3000
"651","D[1,18]",29.091,32.252,1,20.493,116.085,FALSE,1,1.001,3000
"652","D[2,18]",17.603,19.674,1,12.28,71.769,FALSE,1,1.008,2144
"653","D[3,18]",23.495,28.061,1,14.625,92.91,FALSE,1,1.002,926
"654","D[4,18]",15.41,13.624,1,11.962,52.879,FALSE,1,1,3000
"655","D[1,19]",55.234,27.659,12.717,51.637,120.943,FALSE,1,1,3000
"656","D[2,19]",30.112,14.764,8.178,27.52,65.307,FALSE,1,1.002,2926
"657","D[3,19]",156.903,77.574,46.207,144.453,345.154,FALSE,1,1,3000
"658","D[4,19]",28.199,10.434,12.196,26.674,52.68,FALSE,1,1,3000
"659","D[1,20]",3.333,5.892,1,1,21.715,FALSE,1,1.005,3000
"660","D[2,20]",1.286,1.379,1,1,5.27,FALSE,1,1.004,3000
"661","D[3,20]",41.481,38.681,1,32.202,142.22,FALSE,1,1.001,2905
"662","D[4,20]",10.697,7.447,1,9.573,28.105,FALSE,1,1.003,1976
"663","D[1,21]",3.524,4.745,1,1,17.206,FALSE,1,1.002,2178
"664","D[2,21]",1.035,0.489,1,1,1,FALSE,1,1.093,1215
"665","D[3,21]",1.065,0.729,1,1,1,FALSE,1,1.047,3000
"666","D[4,21]",26.759,17.124,2.547,23.683,68.335,FALSE,1,1,3000
"667","D[1,22]",2.121,4.39,1,1,14.462,FALSE,1,1.005,1771
"668","D[2,22]",1.739,4.206,1,1,10.497,FALSE,1,1.029,3000
"669","D[3,22]",1.485,2.555,1,1,8.262,FALSE,1,1.005,1882
"670","D[4,22]",4.18,6.068,1,1,22.022,FALSE,1,1.001,3000
"671","D[1,23]",1,0,1,1,1,FALSE,1,NA,1
"672","D[2,23]",1.174,1.419,1,1,2.136,FALSE,1,1.021,2430
"673","D[3,23]",1.166,1.606,1,1,1,FALSE,1,1.006,3000
"674","D[4,23]",2.641,3.38,1,1,12.965,FALSE,1,1.003,3000
"675","D[1,24]",1.009,0.21,1,1,1,FALSE,1,1.154,1654
"676","D[2,24]",4.708,7.652,1,1,27.577,FALSE,1,1.002,3000
"677","D[3,24]",1.197,1.807,1,1,1,FALSE,1,1.021,3000
"678","D[4,24]",1.699,2.489,1,1,9.627,FALSE,1,1.006,2013
"679","D[1,25]",1.966,4.154,1,1,14.667,FALSE,1,1.016,1841
"680","D[2,25]",5.773,10.748,1,1,36.199,FALSE,1,1.006,1619
"681","D[3,25]",56.375,45.858,1,46.293,169.035,FALSE,1,1,3000
"682","D[4,25]",10.351,13.286,1,4.34,46.696,FALSE,1,1.002,3000
"683","D[1,26]",2.16,4.792,1,1,16.415,FALSE,1,1.01,3000
"684","D[2,26]",6.506,9.726,1,1,35.176,FALSE,1,1.006,869
"685","D[3,26]",13.033,14.543,1,8.148,51.363,FALSE,1,1,3000
"686","D[4,26]",2.036,3.605,1,1,13.937,FALSE,1,1.008,2124
"687","D[1,27]",1.008,0.223,1,1,1,FALSE,1,1.275,1094
"688","D[2,27]",29.382,35.732,1,19.061,120.497,FALSE,1,1.003,3000
"689","D[3,27]",26.094,20.548,1,22.967,74.744,FALSE,1,1.001,1406
"690","D[4,27]",1.33,2.118,1,1,5.415,FALSE,1,1,3000
"691","D[1,28]",7.925,18.644,1,1,64.18,FALSE,1,1.006,3000
"692","D[2,28]",9.727,16.486,1,1,55.342,FALSE,1,1,3000
"693","D[3,28]",73.342,53.254,1,62.752,204.239,FALSE,1,1.002,2183
"694","D[4,28]",6.79,10.923,1,1,39.03,FALSE,1,1.001,3000
"695","D[1,29]",24.389,25.886,1,17.161,91.202,FALSE,1,1.001,2453
"696","D[2,29]",4.026,7.47,1,1,26.636,FALSE,1,1.004,1937
"697","D[3,29]",25.688,23.082,1,20.64,81.627,FALSE,1,1,3000
"698","D[4,29]",1.016,0.257,1,1,1,FALSE,1,1.094,3000
"699","D[1,30]",47.741,43.704,1,36.797,157.768,FALSE,1,1,3000
"700","D[2,30]",2.186,3.012,1,1,11.045,FALSE,1,1.001,3000
"701","D[3,30]",13.271,13.196,1,9.863,47.479,FALSE,1,1.001,2027
"702","D[4,30]",3.845,5.549,1,1,20.111,FALSE,1,1.003,1269
"703","D[1,31]",8.052,15.072,1,1,51.686,FALSE,1,1.014,1458
"704","D[2,31]",1.156,0.984,1,1,3.385,FALSE,1,1.025,2033
"705","D[3,31]",32.481,19.761,2.688,29.444,80.522,FALSE,1,1.002,1360
"706","D[4,31]",12.807,9.072,1,11.481,34.44,FALSE,1,1,3000
"707","D[1,32]",1.099,1.531,1,1,1,FALSE,1,1.107,3000
"708","D[2,32]",1.179,0.815,1,1,3.451,FALSE,1,1.003,3000
"709","D[3,32]",2.157,4.18,1,1,14.139,FALSE,1,1.009,2893
"710","D[4,32]",1.08,0.394,1,1,2.248,FALSE,1,1.012,3000
"711","D[1,33]",1.118,1.22,1,1,1,FALSE,1,1.04,3000
"712","D[2,33]",1.005,0.111,1,1,1,FALSE,1,1.233,1078
"713","D[3,33]",1.235,1.304,1,1,4.181,FALSE,1,1.007,3000
"714","D[4,33]",1,0,1,1,1,FALSE,1,NA,1
"715","D[1,34]",2.015,4.44,1,1,14.561,FALSE,1,1.002,3000
"716","D[2,34]",8.02,7.413,1,6.093,27.099,FALSE,1,1.001,2549
"717","D[3,34]",1.008,0.18,1,1,1,FALSE,1,1.005,3000
"718","D[4,34]",1,0,1,1,1,FALSE,1,NA,1
"719","D[1,35]",1.38,1.777,1,1,6.293,FALSE,1,1.008,3000
"720","D[2,35]",1.074,0.511,1,1,1.702,FALSE,1,1.011,1636
"721","D[3,35]",3.697,5.089,1,1,19.126,FALSE,1,1.003,1385
"722","D[4,35]",2.748,1.917,1,2.238,7.69,FALSE,1,1.001,3000
"723","D[1,36]",5.646,6.523,1,2.701,23.207,FALSE,1,1.001,1921
"724","D[2,36]",1,0.003,1,1,1,FALSE,1,1.291,3000
"725","D[3,36]",1.007,0.203,1,1,1,FALSE,1,1.155,3000
"726","D[4,36]",1.352,0.841,1,1,4.009,FALSE,1,1.012,987
"727","D[1,37]",3.044,4.864,1,1,17.563,FALSE,1,1.003,2186
"728","D[2,37]",3.411,6.498,1,1,20.856,FALSE,1,1.028,2388
"729","D[3,37]",1.364,1.763,1,1,6.424,FALSE,1,1.02,1740
"730","D[4,37]",5.989,6.836,1,3.677,25.192,FALSE,1,1,3000
"731","D[1,38]",43.87,23.236,8.694,40.205,98.315,FALSE,1,1,3000
"732","D[2,38]",1,0,1,1,1,FALSE,1,NA,1
"733","D[3,38]",1,0,1,1,1,FALSE,1,NA,1
"734","D[4,38]",1.001,0.056,1,1,1,FALSE,1,1.266,3000
"735","D[1,39]",55.633,46.538,1,44.71,171.141,FALSE,1,1.002,3000
"736","D[2,39]",1.799,2.366,1,1,9.629,FALSE,1,1.001,3000
"737","D[3,39]",1.794,2.041,1,1,8.212,FALSE,1,1.002,3000
"738","D[4,39]",1.694,2.018,1,1,7.727,FALSE,1,1.003,3000
"739","D[1,40]",12.31,14.56,1,6.991,52.879,FALSE,1,1.005,1062
"740","D[2,40]",2.84,3.525,1,1,13.217,FALSE,1,1.001,3000
"741","D[3,40]",1.324,1.594,1,1,5.951,FALSE,1,1,3000
"742","D[4,40]",1.007,0.122,1,1,1,FALSE,1,1.02,3000
"743","D[1,41]",2.096,3.731,1,1,13.282,FALSE,1,1.001,3000
"744","D[2,41]",1,0,1,1,1,FALSE,1,NA,1
"745","D[3,41]",4.988,8.877,1,1,31.555,FALSE,1,1.001,3000
"746","D[4,41]",1.003,0.059,1,1,1,FALSE,1,1.05,3000
"747","D[1,42]",31.601,31.814,1,22.965,113.486,FALSE,1,1,3000
"748","D[2,42]",1.547,2.331,1,1,7.774,FALSE,1,1.011,3000
"749","D[3,42]",2.035,2.884,1,1,11.066,FALSE,1,1.001,2621
"750","D[4,42]",5.175,4.03,1,4.315,15.247,FALSE,1,1,3000
"751","D[1,43]",39.144,63.357,1,14.636,209.112,FALSE,1,1.009,1109
"752","D[2,43]",3.105,6.925,1,1,22.658,FALSE,1,1.008,1998
"753","D[3,43]",10.692,22.992,1,1,76.213,FALSE,1,1.009,3000
"754","D[4,43]",3.909,8.932,1,1,28.866,FALSE,1,1.007,3000
"755","C[1,1]",26.976,17.171,7.913,22.425,73.361,FALSE,1,1.001,3000
"756","C[2,1]",15.584,8.442,6.851,13.297,38.271,FALSE,1,1,3000
"757","C[3,1]",77.687,9.796,61.126,76.885,99.493,FALSE,1,1.002,814
"758","C[4,1]",10.938,2.872,7.376,10.349,18.192,FALSE,1,1,3000
"759","C[1,2]",27.136,16.998,9.127,22.733,70.901,FALSE,1,1.002,2125
"760","C[2,2]",13.619,8.855,4.644,11.361,35.834,FALSE,1,1.007,3000
"761","C[3,2]",94.294,11.68,74.676,93.394,121.111,FALSE,1,1,3000
"762","C[4,2]",13.24,2.917,9.542,12.574,20.904,FALSE,1,1.001,2863
"763","C[1,3]",22.194,12.175,8.209,19.08,53.64,FALSE,1,1.001,3000
"764","C[2,3]",13.761,8.447,4.857,11.462,36.741,FALSE,1,1.002,3000
"765","C[3,3]",106.076,13.007,84.081,104.821,135.604,FALSE,1,1,3000
"766","C[4,3]",11.996,3.569,7.797,11.19,21.16,FALSE,1,1.003,3000
"767","C[1,4]",27.681,13.952,11.475,24.045,64.593,FALSE,1,1.003,2000
"768","C[2,4]",11.03,5.525,5.261,9.515,26.094,FALSE,1,1.001,3000
"769","C[3,4]",165.287,23.083,127.723,162.345,219.726,FALSE,1,1.001,3000
"770","C[4,4]",16.833,7.12,8.849,15.042,36.598,FALSE,1,1.001,2535
"771","C[1,5]",24.962,15.848,8.215,21.179,66.832,FALSE,1,1.001,3000
"772","C[2,5]",29.998,13.406,16.227,26.484,63.812,FALSE,1,1.005,2830
"773","C[3,5]",370.365,39.728,301.16,367.505,455.779,FALSE,1,1.001,3000
"774","C[4,5]",29.504,9.874,17.892,27.133,56.269,FALSE,1,1.002,1272
"775","C[1,6]",88.127,14.11,68.22,85.939,122.23,FALSE,1,1,3000
"776","C[2,6]",50.56,13.018,35.097,47.573,83.182,FALSE,1,1.004,1280
"777","C[3,6]",378.421,50.644,297.18,373.417,490.126,FALSE,1,1.002,860
"778","C[4,6]",52.581,10.679,37.993,50.701,79.861,FALSE,1,1,3000
"779","C[1,7]",59.034,22.813,31.365,53.692,118.851,FALSE,1,1.001,3000
"780","C[2,7]",57.735,25.725,30.347,50.615,126.133,FALSE,1,1.002,3000
"781","C[3,7]",344.032,45.258,268.84,339.67,447.099,FALSE,1,1.001,1564
"782","C[4,7]",112.906,19.298,85.082,109.593,159.014,FALSE,1,1,3000
"783","C[1,8]",122.515,15.392,97.314,120.693,158.125,FALSE,1,1.002,849
"784","C[2,8]",130.354,22.897,99.775,126.721,185.377,FALSE,1,1,3000
"785","C[3,8]",289.948,46.387,220.775,283.4,400.152,FALSE,1,1.001,1737
"786","C[4,8]",330.228,35.212,270.225,328.064,404.641,FALSE,1,1,2420
"787","C[1,9]",136.793,25.3,101.901,132.439,197.226,FALSE,1,1.004,1280
"788","C[2,9]",95.786,28.969,62.806,88.935,171.49,FALSE,1,1.002,3000
"789","C[3,9]",305.384,59.41,220.325,296.194,444.768,FALSE,1,1,3000
"790","C[4,9]",266.394,31.567,212.714,263.539,335.979,FALSE,1,1.001,3000
"791","C[1,10]",86.098,24.458,55.798,80.26,149.635,FALSE,1,1.001,3000
"792","C[2,10]",62.708,25.316,36.145,55.999,134.453,FALSE,1,1.009,566
"793","C[3,10]",233.314,52.22,159.933,223.075,365.546,FALSE,1,1.001,3000
"794","C[4,10]",168.977,26.702,131.723,164.17,232.685,FALSE,1,1,3000
"795","C[1,11]",66.423,29.807,33.854,58.536,145.92,FALSE,1,1.006,3000
"796","C[2,11]",63.018,26.928,34.238,55.967,133.381,FALSE,1,1.005,1227
"797","C[3,11]",196.416,56.003,121.414,184.79,335.227,FALSE,1,1,3000
"798","C[4,11]",163.065,33.957,121.443,154.854,254.449,FALSE,1,1.001,3000
"799","C[1,12]",224.627,33.067,173.722,220.131,298.962,FALSE,1,1,3000
"800","C[2,12]",59.185,24.993,34.35,52.354,126.09,FALSE,1,1.003,3000
"801","C[3,12]",170.683,36.662,117.24,165.25,256.661,FALSE,1,1,3000
"802","C[4,12]",141.245,27.758,103.21,136.293,209.751,FALSE,1,1.001,3000
"803","C[1,13]",100.689,31.558,66.959,92.582,179.983,FALSE,1,1.006,1170
"804","C[2,13]",78.684,22.373,54.714,71.748,143.334,FALSE,1,1.003,844
"805","C[3,13]",207.904,43.353,149.438,198.799,317.519,FALSE,1,1,2474
"806","C[4,13]",191.569,32.02,146.292,185.611,274.721,FALSE,1,1,2793
"807","C[1,14]",152.184,30.585,111.588,145.858,232.201,FALSE,1,1.001,3000
"808","C[2,14]",90.42,22.382,68.656,85.09,153.23,FALSE,1,1.001,3000
"809","C[3,14]",255.388,53.371,187.478,243.444,387.409,FALSE,1,1.001,3000
"810","C[4,14]",158.318,51.045,100.19,145.913,290.297,FALSE,1,1.001,3000
"811","C[1,15]",159.871,33.394,115.244,152.744,242.821,FALSE,1,1.001,3000
"812","C[2,15]",87.926,25.397,62.639,80.356,159.2,FALSE,1,1,3000
"813","C[3,15]",298.017,57.233,223.365,284.849,447.905,FALSE,1,1,3000
"814","C[4,15]",155.069,41.543,109.901,143.996,261.822,FALSE,1,1,3000
"815","C[1,16]",88.697,14.195,68.201,86.395,122.059,FALSE,1,1.005,3000
"816","C[2,16]",38.749,21.202,18.714,32.281,93.923,FALSE,1,1.003,1586
"817","C[3,16]",175.218,31.169,129.378,170.282,249.234,FALSE,1,1.001,3000
"818","C[4,16]",48.379,10.121,35.356,46.25,74.004,FALSE,1,1,3000
"819","C[1,17]",141.641,22.023,110.315,137.865,193.781,FALSE,1,1.001,1827
"820","C[2,17]",56.294,38.449,17.442,45.911,149.71,FALSE,1,1.005,3000
"821","C[3,17]",268.46,44.194,200.92,262.306,373.529,FALSE,1,1.002,2054
"822","C[4,17]",100.882,18.072,74.777,98.039,144.995,FALSE,1,1.001,3000
"823","C[1,18]",130.326,33.513,90.143,122.934,219.234,FALSE,1,1.001,3000
"824","C[2,18]",32.818,19.719,14.465,27.436,86.483,FALSE,1,1.008,2148
"825","C[3,18]",227.611,34.563,174.006,221.787,307.176,FALSE,1,1,3000
"826","C[4,18]",82.109,15.374,60.381,79.442,121.8,FALSE,1,1.001,1923
"827","C[1,19]",158.6,29.424,112.409,155.088,226.413,FALSE,1,1,3000
"828","C[2,19]",47.127,14.871,25.215,44.687,82.452,FALSE,1,1.002,2521
"829","C[3,19]",336.629,79.226,216.763,323.866,518.734,FALSE,1,1,3000
"830","C[4,19]",100.418,12.582,79.056,99.229,128.347,FALSE,1,1,3000
"831","C[1,20]",115.572,12.629,94.009,114.604,143.526,FALSE,1,1,3000
"832","C[2,20]",23.083,2.606,18.933,22.857,28.823,FALSE,1,1,3000
"833","C[3,20]",204.575,41.674,147.678,196.475,308.583,FALSE,1,1.001,2672
"834","C[4,20]",93.026,11.319,73.307,92.219,116.962,FALSE,1,1,3000
"835","C[1,21]",90.884,9.893,73.671,90.086,112.021,FALSE,1,1.002,1253
"836","C[2,21]",25.458,2.526,20.955,25.313,30.737,FALSE,1,1.001,2009
"837","C[3,21]",128.151,12.897,104.1,127.339,154.493,FALSE,1,1.002,940
"838","C[4,21]",115.743,19.543,84.987,113.286,161.096,FALSE,1,1,3000
"839","C[1,22]",89.093,9.68,72.636,88.142,110.436,FALSE,1,1,3000
"840","C[2,22]",33.742,5.307,27.241,33.182,43.741,FALSE,1,1.009,3000
"841","C[3,22]",142.449,14.403,115.786,142.016,171.351,FALSE,1,1,3000
"842","C[4,22]",97.191,11.165,77.935,96.047,121.691,FALSE,1,1,3000
"843","C[1,23]",38.615,3.813,31.871,38.426,46.704,FALSE,1,1.001,2311
"844","C[2,23]",29.488,3.23,24.035,29.248,35.958,FALSE,1,1.004,2744
"845","C[3,23]",151.876,15.37,124.489,150.697,184.477,FALSE,1,1.001,3000
"846","C[4,23]",98.3,10.108,80.407,97.813,119.504,FALSE,1,1,3000
"847","C[1,24]",55.417,5.385,45.376,55.088,66.626,FALSE,1,1,3000
"848","C[2,24]",35.821,8.262,26.985,33.587,59.261,FALSE,1,1.002,3000
"849","C[3,24]",142.154,13.835,116.999,141.391,172.167,FALSE,1,1,3000
"850","C[4,24]",79.974,8.187,65.447,79.548,98.233,FALSE,1,1,3000
"851","C[1,25]",138.618,14.479,113.802,137.398,169.259,FALSE,1,1,3000
"852","C[2,25]",32.67,11.146,23.145,29.198,64.097,FALSE,1,1.004,1664
"853","C[3,25]",188.714,47.603,122.82,179.779,303.294,FALSE,1,1,3000
"854","C[4,25]",85.066,15.217,63.918,81.807,124.376,FALSE,1,1.001,3000
"855","C[1,26]",100.278,11.061,81.139,99.216,125.067,FALSE,1,1,3000
"856","C[2,26]",39.252,10.235,28.611,36.035,67.523,FALSE,1,1.006,788
"857","C[3,26]",105.469,17.273,79.56,102.596,146.352,FALSE,1,1,3000
"858","C[4,26]",70.691,7.748,57.587,70.13,87.24,FALSE,1,1,3000
"859","C[1,27]",44.528,4.351,36.633,44.322,53.335,FALSE,1,1.002,1094
"860","C[2,27]",72.623,36.005,38.821,62.532,163.366,FALSE,1,1.003,3000
"861","C[3,27]",138.858,23.641,100.448,136.672,189.961,FALSE,1,1.001,1875
"862","C[4,27]",82.284,8.639,66.985,81.802,101.04,FALSE,1,1.003,813
"863","C[1,28]",64.542,19.47,47.951,59.354,124.605,FALSE,1,1.004,3000
"864","C[2,28]",45.541,16.972,31.196,39.783,90.663,FALSE,1,1,3000
"865","C[3,28]",185.06,54.529,108.923,175.701,319.294,FALSE,1,1.003,1949
"866","C[4,28]",71.201,12.645,54.634,68.505,104.177,FALSE,1,1.001,2248
"867","C[1,29]",95.123,26.936,62.46,88.994,164.07,FALSE,1,1.001,3000
"868","C[2,29]",32.864,7.942,24.762,30.817,55.276,FALSE,1,1.003,1328
"869","C[3,29]",115.386,24.892,80.74,110.376,175.074,FALSE,1,1,3000
"870","C[4,29]",71.495,7.124,58.102,71.18,86.047,FALSE,1,1.001,2936
"871","C[1,30]",147.638,44.598,91.971,137.075,258.987,FALSE,1,1,3000
"872","C[2,30]",19.956,3.462,15.79,19.235,29.425,FALSE,1,1.001,3000
"873","C[3,30]",82.577,14.854,61.065,79.776,118.352,FALSE,1,1.001,1747
"874","C[4,30]",71.501,8.669,57.272,70.537,91.724,FALSE,1,1.002,1929
"875","C[1,31]",69.068,16.096,51.75,64.598,112.598,FALSE,1,1.01,1213
"876","C[2,31]",22.156,2.31,18.177,21.986,27.14,FALSE,1,1.003,2485
"877","C[3,31]",97.632,20.782,65.392,94.923,147.041,FALSE,1,1.002,1614
"878","C[4,31]",81.662,11.238,62.57,80.596,105.483,FALSE,1,1,3000
"879","C[1,32]",48.52,5.05,39.87,48.191,59.086,FALSE,1,1,3000
"880","C[2,32]",12.849,1.427,10.616,12.701,15.931,FALSE,1,1,3000
"881","C[3,32]",53.266,6.814,42.787,52.393,68.624,FALSE,1,1.002,3000
"882","C[4,32]",41.451,4.027,34.075,41.332,50.25,FALSE,1,1,3000
"883","C[1,33]",75.018,7.385,61.759,74.519,89.679,FALSE,1,1.001,2582
"884","C[2,33]",14.2,1.305,11.846,14.14,16.957,FALSE,1,1.001,3000
"885","C[3,33]",77.158,7.757,62.865,76.647,92.627,FALSE,1,1,3000
"886","C[4,33]",56.316,5.507,46.422,56.008,67.85,FALSE,1,1,3000
"887","C[1,34]",76.369,8.701,61.935,75.616,95.273,FALSE,1,1.001,3000
"888","C[2,34]",19.865,7.5,11.572,17.957,39.233,FALSE,1,1,3000
"889","C[3,34]",83.923,8.214,69.116,83.659,101.26,FALSE,1,1.001,3000
"890","C[4,34]",78.078,7.898,63.207,77.65,94.196,FALSE,1,1,3000
"891","C[1,35]",58.851,5.782,48.482,58.597,71.039,FALSE,1,1,3000
"892","C[2,35]",15.314,1.51,12.552,15.204,18.452,FALSE,1,1,3000
"893","C[3,35]",46.947,6.576,37.074,45.962,62.593,FALSE,1,1.001,1349
"894","C[4,35]",20.477,2.638,16.162,20.139,26.534,FALSE,1,1,3000
"895","C[1,36]",62.507,8.555,48.741,61.399,83.298,FALSE,1,1,3000
"896","C[2,36]",18.342,1.731,15.268,18.226,21.987,FALSE,1,1.001,1862
"897","C[3,36]",50.748,5.086,41.662,50.437,61.4,FALSE,1,1,3000
"898","C[4,36]",21.452,2.199,17.71,21.277,26.117,FALSE,1,1.002,903
"899","C[1,37]",64.628,8.003,51.986,63.52,83.928,FALSE,1,1,3000
"900","C[2,37]",19.15,6.642,14.201,17.414,36.322,FALSE,1,1.025,2581
"901","C[3,37]",56.262,5.821,45.89,55.809,68.803,FALSE,1,1,2933
"902","C[4,37]",27.233,7.147,19.076,25.414,46.288,FALSE,1,1,3000
"903","C[1,38]",108.737,23.909,71.188,105.402,163.018,FALSE,1,1,3000
"904","C[2,38]",17.943,1.65,14.913,17.842,21.43,FALSE,1,1.001,2871
"905","C[3,38]",66.128,6.58,54.332,65.708,80.353,FALSE,1,1.001,1290
"906","C[4,38]",25.267,2.457,20.856,25.144,30.355,FALSE,1,1.002,3000
"907","C[1,39]",86.487,46.68,32.016,75.785,203.227,FALSE,1,1.001,3000
"908","C[2,39]",19.59,3.012,15.596,19.086,27.681,FALSE,1,1.002,2722
"909","C[3,39]",99.888,9.844,81.879,99.376,120.399,FALSE,1,1.001,2305
"910","C[4,39]",30.053,3.358,24.583,29.735,37.781,FALSE,1,1.003,1691
"911","C[1,40]",44.219,14.948,28.396,39.511,85.564,FALSE,1,1.005,767
"912","C[2,40]",21.636,3.973,16.913,20.675,32.196,FALSE,1,1.002,3000
"913","C[3,40]",58.604,5.908,47.607,58.291,70.768,FALSE,1,1,3000
"914","C[4,40]",80.173,7.861,66.042,79.901,97.224,FALSE,1,1,3000
"915","C[1,41]",33.105,4.994,26.447,32.291,46.353,FALSE,1,1,3000
"916","C[2,41]",18.875,1.798,15.63,18.78,22.651,FALSE,1,1.001,1766
"917","C[3,41]",42.588,9.643,32.466,39.967,68.752,FALSE,1,1.001,3000
"918","C[4,41]",20.29,1.96,16.739,20.185,24.314,FALSE,1,1,3000
"919","C[1,42]",76.623,32.077,40.889,68.454,160.342,FALSE,1,1,3000
"920","C[2,42]",21.441,3.108,17.315,20.929,28.438,FALSE,1,1.004,1914
"921","C[3,42]",33.511,4.226,27.151,32.928,43.964,FALSE,1,1.001,1556
"922","C[4,42]",16.267,4.159,10.812,15.438,26.618,FALSE,1,1,3000
"923","C[1,43]",77.013,63.554,33.393,52.377,244.959,FALSE,1,1.009,1101
"924","C[2,43]",15.345,7.035,11.152,13.577,34.576,FALSE,1,1.007,1682
"925","C[3,43]",41.417,23.248,26.591,33.604,106.745,FALSE,1,1.008,3000
"926","C[4,43]",18.966,9.108,13.489,16.557,43.695,FALSE,1,1.007,3000
"927","FC[1,44]",44.269,1.985,40.569,44.194,48.249,FALSE,1,1.002,1167
