"","parameter","mean","sd","2.5%","50%","97.5%","overlap0","f","Rhat","n.eff"
"514","D[103]",53.928,36.616,1,48.364,140.405,FALSE,1,1,3000
"515","D[104]",27.195,27.838,1,19.943,97.413,FALSE,1,1.003,1191
"516","D[105]",10.364,19.654,1,1,70.542,FALSE,1,1.004,1577
"517","D[106]",7.23,17.51,1,1,62.138,FALSE,1,1.007,1047
"518","D[107]",3.576,10.098,1,1,38.766,FALSE,1,1.016,1553
"519","D[108]",23.477,24.895,1,16.337,85.86,FALSE,1,1.001,3000
"520","D[109]",79.924,36.034,23.783,75.436,163.057,FALSE,1,1.002,1526
"521","D[110]",83.916,38.493,19.303,80.158,167.814,FALSE,1,1,3000
"522","D[111]",158.594,56.216,66.52,151.973,287.144,FALSE,1,1.001,2728
"523","D[112]",49.418,40.2,1,42.634,143.769,FALSE,1,1.002,1346
"524","D[113]",26.922,30.023,1,17.883,105.319,FALSE,1,1,3000
"525","D[114]",11.29,18.739,1,1,65.05,FALSE,1,1.002,3000
"526","D[115]",1.339,2.783,1,1,3.033,FALSE,1,1.002,3000
"527","D[116]",2.886,7.362,1,1,26.488,FALSE,1,1.001,3000
"528","D[117]",73.539,57.335,1,64.575,204.339,FALSE,1,1.001,2716
"529","D[118]",37.473,33.471,1,31.714,116.746,FALSE,1,1.001,1751
"530","D[119]",34.584,34.863,1,26.515,121.433,FALSE,1,1,3000
"531","D[120]",87.738,70.595,1,76.196,256.438,FALSE,1,1.001,2787
"532","D[121]",37.406,33.977,1,30.98,116.89,FALSE,1,1.001,1833
"533","D[122]",50.856,32.874,1,47.731,124.165,FALSE,1,1.004,628
"534","D[123]",88.19,40.02,18.937,84.471,178.971,FALSE,1,1.001,2005
"535","D[124]",1.287,2.073,1,1,3.863,FALSE,1,1.028,1894
"536","D[125]",1.006,0.214,1,1,1,FALSE,1,1.251,2623
"537","D[126]",1.008,0.246,1,1,1,FALSE,1,1.25,2795
"538","D[127]",3.408,4.986,1,1,18.919,FALSE,1,1.004,1084
"539","D[128]",1.049,0.609,1,1,1,FALSE,1,1.013,3000
"540","D[129]",10.911,17.034,1,1,60.527,FALSE,1,1.001,3000
"541","D[130]",1.287,1.869,1,1,5.066,FALSE,1,1.001,3000
"542","D[131]",19.263,18.898,1,14.728,65.71,FALSE,1,1,3000
"543","D[132]",2.034,3.807,1,1,14.575,FALSE,1,1.001,3000
"544","D[133]",2.067,4.605,1,1,16.103,FALSE,1,1.017,2273
"545","D[134]",36.147,24.865,1,33.286,92.021,FALSE,1,1.001,1246
"546","D[135]",49.866,102.728,1,1,343.299,FALSE,1,1.002,3000
"547","C[1]",6.634,8.081,1,4.097,27.68,FALSE,1,1.005,1269
"548","C[2]",5.811,7.344,1,3.553,25.698,FALSE,1,1.005,3000
"549","C[3]",6.415,8.761,1,3.919,27.887,FALSE,1,1.017,3000
"550","C[4]",8.684,9.265,1.055,5.789,33.025,FALSE,1,1.011,1220
"551","C[5]",10.389,9.796,1.638,7.595,35.407,FALSE,1,1.011,3000
"552","C[6]",11.993,10.294,2.051,9.001,40.603,FALSE,1,1.002,1928
"553","C[7]",13.693,10.957,2.615,10.702,42.724,FALSE,1,1.005,3000
"554","C[8]",14.985,11.043,3.152,12.063,43.001,FALSE,1,1.004,1816
"555","C[9]",17.56,11.819,4.4,14.807,48.853,FALSE,1,1.001,3000
"556","C[10]",21.438,13.176,6.007,18.348,54.439,FALSE,1,1.003,1497
"557","C[11]",24.908,14.195,7.436,21.558,60.843,FALSE,1,1.001,1194
"558","C[12]",28.445,15.695,8.761,24.886,69.476,FALSE,1,1,3000
"559","C[13]",40.591,19.166,15.282,36.842,87.467,FALSE,1,1,3000
"560","C[14]",53.087,21.737,22.571,49.059,105.256,FALSE,1,1,3000
"561","C[15]",66.838,25.828,29.507,62.751,129.259,FALSE,1,1,3000
"562","C[16]",74.055,27.764,34.013,69.203,139.158,FALSE,1,1,3000
"563","C[17]",81.531,29.487,39.655,76.683,153.522,FALSE,1,1.004,973
"564","C[18]",65.225,25.692,29.409,60.986,126.236,FALSE,1,1.002,3000
"565","C[19]",104.914,34.751,52.513,99.857,188.438,FALSE,1,1.001,2627
"566","C[20]",144.163,43.289,75.848,137.187,243.65,FALSE,1,1,3000
"567","C[21]",145.599,45.431,76.949,139.025,250.049,FALSE,1,1.001,2237
"568","C[22]",147.197,44.502,78.353,141.055,249.439,FALSE,1,1,3000
"569","C[23]",148.411,44.603,80.489,142.689,252.491,FALSE,1,1.001,3000
"570","C[24]",162.176,48.026,87.5,156.075,273.209,FALSE,1,1.001,1521
"571","C[25]",174.098,50.948,93.869,167.614,292.421,FALSE,1,1,3000
"572","C[26]",176.3,51.79,96.921,169.503,299.966,FALSE,1,1.003,988
"573","C[27]",161.922,48.985,86.152,156.2,273.291,FALSE,1,1.002,989
"574","C[28]",165.866,49.802,88.84,159.342,280.471,FALSE,1,1.002,1170
"575","C[29]",119.506,40.852,59.26,112.987,215.716,FALSE,1,1.004,584
"576","C[30]",117.527,38.419,59.549,112.249,206.464,FALSE,1,1.003,663
"577","C[31]",94.609,33.601,46.42,89.388,174.899,FALSE,1,1.002,1995
"578","C[32]",99.348,35.116,48.201,93.285,185.474,FALSE,1,1.002,2399
"579","C[33]",114.798,37.52,56.725,109.856,205.327,FALSE,1,1.001,1534
"580","C[34]",111.514,37.478,55.09,105.996,203.508,FALSE,1,1.001,3000
"581","C[35]",98.546,33.05,47.799,93.534,180.966,FALSE,1,1,2767
"582","C[36]",118.217,40.372,58.277,111.522,214.411,FALSE,1,1.001,2408
"583","C[37]",126.44,43.258,62.481,119.919,231.396,FALSE,1,1.001,3000
"584","C[38]",106.165,39.866,51.198,98.876,202.467,FALSE,1,1,3000
"585","C[39]",96.722,35.715,43.788,90.931,182.812,FALSE,1,1.001,3000
"586","C[40]",101.505,38.41,45.946,94.494,196.935,FALSE,1,1,3000
"587","C[41]",102.615,37.797,47.239,96.518,195.743,FALSE,1,1,3000
"588","C[42]",200.676,54.452,114.844,193.595,326.75,FALSE,1,1,3000
"589","C[43]",167.823,47.611,94.922,161.014,276.395,FALSE,1,1,3000
"590","C[44]",152.509,44.853,82.486,146.376,254.347,FALSE,1,1,3000
"591","C[45]",157.002,45.29,87.818,151.342,260.893,FALSE,1,1,3000
"592","C[46]",167.884,49.132,93.086,159.72,278.762,FALSE,1,1.001,2050
"593","C[47]",159.725,47.444,85.926,152.489,268.629,FALSE,1,1.001,3000
"594","C[48]",173.455,50.972,94.679,165.976,291.872,FALSE,1,1,3000
"595","C[49]",183.042,52.436,102.159,176.584,303.139,FALSE,1,1.002,1702
"596","C[50]",151.777,45.691,81.958,146.008,258.255,FALSE,1,1.001,1148
"597","C[51]",144.851,46.323,73.379,138.569,255.21,FALSE,1,1.006,703
"598","C[52]",142.528,45.278,74.148,135.263,251.716,FALSE,1,1,3000
"599","C[53]",138.362,41.884,74.169,131.813,230.769,FALSE,1,1,3000
"600","C[54]",122.191,39.799,62.489,116.693,213.29,FALSE,1,1.001,1592
"601","C[55]",146.259,41.228,83.082,140.772,238.452,FALSE,1,1.001,3000
"602","C[56]",125.165,40.071,65.557,119.314,218.163,FALSE,1,1.001,2676
"603","C[57]",160.527,44.705,91.513,155.348,265.136,FALSE,1,1,3000
"604","C[58]",113.991,35.132,60.634,109.178,195.73,FALSE,1,1.001,2215
"605","C[59]",162.737,45.201,90.287,156.623,267.865,FALSE,1,1,3000
"606","C[60]",169.977,48.952,93.05,163.308,277.769,FALSE,1,1.001,2573
"607","C[61]",148.125,43.875,81.043,142.12,247.134,FALSE,1,1,3000
"608","C[62]",166.475,46.338,93.493,160.419,272.49,FALSE,1,1,3000
"609","C[63]",146.485,44.587,77.997,140.734,251.16,FALSE,1,1,3000
"610","C[64]",161.512,47.443,88.204,155.756,269.693,FALSE,1,1,3000
"611","C[65]",175.476,53.095,94.239,166.753,301.204,FALSE,1,1.001,3000
"612","C[66]",147.8,47.366,75.471,141.178,260.333,FALSE,1,1,3000
"613","C[67]",159.946,48.01,84.569,153.183,272.868,FALSE,1,1,2601
"614","C[68]",129.383,42.899,64.767,122.957,233.627,FALSE,1,1.001,3000
"615","C[69]",163.403,47.186,91.807,156.752,272.674,FALSE,1,1,3000
"616","C[70]",166.057,45.814,93.654,160.653,270.373,FALSE,1,1,3000
"617","C[71]",175.695,48.102,99.705,169.528,288.698,FALSE,1,1.001,1858
"618","C[72]",223.797,59.525,132.294,216.414,358.447,FALSE,1,1,3000
"619","C[73]",197.315,52.167,114.728,191.676,314.996,FALSE,1,1.001,3000
"620","C[74]",230.564,89.214,123.13,213.115,439.59,FALSE,1,1,3000
"621","C[75]",330.037,159.635,159.093,287.655,773.823,FALSE,1,1.001,3000
"622","C[76]",379.99,226.825,142.519,310.807,1058.947,FALSE,1,1,3000
"623","C[77]",459.766,285.309,134.192,368.989,1178.625,FALSE,1,1.001,1751
"624","C[78]",611.225,305.498,207.29,536.126,1306.358,FALSE,1,1.001,2001
"625","C[79]",470.586,259.393,186.353,388.47,1200.332,FALSE,1,1.001,1984
"626","C[80]",347.613,240.303,108.696,264.365,1068.907,FALSE,1,1.001,2734
"627","C[81]",303.57,228.964,88.51,223.35,1020.989,FALSE,1,1.001,3000
"628","C[82]",305.608,194.507,116.21,242.753,874.599,FALSE,1,1.001,3000
"629","C[83]",275.822,179.661,104.501,219.834,819.606,FALSE,1,1.002,1221
"630","C[84]",274.731,202.914,84.78,205.559,903.092,FALSE,1,1.001,3000
"631","C[85]",272.335,206.679,84.071,203.921,927.283,FALSE,1,1,3000
"632","C[86]",225.716,175.576,69.409,168.439,758.703,FALSE,1,1,3000
"633","C[87]",216.558,174.735,68.312,160.963,765.96,FALSE,1,1.001,3000
"634","C[88]",240.034,171.108,82.65,188.253,726.65,FALSE,1,1.003,3000
"635","C[89]",211.941,175.829,66.217,157.068,772.335,FALSE,1,1.004,1435
"636","C[90]",199.259,178.557,47.847,138.092,723.057,FALSE,1,1,3000
"637","C[91]",109.912,57.773,48.968,97.498,251.697,FALSE,1,1,3000
"638","C[92]",103.427,57.575,42.461,90.877,247.28,FALSE,1,1,3000
"639","C[93]",168.858,76.63,100.509,149.433,365.042,FALSE,1,1.008,3000
"640","C[94]",193.548,83.064,120.801,172.872,418.994,FALSE,1,1.004,1853
"641","C[95]",138.334,20.448,105.422,135.719,187.802,FALSE,1,1,3000
"642","C[96]",201.511,26.728,157.682,198.278,259.86,FALSE,1,1.001,3000
"643","C[97]",420.77,42.961,345.179,418.106,517.696,FALSE,1,1.001,3000
"644","C[98]",518.681,52.583,427.314,515.094,629.52,FALSE,1,1.001,1094
"645","C[99]",504.406,53.508,411.076,501.966,619.839,FALSE,1,1,3000
"646","C[100]",802.082,78.392,658.998,798.423,968.449,FALSE,1,1,3000
"647","C[101]",703.789,71.203,575.055,700.071,858.08,FALSE,1,1,3000
"648","C[102]",451.358,51.317,359.581,449.265,564.978,FALSE,1,1.001,2139
"649","C[103]",363.764,47.606,283.671,359.074,463.278,FALSE,1,1,3000
"650","C[104]",505.72,55.172,406.114,503.314,619.889,FALSE,1,1,3000
"651","C[105]",488.459,51.185,398.061,484.971,598.181,FALSE,1,1,3000
"652","C[106]",536.587,56.509,435.175,532.2,659.418,FALSE,1,1.001,1305
"653","C[107]",594.064,59.513,486.023,590.811,713.449,FALSE,1,1,3000
"654","C[108]",306.684,37.88,242.701,303.031,390.255,FALSE,1,1,3000
"655","C[109]",516.839,56.086,413.355,513.739,636.932,FALSE,1,1.001,1365
"656","C[110]",470.152,53.977,372.138,466.976,580.675,FALSE,1,1.001,2271
"657","C[111]",530.622,67.546,412.242,526.844,676.226,FALSE,1,1,3000
"658","C[112]",430.15,55.95,333.927,424.684,554.153,FALSE,1,1.001,1712
"659","C[113]",355.013,44.768,279.83,350.23,458.623,FALSE,1,1,3000
"660","C[114]",364.554,39.289,298.141,362.011,451.224,FALSE,1,1,3000
"661","C[115]",314.242,31.795,255.442,313.181,379.291,FALSE,1,1,3000
"662","C[116]",308.165,31.793,252.38,306.17,373.784,FALSE,1,1.001,2579
"663","C[117]",445.133,69.16,328.923,439.22,595.377,FALSE,1,1,3000
"664","C[118]",330.751,44.753,253.911,326.584,427.329,FALSE,1,1,2176
"665","C[119]",315.867,44.843,242.45,310.725,418.809,FALSE,1,1,3000
"666","C[120]",356.973,75.668,241.641,347.45,533.054,FALSE,1,1.002,1637
"667","C[121]",298.175,42.928,227.628,293.488,391.386,FALSE,1,1,3000
"668","C[122]",305.766,41.161,233.873,302.523,393.332,FALSE,1,1.003,772
"669","C[123]",304.183,44.952,223.269,300.406,401.495,FALSE,1,1.001,2794
"670","C[124]",151.438,15.007,124.636,150.674,182.76,FALSE,1,1,3000
"671","C[125]",218.98,22.391,179.252,217.878,264.82,FALSE,1,1,2380
"672","C[126]",247.149,24.699,202.68,246.172,299.399,FALSE,1,1.002,1245
"673","C[127]",135.918,14.014,111.07,134.732,165.862,FALSE,1,1,3000
"674","C[128]",144.938,14.139,119.282,144.307,173.706,FALSE,1,1.002,986
"675","C[129]",164.066,22.641,128.957,161.102,218.851,FALSE,1,1.001,3000
"676","C[130]",172.898,17.481,140.587,172.534,208.387,FALSE,1,1,3000
"677","C[131]",192.909,25.478,148.943,190.736,248.488,FALSE,1,1,3000
"678","C[132]",188.927,18.883,154.761,188.092,229.66,FALSE,1,1,3000
"679","C[133]",107.951,11.646,88.153,106.824,133.124,FALSE,1,1.001,3000
"680","C[134]",143.223,27.123,99.888,140.452,202.008,FALSE,1,1.001,1517
"681","C[135]",145.718,103.112,81.867,106.898,443.861,FALSE,1,1.002,3000
"682","FC[136]",0,0,0,0,0,FALSE,1,NA,1
"683","KnC[1]",0,0,0,0,0,FALSE,1,1.001,1
"684","KnC[2]",0,0,0,0,0,FALSE,1,1,1
"685","KnC[3]",0,0,0,0,0,FALSE,1,1,1
"686","KnC[4]",0,0,0,0,0,FALSE,1,1,1
"687","KnC[5]",0,0,0,0,0,FALSE,1,1,1
"688","KnC[6]",0,0,0,0,0,FALSE,1,1,1
"689","KnC[7]",0,0,0,0,0,FALSE,1,1,1
"690","KnC[8]",0,0,0,0,0,FALSE,1,1.001,1
"691","KnC[9]",0,0,0,0,0,FALSE,1,1,1
"692","KnC[10]",0,0,0,0,0,FALSE,1,1,1
"693","KnC[11]",0,0,0,0,0,FALSE,1,1.001,1
"694","KnC[12]",0,0,0,0,0,FALSE,1,1,1
"695","KnC[13]",0,0,0,0,0,FALSE,1,1,1
"696","KnC[14]",0,0,0,0,0,FALSE,1,1,1
"697","KnC[15]",0,0,0,0,0,FALSE,1,1,1
"698","KnC[16]",0,0,0,0,0,FALSE,1,1,1
"699","KnC[17]",0,0,0,0,0,FALSE,1,1.001,1
"700","KnC[18]",0,0,0,0,0,FALSE,1,1,1
"701","KnC[19]",0,0,0,0,0,FALSE,1,1,1
"702","KnC[20]",0,0,0,0,0,FALSE,1,1.001,1
"703","KnC[21]",0,0,0,0,0,FALSE,1,1,1
"704","KnC[22]",0,0,0,0,0,FALSE,1,1.001,1
"705","KnC[23]",0,0,0,0,0,FALSE,1,1,1
"706","KnC[24]",0,0,0,0,0,FALSE,1,1.001,1
"707","KnC[25]",0,0,0,0,0,FALSE,1,1,1
"708","KnC[26]",0,0,0,0,0,FALSE,1,1,1
"709","KnC[27]",0,0,0,0,0,FALSE,1,1,1
"710","KnC[28]",0,0,0,0,0,FALSE,1,1,1
"711","KnC[29]",0,0,0,0,0,FALSE,1,1,1
"712","KnC[30]",0,0,0,0,0,FALSE,1,1,1
"713","KnC[31]",0,0,0,0,0,FALSE,1,1,1
"714","KnC[32]",0,0,0,0,0,FALSE,1,1.002,1
"715","KnC[33]",0,0,0,0,0,FALSE,1,1.001,1
"716","KnC[34]",0,0,0,0,0,FALSE,1,1.001,1
"717","KnC[35]",0,0,0,0,0,FALSE,1,1.001,1
"718","KnC[36]",0,0,0,0,0,FALSE,1,1.001,1
"719","KnC[37]",0,0,0,0,0,FALSE,1,1,1
"720","KnC[38]",0,0,0,0,0,FALSE,1,1,1
"721","KnC[39]",0,0,0,0,0,FALSE,1,1.003,1
"722","KnC[40]",0,0,0,0,0,FALSE,1,1.001,1
"723","KnC[41]",0,0,0,0,0,FALSE,1,1.001,1
"724","KnC[42]",0,0,0,0,0,FALSE,1,1,1
"725","KnC[43]",0,0,0,0,0,FALSE,1,1,1
"726","KnC[44]",0,0,0,0,0,FALSE,1,1,1
"727","KnC[45]",0,0,0,0,0,FALSE,1,1.001,1
"728","KnC[46]",0,0,0,0,0,FALSE,1,1,1
"729","KnC[47]",0,0,0,0,0,FALSE,1,1,1
"730","KnC[48]",0,0,0,0,0,FALSE,1,1.001,1
"731","KnC[49]",0,0,0,0,0,FALSE,1,1,1
"732","KnC[50]",0,0,0,0,0,FALSE,1,1,1
"733","KnC[51]",0,0,0,0,0,FALSE,1,1.001,1
"734","KnC[52]",0,0,0,0,0,FALSE,1,1,1
"735","KnC[53]",0,0,0,0,0,FALSE,1,1.002,1
"736","KnC[54]",0,0,0,0,0,FALSE,1,1,1
"737","KnC[55]",0,0,0,0,0,FALSE,1,1.001,1
"738","KnC[56]",0,0,0,0,0,FALSE,1,1.002,1
"739","KnC[57]",0,0,0,0,0,FALSE,1,1,1
"740","KnC[58]",0,0,0,0,0,FALSE,1,1,1
"741","KnC[59]",0,0,0,0,0,FALSE,1,1,1
"742","KnC[60]",0,0,0,0,0,FALSE,1,1.002,1
"743","KnC[61]",0,0,0,0,0,FALSE,1,1.003,1
"744","KnC[62]",0,0,0,0,0,FALSE,1,1,1
"745","KnC[63]",0,0,0,0,0,FALSE,1,1.002,1
"746","KnC[64]",0,0,0,0,0,FALSE,1,1.001,1
"747","KnC[65]",0,0,0,0,0,FALSE,1,1,1
"748","KnC[66]",0,0,0,0,0,FALSE,1,1,1
"749","KnC[67]",0,0,0,0,0,FALSE,1,1.001,1
"750","KnC[68]",0,0,0,0,0,FALSE,1,1.001,1
"751","KnC[69]",0,0,0,0,0,FALSE,1,1.002,1
"752","KnC[70]",0,0,0,0,0,FALSE,1,1.003,1
"753","KnC[71]",0,0,0,0,0,FALSE,1,1.001,1
"754","KnC[72]",0,0,0,0,0,FALSE,1,1.001,1
"755","KnC[73]",0,0,0,0,0,FALSE,1,1,1
"756","KnC[74]",0,0,0,0,0,FALSE,1,1,1
"757","KnC[75]",0,0,0,0,0,FALSE,1,1,1
"758","KnC[76]",0,0,0,0,0,FALSE,1,1.001,1
"759","KnC[77]",0,0,0,0,0,FALSE,1,1,1
"760","KnC[78]",0,0,0,0,0,FALSE,1,1.002,1
"761","KnC[79]",0,0,0,0,0,FALSE,1,1.002,1
"762","KnC[80]",0,0,0,0,0,FALSE,1,1,1
"763","KnC[81]",0,0,0,0,0,FALSE,1,1.001,1
"764","KnC[82]",0,0,0,0,0,FALSE,1,1,1
"765","KnC[83]",0,0,0,0,0,FALSE,1,1.001,1
"766","KnC[84]",0,0,0,0,0,FALSE,1,1.001,1
"767","KnC[85]",0,0,0,0,0,FALSE,1,1,1
"768","KnC[86]",0,0,0,0,0,FALSE,1,1,1
"769","KnC[87]",0,0,0,0,0,FALSE,1,1,1
"770","KnC[88]",0,0,0,0,0,FALSE,1,1.001,1
"771","KnC[89]",0,0,0,0,0,FALSE,1,1,1
"772","KnC[90]",0,0,0,0,0,FALSE,1,1.003,1
"773","KnC[91]",0,0,0,0,0,FALSE,1,1,1
"774","KnC[92]",0,0,0,0,0,FALSE,1,1,1
"775","KnC[93]",87.924,8.924,71.586,87.411,106.127,FALSE,1,1,3000
"776","KnC[94]",100.455,10.069,82.221,99.808,121.768,FALSE,1,1,3000
"777","KnC[95]",106.026,10.766,86.955,105.483,128.902,FALSE,1,1.002,3000
"778","KnC[96]",148.94,15.079,121.337,147.908,180.876,FALSE,1,1.001,1221
"779","KnC[97]",365.891,36.248,300.269,363.237,442.166,FALSE,1,1,3000
"780","KnC[98]",455.175,45.431,375.604,452.622,551.869,FALSE,1,1.002,965
"781","KnC[99]",419.871,42.728,340.708,417.621,509.18,FALSE,1,1.001,2212
"782","KnC[100]",729.379,72.479,596.902,725.413,882.13,FALSE,1,1.001,3000
"783","KnC[101]",620.391,61.539,504.7,618.367,748.751,FALSE,1,1,3000
"784","KnC[102]",420.659,42.39,344.761,418.999,509.799,FALSE,1,1,3000
"785","KnC[103]",309.836,31.248,252.773,308.214,374.967,FALSE,1,1,3000
"786","KnC[104]",478.524,48.116,390.212,476.873,580.063,FALSE,1,1,2694
"787","KnC[105]",478.095,46.933,392.442,475.952,574.638,FALSE,1,1,3000
"788","KnC[106]",529.357,53.678,431.959,525.598,643.99,FALSE,1,1,2610
"789","KnC[107]",590.488,58.836,482.499,588.257,708.101,FALSE,1,1,3000
"790","KnC[108]",283.207,28.74,230.179,281.76,343.532,FALSE,1,1.001,3000
"791","KnC[109]",436.915,43.018,359.384,434.974,527.828,FALSE,1,1.001,1913
"792","KnC[110]",386.236,38.287,316.922,385.217,465.806,FALSE,1,1.001,2620
"793","KnC[111]",372.028,37.079,306.877,369.232,449.276,FALSE,1,1,3000
"794","KnC[112]",380.732,38.776,310.38,378.427,462.41,FALSE,1,1,3000
"795","KnC[113]",328.091,32.197,269.699,325.857,393.342,FALSE,1,1,3000
"796","KnC[114]",353.263,34.922,290.911,351.752,426.16,FALSE,1,1,3000
"797","KnC[115]",312.904,31.658,254.051,312.066,377.643,FALSE,1,1,3000
"798","KnC[116]",305.279,31.029,250.708,303.392,369.697,FALSE,1,1,2879
"799","KnC[117]",371.593,37.445,305.028,370.018,451.422,FALSE,1,1.001,3000
"800","KnC[118]",293.278,29.449,240.292,292.228,355.016,FALSE,1,1,3000
"801","KnC[119]",281.283,27.461,230.826,280.158,338.289,FALSE,1,1,3000
"802","KnC[120]",269.235,26.815,219.856,268.673,324.766,FALSE,1,1,2051
"803","KnC[121]",260.769,25.848,213.789,259.148,315.561,FALSE,1,1,3000
"804","KnC[122]",254.91,25.052,209.367,253.336,308.437,FALSE,1,1,3000
"805","KnC[123]",215.993,21.397,177.245,214.97,259.614,FALSE,1,1,3000
"806","KnC[124]",150.15,14.86,123.502,149.421,181.261,FALSE,1,1,3000
"807","KnC[125]",217.973,22.386,178.252,216.877,263.82,FALSE,1,1,2340
"808","KnC[126]",246.141,24.698,201.68,245.158,298.399,FALSE,1,1.002,1235
"809","KnC[127]",132.511,13.191,108.291,131.778,161.486,FALSE,1,1,3000
"810","KnC[128]",143.89,14.132,118.132,143.262,172.598,FALSE,1,1.002,958
"811","KnC[129]",153.155,15.635,124.542,152.744,185.242,FALSE,1,1,3000
"812","KnC[130]",171.611,17.394,139.489,171.339,206.435,FALSE,1,1,3000
"813","KnC[131]",173.647,17.157,141.782,173.074,210.018,FALSE,1,1.001,3000
"814","KnC[132]",186.892,18.496,153.592,186.024,225.924,FALSE,1,1,3000
"815","KnC[133]",105.884,10.555,86.834,105.285,127.918,FALSE,1,1,3000
"816","KnC[134]",107.076,10.667,87.259,106.522,128.975,FALSE,1,1,3000
"817","KnC[135]",95.852,9.526,78.914,95.356,115.562,FALSE,1,1,3000
"818","By[1]",8.876,10.846,0.828,5.533,37.293,FALSE,1,1.005,1299
"819","By[2]",7.75,9.791,0.649,4.828,31.938,FALSE,1,1.006,3000
"820","By[3]",8.479,10.783,0.844,5.296,37.495,FALSE,1,1.009,3000
"821","By[4]",11.621,12.1,1.526,7.853,42.212,FALSE,1,1.012,1530
"822","By[5]",13.817,12.659,2.359,10.275,46.239,FALSE,1,1.01,3000
"823","By[6]",16.036,13.436,2.901,12.242,52.817,FALSE,1,1.004,1591
"824","By[7]",18.318,14.375,3.679,14.43,57.006,FALSE,1,1.003,3000
"825","By[8]",20.079,14.279,4.605,16.216,56.651,FALSE,1,1.001,3000
"826","By[9]",23.797,15.899,6.325,20.083,62.866,FALSE,1,1,3000
"827","By[10]",28.633,16.67,8.401,25.075,71.428,FALSE,1,1.002,1555
"828","By[11]",33.193,18.114,10.463,29.391,78.168,FALSE,1,1.002,1124
"829","By[12]",37.955,19.691,12.874,33.678,88.016,FALSE,1,1,3000
"830","By[13]",54.374,23.405,22.886,50.246,111.793,FALSE,1,1,3000
"831","By[14]",71.384,27.091,32.735,66.991,139.455,FALSE,1,1,3000
"832","By[15]",88.499,30.147,43.951,84.01,158.214,FALSE,1,1,3000
"833","By[16]",99.136,32.346,50.136,93.981,173.991,FALSE,1,1,3000
"834","By[17]",108.862,33.767,57.345,103.516,187.281,FALSE,1,1.004,987
"835","By[18]",86.64,29.988,43.058,82.016,159.889,FALSE,1,1.003,3000
"836","By[19]",139.625,38.587,80.679,134.652,230.717,FALSE,1,1.001,2021
"837","By[20]",192.106,47.131,115.123,186.782,301.667,FALSE,1,1,3000
"838","By[21]",194.686,48.847,116.874,189.212,304.244,FALSE,1,1.001,2479
"839","By[22]",197.295,48.335,119.3,191.367,310.678,FALSE,1,1,3000
"840","By[23]",198.93,48.304,122.036,193.446,306.582,FALSE,1,1,3000
"841","By[24]",216.292,50.713,132.2,211.565,332.26,FALSE,1,1.002,1451
"842","By[25]",231.289,54.846,141.714,223.768,353.458,FALSE,1,1,3000
"843","By[26]",236.236,53.885,146.277,230.226,357.16,FALSE,1,1.001,3000
"844","By[27]",217.647,54.157,131.195,209.894,343.106,FALSE,1,1.001,1559
"845","By[28]",221.419,53.735,135.557,213.745,341.364,FALSE,1,1.003,1139
"846","By[29]",159.985,47.075,88.556,153.039,270.869,FALSE,1,1.002,834
"847","By[30]",156.574,43.478,86.921,151.248,259.543,FALSE,1,1.002,829
"848","By[31]",126.767,38.415,68.659,121.324,218.491,FALSE,1,1.001,2973
"849","By[32]",132.532,40.476,71.711,127.033,235.57,FALSE,1,1.001,2358
"850","By[33]",154.225,43.001,86.638,148.183,256.719,FALSE,1,1.003,2657
"851","By[34]",148.375,42.841,81.995,143.388,249.916,FALSE,1,1,3000
"852","By[35]",131.352,37.832,71.354,126.929,218.574,FALSE,1,1,3000
"853","By[36]",159.127,47.449,86.923,152.625,270.469,FALSE,1,1,3000
"854","By[37]",167.696,48.325,93.63,161.003,281.847,FALSE,1,1,3000
"855","By[38]",141.463,45.167,74.649,134.151,245.129,FALSE,1,1,3000
"856","By[39]",129.509,42.303,64.999,124.584,226.74,FALSE,1,1,3000
"857","By[40]",135.764,44.312,70.037,128.81,242.213,FALSE,1,1,3000
"858","By[41]",137.213,43.202,72.097,130.998,240.823,FALSE,1,1.001,3000
"859","By[42]",267.311,55.184,174.487,262.71,391.267,FALSE,1,1,3000
"860","By[43]",224.172,49.081,143.647,219.231,334.673,FALSE,1,1.001,1714
"861","By[44]",204.512,48.182,125.404,199.498,310.023,FALSE,1,1,3000
"862","By[45]",210.642,47.693,133.005,205.814,316.214,FALSE,1,1,3000
"863","By[46]",224.494,52.251,139.308,219.145,345.042,FALSE,1,1,3000
"864","By[47]",214.698,51.357,133.26,208.42,330.212,FALSE,1,1,3000
"865","By[48]",233.38,55.634,143.593,227.344,363.365,FALSE,1,1.001,2318
"866","By[49]",244.86,56.493,151.947,239.05,375.111,FALSE,1,1.003,789
"867","By[50]",201.806,49.889,119.937,196.387,317.358,FALSE,1,1.001,1306
"868","By[51]",193.694,51.824,112.093,186.55,310.048,FALSE,1,1.002,1670
"869","By[52]",190.437,50.071,110.581,183.428,306.487,FALSE,1,1,3000
"870","By[53]",184.691,46.159,109.717,179.483,288.8,FALSE,1,1,3000
"871","By[54]",163.588,44.489,94.333,158.065,265.642,FALSE,1,1.001,2383
"872","By[55]",196.108,44.253,123.694,190.751,293.93,FALSE,1,1,3000
"873","By[56]",167.5,44.083,98.179,161.131,270.194,FALSE,1,1,3000
"874","By[57]",214.623,45.973,138.517,209.254,310.789,FALSE,1,1.001,3000
