Year,IPHC Regulatory Area,IPHC Statistical Area,Pacific halibut Net wt (t),Pacific halibut Net wt (000 lbs),"IPHC Stat Area, 1929-1975","IPHC Region 2, 1929-1975",POW,"Total Catch (US Tons, Round Weight)"
2012,4B,410,14.3,31.5261089,41,Aleutian,0,20.96483389
2012,4B,420,47.6,104.9400548,42+,Aleutian,0,69.78504148
2012,4B,430,33.3,73.4139459,42+,Aleutian,0,48.82020759
2012,4B,440,87.8,193.5658994,42+,Aleutian,0,128.7211479
2012,4B,450,4.8,10.5821904,42+,Aleutian,0,7.03714704
2012,4B,460/470/480,11.5,25.3531645,42+,Aleutian,0,16.85983145
2012,4B,490,51.9,114.4199337,42+,Aleutian,0,76.08915237
2012,4B,500,1.4,3.0864722,42+,Aleutian,0,2.05250122
2012,4BCDE,Bering Sea,1536.1,3386.52139,4A,Bering Sea,0,2252.03366
2011,2A,008/009,5.9,13.0072757,0,0,0,8.64982657
2011,2A,10,21.8,48.0607814,0,0,0,31.96037614
2011,2A,20,37.2,82.0119756,0,0,0,54.53788956
2011,2A,30,5.5,12.1254265,0,0,0,8.06339765
2011,2A,40,21.3,46.9584699,0,0,0,31.22733999
2011,2A,50,145.8,321.4340334,0,0,0,213.7533413
2011,2B,60,60.3,132.9387669,0,0,0,88.40415969
2011,2B,61,12.8,28.2191744,0,0,0,18.76572544
2011,2B,70,63,138.891249,0,0,0,92.3625549
2011,2B,80,70,154.32361,0,0,0,102.625061
2011,2B,81,6.8,14.9914364,0,0,0,9.96929164
2011,2B,90,83,182.983709,0,0,0,121.6840009
2011,2B,91,176.4,388.8954972,0,0,0,258.6151537
2011,2B,92,53.5,117.9473305,0,0,0,78.43486805
2011,2B,100,263,579.815849,0,0,0,385.5770149
2011,2B,102,582.7,1284.633822,0,0,0,854.2803292
2011,2B,103,8.7,19.1802201,0,0,0,12.75482901
2011,2B,110,13.2,29.1010236,0,0,0,19.35215436
2011,2B,112,440,970.03412,0,0,0,645.071812
2011,2B,114,23.6,52.0291028,0,0,0,34.59930628
2011,2B,120,60.6,133.6001538,0,0,0,88.84398138
2011,2B,121,117.9,259.9250517,0,0,0,172.8499242
2011,2B,122,18.1,39.9036763,0,0,0,26.53590863
2011,2B,130,201.1,443.3496853,0,0,0,294.8271395
2011,2B,131,352.2,776.4682206,0,0,0,516.3506641
2011,2B,132,126.3,278.4438849,0,0,0,185.1649315
2011,2B,133,79.5,175.2675285,0,0,0,116.5527479
2011,2B,134,20.3,44.7538469,0,0,0,29.76126769
2011,2B,135,166.1,366.1878803,0,0,0,243.514609
2011,2C,140,9.7,21.3848431,14-O,SE-O,0,14.22090131
2011,2C,141,6.5,14.3300495,14-I,SE-I,0,9.52946995
2011,2C,142,29.3,64.5954539,14-I,SE-I,0,42.95591839
2011,2C,143,49.7,109.5697631,14-I,SE-I,0,72.86379331
2011,2C,144,6.2,13.6686626,14-I,SE-I,0,9.08964826
2011,2C,150,67,147.709741,15-O,SE-O,0,98.2268441
2011,2C,151,48,105.821904,15-I,SE-I,0,70.3714704
2011,2C,152,81.8,180.3381614,15-I,SE-I,0,119.9247141
2011,2C,153,16.2,35.7148926,15-I,SE-I,0,23.75037126
2011,2C,160,149.2,328.9297516,16-O,SE-O,0,218.7379872
2011,2C,161,60.1,132.4978423,16-I,SE-I,0,88.11094523
2011,2C,162,143.4,316.1429382,16-I,SE-I,0,210.2347678
2011,2C,163,27.9,61.5089817,16-I,SE-I,0,40.90341717
2011,2C,170,64.6,142.4186458,17-O,SE-O,0,94.70827058
2011,2C,171,50.8,111.9948484,17-I,SE-I,0,74.47647284
2011,2C,173,25.3,55.7769619,17-I,SE-I,0,37.09162919
2011,2C,174,15.2,33.5102696,17-I,SE-I,0,22.28429896
2011,2C,181,96.2,212.0847326,18S-O,SE-O,0,141.0361553
2011,2C,182,65.6,144.6232688,183-I,SE-I,0,96.17434288
2011,2C,183,24.5,54.0132635,183-I,SE-I,0,35.91877135
2011,2C,184,34.3,75.6185689,183-I,SE-I,0,50.28627989
2011,3A,185,383.6,845.6933828,18W,Yakutat,0,562.3853343
2011,3A,190,318.8,702.8338124,19,Yakutat,0,467.3838492
2011,3A,200,348.1,767.4292663,20,Yakutat,0,510.3397676
2011,3A,210,335.9,740.5328657,21,Yakutat,0,492.4536856
2011,3A,220,397.2,875.6762556,22,Yakutat,0,582.3239176
2011,3A,230,166.7,367.5106541,23,Yakutat,POW-O,244.3942524
2011,3A,232,26.9,59.3043587,23,Yakutat,POW-I,39.43734487
2011,3A,240,914.8,2016.78912,24,Kodiak,POW-O,1341.16294
2011,3A,242,64.9,143.0800327,24,Kodiak,POW-I,95.14809227
2011,3A,250,1169.1,2577.424749,25,Kodiak,0,1713.985126
2011,3A,260,871.5,1921.328945,26,Kodiak,0,1277.682009
2011,3A,261,267.7,590.1775771,26,Kodiak,0,392.4675547
2011,3A,270,589.8,1300.286645,27,Kodiak,0,864.6894425
2011,3A,271,113.6,250.4451728,27,Kodiak,0,166.5458133
2011,3A,280,484.9,1069.021693,28,Kodiak,0,710.8984583
2011,3A,281,68.6,151.2371378,28,Kodiak,0,100.5725598
2011,3B,290,1205.9,2658.554876,29,Chirikof,0,1767.936587
2011,3B,300,557.6,1229.297785,30,Chirikof,0,817.4819145
2011,3B,310,283.1,624.1287713,31,Chirikof,0,415.0450681
2011,3B,320,684.5,1509.064444,32,Shumagin,0,1003.526489
2011,3B,330,368.1,811.5217263,33,Shumagin,0,539.6612136
2011,3B,340,175,385.809025,34,Shumagin,0,256.5626525
2011,4A,Bering Sea,725.3,1599.013062,4A,Bering Sea,0,1063.342239
2011,4A,350,95,209.439185,35,Shumagin,0,139.2768685
2011,4A,360,117.3,258.6022779,36,Shumagin,0,171.9702808
2011,4A,370,41.5,91.4918545,37,Shumagin,0,60.84200045
2011,4A,380,52.8,116.4040944,38,Shumagin,0,77.40861744
2011,4A,390,18.4,40.5650632,39,Aleutian,0,26.97573032
2011,4B,400,90.1,198.6365323,40,Aleutian,0,132.0931142
2011,4B,410,16.1,35.4944303,41,Aleutian,0,23.60376403
2011,4B,420,13.2,29.1010236,42+,Aleutian,0,19.35215436
2011,4B,430,26.3,57.9815849,42+,Aleutian,0,38.55770149
2011,4B,440,76.1,167.7718103,42+,Aleutian,0,111.568102
2011,4B,450/460/470/480,30.3,66.8000769,42+,Aleutian,0,44.42199069
2011,4B,490/500,62.9,138.6707867,42+,Aleutian,0,92.21594767
2011,4BCDE,Bering Sea,2150.3,4740.600837,4A,Bering Sea,0,3152.495267
2010,2A,007/009,0.9,1.9841607,0,0,0,1.31946507
2010,2A,10,11.3,24.9122399,0,0,0,16.56661699
2010,2A,20,34.5,76.0594935,0,0,0,50.57949435
2010,2A,30,7.4,16.3142102,0,0,0,10.84893502
2010,2A,40,15,33.069345,0,0,0,21.9910845
2010,2A,50,115.8,255.2953434,0,0,0,169.7711723
2010,2B,60,101.5,223.7692345,0,0,0,148.8063385
2010,2B,61,15.8,34.8330434,0,0,0,23.16394234
2010,2B,070/071,45,99.208035,0,0,0,65.9732535
2010,2B,80,49.7,109.5697631,0,0,0,72.86379331
2010,2B,81,5,11.023115,0,0,0,7.3303615
2010,2B,90,88.4,194.8886732,0,0,0,129.6007913
2010,2B,91,161.9,356.9284637,0,0,0,237.3571054
2010,2B,92,19.5,42.9901485,0,0,0,28.58840985
2010,2B,100,340.1,749.7922823,0,0,0,498.6111892
2010,2B,102,496.1,1093.71347,0,0,0,727.318468
2010,2B,103,17.4,38.3604402,0,0,0,25.50965802
2010,2B,110,29.7,65.4773031,0,0,0,43.54234731
2010,2B,112,538.8,1187.850872,0,0,0,789.9197552
2010,2B,114,26,57.320198,0,0,0,38.1178798
2010,2B,120,14.1,31.0851843,0,0,0,20.67161943
2010,2B,121,138,304.237974,0,0,0,202.3179774
2010,2B,122,10,22.04623,0,0,0,14.660723
2010,2B,130,163.8,361.1172474,0,0,0,240.1426427
2010,2B,131,307.9,678.8034217,0,0,0,451.4036612
2010,2B,132,98,216.053054,0,0,0,143.6750854
2010,2B,133,106.2,234.1309626,0,0,0,155.6968783
2010,2B,134,14.1,31.0851843,0,0,0,20.67161943
2010,2B,135,209.8,462.5299054,0,0,0,307.5819685
2010,2C,140,46.9,103.3968187,14-O,SE-O,0,68.75879087
2010,2C,141,10.2,22.4871546,14-I,SE-I,0,14.95393746
2010,2C,142,39.6,87.3030708,14-I,SE-I,0,58.05646308
2010,2C,143,47.4,104.4991302,14-I,SE-I,0,69.49182702
2010,2C,144,13.9,30.6442597,14-I,SE-I,0,20.37840497
2010,2C,150,121.5,267.8616945,15-O,SE-O,0,178.1277845
2010,2C,151,102.4,225.7533952,15-I,SE-I,0,150.1258035
2010,2C,152,142.6,314.3792398,15-I,SE-I,0,209.06191
2010,2C,153,41.7,91.9327791,15-I,SE-I,0,61.13521491
2010,2C,160,325.1,716.7229373,16-O,SE-O,0,476.6201047
2010,2C,161,111.8,246.4768514,16-I,SE-I,0,163.9068831
2010,2C,162,277.5,611.7828825,16-I,SE-I,0,406.8350633
2010,2C,163,36.4,80.2482772,16-I,SE-I,0,53.36503172
2010,2C,170,94.9,209.2187227,17-O,SE-O,0,139.1302613
2010,2C,171,78.7,173.5038301,17-I,SE-I,0,115.37989
2010,2C,173,50.1,110.4516123,17-I,SE-I,0,73.45022223
2010,2C,174,16.7,36.8172041,17-I,SE-I,0,24.48340741
2010,2C,181,195.8,431.6651834,18S-O,SE-O,0,287.0569563
2010,2C,182,142.3,313.7178529,183-I,SE-I,0,208.6220883
2010,2C,183,49.9,110.0106877,183-I,SE-I,0,73.15700777
2010,2C,184,45.9,101.1921957,183-I,SE-I,0,67.29271857
2010,3A,185,449.3,990.5371139,18W,Yakutat,0,658.7062844
2010,3A,190,458.3,1010.378721,19,Yakutat,0,671.9009351
2010,3A,200,521.8,1150.372281,20,Yakutat,0,764.9965261
2010,3A,210,377.7,832.6861071,21,Yakutat,0,553.7355077
2010,3A,220,514.9,1135.160383,22,Yakutat,0,754.8806273
2010,3A,230,221,487.221683,23,Yakutat,POW-O,324.0019783
2010,3A,232,28.7,63.2726801,23,Yakutat,POW-I,42.07627501
2010,3A,240,1325.3,2921.786862,24,Kodiak,POW-O,1942.985619
2010,3A,242,95.9,211.4233457,24,Kodiak,POW-I,140.5963336
2010,3A,250,1746.3,3849.933145,25,Kodiak,0,2560.202057
2010,3A,260,1103.7,2433.242405,26,Kodiak,0,1618.103998
2010,3A,261,331,729.730213,26,Kodiak,0,485.2699313
2010,3A,270,986.5,2174.86059,27,Kodiak,0,1446.280324
2010,3A,271,162.1,357.3693883,27,Kodiak,0,237.6503198
2010,3A,280,743.3,1638.696276,28,Kodiak,0,1089.731541
2010,3A,281,90.5,199.5183815,28,Kodiak,0,132.6795432
2010,3B,290,1875.3,4134.329512,29,Chirikof,0,2749.325384
2010,3B,300,768.2,1693.591389,30,Chirikof,0,1126.236741
2010,3B,310,379.1,835.7725793,31,Chirikof,0,555.7880089
2010,3B,320,960.2,2116.879005,32,Shumagin,0,1407.722622
2010,3B,330,357.6,788.3731848,33,Shumagin,0,524.2674545
2010,3B,340,176.4,388.8954972,34,Shumagin,0,258.6151537
2010,4A,Bering Sea,714.6,1575.423596,4A,Bering Sea,0,1047.655266
2010,4A,350,91.2,201.0616176,35,Shumagin,0,133.7057938
2010,4A,360,121.1,266.9798453,36,Shumagin,0,177.5413555
2010,4A,370,37.7,83.1142871,37,Shumagin,0,55.27092571
2010,4A,380,40.4,89.0667692,38,Shumagin,0,59.22932092
2010,4A,390/395,22.2,48.9426306,39,Aleutian,0,32.54680506
2010,4B,400,124.1,273.5937143,40,Aleutian,0,181.9395724
2010,4B,410,10.5,23.1485415,41,Aleutian,0,15.39375915
2010,4B,420,15.9,35.0535057,42+,Aleutian,0,23.31054957
2010,4B,430,5.9,13.0072757,42+,Aleutian,0,8.64982657
2010,4B,440,100.5,221.5646115,42+,Aleutian,0,147.3402662
2010,4B,460/480/490/500,81.8,180.3381614,42+,Aleutian,0,119.9247141
2010,4BCDE,Bering Sea,1962.3,4326.131713,4A,Bering Sea,0,2876.873674
2009,2A,9,3.6,7.9366428,0,0,0,5.27786028
2009,2A,10,18.7,41.2264501,0,0,0,27.41555201
2009,2A,20,38.4,84.6575232,0,0,0,56.29717632
2009,2A,30,5.2,11.4640396,0,0,0,7.62357596
2009,2A,40,30.6,67.4614638,0,0,0,44.86181238
2009,2A,50,123.7,272.7118651,0,0,0,181.3531435
2009,2B,60,109.8,242.0676054,0,0,0,160.9747385
2009,2B,61,4.2,9.2594166,0,0,0,6.15750366
2009,2B,070/071,17.3,38.1399779,0,0,0,25.36305079
2009,2B,80,80.5,177.4721515,0,0,0,118.0188202
2009,2B,81,13.1,28.8805613,0,0,0,19.20554713
2009,2B,90,114.2,251.7679466,0,0,0,167.4254567
2009,2B,91,130.6,287.9237638,0,0,0,191.4690424
2009,2B,92,35.1,77.3822673,0,0,0,51.45913773
2009,2B,100,298.6,658.3004278,0,0,0,437.7691888
2009,2B,102,414.3,913.3753089,0,0,0,607.3937539
2009,2B,103,23.2,51.1472536,0,0,0,34.01287736
2009,2B,110,20.2,44.5333846,0,0,0,29.61466046
2009,2B,112,410.6,905.2182038,0,0,0,601.9692864
2009,2B,114,50.3,110.8925369,0,0,0,73.74343669
2009,2B,120,44.3,97.6647989,0,0,0,64.94700289
2009,2B,121,159,350.535057,0,0,0,233.1054957
2009,2B,122,11.7,25.7940891,0,0,0,17.15304591
2009,2B,130,211.8,466.9391514,0,0,0,310.5141131
2009,2B,131,277.6,612.0033448,0,0,0,406.9816705
2009,2B,132,128.9,284.1759047,0,0,0,188.9767195
2009,2B,133,117.3,258.6022779,0,0,0,171.9702808
2009,2B,134,22.3,49.1630929,0,0,0,32.69341229
2009,2B,135,270.2,595.6891346,0,0,0,396.1327355
2009,2C,140,53.5,117.9473305,14-O,SE-O,0,78.43486805
2009,2C,141,14.3,31.5261089,14-I,SE-I,0,20.96483389
2009,2C,142,40.9,90.1690807,14-I,SE-I,0,59.96235707
2009,2C,143,43.5,95.9011005,14-I,SE-I,0,63.77414505
2009,2C,144,6.6,14.5505118,14-I,SE-I,0,9.67607718
2009,2C,150,159.8,352.2987554,15-O,SE-O,0,234.2783535
2009,2C,151,139.2,306.8835216,15-I,SE-I,0,204.0772642
2009,2C,152,151.3,333.5594599,15-I,SE-I,0,221.816739
2009,2C,153,33.4,73.6344082,15-I,SE-I,0,48.96681482
2009,2C,160,360.1,793.8847423,16-O,SE-O,0,527.9326352
2009,2C,161,94.3,207.8959489,16-I,SE-I,0,138.2506179
2009,2C,162,332.1,732.1552983,16-I,SE-I,0,486.8826108
2009,2C,163,37,81.571051,16-I,SE-I,0,54.2446751
2009,2C,170,103.2,227.5170936,17-O,SE-O,0,151.2986614
2009,2C,171,93.8,206.7936374,17-I,SE-I,0,137.5175817
2009,2C,173,80.2,176.8107646,17-I,SE-I,0,117.5789985
2009,2C,174,14.5,31.9670335,17-I,SE-I,0,21.25804835
2009,2C,181,219.3,483.4738239,18S-O,SE-O,0,321.5096554
2009,2C,182,114.2,251.7679466,183-I,SE-I,0,167.4254567
2009,2C,183,45.4,100.0898842,183-I,SE-I,0,66.55968242
2009,2C,184,70,154.32361,183-I,SE-I,0,102.625061
2009,3A,185,496.1,1093.71347,18W,Yakutat,0,727.318468
2009,3A,190,452.4,997.3714452,19,Yakutat,0,663.2511085
2009,3A,200,541.4,1193.582892,20,Yakutat,0,793.7315432
2009,3A,210,443.2,977.0889136,21,Yakutat,0,649.7632434
2009,3A,220,640.7,1412.501956,22,Yakutat,0,939.3125226
2009,3A,230,269.2,593.4845116,23,Yakutat,POW-O,394.6666632
2009,3A,232,27.4,60.4066702,23,Yakutat,POW-I,40.17038102
2009,3A,240,1193.3,2630.776626,24,Kodiak,POW-O,1749.464076
2009,3A,242,121.7,268.3026191,24,Kodiak,POW-I,178.4209989
2009,3A,250,1770.4,3903.064559,25,Kodiak,0,2595.5344
2009,3A,260,1140.8,2515.033918,26,Kodiak,0,1672.49528
2009,3A,261,407.8,899.0452594,26,Kodiak,0,597.8642839
2009,3A,270,994.8,2193.15896,27,Kodiak,0,1458.448724
2009,3A,271,184.4,406.5324812,27,Kodiak,0,270.3437321
2009,3A,280,932.9,2056.692797,28,Kodiak,0,1367.698849
2009,3A,281,90.1,198.6365323,28,Kodiak,0,132.0931142
2009,3B,290,2017.9,4448.708752,29,Chirikof,0,2958.387294
2009,3B,300,1084,2389.811332,30,Chirikof,0,1589.222373
2009,3B,310,508.1,1120.168946,31,Chirikof,0,744.9113356
2009,3B,320,727.5,1603.863233,32,Shumagin,0,1066.567598
2009,3B,330,345.9,762.5790957,33,Shumagin,0,507.1144086
2009,3B,340,131,288.805613,34,Shumagin,0,192.0554713
2009,4A,Bering Sea,819.5,1806.688549,4A,Bering Sea,0,1201.44625
2009,4A,350,88.7,195.5500601,35,Shumagin,0,130.040613
2009,4A,360,105.5,232.5877265,36,Shumagin,0,154.6706277
2009,4A,370,24.1,53.1314143,37,Shumagin,0,35.33234243
2009,4A,380,54.5,120.1519535,38,Shumagin,0,79.90094035
2009,4A,390/395,25.4,55.9974242,39,Aleutian,0,37.23823642
2009,4B,400,83.9,184.9678697,40,Aleutian,0,123.003466
2009,4B,410,12.2,26.8964006,41,Aleutian,0,17.88608206
2009,4B,420,14.9,32.8488827,42+,Aleutian,0,21.84447727
2009,4B,430,16.2,35.7148926,42+,Aleutian,0,23.75037126
2009,4B,440,100.8,222.2259984,42+,Aleutian,0,147.7800878
2009,4B,450/460,7.1,15.6528233,42+,Aleutian,0,10.40911333
2009,4B,480/490,52.8,116.4040944,42+,Aleutian,0,77.40861744
2009,4BCDE,Bering Sea,1895.6,4179.083359,4A,Bering Sea,0,2779.086652
2008,2A,9,4.5,9.9208035,0,0,0,6.59732535
2008,2A,10,27.8,61.2885194,0,0,0,40.75680994
2008,2A,20,40.7,89.7281561,0,0,0,59.66914261
2008,2A,30,10.6,23.3690038,0,0,0,15.54036638
2008,2A,40,41.6,91.7123168,0,0,0,60.98860768
2008,2A,50,181,399.036763,0,0,0,265.3590863
2008,2B,60,195.4,430.7833342,0,0,0,286.4705274
2008,2B,61,0.6,1.3227738,0,0,0,0.87964338
2008,2B,70,19.2,42.3287616,0,0,0,28.14858816
2008,2B,80,58.4,128.7499832,0,0,0,85.61862232
2008,2B,81,15.7,34.6125811,0,0,0,23.01733511
2008,2B,90,84.9,187.1724927,0,0,0,124.4695383
2008,2B,91,168.3,371.0380509,0,0,0,246.7399681
2008,2B,92,48.1,106.0423663,0,0,0,70.51807763
2008,2B,100,319.7,704.8179731,0,0,0,468.7033143
2008,2B,102,512.4,1129.648825,0,0,0,751.2154465
2008,2B,103,33.8,74.5162574,0,0,0,49.55324374
2008,2B,110,54.5,120.1519535,0,0,0,79.90094035
2008,2B,112,442.6,975.7661398,0,0,0,648.8836
2008,2B,114,63,138.891249,0,0,0,92.3625549
2008,2B,120,24.5,54.0132635,0,0,0,35.91877135
2008,2B,121,156.5,345.0234995,0,0,0,229.440315
2008,2B,122,8.3,18.2983709,0,0,0,12.16840009
2008,2B,130,215.4,474.8757942,0,0,0,315.7919734
2008,2B,131,301.1,663.8119853,0,0,0,441.4343695
2008,2B,132,232.4,512.3543852,0,0,0,340.7152025
2008,2B,133,123.8,272.9323274,0,0,0,181.4997507
2008,2B,134,35.7,78.7050411,0,0,0,52.33878111
2008,2B,135,370.6,817.0332838,0,0,0,543.3263944
2008,2C,140,68.6,151.2371378,14-O,SE-O,0,100.5725598
2008,2C,141,15.6,34.3921188,14-I,SE-I,0,22.87072788
2008,2C,142,37.2,82.0119756,14-I,SE-I,0,54.53788956
2008,2C,143,68.2,150.3552886,14-I,SE-I,0,99.98613086
2008,2C,144,15,33.069345,14-I,SE-I,0,21.9910845
2008,2C,150,229,504.858667,15-O,SE-O,0,335.7305567
2008,2C,151,124,273.373252,15-I,SE-I,0,181.7929652
2008,2C,152,194.2,428.1377866,15-I,SE-I,0,284.7112407
2008,2C,153,48,105.821904,15-I,SE-I,0,70.3714704
2008,2C,160,451.9,996.2691337,16-O,SE-O,0,662.5180724
2008,2C,161,125.5,276.6801865,16-I,SE-I,0,183.9920737
2008,2C,162,386.3,851.6458649,16-I,SE-I,0,566.3437295
2008,2C,163,78.1,172.1810563,16-I,SE-I,0,114.5002466
2008,2C,170,167.8,369.9357394,17-O,SE-O,0,246.0069319
2008,2C,171,118.3,260.8069009,17-I,SE-I,0,173.4363531
2008,2C,173,111.9,246.6973137,17-I,SE-I,0,164.0534904
2008,2C,174,21.2,46.7380076,17-I,SE-I,0,31.08073276
2008,2C,181,257.5,567.6904225,18S-O,SE-O,0,377.5136173
2008,2C,182,134.7,296.9627181,183-I,SE-I,0,197.4799388
2008,2C,183,56.8,125.2225864,183-I,SE-I,0,83.27290664
2008,2C,184,77.8,171.5196694,183-I,SE-I,0,114.0604249
2008,3A,185,494.6,1090.406536,18W,Yakutat,0,725.1193596
2008,3A,190,562.7,1240.541362,19,Yakutat,0,824.9588832
2008,3A,200,584,1287.499832,20,Yakutat,0,856.1862232
2008,3A,210,461.4,1017.213052,21,Yakutat,0,676.4457592
2008,3A,220,454,1000.898842,22,Yakutat,0,665.5968242
2008,3A,230,278.5,613.9875055,23,Yakutat,POW-O,408.3011356
2008,3A,232,28.9,63.7136047,23,Yakutat,POW-I,42.36948947
2008,3A,240,1771.2,3904.828258,24,Kodiak,POW-O,2596.707258
2008,3A,242,142.6,314.3792398,24,Kodiak,POW-I,209.06191
2008,3A,250,2137.7,4712.822587,25,Kodiak,0,3134.022756
2008,3A,260,1171.2,2582.054458,26,Kodiak,0,1717.063878
2008,3A,261,413.8,912.2729974,26,Kodiak,0,606.6607177
2008,3A,270,1005.6,2216.968889,27,Kodiak,0,1474.282305
2008,3A,271,208.5,459.6638955,27,Kodiak,0,305.6760746
2008,3A,280,1124.9,2479.980413,28,Kodiak,0,1649.18473
2008,3A,281,121.9,268.7435437,28,Kodiak,0,178.7142134
2008,3B,290,1884.1,4153.730194,29,Chirikof,0,2762.22682
2008,3B,300,838.4,1848.355923,30,Chirikof,0,1229.155016
2008,3B,310,642.2,1415.808891,31,Chirikof,0,941.5116311
2008,3B,320,942.4,2077.636715,32,Shumagin,0,1381.626536
2008,3B,330,350.6,772.9408238,33,Shumagin,0,514.0049484
2008,3B,340,157.8,347.8895094,34,Shumagin,0,231.3462089
2008,4A,Bering Sea,868.4,1914.494613,4A,Bering Sea,0,1273.137185
2008,4A,350,193.1,425.7127013,35,Shumagin,0,283.0985611
2008,4A,360,130.7,288.1442261,36,Shumagin,0,191.6156496
2008,4A,370,23.8,52.4700274,37,Shumagin,0,34.89252074
2008,4A,380,109.7,241.8471431,38,Shumagin,0,160.8281313
2008,4A,390,23.2,51.1472536,39,Aleutian,0,34.01287736
2008,4B,400,45.3,99.8694219,40,Aleutian,0,66.41307519
2008,4B,410,15.7,34.6125811,41,Aleutian,0,23.01733511
2008,4B,420,25.2,55.5564996,42+,Aleutian,0,36.94502196
2008,4B,430,41.5,91.4918545,42+,Aleutian,0,60.84200045
2008,4B,440,169.8,374.3449854,42+,Aleutian,0,248.9390765
2008,4B,480/490,76.4,168.4331972,42+,Aleutian,0,112.0079237
2008,4BCDE,Bering Sea,2154.3,4749.419329,4A,Bering Sea,0,3158.359556
2007,2A,9,5.1,11.2435773,0,0,0,7.47696873
2007,2A,10,32.1,70.7683983,0,0,0,47.06092083
2007,2A,20,43.4,95.6806382,0,0,0,63.62753782
2007,2A,30,15.6,34.3921188,0,0,0,22.87072788
2007,2A,40,47.1,103.8377433,0,0,0,69.05200533
2007,2A,50,207.7,457.9001971,0,0,0,304.5032167
2007,2B,60,154.3,340.1733289,0,0,0,226.2149559
2007,2B,61,4.8,10.5821904,0,0,0,7.03714704
2007,2B,70,58.8,129.6318324,0,0,0,86.20505124
2007,2B,80,103,227.076169,0,0,0,151.0054469
2007,2B,81,18.3,40.3446009,0,0,0,26.82912309
2007,2B,90,75.8,167.1104234,0,0,0,111.1282803
2007,2B,91,126.5,278.8848095,0,0,0,185.458146
2007,2B,92,27,59.524821,0,0,0,39.5839521
2007,2B,100,492.6,1085.99729,0,0,0,722.187215
2007,2B,102,873.1,1924.856341,0,0,0,1280.027725
2007,2B,103,24.9,54.8951127,0,0,0,36.50520027
2007,2B,110,81.1,178.7949253,0,0,0,118.8984635
2007,2B,112,719.1,1585.344399,0,0,0,1054.252591
2007,2B,114,55,121.254265,0,0,0,80.6339765
2007,2B,120,12.5,27.5577875,0,0,0,18.32590375
2007,2B,121,166.9,367.9515787,0,0,0,244.6874669
2007,2B,122,18.8,41.4469124,0,0,0,27.56215924
2007,2B,130,200.8,442.6882984,0,0,0,294.3873178
2007,2B,131,464.9,1024.929233,0,0,0,681.5770123
2007,2B,132,188.3,415.1305109,0,0,0,276.0614141
2007,2B,133,176.5,389.1159595,0,0,0,258.761761
2007,2B,134,24.5,54.0132635,0,0,0,35.91877135
2007,2B,135,329.4,726.2028162,0,0,0,482.9242156
2007,2C,140,72.9,160.7170167,14-O,SE-O,0,106.8766707
2007,2C,141,17.7,39.0218271,14-I,SE-I,0,25.94947971
2007,2C,142,47,103.617281,14-I,SE-I,0,68.9053981
2007,2C,143,63.1,139.1117113,14-I,SE-I,0,92.50916213
2007,2C,144,29.5,65.0363785,14-I,SE-I,0,43.24913285
2007,2C,150,403.2,888.9039936,15-O,SE-O,0,591.1203514
2007,2C,151,268.3,591.5003509,15-I,SE-I,0,393.3471981
2007,2C,152,242.3,534.1801529,15-I,SE-I,0,355.2293183
2007,2C,153,40.6,89.5076938,15-I,SE-I,0,59.52253538
2007,2C,160,633.9,1397.51052,16-O,SE-O,0,929.343231
2007,2C,161,151.6,334.2208468,16-I,SE-I,0,222.2565607
2007,2C,162,412.1,908.5251383,16-I,SE-I,0,604.1683948
2007,2C,163,84.2,185.6292566,16-I,SE-I,0,123.4432877
2007,2C,170,223.7,493.1741651,17-O,SE-O,0,327.9603735
2007,2C,171,165.2,364.2037196,17-I,SE-I,0,242.195144
2007,2C,173,127.2,280.4280456,17-I,SE-I,0,186.4843966
2007,2C,174,35.2,77.6027296,17-I,SE-I,0,51.60574496
2007,2C,181,370.5,816.8128215,18S-O,SE-O,0,543.1797872
2007,2C,182,215.8,475.7576434,183-I,SE-I,0,316.3784023
2007,2C,183,63.9,140.8754097,183-I,SE-I,0,93.68201997
2007,2C,184,117.9,259.9250517,183-I,SE-I,0,172.8499242
2007,3A,185,643.3,1418.233976,18W,Yakutat,0,943.1243106
2007,3A,190,535.5,1180.575617,19,Yakutat,0,785.0817167
2007,3A,200,673.7,1485.254515,20,Yakutat,0,987.6929085
2007,3A,210,422,930.350906,21,Yakutat,0,618.6825106
2007,3A,220,477.7,1053.148407,22,Yakutat,0,700.3427377
2007,3A,230,520.6,1147.726734,23,Yakutat,POW-O,763.2372394
2007,3A,232,37.3,82.2324379,23,Yakutat,POW-I,54.68449679
2007,3A,240,1948.3,4295.266991,24,Kodiak,POW-O,2856.348662
2007,3A,242,156.4,344.8030372,24,Kodiak,POW-I,229.2937077
2007,3A,250,1800.3,3968.982787,25,Kodiak,0,2639.369962
2007,3A,260,1552.8,3423.338594,26,Kodiak,0,2276.517067
2007,3A,261,441.1,972.4592053,26,Kodiak,0,646.6844915
2007,3A,270,1286.9,2837.129339,27,Kodiak,0,1886.688443
2007,3A,271,220.1,485.2375223,27,Kodiak,0,322.6825132
2007,3A,280,1056.9,2330.066049,28,Kodiak,0,1549.491814
2007,3A,281,80.6,177.6926138,28,Kodiak,0,118.1654274
2007,3B,290,1504.9,3317.737153,29,Chirikof,0,2206.292204
2007,3B,300,792.7,1747.604652,30,Chirikof,0,1162.155512
