Year,IPHC Stat Area,Total Catch (000 LBS),CPUE (LBS),Effort (00 SKS),LOGS %,IPHC Regulatory Area,IPHC Region,IPHC Region 2,IPHC Region 3,POW,"Total Catch (US Tons, Round Weight)"
1946,33,489,,,,3B,Shumagin,Shumagin,3B,0,325.185
1946,34,546,,,,3B,Shumagin,Shumagin,3B,0,363.09
1946,35,201,,,,3B,Shumagin,Shumagin,3B,0,133.665
1946,36,,,,,3B,Shumagin,Shumagin,3B,0,0
1946,37,,,,,3B,Shumagin,Shumagin,3B,0,0
1946,38,,,,,3B,Shumagin,Shumagin,3B,0,0
1946,39,,,,,3B,Aleutian,Aleutian,3B,0,0
1946,40,,,,,3B,Aleutian,Aleutian,3B,0,0
1946,41,,,,,3B,Aleutian,Aleutian,3B,0,0
1946,42+,,,,,3C,Aleutian,Aleutian,3C,0,0
1946,4A,,,,,4,Bering Sea,Bering Sea,4,0,0
1946,4B,,,,,4,Bering Sea,Bering Sea,4,0,0
1946,4C,,,,,4,Bering Sea,Bering Sea,4,0,0
1946,4DE,,,,,4,Bering Sea,Bering Sea,4,0,0
1946,4DW,,,,,4,Bering Sea,Bering Sea,4,0,0
1946,4E,,,,,4,Bering Sea,Bering Sea,4,0,0
1947,14-O,675,,,,2,SE Alaska,SE-O,2C,0,448.875
1947,14-I,659,,,,2,SE Alaska,SE-I,2C,0,438.235
1947,15-O,1362,,,,2,SE Alaska,SE-O,2C,0,905.73
1947,15-I,286,,,,2,SE Alaska,SE-I,2C,0,190.19
1947,16-O,897,,,,2,SE Alaska,SE-O,2C,0,596.505
1947,16-I,2163,,,,2,SE Alaska,SE-I,2C,0,1438.395
1947,17-O,605,,,,2,SE Alaska,SE-O,2C,0,402.325
1947,17-I,922,,,,2,SE Alaska,SE-I,2C,0,613.13
1947,18-O,160,,,,2,SE Alaska,SE-O,2C,0,106.4
1947,18-I,1770,,,,2,SE Alaska,SE-I,2C,0,1177.05
1947,18W,1852,,,,3A,Yakutat,Yakutat,3A,0,1231.58
1947,19,1937,,,,3A,Yakutat,Yakutat,3A,0,1288.105
1947,20,1492,,,,3A,Yakutat,Yakutat,3A,0,992.18
1947,21,613,,,,3A,Yakutat,Yakutat,3A,0,407.645
1947,22,692,,,,3A,Yakutat,Yakutat,3A,0,460.18
1947,23,1124,,,,3A,Yakutat,Yakutat,3A,POW,747.46
1947,24,1672,,,,3A,Kodiak,Kodiak,3A,POW,1111.88
1947,25,1875,,,,3A,Kodiak,Kodiak,3A,0,1246.875
1947,26,4601,,,,3A,Kodiak,Kodiak,3A,0,3059.665
1947,27,2049,,,,3A,Kodiak,Kodiak,3A,0,1362.585
1947,28,2535,,,,3A,Kodiak,Kodiak,3A,0,1685.775
1947,29,3557,,,,3A,Chirikof,Chirikof,3A,0,2365.405
1947,30,1511,,,,3A,Chirikof,Chirikof,3A,0,1004.815
1947,31,694,,,,3A,Chirikof,Chirikof,3A,0,461.51
1947,32,1054,,,,3B,Shumagin,Shumagin,3B,0,700.91
1947,33,256,,,,3B,Shumagin,Shumagin,3B,0,170.24
1947,34,255,,,,3B,Shumagin,Shumagin,3B,0,169.575
1947,35,192,,,,3B,Shumagin,Shumagin,3B,0,127.68
1947,36,,,,,3B,Shumagin,Shumagin,3B,0,0
1947,37,,,,,3B,Shumagin,Shumagin,3B,0,0
1947,38,,,,,3B,Shumagin,Shumagin,3B,0,0
1947,39,,,,,3B,Aleutian,Aleutian,3B,0,0
1947,40,,,,,3B,Aleutian,Aleutian,3B,0,0
1947,41,,,,,3B,Aleutian,Aleutian,3B,0,0
1947,42+,,,,,3C,Aleutian,Aleutian,3C,0,0
1947,4A,,,,,4,Bering Sea,Bering Sea,4,0,0
1947,4B,,,,,4,Bering Sea,Bering Sea,4,0,0
1947,4C,,,,,4,Bering Sea,Bering Sea,4,0,0
1947,4DE,,,,,4,Bering Sea,Bering Sea,4,0,0
1947,4DW,,,,,4,Bering Sea,Bering Sea,4,0,0
1947,4E,,,,,4,Bering Sea,Bering Sea,4,0,0
1948,14-O,548,,,,2,SE Alaska,SE-O,2C,0,364.42
1948,14-I,533,,,,2,SE Alaska,SE-I,2C,0,354.445
1948,15-O,1709,,,,2,SE Alaska,SE-O,2C,0,1136.485
1948,15-I,573,,,,2,SE Alaska,SE-I,2C,0,381.045
1948,16-O,996,,,,2,SE Alaska,SE-O,2C,0,662.34
1948,16-I,2124,,,,2,SE Alaska,SE-I,2C,0,1412.46
1948,17-O,412,,,,2,SE Alaska,SE-O,2C,0,273.98
1948,17-I,925,,,,2,SE Alaska,SE-I,2C,0,615.125
1948,18-O,103,,,,2,SE Alaska,SE-O,2C,0,68.495
1948,18-I,1830,,,,2,SE Alaska,SE-I,2C,0,1216.95
1948,18W,722,,,,3A,Yakutat,Yakutat,3A,0,480.13
1948,19,1079,,,,3A,Yakutat,Yakutat,3A,0,717.535
1948,20,1213,,,,3A,Yakutat,Yakutat,3A,0,806.645
1948,21,538,,,,3A,Yakutat,Yakutat,3A,0,357.77
1948,22,632,,,,3A,Yakutat,Yakutat,3A,0,420.28
1948,23,902,,,,3A,Yakutat,Yakutat,3A,POW,599.83
1948,24,1520,,,,3A,Kodiak,Kodiak,3A,POW,1010.8
1948,25,4049,,,,3A,Kodiak,Kodiak,3A,0,2692.585
1948,26,4459,,,,3A,Kodiak,Kodiak,3A,0,2965.235
1948,27,2056,,,,3A,Kodiak,Kodiak,3A,0,1367.24
1948,28,2763,,,,3A,Kodiak,Kodiak,3A,0,1837.395
1948,29,2244,,,,3A,Chirikof,Chirikof,3A,0,1492.26
1948,30,2028,,,,3A,Chirikof,Chirikof,3A,0,1348.62
1948,31,489,,,,3A,Chirikof,Chirikof,3A,0,325.185
1948,32,2057,,,,3B,Shumagin,Shumagin,3B,0,1367.905
1948,33,121,,,,3B,Shumagin,Shumagin,3B,0,80.465
1948,34,561,,,,3B,Shumagin,Shumagin,3B,0,373.065
1948,35,218,,,,3B,Shumagin,Shumagin,3B,0,144.97
1948,36,86,,,,3B,Shumagin,Shumagin,3B,0,57.19
1948,37,,,,,3B,Shumagin,Shumagin,3B,0,0
1948,38,,,,,3B,Shumagin,Shumagin,3B,0,0
1948,39,,,,,3B,Aleutian,Aleutian,3B,0,0
1948,40,,,,,3B,Aleutian,Aleutian,3B,0,0
1948,41,,,,,3B,Aleutian,Aleutian,3B,0,0
1948,42+,,,,,3C,Aleutian,Aleutian,3C,0,0
1948,4A,,,,,4,Bering Sea,Bering Sea,4,0,0
1948,4B,,,,,4,Bering Sea,Bering Sea,4,0,0
1948,4C,,,,,4,Bering Sea,Bering Sea,4,0,0
1948,4DE,,,,,4,Bering Sea,Bering Sea,4,0,0
1948,4DW,,,,,4,Bering Sea,Bering Sea,4,0,0
1948,4E,,,,,4,Bering Sea,Bering Sea,4,0,0
1949,14-O,654,,,,2,SE Alaska,SE-O,2C,0,434.91
1949,14-I,565,,,,2,SE Alaska,SE-I,2C,0,375.725
1949,15-O,1854,,,,2,SE Alaska,SE-O,2C,0,1232.91
1949,15-I,410,,,,2,SE Alaska,SE-I,2C,0,272.65
1949,16-O,1085,,,,2,SE Alaska,SE-O,2C,0,721.525
1949,16-I,1857,,,,2,SE Alaska,SE-I,2C,0,1234.905
1949,17-O,397,,,,2,SE Alaska,SE-O,2C,0,264.005
1949,17-I,802,,,,2,SE Alaska,SE-I,2C,0,533.33
1949,18-O,145,,,,2,SE Alaska,SE-O,2C,0,96.425
1949,18-I,1682,,,,2,SE Alaska,SE-I,2C,0,1118.53
1949,18W,910,,,,3A,Yakutat,Yakutat,3A,0,605.15
1949,19,634,,,,3A,Yakutat,Yakutat,3A,0,421.61
1949,20,1573,,,,3A,Yakutat,Yakutat,3A,0,1046.045
1949,21,831,,,,3A,Yakutat,Yakutat,3A,0,552.615
1949,22,828,,,,3A,Yakutat,Yakutat,3A,0,550.62
1949,23,1338,,,,3A,Yakutat,Yakutat,3A,POW,889.77
1949,24,1605,,,,3A,Kodiak,Kodiak,3A,POW,1067.325
1949,25,2789,,,,3A,Kodiak,Kodiak,3A,0,1854.685
1949,26,4545,,,,3A,Kodiak,Kodiak,3A,0,3022.425
1949,27,2516,,,,3A,Kodiak,Kodiak,3A,0,1673.14
1949,28,3546,,,,3A,Kodiak,Kodiak,3A,0,2358.09
1949,29,2606,,,,3A,Chirikof,Chirikof,3A,0,1732.99
1949,30,2361,,,,3A,Chirikof,Chirikof,3A,0,1570.065
1949,31,85,,,,3A,Chirikof,Chirikof,3A,0,56.525
1949,32,1845,,,,3B,Shumagin,Shumagin,3B,0,1226.925
1949,33,39,,,,3B,Shumagin,Shumagin,3B,0,25.935
1949,34,240,,,,3B,Shumagin,Shumagin,3B,0,159.6
1949,35,64,,,,3B,Shumagin,Shumagin,3B,0,42.56
1949,36,58,,,,3B,Shumagin,Shumagin,3B,0,38.57
1949,37,,,,,3B,Shumagin,Shumagin,3B,0,0
1949,38,,,,,3B,Shumagin,Shumagin,3B,0,0
1949,39,,,,,3B,Aleutian,Aleutian,3B,0,0
1949,40,,,,,3B,Aleutian,Aleutian,3B,0,0
1949,41,,,,,3B,Aleutian,Aleutian,3B,0,0
1949,42+,,,,,3C,Aleutian,Aleutian,3C,0,0
1949,4A,,,,,4,Bering Sea,Bering Sea,4,0,0
1949,4B,,,,,4,Bering Sea,Bering Sea,4,0,0
1949,4C,,,,,4,Bering Sea,Bering Sea,4,0,0
1949,4DE,,,,,4,Bering Sea,Bering Sea,4,0,0
1949,4DW,,,,,4,Bering Sea,Bering Sea,4,0,0
1949,4E,,,,,4,Bering Sea,Bering Sea,4,0,0
1950,14-O,352,,,,2,SE Alaska,SE-O,2C,0,234.08
1950,14-I,576,,,,2,SE Alaska,SE-I,2C,0,383.04
1950,15-O,1479,,,,2,SE Alaska,SE-O,2C,0,983.535
1950,15-I,348,,,,2,SE Alaska,SE-I,2C,0,231.42
1950,16-O,855,,,,2,SE Alaska,SE-O,2C,0,568.575
1950,16-I,2143,,,,2,SE Alaska,SE-I,2C,0,1425.095
1950,17-O,391,,,,2,SE Alaska,SE-O,2C,0,260.015
1950,17-I,879,,,,2,SE Alaska,SE-I,2C,0,584.535
1950,18-O,129,,,,2,SE Alaska,SE-O,2C,0,85.785
1950,18-I,1683,,,,2,SE Alaska,SE-I,2C,0,1119.195
1950,18W,1069,,,,3A,Yakutat,Yakutat,3A,0,710.885
1950,19,658,,,,3A,Yakutat,Yakutat,3A,0,437.57
1950,20,1470,,,,3A,Yakutat,Yakutat,3A,0,977.55
1950,21,921,,,,3A,Yakutat,Yakutat,3A,0,612.465
1950,22,1081,,,,3A,Yakutat,Yakutat,3A,0,718.865
1950,23,1415,,,,3A,Yakutat,Yakutat,3A,POW,940.975
1950,24,1730,,,,3A,Kodiak,Kodiak,3A,POW,1150.45
1950,25,4377,,,,3A,Kodiak,Kodiak,3A,0,2910.705
1950,26,5011,,,,3A,Kodiak,Kodiak,3A,0,3332.315
1950,27,2827,,,,3A,Kodiak,Kodiak,3A,0,1879.955
1950,28,3302,,,,3A,Kodiak,Kodiak,3A,0,2195.83
1950,29,2554,,,,3A,Chirikof,Chirikof,3A,0,1698.41
1950,30,1416,,,,3A,Chirikof,Chirikof,3A,0,941.64
1950,31,153,,,,3A,Chirikof,Chirikof,3A,0,101.745
1950,32,1965,,,,3B,Shumagin,Shumagin,3B,0,1306.725
1950,33,142,,,,3B,Shumagin,Shumagin,3B,0,94.43
1950,34,67,,,,3B,Shumagin,Shumagin,3B,0,44.555
1950,35,37,,,,3B,Shumagin,Shumagin,3B,0,24.605
1950,36,42,,,,3B,Shumagin,Shumagin,3B,0,27.93
1950,37,,,,,3B,Shumagin,Shumagin,3B,0,0
1950,38,,,,,3B,Shumagin,Shumagin,3B,0,0
1950,39,,,,,3B,Aleutian,Aleutian,3B,0,0
1950,40,,,,,3B,Aleutian,Aleutian,3B,0,0
1950,41,,,,,3B,Aleutian,Aleutian,3B,0,0
1950,42+,,,,,3C,Aleutian,Aleutian,3C,0,0
1950,4A,,,,,4,Bering Sea,Bering Sea,4,0,0
1950,4B,,,,,4,Bering Sea,Bering Sea,4,0,0
1950,4C,,,,,4,Bering Sea,Bering Sea,4,0,0
1950,4DE,,,,,4,Bering Sea,Bering Sea,4,0,0
1950,4DW,,,,,4,Bering Sea,Bering Sea,4,0,0
1950,4E,,,,,4,Bering Sea,Bering Sea,4,0,0
1951,14-O,1101,,,,2,SE Alaska,SE-O,2C,0,732.165
1951,14-I,655,,,,2,SE Alaska,SE-I,2C,0,435.575
1951,15-O,1418,,,,2,SE Alaska,SE-O,2C,0,942.97
1951,15-I,329,,,,2,SE Alaska,SE-I,2C,0,218.785
1951,16-O,835,,,,2,SE Alaska,SE-O,2C,0,555.275
1951,16-I,2177,,,,2,SE Alaska,SE-I,2C,0,1447.705
1951,17-O,337,,,,2,SE Alaska,SE-O,2C,0,224.105
1951,17-I,983,,,,2,SE Alaska,SE-I,2C,0,653.695
1951,18-O,130,,,,2,SE Alaska,SE-O,2C,0,86.45
1951,18-I,2006,,,,2,SE Alaska,SE-I,2C,0,1333.99
1951,18W,409,,,,3A,Yakutat,Yakutat,3A,0,271.985
1951,19,666,,,,3A,Yakutat,Yakutat,3A,0,442.89
1951,20,1499,,,,3A,Yakutat,Yakutat,3A,0,996.835
1951,21,949,,,,3A,Yakutat,Yakutat,3A,0,631.085
1951,22,1337,,,,3A,Yakutat,Yakutat,3A,0,889.105
1951,23,1509,,,,3A,Yakutat,Yakutat,3A,POW,1003.485
1951,24,1541,,,,3A,Kodiak,Kodiak,3A,POW,1024.765
1951,25,5205,,,,3A,Kodiak,Kodiak,3A,0,3461.325
1951,26,3268,,,,3A,Kodiak,Kodiak,3A,0,2173.22
1951,27,2296,,,,3A,Kodiak,Kodiak,3A,0,1526.84
1951,28,2182,,,,3A,Kodiak,Kodiak,3A,0,1451.03
1951,29,2452,,,,3A,Chirikof,Chirikof,3A,0,1630.58
1951,30,830,,,,3A,Chirikof,Chirikof,3A,0,551.95
1951,31,287,,,,3A,Chirikof,Chirikof,3A,0,190.855
1951,32,900,,,,3B,Shumagin,Shumagin,3B,0,598.5
1951,33,44,,,,3B,Shumagin,Shumagin,3B,0,29.26
1951,34,22,,,,3B,Shumagin,Shumagin,3B,0,14.63
1951,35,,,,,3B,Shumagin,Shumagin,3B,0,0
1951,36,51,,,,3B,Shumagin,Shumagin,3B,0,33.915
1951,37,,,,,3B,Shumagin,Shumagin,3B,0,0
1951,38,,,,,3B,Shumagin,Shumagin,3B,0,0
1951,39,,,,,3B,Aleutian,Aleutian,3B,0,0
1951,40,,,,,3B,Aleutian,Aleutian,3B,0,0
1951,41,,,,,3B,Aleutian,Aleutian,3B,0,0
1951,42+,,,,,3C,Aleutian,Aleutian,3C,0,0
1951,4A,,,,,4,Bering Sea,Bering Sea,4,0,0
1951,4B,,,,,4,Bering Sea,Bering Sea,4,0,0
1951,4C,,,,,4,Bering Sea,Bering Sea,4,0,0
1951,4DE,,,,,4,Bering Sea,Bering Sea,4,0,0
1951,4DW,,,,,4,Bering Sea,Bering Sea,4,0,0
1951,4E,,,,,4,Bering Sea,Bering Sea,4,0,0
1952,14-O,1030,,,,2,SE Alaska,SE-O,2C,0,684.95
1952,14-I,684,,,,2,SE Alaska,SE-I,2C,0,454.86
1952,15-O,1272,,,,2,SE Alaska,SE-O,2C,0,845.88
1952,15-I,293,,,,2,SE Alaska,SE-I,2C,0,194.845
1952,16-O,646,,,,2,SE Alaska,SE-O,2C,0,429.59
1952,16-I,2246,,,,2,SE Alaska,SE-I,2C,0,1493.59
1952,17-O,433,,,,2,SE Alaska,SE-O,2C,0,287.945
1952,17-I,1206,,,,2,SE Alaska,SE-I,2C,0,801.99
1952,18-O,92,,,,2,SE Alaska,SE-O,2C,0,61.18
1952,18-I,1655,,,,2,SE Alaska,SE-I,2C,0,1100.575
1952,18W,868,,,,3A,Yakutat,Yakutat,3A,0,577.22
1952,19,1204,,,,3A,Yakutat,Yakutat,3A,0,800.66
1952,20,2717,,,,3A,Yakutat,Yakutat,3A,0,1806.805
1952,21,1433,,,,3A,Yakutat,Yakutat,3A,0,952.945
1952,22,1266,,,,3A,Yakutat,Yakutat,3A,0,841.89
1952,23,1758,,,,3A,Yakutat,Yakutat,3A,POW,1169.07
1952,24,2847,,,,3A,Kodiak,Kodiak,3A,POW,1893.255
1952,25,5115,,,,3A,Kodiak,Kodiak,3A,0,3401.475
1952,26,4989,,,,3A,Kodiak,Kodiak,3A,0,3317.685
1952,27,2176,,,,3A,Kodiak,Kodiak,3A,0,1447.04
1952,28,2896,,,,3A,Kodiak,Kodiak,3A,0,1925.84
1952,29,1550,,,,3A,Chirikof,Chirikof,3A,0,1030.75
1952,30,771,,,,3A,Chirikof,Chirikof,3A,0,512.715
1952,31,318,,,,3A,Chirikof,Chirikof,3A,0,211.47
1952,32,536,,,,3B,Shumagin,Shumagin,3B,0,356.44
1952,33,104,,,,3B,Shumagin,Shumagin,3B,0,69.16
1952,34,345,,,,3B,Shumagin,Shumagin,3B,0,229.425
1952,35,59,,,,3B,Shumagin,Shumagin,3B,0,39.235
1952,36,155,,,,3B,Shumagin,Shumagin,3B,0,103.075
1952,37,95,,,,3B,Shumagin,Shumagin,3B,0,63.175
1952,38,,,,,3B,Shumagin,Shumagin,3B,0,0
1952,39,,,,,3B,Aleutian,Aleutian,3B,0,0
1952,40,,,,,3B,Aleutian,Aleutian,3B,0,0
1952,41,,,,,3B,Aleutian,Aleutian,3B,0,0
1952,42+,,,,,3C,Aleutian,Aleutian,3C,0,0
1952,4A,,,,,4,Bering Sea,Bering Sea,4,0,0
1952,4B,119,,,,4,Bering Sea,Bering Sea,4,0,79.135
1952,4C,,,,,4,Bering Sea,Bering Sea,4,0,0
1952,4DE,,,,,4,Bering Sea,Bering Sea,4,0,0
1952,4DW,,,,,4,Bering Sea,Bering Sea,4,0,0
1952,4E,133,,,,4,Bering Sea,Bering Sea,4,0,88.445
1953,14-O,558,,,,2,SE Alaska,SE-O,2C,0,371.07
1953,14-I,646,,,,2,SE Alaska,SE-I,2C,0,429.59
1953,15-O,1058,,,,2,SE Alaska,SE-O,2C,0,703.57
1953,15-I,284,,,,2,SE Alaska,SE-I,2C,0,188.86
1953,16-O,473,,,,2,SE Alaska,SE-O,2C,0,314.545
1953,16-I,2091,,,,2,SE Alaska,SE-I,2C,0,1390.515
1953,17-O,320,,,,2,SE Alaska,SE-O,2C,0,212.8
1953,17-I,1308,,,,2,SE Alaska,SE-I,2C,0,869.82
1953,18-O,287,,,,2,SE Alaska,SE-O,2C,0,190.855
1953,18-I,1385,,,,2,SE Alaska,SE-I,2C,0,921.025
1953,18W,1030,,,,3A,Yakutat,Yakutat,3A,0,684.95
1953,19,1202,,,,3A,Yakutat,Yakutat,3A,0,799.33
1953,20,2296,,,,3A,Yakutat,Yakutat,3A,0,1526.84
1953,21,1085,,,,3A,Yakutat,Yakutat,3A,0,721.525
1953,22,987,,,,3A,Yakutat,Yakutat,3A,0,656.355
1953,23,1648,,,,3A,Yakutat,Yakutat,3A,POW,1095.92
1953,24,1992,,,,3A,Kodiak,Kodiak,3A,POW,1324.68
1953,25,5022,,,,3A,Kodiak,Kodiak,3A,0,3339.63
1953,26,3735,,,,3A,Kodiak,Kodiak,3A,0,2483.775
1953,27,1767,,,,3A,Kodiak,Kodiak,3A,0,1175.055
1953,28,2072,,,,3A,Kodiak,Kodiak,3A,0,1377.88
1953,29,1469,,,,3A,Chirikof,Chirikof,3A,0,976.885
1953,30,1034,,,,3A,Chirikof,Chirikof,3A,0,687.61
1953,31,251,,,,3A,Chirikof,Chirikof,3A,0,166.915
1953,32,547,,,,3B,Shumagin,Shumagin,3B,0,363.755
1953,33,22,,,,3B,Shumagin,Shumagin,3B,0,14.63
1953,34,489,,,,3B,Shumagin,Shumagin,3B,0,325.185
1953,35,144,,,,3B,Shumagin,Shumagin,3B,0,95.76
1953,36,107,,,,3B,Shumagin,Shumagin,3B,0,71.155
1953,37,,,,,3B,Shumagin,Shumagin,3B,0,0
1953,38,,,,,3B,Shumagin,Shumagin,3B,0,0
1953,39,,,,,3B,Aleutian,Aleutian,3B,0,0
1953,40,,,,,3B,Aleutian,Aleutian,3B,0,0
1953,41,,,,,3B,Aleutian,Aleutian,3B,0,0
1953,42+,,,,,3C,Aleutian,Aleutian,3C,0,0
1953,4A,11,,,,4,Bering Sea,Bering Sea,4,0,7.315
1953,4B,150,,,,4,Bering Sea,Bering Sea,4,0,99.75
1953,4C,2,,,,4,Bering Sea,Bering Sea,4,0,1.33
1953,4DE,,,,,4,Bering Sea,Bering Sea,4,0,0
1953,4DW,,,,,4,Bering Sea,Bering Sea,4,0,0
1953,4E,64,,,,4,Bering Sea,Bering Sea,4,0,42.56
1954,14-O,176,,,,2,SE Alaska,SE-O,2C,0,117.04
1954,14-I,1121,,,,2,SE Alaska,SE-I,2C,0,745.465
1954,15-O,888,,,,2,SE Alaska,SE-O,2C,0,590.52
1954,15-I,535,,,,2,SE Alaska,SE-I,2C,0,355.775
1954,16-O,858,,,,2,SE Alaska,SE-O,2C,0,570.57
1954,16-I,2827,,,,2,SE Alaska,SE-I,2C,0,1879.955
1954,17-O,674,,,,2,SE Alaska,SE-O,2C,0,448.21
1954,17-I,1868,,,,2,SE Alaska,SE-I,2C,0,1242.22
1954,18-O,405,,,,2,SE Alaska,SE-O,2C,0,269.325
1954,18-I,1684,,,,2,SE Alaska,SE-I,2C,0,1119.86
1954,18W,1094,,,,3A,Yakutat,Yakutat,3A,0,727.51
1954,19,1294,,,,3A,Yakutat,Yakutat,3A,0,860.51
1954,20,2932,,,,3A,Yakutat,Yakutat,3A,0,1949.78
1954,21,637,,,,3A,Yakutat,Yakutat,3A,0,423.605
1954,22,1167,,,,3A,Yakutat,Yakutat,3A,0,776.055
1954,23,1921,,,,3A,Yakutat,Yakutat,3A,POW,1277.465
1954,24,2200,,,,3A,Kodiak,Kodiak,3A,POW,1463
1954,25,5417,,,,3A,Kodiak,Kodiak,3A,0,3602.305
1954,26,6362,,,,3A,Kodiak,Kodiak,3A,0,4230.73
1954,27,3181,,,,3A,Kodiak,Kodiak,3A,0,2115.365
1954,28,3250,,,,3A,Kodiak,Kodiak,3A,0,2161.25
1954,29,1629,,,,3A,Chirikof,Chirikof,3A,0,1083.285
1954,30,1320,,,,3A,Chirikof,Chirikof,3A,0,877.8
1954,31,431,,,,3A,Chirikof,Chirikof,3A,0,286.615
1954,32,307,,,,3B,Shumagin,Shumagin,3B,0,204.155
1954,33,29,,,,3B,Shumagin,Shumagin,3B,0,19.285
1954,34,494,,,,3B,Shumagin,Shumagin,3B,0,328.51
1954,35,67,,,,3B,Shumagin,Shumagin,3B,0,44.555
1954,36,19,,,,3B,Shumagin,Shumagin,3B,0,12.635
1954,37,,,,,3B,Shumagin,Shumagin,3B,0,0
1954,38,,,,,3B,Shumagin,Shumagin,3B,0,0
1954,39,,,,,3B,Aleutian,Aleutian,3B,0,0
1954,40,,,,,3B,Aleutian,Aleutian,3B,0,0
1954,41,,,,,3B,Aleutian,Aleutian,3B,0,0
1954,42+,,,,,3C,Aleutian,Aleutian,3C,0,0
1954,4A,,,,,4,Bering Sea,Bering Sea,4,0,0
1954,4B,37,,,,4,Bering Sea,Bering Sea,4,0,24.605
1954,4C,,,,,4,Bering Sea,Bering Sea,4,0,0
1954,4DE,,,,,4,Bering Sea,Bering Sea,4,0,0
1954,4DW,,,,,4,Bering Sea,Bering Sea,4,0,0
1954,4E,4,,,,4,Bering Sea,Bering Sea,4,0,2.66
1955,14-O,176,,,,2,SE Alaska,SE-O,2C,0,117.04
1955,14-I,558,,,,2,SE Alaska,SE-I,2C,0,371.07
1955,15-O,961,,,,2,SE Alaska,SE-O,2C,0,639.065
1955,15-I,347,,,,2,SE Alaska,SE-I,2C,0,230.755
1955,16-O,597,,,,2,SE Alaska,SE-O,2C,0,397.005
1955,16-I,2392,,,,2,SE Alaska,SE-I,2C,0,1590.68
1955,17-O,232,,,,2,SE Alaska,SE-O,2C,0,154.28
1955,17-I,1447,,,,2,SE Alaska,SE-I,2C,0,962.255
1955,18-O,406,,,,2,SE Alaska,SE-O,2C,0,269.99
1955,18-I,1427,,,,2,SE Alaska,SE-I,2C,0,948.955
1955,18W,822,,,,3A,Yakutat,Yakutat,3A,0,546.63
1955,19,1330,,,,3A,Yakutat,Yakutat,3A,0,884.45
1955,20,1686,,,,3A,Yakutat,Yakutat,3A,0,1121.19
1955,21,683,,,,3A,Yakutat,Yakutat,3A,0,454.195
1955,22,1045,,,,3A,Yakutat,Yakutat,3A,0,694.925
1955,23,1581,,,,3A,Yakutat,Yakutat,3A,POW,1051.365
1955,24,2022,,,,3A,Kodiak,Kodiak,3A,POW,1344.63
1955,25,5193,,,,3A,Kodiak,Kodiak,3A,0,3453.345
1955,26,4631,,,,3A,Kodiak,Kodiak,3A,0,3079.615
1955,27,1690,,,,3A,Kodiak,Kodiak,3A,0,1123.85
1955,28,2376,,,,3A,Kodiak,Kodiak,3A,0,1580.04
1955,29,2074,,,,3A,Chirikof,Chirikof,3A,0,1379.21
1955,30,1460,,,,3A,Chirikof,Chirikof,3A,0,970.9
1955,31,1305,,,,3A,Chirikof,Chirikof,3A,0,867.825
1955,32,1522,,,,3B,Shumagin,Shumagin,3B,0,1012.13
1955,33,156,,,,3B,Shumagin,Shumagin,3B,0,103.74
1955,34,53,,,,3B,Shumagin,Shumagin,3B,0,35.245
1955,35,41,,,,3B,Shumagin,Shumagin,3B,0,27.265
1955,36,,,,,3B,Shumagin,Shumagin,3B,0,0
1955,37,,,,,3B,Shumagin,Shumagin,3B,0,0
1955,38,,,,,3B,Shumagin,Shumagin,3B,0,0
1955,39,,,,,3B,Aleutian,Aleutian,3B,0,0
1955,40,,,,,3B,Aleutian,Aleutian,3B,0,0
1955,41,,,,,3B,Aleutian,Aleutian,3B,0,0
1955,42+,,,,,3C,Aleutian,Aleutian,3C,0,0
1955,4A,,,,,4,Bering Sea,Bering Sea,4,0,0
1955,4B,45,,,,4,Bering Sea,Bering Sea,4,0,29.925
1955,4C,,,,,4,Bering Sea,Bering Sea,4,0,0
1955,4DE,,,,,4,Bering Sea,Bering Sea,4,0,0
1955,4DW,,,,,4,Bering Sea,Bering Sea,4,0,0
1955,4E,,,,,4,Bering Sea,Bering Sea,4,0,0
1956,14-O,250,,,,2,SE Alaska,SE-O,2C,0,166.25
1956,14-I,1388,,,,2,SE Alaska,SE-I,2C,0,923.02
1956,15-O,1912,,,,2,SE Alaska,SE-O,2C,0,1271.48
1956,15-I,768,,,,2,SE Alaska,SE-I,2C,0,510.72
1956,16-O,1300,,,,2,SE Alaska,SE-O,2C,0,864.5
1956,16-I,3748,,,,2,SE Alaska,SE-I,2C,0,2492.42
1956,17-O,416,,,,2,SE Alaska,SE-O,2C,0,276.64
1956,17-I,2562,,,,2,SE Alaska,SE-I,2C,0,1703.73
1956,18-O,188,,,,2,SE Alaska,SE-O,2C,0,125.02
1956,18-I,1978,,,,2,SE Alaska,SE-I,2C,0,1315.37
1956,18W,632,,,,3A,Yakutat,Yakutat,3A,0,420.28
1956,19,838,,,,3A,Yakutat,Yakutat,3A,0,557.27
1956,20,1419,,,,3A,Yakutat,Yakutat,3A,0,943.635
1956,21,764,,,,3A,Yakutat,Yakutat,3A,0,508.06
1956,22,996,,,,3A,Yakutat,Yakutat,3A,0,662.34
1956,23,1275,,,,3A,Yakutat,Yakutat,3A,POW,847.875
1956,24,2330,,,,3A,Kodiak,Kodiak,3A,POW,1549.45
1956,25,4342,,,,3A,Kodiak,Kodiak,3A,0,2887.43
1956,26,4774,,,,3A,Kodiak,Kodiak,3A,0,3174.71
