year,mgmt_area,fishery,fishery_type,gear,whole_pounds
1984,SSEI,S05B,Salmon Incidental,Hand troll,713.8713795
1984,CSEO,S15B,Salmon Incidental,Power gurdy troll,1618.537938
1984,EYKT,S15B,Salmon Incidental,Power gurdy troll,196.4130351
1984,NSEI,S15B,Salmon Incidental,Power gurdy troll,73.42308236
1984,NSEO,S15B,Salmon Incidental,Power gurdy troll,13.50104786
1984,SSEI,S15B,Salmon Incidental,Power gurdy troll,1309.870973
1984,SSEO,S15B,Salmon Incidental,Power gurdy troll,45.53795659
1984,CSEO,S99S,Salmon Incidental,troll/salmon,1278.280883
1984,EYKT,S99S,Salmon Incidental,troll/salmon,34.27963348
1984,NSEI,S99S,Salmon Incidental,troll/salmon,90.11014653
1984,NSEO,S99S,Salmon Incidental,troll/salmon,0
1984,SSEI,S99S,Salmon Incidental,troll/salmon,1196.149602
1984,SSEO,S99S,Salmon Incidental,troll/salmon,36.95834158
1985,CSEO,B05B,Halibut Incidental,Hand troll,38.1728833
1985,CSEO,B06B,Halibut Incidental,Longline,1599.941718
1985,SSEI,B06B,Halibut Incidental,Longline,99.1746141
1985,CSEO,B61B,Halibut Incidental,Longline,6821.328277
1985,EYKT,B61B,Halibut Incidental,Longline,959.1428315
1985,NSEI,B61B,Halibut Incidental,Longline,36.99579175
1985,NSEO,B61B,Halibut Incidental,Longline,3816.451041
1985,SSEI,B61B,Halibut Incidental,Longline,4298.755755
1985,SSEO,B61B,Halibut Incidental,Longline,852.1911876
1985,SSEI,M05B,Misc Incidental,Hand troll,758.6962856
1985,CSEO,M06B,Misc Incidental,Longline,13114.13905
1985,NSEI,M06B,Misc Incidental,Longline,125.1417724
1985,NSEO,M06B,Misc Incidental,Longline,675.9434544
1985,SSEI,M06B,Misc Incidental,Longline,9399.87497
1985,SSEI,M26B,Misc Incidental,Mechanical jigs,813.7700945
1985,SSEO,M26B,Misc Incidental,Mechanical jigs,1.200223966
1985,CSEO,M61B,Misc Incidental,Longline,71182.22472
1985,EYKT,M61B,Misc Incidental,Longline,1278.873239
1985,NSEI,M61B,Misc Incidental,Longline,2939.467485
1985,NSEO,M61B,Misc Incidental,Longline,1784.144137
1985,SSEI,M61B,Misc Incidental,Longline,28583.03795
1985,SSEO,M61B,Misc Incidental,Longline,26.46159019
1985,CSEO,0,Mixed,Non-pelagic/bottom trawl,47257.48037
1985,EYKT,0,Mixed,Non-pelagic/bottom trawl,129419.0005
1985,SSEO,0,Mixed,Non-pelagic/bottom trawl,1005.657613
1985,NSEI,C06A,Sablefish Incidental,Longline,0.308962626
1985,SSEO,C07B,Sablefish Incidental,Non-pelagic/bottom trawl,245.3971615
1985,SSEI,C09B,Sablefish Incidental,Pot,0.535526291
1985,NSEI,C61A,Sablefish Incidental,Longline,8.80102108
1985,CSEO,C61B,Sablefish Incidental,Longline,28.98449884
1985,EYKT,C61B,Sablefish Incidental,Longline,38.6126287
1985,NSEO,C61B,Sablefish Incidental,Longline,64.43271873
1985,SSEI,C61B,Sablefish Incidental,Longline,14.05093735
1985,SSEI,S05B,Salmon Incidental,Hand troll,44.82448197
1985,CSEO,S05B,Salmon Incidental,troll/salmon,2.647914828
1985,SSEI,S05B,Salmon Incidental,troll/salmon,26.56265598
1985,CSEO,S15B,Salmon Incidental,troll/salmon,371.3700546
1985,EYKT,S15B,Salmon Incidental,troll/salmon,72.26517328
1985,NSEI,S15B,Salmon Incidental,troll/salmon,30.03671551
1985,SSEI,S15B,Salmon Incidental,troll/salmon,12.45124499
1985,SSEO,S15B,Salmon Incidental,troll/salmon,25.07887465
1985,SSEI,M07B,Trawl Incidental,Non-pelagic/bottom trawl,44.0988
1985,SSEO,M07B,Trawl Incidental,Non-pelagic/bottom trawl,1283.22
1986,CSEO,B05B,Halibut Incidental,Hand troll,99.5814347
1986,CSEO,B06B,Halibut Incidental,Longline,765.1173566
1986,NSEI,B06B,Halibut Incidental,Longline,15.46545393
1986,SSEI,B06B,Halibut Incidental,Longline,1361.332113
1986,CSEO,B61B,Halibut Incidental,Longline,12605.34994
1986,EYKT,B61B,Halibut Incidental,Longline,129.2645326
1986,NSEI,B61B,Halibut Incidental,Longline,728.6957997
1986,NSEO,B61B,Halibut Incidental,Longline,888.5533111
1986,SSEI,B61B,Halibut Incidental,Longline,15675.29692
1986,SSEO,B61B,Halibut Incidental,Longline,5396.738203
1986,CSEO,M06B,Misc Incidental,Longline,7342.889449
1986,NSEI,M06B,Misc Incidental,Longline,272.1596084
1986,NSEO,M06B,Misc Incidental,Longline,134.8219751
1986,SSEI,M06B,Misc Incidental,Longline,2046.683192
1986,SSEO,M06B,Misc Incidental,Longline,0.886002241
1986,CSEO,M26B,Misc Incidental,Mechanical jigs,125.0700226
1986,SSEI,M26B,Misc Incidental,Mechanical jigs,697.5172239
1986,SSEO,M26B,Misc Incidental,Mechanical jigs,1.081746922
1986,CSEO,M61B,Misc Incidental,Longline,70772.57776
1986,NSEI,M61B,Misc Incidental,Longline,7939.785011
1986,NSEO,M61B,Misc Incidental,Longline,11817.59552
1986,SSEI,M61B,Misc Incidental,Longline,18424.76721
1986,SSEO,M61B,Misc Incidental,Longline,33.90952078
1986,EYKT,0,Mixed,Non-pelagic/bottom trawl,29055.85688
1986,SSEI,Z99B,Mixed,Other/unspecified/missing,232.3158035
1986,CSEO,C06B,Sablefish Incidental,Longline,3.115260152
1986,NSEI,C61A,Sablefish Incidental,Longline,18.51421753
1986,SSEO,C61A,Sablefish Incidental,Longline,25.97425772
1986,CSEO,C61B,Sablefish Incidental,Longline,120.3407977
1986,EYKT,C61B,Sablefish Incidental,Longline,103.9693813
1986,NSEI,C61B,Sablefish Incidental,Longline,2.436390991
1986,NSEO,C61B,Sablefish Incidental,Longline,58.86527411
1986,SSEI,C61B,Sablefish Incidental,Longline,7.852618192
1986,SSEO,C61B,Sablefish Incidental,Longline,338.173715
1986,SSEI,C61C,Sablefish Incidental,Longline,35.28662267
1986,SSEO,C61C,Sablefish Incidental,Longline,5.381993291
1986,CSEO,S15B,Salmon Incidental,troll/salmon,103.2686783
1986,CSEO,M07B,Trawl Incidental,Non-pelagic/bottom trawl,5909.04
1986,EYKT,M07B,Trawl Incidental,Non-pelagic/bottom trawl,17308.44
1986,NSEO,M07B,Trawl Incidental,Non-pelagic/bottom trawl,7630.8
1987,CSEO,B06B,Halibut Incidental,Longline,761.9639445
1987,NSEI,B06B,Halibut Incidental,Longline,450.6208732
1987,SSEI,B06B,Halibut Incidental,Longline,2564.270238
1987,SSEO,B06B,Halibut Incidental,Longline,336.7644044
1987,CSEO,B26B,Halibut Incidental,Mechanical jigs,14.10736992
1987,CSEO,B61B,Halibut Incidental,Longline,9527.453765
1987,EYKT,B61B,Halibut Incidental,Longline,73.03446089
1987,NSEI,B61B,Halibut Incidental,Longline,1439.196948
1987,SSEI,B61B,Halibut Incidental,Longline,6449.203862
1987,SSEO,B61B,Halibut Incidental,Longline,5262.741419
1987,SSEI,M02B,Misc Incidental,Beach seine,557.5392776
1987,SSEI,M05B,Misc Incidental,Hand troll,713.333941
1987,NSEI,M06B,Misc Incidental,Longline,806.149335
1987,NSEO,M06B,Misc Incidental,Longline,2862.719938
1987,SSEI,M06B,Misc Incidental,Longline,2892.877557
1987,SSEO,M06B,Misc Incidental,Longline,2.199552076
1987,CSEO,M26B,Misc Incidental,Mechanical jigs,108.7256446
1987,NSEI,M26B,Misc Incidental,Mechanical jigs,17.51522232
1987,NSEO,M26B,Misc Incidental,Mechanical jigs,463.7875944
1987,SSEI,M26B,Misc Incidental,Mechanical jigs,28.47009077
1987,SSEO,M26B,Misc Incidental,Mechanical jigs,1.699888021
1987,CSEO,M61B,Misc Incidental,Longline,12758.56355
1987,EYKT,M61B,Misc Incidental,Longline,5397.183099
1987,NSEI,M61B,Misc Incidental,Longline,3757.102764
1987,NSEO,M61B,Misc Incidental,Longline,6176.644086
1987,SSEI,M61B,Misc Incidental,Longline,30002.00309
1987,SSEO,M61B,Misc Incidental,Longline,82.1869072
1987,NSEI,C06A,Sablefish Incidental,Longline,0.776820316
1987,CSEO,C07B,Sablefish Incidental,Non-pelagic/bottom trawl,51.66448071
1987,EYKT,C07B,Sablefish Incidental,Non-pelagic/bottom trawl,2207.317952
1987,NSEO,C07B,Sablefish Incidental,Non-pelagic/bottom trawl,72.90491706
1987,NSEI,C61A,Sablefish Incidental,Longline,20.70932342
1987,SSEI,C61A,Sablefish Incidental,Longline,3.64794147
1987,CSEO,C61B,Sablefish Incidental,Longline,80.7525749
1987,EYKT,C61B,Sablefish Incidental,Longline,24.40881168
1987,NSEO,C61B,Sablefish Incidental,Longline,53.64992085
1987,SSEO,C61B,Sablefish Incidental,Longline,194.8307625
1987,SSEI,C61C,Sablefish Incidental,Longline,16.98307635
1987,CSEO,S05B,Salmon Incidental,troll/salmon,48.3244456
1987,EYKT,S05B,Salmon Incidental,troll/salmon,14.82362529
1987,NSEI,S05B,Salmon Incidental,troll/salmon,26.69930268
1987,SSEI,S05B,Salmon Incidental,troll/salmon,366.8966858
1987,SSEO,S05B,Salmon Incidental,troll/salmon,7.919644625
1987,CSEO,S15B,Salmon Incidental,troll/salmon,1464.2969
1987,EYKT,S15B,Salmon Incidental,troll/salmon,350.2081474
1987,NSEI,S15B,Salmon Incidental,troll/salmon,128.1566528
1987,SSEI,S15B,Salmon Incidental,troll/salmon,1623.642347
1987,SSEO,S15B,Salmon Incidental,troll/salmon,459.3393882
1987,CSEO,M07B,Trawl Incidental,Non-pelagic/bottom trawl,23894.04
1987,EYKT,M07B,Trawl Incidental,Non-pelagic/bottom trawl,77720.88
1987,NSEO,M07B,Trawl Incidental,Non-pelagic/bottom trawl,62887.92
1987,SSEO,M07B,Trawl Incidental,Non-pelagic/bottom trawl,3582.84
1988,CSEO,B06B,Halibut Incidental,Longline,73.6686857
1988,SSEI,B06B,Halibut Incidental,Longline,229.3352305
1988,SSEO,B06B,Halibut Incidental,Longline,92.60099451
1988,CSEO,B26B,Halibut Incidental,Mechanical jigs,7.621299136
1988,CSEO,B61B,Halibut Incidental,Longline,2871.095412
1988,NSEI,B61B,Halibut Incidental,Longline,73.64527862
1988,NSEO,B61B,Halibut Incidental,Longline,46.11375275
1988,SEO,B61B,Halibut Incidental,Longline,197.959
1988,SSEI,B61B,Halibut Incidental,Longline,631.9456354
1988,SSEO,B61B,Halibut Incidental,Longline,1115.555131
1988,CSEO,M05B,Misc Incidental,Hand troll,4.350447034
1988,NSEI,M06B,Misc Incidental,Longline,182.3931958
1988,NSEO,M06B,Misc Incidental,Longline,1556.413643
1988,SSEI,M06B,Misc Incidental,Longline,3.228191959
1988,CSEO,M26B,Misc Incidental,Mechanical jigs,540.9449025
1988,NSEO,M26B,Misc Incidental,Mechanical jigs,215.5318023
1988,CSEO,M61B,Misc Incidental,Longline,3090.496602
1988,EYKT,M61B,Misc Incidental,Longline,1346.593662
1988,NSEI,M61B,Misc Incidental,Longline,1199.859422
1988,NSEO,M61B,Misc Incidental,Longline,4600.362179
1988,SSEI,M61B,Misc Incidental,Longline,714.1706453
1988,SSEO,M61B,Misc Incidental,Longline,3.637348271
1988,CSEO,0,Mixed,Non-pelagic/bottom trawl,9776.111554
1988,EYKT,0,Mixed,Non-pelagic/bottom trawl,6020.990203
1988,NSEO,0,Mixed,Non-pelagic/bottom trawl,9307.300829
1988,CSEO,C06B,Sablefish Incidental,Longline,1.208609944
1988,NSEO,C06B,Sablefish Incidental,Longline,1.953556901
1988,SEO,C61A,Sablefish Incidental,Longline,1543.878
1988,EYKT,C61B,Sablefish Incidental,Longline,279.6150942
1988,NSEO,C61B,Sablefish Incidental,Longline,96.65895865
1988,SEO,C61B,Sablefish Incidental,Longline,3241.123
1988,SSEO,C61B,Sablefish Incidental,Longline,17.23284766
1988,SSEI,C61C,Sablefish Incidental,Longline,39.74407311
1988,CSEO,S05B,Salmon Incidental,troll/salmon,332.3133109
1988,EYKT,S05B,Salmon Incidental,troll/salmon,63.00040747
1988,NSEI,S05B,Salmon Incidental,troll/salmon,29.36923294
1988,SSEI,S05B,Salmon Incidental,troll/salmon,91.30912994
1988,CSEO,S15B,Salmon Incidental,troll/salmon,752.007811
1988,EYKT,S15B,Salmon Incidental,troll/salmon,13.89714871
1988,NSEI,S15B,Salmon Incidental,troll/salmon,371.1203072
1988,SSEI,S15B,Salmon Incidental,troll/salmon,347.8047768
1988,SSEO,S15B,Salmon Incidental,troll/salmon,62.03721623
1988,CSEO,M07B,Trawl Incidental,Non-pelagic/bottom trawl,5121.42
1988,EYKT,M07B,Trawl Incidental,Non-pelagic/bottom trawl,100123.32
1988,NSEO,M07B,Trawl Incidental,Non-pelagic/bottom trawl,26585.04
1988,SSEI,M07B,Trawl Incidental,Non-pelagic/bottom trawl,0.67344
1988,SSEO,M07B,Trawl Incidental,Non-pelagic/bottom trawl,842.52
1989,SEO,S04T,Salmon Incidental,troll/salmon,139
1989,SSEI,S05B,Salmon Incidental,troll/salmon,137.7937779
1989,CSEO,S15B,Salmon Incidental,troll/salmon,85.39525319
1989,NSEI,S15B,Salmon Incidental,troll/salmon,48.72622738
1989,SSEI,S15B,Salmon Incidental,troll/salmon,114.5514539
1989,SSEO,S15B,Salmon Incidental,troll/salmon,25.07887465
1989,EYKT,M07B,Trawl Incidental,Non-pelagic/bottom trawl,106.62
1990,EYKT,B61B,Halibut Incidental,Longline,25.85290651
1990,CSEO,S05B,Salmon Incidental,troll/salmon,233.6784835
1990,EYKT,S05B,Salmon Incidental,troll/salmon,40.76496954
1990,NSEI,S05B,Salmon Incidental,troll/salmon,0.667482567
1990,CSEO,S15B,Salmon Incidental,troll/salmon,231.0305687
1990,EYKT,S15B,Salmon Incidental,troll/salmon,41.69144612
1990,NSEI,S15B,Salmon Incidental,troll/salmon,34.04161091
1990,SSEI,S15B,Salmon Incidental,troll/salmon,25.73257298
1990,SSEO,S15B,Salmon Incidental,troll/salmon,166.9725075
1991,SSEI,C61B,Sablefish Incidental,Longline,2.979859166
1991,CSEO,S05B,Salmon Incidental,troll/salmon,36.40882888
1991,NSEI,S05B,Salmon Incidental,troll/salmon,10.0122385
1991,SSEI,S05B,Salmon Incidental,troll/salmon,8.300829995
1991,CSEO,S15B,Salmon Incidental,troll/salmon,15.22551026
1991,NSEI,S15B,Salmon Incidental,troll/salmon,16.01958161
1992,EYKT,M61B,Misc Incidental,Longline,66.90140845
1992,CSEO,S15B,Salmon Incidental,troll/salmon,7.281765776
1992,EYKT,S15B,Salmon Incidental,troll/salmon,11.11771897
1992,NSEI,S15B,Salmon Incidental,troll/salmon,59.40594845
1992,SSEI,S15B,Salmon Incidental,troll/salmon,66.40663996
1992,SSEO,S15B,Salmon Incidental,troll/salmon,15.17931886
1993,CSEO,S05B,Salmon Incidental,troll/salmon,5.957808362
1993,CSEO,S15B,Salmon Incidental,troll/salmon,797.6843418
1993,EYKT,S15B,Salmon Incidental,troll/salmon,611.4745431
1994,SSEO,B61B,Halibut Incidental,Longline,913.1632693
1994,CSEO,M61B,Misc Incidental,Longline,13.0541836
1994,CSEO,S15B,Salmon Incidental,troll/salmon,874.4738718
1994,SSEI,S15B,Salmon Incidental,troll/salmon,224.9524929
1994,SSEO,S15B,Salmon Incidental,troll/salmon,252.7686576
1995,CSEO,S15B,Salmon Incidental,troll/salmon,24.49321215
1995,EYKT,S15B,Salmon Incidental,troll/salmon,1.852953161
1996,NSEI,B61B,Halibut Incidental,Longline,138.9859117
1996,SEO,B61B,Halibut Incidental,Longline,151
1996,CSEO,S05B,Salmon Incidental,troll/salmon,7.943744483
1996,CSEO,S15B,Salmon Incidental,troll/salmon,2.647914828
1997,NSEI,B06B,Halibut Incidental,Longline,9.097325839
1997,CSEO,C06B,Sablefish Incidental,Longline,2.190301674
1997,EYKT,C06B,Sablefish Incidental,Longline,8.573475138
1997,NSEI,C61A,Sablefish Incidental,Longline,0.27071011
1998,CSEO,B61B,Halibut Incidental,Longline,119.3981402
1998,SSEI,B61B,Halibut Incidental,Longline,10.70229649
1998,NSEI,M06B,Misc Incidental,Longline,3.828647956
1985,SEO,B61B,Halibut Incidental,Longline,979.44
1986,SSEI,M06B,Misc Incidental,Longline,6.794542256
1986,NSEI,M61B,Misc Incidental,Longline,202.8373486
1987,SSEO,B61B,Halibut Incidental,Longline,346.7713505
1987,NSEI,M06B,Misc Incidental,Longline,393.0802212
1987,SEO,M26B,Misc Incidental,Mechanical jigs,158.76
1987,NSEI,M61B,Misc Incidental,Longline,2033.676423
1987,NSEO,M61B,Misc Incidental,Longline,0
1987,SEO,M61B,Misc Incidental,Longline,3893.4
1987,SSEI,M61B,Misc Incidental,Longline,150.0976153
1987,SEO,C61B,Sablefish Incidental,Longline,28.56
1988,CSEO,B05B,Halibut Incidental,Hand troll,12.86619669
1988,SEO,B05B,Halibut Incidental,Hand troll,1.71444
1988,CSEO,B06B,Halibut Incidental,Longline,3166.147434
1988,NSEI,B06B,Halibut Incidental,Longline,2332.512796
1988,NSEO,B06B,Halibut Incidental,Longline,344.902566
1988,SEO,B06B,Halibut Incidental,Longline,1231.57356
1988,SSEI,B06B,Halibut Incidental,Longline,5267.802582
1988,SSEO,B06B,Halibut Incidental,Longline,1893.779369
1988,CSEO,B61B,Halibut Incidental,Longline,12782.45438
1988,EYKT,B61B,Halibut Incidental,Longline,2917.945627
1988,NSEI,B61B,Halibut Incidental,Longline,12694.78608
1988,NSEO,B61B,Halibut Incidental,Longline,2490.274313
1988,SEO,B61B,Halibut Incidental,Longline,3771.42948
1988,SSEI,B61B,Halibut Incidental,Longline,14760.80886
1988,SSEO,B61B,Halibut Incidental,Longline,17313.0653
1988,NSEI,M05B,Misc Incidental,Hand troll,37.56269291
1988,SSEI,M05B,Misc Incidental,Hand troll,130.4700358
1988,CSEO,M06B,Misc Incidental,Longline,1913.871504
1988,NSEI,M06B,Misc Incidental,Longline,2478.305171
1988,NSEO,M06B,Misc Incidental,Longline,410.77234
1988,SSEI,M06B,Misc Incidental,Longline,1308.372499
1988,SSEO,M06B,Misc Incidental,Longline,288.8607515
1988,SSEI,M09B,Misc Incidental,Pot,61.07490497
1988,CSEO,M26B,Misc Incidental,Mechanical jigs,555.8621837
1988,NSEI,M26B,Misc Incidental,Mechanical jigs,459.9489338
1988,NSEO,M26B,Misc Incidental,Mechanical jigs,48.09372202
1988,SSEI,M26B,Misc Incidental,Mechanical jigs,581.7592086
1988,SSEO,M26B,Misc Incidental,Mechanical jigs,971.6737033
1988,CSEO,M61B,Misc Incidental,Longline,24123.62666
1988,EYKT,M61B,Misc Incidental,Longline,1684.240556
1988,NSEI,M61B,Misc Incidental,Longline,10797.65118
1988,NSEO,M61B,Misc Incidental,Longline,4155.290165
1988,SEO,M61B,Misc Incidental,Longline,546
1988,SSEI,M61B,Misc Incidental,Longline,16197.22885
1988,SSEO,M61B,Misc Incidental,Longline,23484.63511
1988,CSEO,0,Mixed,Longline,494.4299887
1988,SSEO,Z79B,Mixed,Longline,47.10000235
1988,SSEI,C61C,Research,Longline,39.89834706
1988,CSEO,M61B,Research,Longline,364.5010163
1988,NSEI,C61A,Sablefish Incidental,Longline,1040.095984
1988,CSEO,C61B,Sablefish Incidental,Longline,228.1317761
1988,SSEO,C61B,Sablefish Incidental,Longline,1278.795103
1988,SSEI,C61C,Sablefish Incidental,Longline,247.1373541
1989,CSEO,B05B,Halibut Incidental,Hand troll,35.62961697
1989,SSEI,B05B,Halibut Incidental,Hand troll,352.8524918
1989,SSEO,B05B,Halibut Incidental,Hand troll,39.5358085
1989,CSEO,B06B,Halibut Incidental,Longline,1896.058379
1989,NSEI,B06B,Halibut Incidental,Longline,4237.896256
1989,NSEO,B06B,Halibut Incidental,Longline,272.3891272
1989,SEO,B06B,Halibut Incidental,Longline,477.42828
1989,SSEI,B06B,Halibut Incidental,Longline,2332.652034
1989,SSEO,B06B,Halibut Incidental,Longline,1027.940707
1989,CSEO,B61B,Halibut Incidental,Longline,26120.99325
1989,EYKT,B61B,Halibut Incidental,Longline,2423.145224
1989,NSEI,B61B,Halibut Incidental,Longline,27969.84631
1989,NSEO,B61B,Halibut Incidental,Longline,8032.881353
1989,SEO,B61B,Halibut Incidental,Longline,2617.71468
1989,SSEI,B61B,Halibut Incidental,Longline,13687.59451
1989,SSEO,B61B,Halibut Incidental,Longline,10068.01603
1989,CSEO,M05B,Misc Incidental,Hand troll,7.198467951
1989,SSEO,M05B,Misc Incidental,Hand troll,4.401546934
1989,CSEO,M06B,Misc Incidental,Longline,224.8016328
1989,EYKT,M06B,Misc Incidental,Longline,77.66444444
1989,NSEI,M06B,Misc Incidental,Longline,311.5740762
1989,NSEO,M06B,Misc Incidental,Longline,96.97710704
1989,SSEI,M06B,Misc Incidental,Longline,1723.796989
1989,SSEO,M06B,Misc Incidental,Longline,91.88572969
1989,CSEO,M26B,Misc Incidental,Mechanical jigs,60.78488546
1989,NSEO,M26B,Misc Incidental,Mechanical jigs,71.99841278
1989,SSEI,M26B,Misc Incidental,Mechanical jigs,80.67407095
1989,SSEO,M26B,Misc Incidental,Mechanical jigs,6.052059634
1989,CSEO,M61B,Misc Incidental,Longline,4825.583599
1989,EYKT,M61B,Misc Incidental,Longline,8109.082222
1989,NSEI,M61B,Misc Incidental,Longline,7021.707994
1989,NSEO,M61B,Misc Incidental,Longline,2483.626903
1989,SEO,M61B,Misc Incidental,Longline,144.00036
1989,SSEI,M61B,Misc Incidental,Longline,2596.170506
1989,SSEO,M61B,Misc Incidental,Longline,8781.368139
1989,SEO,0,Mixed,Longline,16.90248
1989,NSEI,C61A,Sablefish Incidental,Longline,3808.145829
1989,CSEO,C61B,Sablefish Incidental,Longline,1024.849058
1989,EYKT,C61B,Sablefish Incidental,Longline,15187.26422
1989,NSEO,C61B,Sablefish Incidental,Longline,3952.853885
1989,SSEI,C61B,Sablefish Incidental,Longline,39.54166664
1989,SSEO,C61B,Sablefish Incidental,Longline,1765.016306
1989,SSEI,C61C,Sablefish Incidental,Longline,202.79765
1989,CSEO,S05B,Salmon Incidental,troll/salmon,30.62844007
1989,NSEI,S05B,Salmon Incidental,troll/salmon,18.2757269
1989,SSEI,S05B,Salmon Incidental,troll/salmon,52.82849414
1989,CSEO,S15B,Salmon Incidental,troll/salmon,316.9105942
1989,EYKT,S15B,Salmon Incidental,troll/salmon,7.610297841
1989,NSEI,S15B,Salmon Incidental,troll/salmon,209.3401445
1989,SSEI,S15B,Salmon Incidental,troll/salmon,128.9636769
1989,SSEO,S15B,Salmon Incidental,troll/salmon,92.23300797
1990,SSEI,Y05A,Directed,Hand troll,144.8199129
1990,SSEO,Y05A,Directed,Hand troll,580.6571932
1990,CSEO,Y06A,Directed,Longline,644.7956133
1990,NSEO,Y06A,Directed,Longline,62.86226513
1990,SSEI,Y06A,Directed,Longline,201.4548601
1990,SSEO,Y06A,Directed,Longline,217.9944332
1990,CSEO,Y61A,Directed,Longline,498.9609876
1990,EYKT,Y61A,Directed,Longline,287.3568852
1990,NSEI,Y61A,Directed,Longline,2638.65003
1990,NSEO,Y61A,Directed,Longline,3733.451241
1990,SEO,Y61A,Directed,Longline,1229.1426
1990,SSEI,Y61A,Directed,Longline,2998.354642
1990,SSEO,Y61A,Directed,Longline,2986.522764
1990,SSEI,B05B,Halibut Incidental,Hand troll,46.87043241
1990,SSEO,B05B,Halibut Incidental,Hand troll,223.3788678
1990,CSEO,B06B,Halibut Incidental,Longline,2265.228505
1990,NSEI,B06B,Halibut Incidental,Longline,2279.937962
1990,NSEO,B06B,Halibut Incidental,Longline,551.6239925
1990,SSEI,B06B,Halibut Incidental,Longline,2460.09711
1990,SSEO,B06B,Halibut Incidental,Longline,3104.574159
1990,CSEO,B61B,Halibut Incidental,Longline,9058.848058
1990,EYKT,B61B,Halibut Incidental,Longline,3391.390774
1990,NSEI,B61B,Halibut Incidental,Longline,16308.55456
1990,NSEO,B61B,Halibut Incidental,Longline,3291.433382
1990,SEO,B61B,Halibut Incidental,Longline,6080.1426
1990,SSEI,B61B,Halibut Incidental,Longline,6156.26776
1990,SSEO,B61B,Halibut Incidental,Longline,14963.55476
1990,SSEI,M05B,Misc Incidental,Hand troll,103.3678421
1990,NSEI,M06B,Misc Incidental,Longline,311.8180113
1990,SSEI,M06B,Misc Incidental,Longline,148.862244
1990,SSEO,M06B,Misc Incidental,Longline,6.602590005
1990,CSEO,M26B,Misc Incidental,Mechanical jigs,28.793088
1990,EYKT,M26B,Misc Incidental,Mechanical jigs,4.535
