Filename,Frame,Time (HMS),Length (mm),Precision (mm),RMS (mm),Range (mm),Direction (deg),Horz. Dir. (deg),Vert. Dir. (deg),Mid X (mm),Mid Y (mm),Mid Z (mm),OpCode,TapeReader,Depth,Comment,Year,Dive,Transect Number,Dive Type,Family,Genus,Species,Code,Number,Stage,Activity,Check ID
SL_2018NSEO_Dive_07_10-48-03.000.avi,61796,22:27.8,,43.01,0.373,4912.539,8.018,,,-243.238,616.054,-4867.685,1,KelliiWood,85,N/A,2018,7,64,Line,rockfish,rosethorn,150,150,73,,,
SL_2018NSEO_Dive_07_10-48-03.000.avi,62182,22:40.7,,26.851,2.984,3713.971,18.058,,,1151.222,-21.807,-3530.976,1,KelliiWood,85,N/A,2018,7,64,Line,rockfish,rosethorn,150,150,74,,,
SL_2018NSEO_Dive_07_10-48-03.000.avi,62283,22:44.1,,34.514,1.435,4441.998,7.678,,,13.073,571.149,-4405.106,1,KelliiWood,85,N/A,2018,7,64,Line,greenling,kelp greenling,194,194,75,,,
SL_2018NSEO_Dive_08_11-54-23.000.avi,917,54:54.6,575.702,27.041,1.916,3020.164,18.03,27.696,23.845,806.321,472.945,-2871.857,1,KelliiWood,100,N/A,2018,8,63,Line,halibut,halibut,200,200,1,,,
SL_2018NSEO_Dive_08_11-54-23.000.avi,4429,56:51.6,381.296,52.979,3.753,3437.287,6.432,52.787,29.928,-52.847,381.391,-3415.653,1,KelliiWood,100,N/A,2018,8,63,Line,halibut,halibut,200,200,2,,,
SL_2018NSEO_Dive_08_11-54-23.000.avi,17658,04:12.6,201.667,18.347,2.527,4315.539,8.998,4.853,3.551,-530.179,417.641,-4262.436,1,KelliiWood,100,N/A,2018,8,63,Line,rockfish,yelloweye,145,145,7,JV,Fish milling/hovering,
SL_2018NSEO_Dive_08_11-54-23.000.avi,17658,04:12.6,,19.359,2.536,3031.439,21.059,,,-739.854,-813.685,-2824.917,1,KelliiWood,100,N/A,2018,8,63,Line,greenling,kelp greenling,194,194,3,,,
SL_2018NSEO_Dive_08_11-54-23.000.avi,17658,04:12.6,,21.993,0.719,3312.663,14.401,,,704.131,-443.901,-3206.382,1,KelliiWood,100,N/A,2018,8,63,Line,rockfish,rosethorn,150,150,4,,,
SL_2018NSEO_Dive_08_11-54-23.000.avi,17658,04:12.6,,36.383,2.195,4346.789,18.226,,,-1359.369,-42.177,-4128.549,1,KelliiWood,100,N/A,2018,8,63,Line,rockfish,rosethorn,150,150,5,,,
SL_2018NSEO_Dive_08_11-54-23.000.avi,17658,04:12.6,,91.472,7.776,6845.928,17.421,,,532.59,1946.331,-6541.779,1,KelliiWood,100,N/A,2018,8,63,Line,rockfish,quillback,147,147,6,,,
SL_2018NSEO_Dive_08_11-54-23.000.avi,17795,04:17.2,,49.17,2.374,5037.235,21.949,,,-1874.757,150.259,-4672.948,1,KelliiWood,100,N/A,2018,8,63,Line,rockfish,quillback,147,147,8,,,
SL_2018NSEO_Dive_08_11-54-23.000.avi,18034,04:25.1,,32.588,0.685,4211.892,8.81,,,507.242,377.551,-4164.156,1,KelliiWood,100,N/A,2018,8,63,Line,rockfish,rosethorn,150,150,9,,,
SL_2018NSEO_Dive_08_11-54-23.000.avi,18236,04:31.9,,18.444,0.595,3078.238,27.495,,,-1398.813,-264.543,-2729.265,1,KelliiWood,100,N/A,2018,8,63,Line,rockfish,rosethorn,150,150,10,,,
SL_2018NSEO_Dive_08_11-54-23.000.avi,21026,06:04.9,,83.011,0.344,6237.919,25.096,,,2082.313,1603.673,-5657.194,1,KelliiWood,100,N/A,2018,8,63,Line,rockfish,quillback,147,147,11,,,
SL_2018NSEO_Dive_08_11-54-23.000.avi,21026,06:04.9,,45.542,0.22,4710.696,24.221,,,-1778.88,733.778,-4299.746,1,KelliiWood,100,N/A,2018,8,63,Line,rockfish,rosethorn,150,150,12,,,
SL_2018NSEO_Dive_08_11-54-23.000.avi,21270,06:13.0,,39.825,4.478,4694.498,9.626,,,782.742,36.3,-4628.64,1,KelliiWood,100,N/A,2018,8,63,Line,rockfish,rosethorn,150,150,13,,,
SL_2018NSEO_Dive_08_11-54-23.000.avi,21272,06:13.1,,112.776,6.219,7348.019,31.049,,,2657.403,2670.378,-6308.777,1,KelliiWood,100,N/A,2018,8,63,Line,rockfish,yelloweye,145,145,14,AD,Attracted,
SL_2018NSEO_Dive_08_11-54-23.000.avi,21310,06:14.3,,49.578,0.622,5057.73,13.379,,,-1020.381,548.266,-4923.297,1,KelliiWood,100,N/A,2018,8,63,Line,rockfish,rosethorn,150,150,15,,,
SL_2018NSEO_Dive_08_11-54-23.000.avi,21545,06:22.2,,41.712,0.707,4605.298,29.654,,,-2120.325,813.993,-4006.296,1,KelliiWood,100,N/A,2018,8,63,Line,rockfish,rosethorn,150,150,16,,,
SL_2018NSEO_Dive_08_11-54-23.000.avi,21717,06:27.9,,62.782,6.842,5528.756,30.559,,,-2052.622,1896.457,-4770.466,1,KelliiWood,100,N/A,2018,8,63,Line,rockfish,canary,146,146,17,,,
SL_2018NSEO_Dive_08_11-54-23.000.avi,21717,06:27.9,,63.047,0.204,5488.003,25.152,,,1077.328,2043.733,-4978.022,1,KelliiWood,100,N/A,2018,8,63,Line,rockfish,canary,146,146,18,,,
SL_2018NSEO_Dive_08_11-54-23.000.avi,22299,06:47.3,,37.242,1.688,4360.15,15.185,,,-479.913,1015.152,-4213.082,1,KelliiWood,100,N/A,2018,8,63,Line,rockfish,rosethorn,150,150,19,,,
SL_2018NSEO_Dive_08_11-54-23.000.avi,22299,06:47.3,,49.799,4.103,4973.578,17.242,,,-753.374,1243.259,-4756.386,1,KelliiWood,100,N/A,2018,8,63,Line,rockfish,rosethorn,150,150,20,,,
SL_2018NSEO_Dive_08_11-54-23.000.avi,22453,06:52.4,,59.964,5.33,5362.325,23.849,,,1982.395,853.244,-4908.83,1,KelliiWood,100,N/A,2018,8,63,Line,rockfish,rosethorn,150,150,21,,,
SL_2018NSEO_Dive_08_11-54-23.000.avi,22881,07:06.7,552.042,36.551,1.293,4094.634,29.527,7.446,6.693,1500.283,1349.555,-3562.847,1,KelliiWood,100,N/A,2018,8,63,Line,rockfish,yelloweye,145,145,22,AD,Fish actively swimming in frame,
SL_2018NSEO_Dive_08_11-54-23.000.avi,22972,07:09.7,,38.741,3.688,4354.066,26.189,,,608.109,1803.141,-3916.22,1,KelliiWood,100,N/A,2018,8,63,Line,rockfish,quillback,147,147,23,,,
SL_2018NSEO_Dive_08_11-54-23.000.avi,22972,07:09.7,,40.172,1.203,4360.855,23.828,,,-1174.43,1293.055,-3995.72,1,KelliiWood,100,N/A,2018,8,63,Line,rockfish,rosethorn,150,150,24,,,
SL_2018NSEO_Dive_08_11-54-23.000.avi,22998,07:10.6,190.794,109.637,0.292,5173.835,31.14,59.758,17.822,2165.471,1571.447,-4428.302,1,KelliiWood,100,N/A,2018,8,63,Line,rockfish,yelloweye,145,145,25,JV,Fish milling/hovering,
SL_2018NSEO_Dive_08_11-54-23.000.avi,25702,08:40.7,,94.956,3.62,6678.068,25.481,,,2325.5,1656.582,-6036.918,1,KelliiWood,100,N/A,2018,8,63,Line,rockfish,rosethorn,150,150,26,,,
SL_2018NSEO_Dive_08_11-54-23.000.avi,25702,08:40.7,,27.434,0.681,3756.41,31.31,,,1864.001,-595.843,-3206.414,1,KelliiWood,100,N/A,2018,8,63,Line,rockfish,rosethorn,150,150,27,,,
SL_2018NSEO_Dive_08_11-54-23.000.avi,26687,09:13.6,,8.326,1.622,2055.94,18.856,,,-40.101,-673.031,-1942.244,1,KelliiWood,100,N/A,2018,8,63,Line,rockfish,rosethorn,150,150,28,,,
SL_2018NSEO_Dive_08_11-54-23.000.avi,27152,09:29.1,,29.823,2.175,3775.227,27.815,,,839.926,-1565.267,-3331.187,1,KelliiWood,100,N/A,2018,8,63,Line,rockfish,rosethorn,150,150,29,,,
SL_2018NSEO_Dive_08_11-54-23.000.avi,28087,10:00.2,,51.151,0.666,4919.923,21.61,,,1427.152,1093.369,-4579.675,1,KelliiWood,100,N/A,2018,8,63,Line,rockfish,rosethorn,150,150,30,,,
SL_2018NSEO_Dive_08_11-54-23.000.avi,28612,10:17.7,,32.171,4.321,4004.945,21.382,,,-1409.011,364.274,-3731.163,1,KelliiWood,100,N/A,2018,8,63,Line,rockfish,rosethorn,150,150,31,,,
SL_2018NSEO_Dive_08_11-54-23.000.avi,28852,10:25.7,,81.546,4.303,6272.979,28.283,,,-1399.391,2594.404,-5537.241,1,KelliiWood,100,N/A,2018,8,63,Line,rockfish,rosethorn,150,150,32,,,
SL_2018NSEO_Dive_08_11-54-23.000.avi,29316,10:41.2,,37.445,3.801,4521.709,11.919,,,-100.115,906.172,-4428.846,1,KelliiWood,100,N/A,2018,8,63,Line,rockfish,tiger,148,148,33,,,
SL_2018NSEO_Dive_08_11-54-23.000.avi,29579,10:49.9,,43.615,2.237,4622.777,22.159,,,-1625.926,608.067,-4284.471,1,KelliiWood,100,N/A,2018,8,63,Line,rockfish,rosethorn,150,150,34,,,
SL_2018NSEO_Dive_08_11-54-23.000.avi,30303,11:14.1,,22.599,1.234,3292.154,21.395,,,-1012.459,630.53,-3068.491,1,KelliiWood,100,N/A,2018,8,63,Line,rockfish,rosethorn,150,150,35,,,
SL_2018NSEO_Dive_08_11-54-23.000.avi,31034,11:38.5,,12.715,1.138,2484.7,30.391,,,-742.684,-1024.922,-2138.151,1,KelliiWood,100,N/A,2018,8,63,Line,rockfish,rosethorn,150,150,36,,,
SL_2018NSEO_Dive_08_11-54-23.000.avi,31100,11:40.7,,42.477,0.901,4488.4,23.125,,,-1167.524,1299.928,-4134.345,1,KelliiWood,100,N/A,2018,8,63,Line,rockfish,black,142,142,37,,,
SL_2018NSEO_Dive_08_11-54-23.000.avi,33045,12:45.5,551.345,47.528,1.069,4242.373,20.933,28.001,30.224,473.405,1439.9,-3962.361,1,KelliiWood,100,N/A,2018,8,63,Line,rockfish,black,142,142,38,,Fish actively swimming in frame,
SL_2018NSEO_Dive_08_11-54-23.000.avi,33372,12:56.4,,19.091,3.036,3165.395,16.802,,,33.894,899.117,-3034.826,1,KelliiWood,100,N/A,2018,8,63,Line,rockfish,black,142,142,39,,,
SL_2018NSEO_Dive_08_11-54-23.000.avi,33655,13:05.8,222.439,39.372,1.788,4200.813,21.905,23.465,47.412,-742.914,1379.888,-3897.54,1,KelliiWood,100,N/A,2018,8,63,Line,rockfish,yelloweye,145,145,40,SU,Attracted,
SL_2018NSEO_Dive_08_11-54-23.000.avi,34916,13:47.9,,59.084,1.801,5588.528,12.558,,,1197.317,-234.585,-5453.718,1,KelliiWood,100,N/A,2018,8,63,Line,rockfish,rosethorn,150,150,41,,,
SL_2018NSEO_Dive_08_11-54-23.000.avi,35551,14:09.0,,39.59,1.324,4548.136,32.981,,,2303.714,887.832,-3819.711,1,KelliiWood,100,N/A,2018,8,63,Line,rockfish,yelloweye,145,145,42,AD,Fish moving slowly into frame,
SL_2018NSEO_Dive_08_11-54-23.000.avi,35677,14:13.2,,17.17,3.703,2847.557,22.823,,,-865.692,-699.158,-2621.133,1,KelliiWood,100,N/A,2018,8,63,Line,rockfish,rosethorn,150,150,43,,,
SL_2018NSEO_Dive_08_11-54-23.000.avi,35677,14:13.2,,23.169,2.549,3407.423,17.067,,,974.678,-240.256,-3256.196,1,KelliiWood,100,N/A,2018,8,63,Line,rockfish,rosethorn,150,150,44,,,
SL_2018NSEO_Dive_08_11-54-23.000.avi,36019,14:24.6,,28.62,7.727,3798.045,18.194,,,-1161.123,-259.082,-3606.912,1,KelliiWood,100,N/A,2018,8,63,Line,eel,wolf eel,217,217,45,,,
SL_2018NSEO_Dive_08_11-54-23.000.avi,36069,14:26.3,,48.416,0.289,5038.393,30.55,,,2512.299,475.053,-4341.438,1,KelliiWood,100,N/A,2018,8,63,Line,rockfish,rosethorn,150,150,46,,,
SL_2018NSEO_Dive_08_11-54-23.000.avi,37576,15:16.5,,41.813,0.894,4626.828,16.771,,,-388.96,1254.799,-4436.409,1,KelliiWood,100,N/A,2018,8,63,Line,rockfish,rosethorn,150,150,47,,,
SL_2018NSEO_Dive_08_11-54-23.000.avi,40383,16:50.1,,56.588,0.824,5396.705,23.026,,,231.491,2073.128,-4977.246,1,KelliiWood,100,N/A,2018,8,63,Line,rockfish,rosethorn,150,150,48,,,
SL_2018NSEO_Dive_08_11-54-23.000.avi,40554,16:55.8,,54.199,0.833,5150.242,18.802,,,1508.993,667.022,-4878.833,1,KelliiWood,100,N/A,2018,8,63,Line,rockfish,tiger,148,148,49,,,
SL_2018NSEO_Dive_08_11-54-23.000.avi,40933,17:08.4,,63.73,4.111,5472.238,27.733,,,1943.581,1620.901,-4851.862,1,KelliiWood,100,N/A,2018,8,63,Line,rockfish,tiger,148,148,50,,,
SL_2018NSEO_Dive_08_11-54-23.000.avi,41117,17:14.5,,14.699,0.78,2635.274,25.03,,,-886.2,-688.621,-2384.349,1,KelliiWood,100,N/A,2018,8,63,Line,rockfish,rosethorn,150,150,51,,,
SL_2018NSEO_Dive_08_11-54-23.000.avi,41730,17:35.0,,44.758,4.242,4796.357,19.448,,,1594.03,74.435,-4523.115,1,KelliiWood,100,N/A,2018,8,63,Line,rockfish,rosethorn,150,150,52,,,
SL_2018NSEO_Dive_08_11-54-23.000.avi,41870,17:39.6,,44.564,2.673,4784.088,25.029,,,2019.089,119.703,-4335.487,1,KelliiWood,100,N/A,2018,8,63,Line,rockfish,rosethorn,150,150,53,,,
SL_2018NSEO_Dive_08_11-54-23.000.avi,42283,17:53.4,,40.779,2.907,4574.666,27.717,,,2104.834,290.822,-4051.254,1,KelliiWood,100,N/A,2018,8,63,Line,rockfish,rosethorn,150,150,54,,,
SL_2018NSEO_Dive_08_11-54-23.000.avi,42441,17:58.7,,12.62,3.143,2450.507,22.615,,,453.51,-837.402,-2257.891,1,KelliiWood,100,N/A,2018,8,63,Line,rockfish,rosethorn,150,150,55,,,
SL_2018NSEO_Dive_08_11-54-23.000.avi,43057,18:19.2,,61.127,3.955,5674.679,27.647,,,2631.256,75.859,-5027.197,1,KelliiWood,100,N/A,2018,8,63,Line,rockfish,rosethorn,150,150,56,,,
SL_2018NSEO_Dive_08_11-54-23.000.avi,45754,19:49.1,699.318,58.655,3.103,5258.014,20.084,21.081,44.617,1259.874,1293.436,-4938.264,1,KelliiWood,100,N/A,2018,8,63,Line,rockfish,yelloweye,145,145,57,AD,Fish moving quickly into frame,
SL_2018NSEO_Dive_08_11-54-23.000.avi,46049,19:58.9,,48.591,5.88,4769.017,23.864,,,1551.134,-1169.293,-4355.486,1,KelliiWood,100,N/A,2018,8,63,Line,rockfish,rosethorn,150,150,58,,,
SL_2018NSEO_Dive_08_11-54-23.000.avi,46415,20:11.1,723.21,16.047,1.683,3286.303,14.623,10.298,42.717,-174.954,-811.013,-3179.848,1,KelliiWood,100,N/A,2018,8,63,Line,greenling,lingcod,130,130,59,,,
SL_2018NSEO_Dive_08_11-54-23.000.avi,47026,20:31.5,,25.625,0.534,3481.71,24.933,,,-902.62,-1173.298,-3151.341,1,KelliiWood,100,N/A,2018,8,63,Line,rockfish,rosethorn,150,150,60,,,
SL_2018NSEO_Dive_08_11-54-23.000.avi,47280,20:40.0,,36.034,1.636,4648.083,2.695,,,2.066,-241.958,-4641.78,1,KelliiWood,100,N/A,2018,8,63,Line,rockfish,rosethorn,150,150,61,,,
SL_2018NSEO_Dive_08_11-54-23.000.avi,47524,20:48.1,,15.097,0.759,2750.78,30.244,,,1305.797,-475.211,-2373.997,1,KelliiWood,100,N/A,2018,8,63,Line,rockfish,tiger,148,148,62,,,
SL_2018NSEO_Dive_08_11-54-23.000.avi,47563,20:49.4,,29.37,3.281,3879.524,18.87,,,1254.679,-27.646,-3670.93,1,KelliiWood,100,N/A,2018,8,63,Line,rockfish,rosethorn,150,150,63,,,
SL_2018NSEO_Dive_08_11-54-23.000.avi,47761,20:56.0,,31.232,3.482,4165.194,9.32,,,-140.442,639.08,-4113.477,1,KelliiWood,100,N/A,2018,8,63,Line,rockfish,rosethorn,150,150,64,,,
SL_2018NSEO_Dive_08_11-54-23.000.avi,48071,21:06.3,,39.775,3.134,4577.657,14.623,,,-244.437,1107.165,-4435.017,1,KelliiWood,100,N/A,2018,8,63,Line,rockfish,rosethorn,150,150,65,,,
SL_2018NSEO_Dive_08_11-54-23.000.avi,48612,21:24.4,,52.179,2.675,5198.426,12.917,,,-990.311,582.453,-5069.878,1,KelliiWood,100,N/A,2018,8,63,Line,rockfish,rosethorn,150,150,66,,,
SL_2018NSEO_Dive_08_11-54-23.000.avi,48612,21:24.4,,43.478,1.63,4873.709,29.529,,,-2391.265,206.233,-4241.74,1,KelliiWood,100,N/A,2018,8,63,Line,rockfish,rosethorn,150,150,67,,,
SL_2018NSEO_Dive_08_11-54-23.000.avi,49728,22:01.6,,41.194,2.259,4583.145,29.498,,,2190.039,524.333,-3991.744,1,KelliiWood,100,N/A,2018,8,63,Line,rockfish,rosethorn,150,150,68,,,
SL_2018NSEO_Dive_08_11-54-23.000.avi,50056,22:12.5,,8.751,1.917,2030.893,22.015,,,-495.016,-587.827,-1879.879,1,KelliiWood,100,N/A,2018,8,63,Line,rockfish,rosethorn,150,150,69,,,
SL_2018NSEO_Dive_08_11-54-23.000.avi,50738,22:35.2,,48.673,1.694,4884.059,18.26,,,794.21,1284.684,-4644.658,1,KelliiWood,100,N/A,2018,8,63,Line,rockfish,rosethorn,150,150,70,,,
SL_2018NSEO_Dive_08_11-54-23.000.avi,50821,22:38.0,,57.67,6.017,5256.492,30.589,,,2062.56,1680.365,-4533.534,1,KelliiWood,100,N/A,2018,8,63,Line,rockfish,silvergray,157,157,71,,,
SL_2018NSEO_Dive_08_11-54-23.000.avi,51019,22:44.6,,82.775,1.441,6380.783,18.293,,,-1743.381,955.268,-6063.207,1,KelliiWood,100,N/A,2018,8,63,Line,rockfish,rosethorn,150,150,72,,,
SL_2018NSEO_Dive_08_11-54-23.000.avi,51135,22:48.5,,83.697,5.967,6552.009,29.528,,,-3051.663,1027.006,-5706.263,1,KelliiWood,100,N/A,2018,8,63,Line,rockfish,tiger,148,148,73,,,
SL_2018NSEO_Dive_08_11-54-23.000.avi,51394,22:57.1,,72.368,1.243,6084.723,20.054,,,-397.098,2019.568,-5726.039,1,KelliiWood,100,N/A,2018,8,63,Line,rockfish,rosethorn,150,150,74,,,
SL_2018NSEO_Dive_08_11-54-23.000.avi,52088,23:20.2,,26.364,6.359,3584.257,22.526,,,1307.034,404.286,-3312.871,1,KelliiWood,100,N/A,2018,8,63,Line,rockfish,rosethorn,150,150,75,,,
SL_2018NSEO_Dive_08_11-54-23.000.avi,52407,23:30.9,,52.105,4.894,5145.116,13.918,,,780.242,935.498,-4998.828,1,KelliiWood,100,N/A,2018,8,63,Line,rockfish,rosethorn,150,150,76,,,
SL_2018NSEO_Dive_08_11-54-23.000.avi,52530,23:35.0,,72.985,2.121,6186.707,17.556,,,227.44,1822.554,-5907.784,1,KelliiWood,100,N/A,2018,8,63,Line,rockfish,rosethorn,150,150,77,,,
SL_2018NSEO_Dive_08_11-54-23.000.avi,53173,23:56.4,,48.016,5.164,4988.83,20.696,,,-1759.518,88.422,-4667.408,1,KelliiWood,100,N/A,2018,8,63,Line,rockfish,rosethorn,150,150,78,,,
SL_2018NSEO_Dive_08_11-54-23.000.avi,53414,24:04.4,,46.741,0.783,4841.813,17.141,,,-1318.956,521.327,-4629.442,1,KelliiWood,100,N/A,2018,8,63,Line,rockfish,rosethorn,150,150,79,,,
SL_2018NSEO_Dive_08_11-54-23.000.avi,53770,24:16.3,,38.528,0.236,4391.138,15.979,,,-1043.634,588.71,-4224.493,1,KelliiWood,100,N/A,2018,8,63,Line,rockfish,rosethorn,150,150,80,,,
SL_2018NSEO_Dive_08_11-54-23.000.avi,54106,24:27.5,,99.764,1.476,7224.371,19.465,,,223.206,2362.7,-6823.442,1,KelliiWood,100,N/A,2018,8,63,Line,rockfish,quillback,147,147,81,,,
SL_2018NSEO_Dive_08_11-54-23.000.avi,54477,24:39.9,359.784,28.097,5.91,3325.374,26.707,3.139,14.231,-1492.115,84.594,-2970.615,1,KelliiWood,100,N/A,2018,8,63,Line,greenling,lingcod,130,130,62,,,
SL_2018NSEO_Dive_08_11-54-23.000.avi,54549,24:42.3,,36.186,3.65,4317.006,13.358,,,505.45,838.639,-4204.491,1,KelliiWood,100,N/A,2018,8,63,Line,rockfish,rosethorn,150,150,82,,,
SL_2018NSEO_Dive_08_11-54-23.000.avi,55054,24:59.1,,34.312,0.466,4172.846,16.551,,,-1127.869,355.313,-4001.788,1,KelliiWood,100,N/A,2018,8,63,Line,rockfish,rosethorn,150,150,83,,,
SL_2018NSEO_Dive_08_11-54-23.000.avi,59616,27:31.2,,16.908,0.162,2987.768,9.756,,,-375.309,-354.631,-2942.811,1,KelliiWood,100,N/A,2018,8,63,Line,rockfish,quillback,147,147,84,,,
SL_2018NSEO_Dive_08_11-54-23.000.avi,60092,27:47.0,,28.768,1.774,3872.378,12.069,,,711.801,366.848,-3788.678,1,KelliiWood,100,N/A,2018,8,63,Line,rockfish,rosethorn,150,150,85,,,
SL_2018NSEO_Dive_08_11-54-23.000.avi,60720,28:08.0,,49.825,0.792,4995.738,29.07,,,-2223.874,950.813,-4371.24,1,KelliiWood,100,N/A,2018,8,63,Line,rockfish,rosethorn,150,150,86,,,
SL_2018NSEO_Dive_08_11-54-23.000.avi,61513,28:34.4,,35.858,5.678,4256.362,15.148,,,1010.763,443.491,-4110.753,1,KelliiWood,100,N/A,2018,8,63,Line,rockfish,rosethorn,150,150,87,,,
SL_2018NSEO_Dive_08_11-54-23.000.avi,62543,29:08.7,,26.868,0.745,3577.571,23.543,,,1278.696,621.44,-3282.95,1,KelliiWood,100,N/A,2018,8,63,Line,rockfish,quillback,147,147,88,,,
SL_2018NSEO_Dive_08_11-54-23.000.avi,62637,29:11.9,420.746,16.838,1.097,7572.289,20.284,1.91,2.55,6.734,2625.131,-7102.69,1,KelliiWood,100,N/A,2018,8,63,Line,rockfish,yelloweye,145,145,89,AD,Fish actively swimming in frame,
SL_2018NSEO_Dive_08_11-54-23.000.avi,64043,29:58.7,,39.54,2.106,4407.018,22.098,,,-1556.151,551.161,-4086.126,1,KelliiWood,100,N/A,2018,8,63,Line,rockfish,rosethorn,150,150,90,,,
SL_2018NSEO_Dive_09_13-00-18.000.avi,976,00:59.5,,27.87,1.157,3971.47,8.236,,,-29.668,548.326,-3933.323,1,KelliiWood,80,N/A,2018,9,62,Line,rockfish,rosethorn,150,150,1,,,
SL_2018NSEO_Dive_09_13-00-18.000.avi,2491,01:50.0,,37.579,0.392,4254.215,26.916,,,-1643.973,983.902,-3798.372,1,KelliiWood,80,N/A,2018,9,62,Line,rockfish,rosethorn,150,150,2,,,
SL_2018NSEO_Dive_09_13-00-18.000.avi,3391,02:20.0,,24.384,3.629,3541.922,21.847,,,-1317.943,-34.985,-3287.403,1,KelliiWood,80,N/A,2018,9,62,Line,rockfish,rosethorn,150,150,3,,,
SL_2018NSEO_Dive_09_13-00-18.000.avi,3571,02:26.0,,38.123,1.76,4367.76,29.154,,,2029.435,620.271,-3817.589,1,KelliiWood,80,N/A,2018,9,62,Line,rockfish,rosethorn,150,150,4,,,
SL_2018NSEO_Dive_09_13-00-18.000.avi,5835,03:41.5,,30.94,2.512,3955.623,30,,,-1805.331,790.49,-3429.703,1,KelliiWood,80,N/A,2018,9,62,Line,greenling,kelp greenling,194,194,5,,,
SL_2018NSEO_Dive_09_13-00-18.000.avi,6627,04:07.9,,33.813,3.473,3995.446,25.678,,,1507.91,-868.687,-3596.551,1,KelliiWood,80,N/A,2018,9,62,Line,rockfish,quillback,147,147,6,,,
SL_2018NSEO_Dive_09_13-00-18.000.avi,6852,04:15.4,,91.925,2.118,6888.293,28.77,,,-3198.315,842.418,-6042.325,1,KelliiWood,80,N/A,2018,9,62,Line,rockfish,rosethorn,150,150,7,,,
SL_2018NSEO_Dive_09_13-00-18.000.avi,7134,04:24.8,,11.382,1.652,2353.191,29.327,,,-956.777,632.343,-2054.806,1,KelliiWood,80,N/A,2018,9,62,Line,rockfish,quillback,147,147,8,,,
SL_2018NSEO_Dive_09_13-00-18.000.avi,8983,05:26.4,,26.987,2.495,3617.088,17.842,,,791.796,758.088,-3446.983,1,KelliiWood,80,N/A,2018,9,62,Line,rockfish,quillback,147,147,9,,,
SL_2018NSEO_Dive_09_13-00-18.000.avi,9417,05:40.9,,40.947,0.183,4489.635,16.989,,,-1004.514,822.019,-4297.913,1,KelliiWood,80,N/A,2018,9,62,Line,rockfish,rosethorn,150,150,10,,,
SL_2018NSEO_Dive_09_13-00-18.000.avi,9812,05:54.1,,24.552,1.911,3545.152,28.757,,,-1635.296,468.812,-3110.326,1,KelliiWood,80,N/A,2018,9,62,Line,rockfish,tiger,148,148,11,,,
SL_2018NSEO_Dive_09_13-00-18.000.avi,9879,05:56.3,,22.099,0.66,3365.042,18.655,,,-1066.931,126.137,-3188.927,1,KelliiWood,80,N/A,2018,9,62,Line,rockfish,rosethorn,150,150,12,,,
SL_2018NSEO_Dive_09_13-00-18.000.avi,11866,07:02.5,,41.483,1.107,4677.545,30.615,,,-2285.172,652.5,-4028.853,1,KelliiWood,80,N/A,2018,9,62,Line,rockfish,rosethorn,150,150,13,,,
SL_2018NSEO_Dive_09_13-00-18.000.avi,12340,07:18.3,,69.525,2.079,5740.852,23.415,,,-1553.785,1643.846,-5276.448,1,KelliiWood,80,N/A,2018,9,62,Line,rockfish,quillback,147,147,14,,,
SL_2018NSEO_Dive_09_13-00-18.000.avi,12340,07:18.3,,75.564,1.33,6116.927,30.275,,,-2599.374,1632.735,-5290.957,1,KelliiWood,80,N/A,2018,9,62,Line,rockfish,tiger,148,148,15,,,
SL_2018NSEO_Dive_09_13-00-18.000.avi,13959,08:12.3,,30.714,5.443,3886.874,17.027,,,-889.646,691.144,-3720.033,1,KelliiWood,80,N/A,2018,9,62,Line,rockfish,quillback,147,147,16,,,
SL_2018NSEO_Dive_09_13-00-18.000.avi,13959,08:12.3,,19.835,0.639,3181.091,30.37,,,1551.188,-438.612,-2742.404,1,KelliiWood,80,N/A,2018,9,62,Line,rockfish,quillback,147,147,17,,,
SL_2018NSEO_Dive_09_13-00-18.000.avi,14795,08:40.2,,90.766,4.611,6798.941,33.238,,,3240.208,1812.292,-5695.81,1,KelliiWood,80,N/A,2018,9,62,Line,rockfish,rosethorn,150,150,18,,,
SL_2018NSEO_Dive_09_13-00-18.000.avi,15020,08:47.7,,26.008,2.345,3586.257,16.289,,,-741.729,662.102,-3445.678,1,KelliiWood,80,N/A,2018,9,62,Line,rockfish,rosethorn,150,150,19,,,
SL_2018NSEO_Dive_09_13-00-18.000.avi,15413,09:00.8,,69.099,6.125,5720.023,26.115,,,-1659.22,1867.858,-5145.558,1,KelliiWood,80,N/A,2018,9,62,Line,rockfish,rosethorn,150,150,20,,,
SL_2018NSEO_Dive_09_13-00-18.000.avi,16079,09:23.0,,48.408,0.773,4786.669,24.43,,,-1478.66,1294.303,-4364.693,1,KelliiWood,80,N/A,2018,9,62,Line,rockfish,rosethorn,150,150,21,,,
SL_2018NSEO_Dive_09_13-00-18.000.avi,16899,09:50.3,,69.553,3.184,5743.724,26.849,,,-1849.588,1793.013,-5133.664,1,KelliiWood,80,N/A,2018,9,62,Line,rockfish,rosethorn,150,150,22,,,
SL_2018NSEO_Dive_09_13-00-18.000.avi,18308,10:37.3,,90.967,7.737,6717.245,32.219,,,3023.795,1890.417,-5692.484,1,KelliiWood,80,N/A,2018,9,62,Line,rockfish,rosethorn,150,150,23,,,
