"","Year","mngmt.divisions","mngmt.area","deep.bound","shallow.bound","no.stations","CPUE.mean","CPUE.bootmean","CPUE.lo95ci","CPUE.hi95ci","CPUE.var","CPUE.cv","WCPUE.mean","WCPUE.bootmean","WCPUE.lo95ci","WCPUE.hi95ci","WCPUE.var","WCPUE.cv"
"42",2013,"SEdist","SSEO",250,0,31,0.017237988578739,0.0172934720307429,0.00859129393299731,0.0276739646615274,2.11942335557272e-05,0.26543800666268,0.0609345935804545,0.0610141319573432,0.0297160719615166,0.0941936128540435,0.00028384646005667,0.277567858340425
"43",2013,"SEdist","CSEO",250,0,17,0.0306100319917598,0.0304908156986226,0.0164673473440492,0.0469632500483479,6.06637454144092e-05,0.252958574719678,0.0976043594306862,0.0980384343606096,0.0528363032067196,0.147620336760439,0.000612480822752497,0.251548714466334
"44",2013,"SEdist","NSEO",250,0,6,0.0393545168207866,0.0389227899831933,0.0153815137659016,0.0644505429470822,0.000163550140508678,0.325810076399949,0.141660319484727,0.141660319484727,0.0555894018011347,0.226216046473143,0.00210062031220658,0.321356247490063
"45",2012,"SEdist","EYKT",250,0,28,0.0214629386736607,0.0209214342430804,0.0105199228716964,0.0344668120930692,3.66956199364502e-05,0.28180267815008,0.093825480813901,0.0909616002505967,0.0459594720709603,0.146739557206349,0.000690388784668738,0.281979679744701
"46",2012,"SEdist","SSEO",250,0,31,0.023278296116236,0.022769088904713,0.00860293586776689,0.0422758380673969,7.20560336237866e-05,0.361919238582806,0.0837369341488276,0.0807990346378804,0.0314085366226773,0.14796939508108,0.000969683897838016,0.3731800081052
"47",2012,"SEdist","CSEO",250,0,15,0.0459016930700214,0.0455129292625107,0.0256675031732153,0.0696717319863755,0.000133178437654006,0.251782361210087,0.156292614690197,0.153476099259757,0.0900042786689402,0.232773354920793,0.00144981524516093,0.243395146687692
"48",2012,"SEdist","NSEO",250,0,6,0.0219280214208333,0.0219280214208333,0.00260252258333333,0.0537777699166667,0.000186788061422888,0.606769075032705,0.0789319948784751,0.0731863069971257,0.00936802711363713,0.178464473304541,0.00200380389567947,0.573118716260645
"49",2011,"SEdist","EYKT",250,0,28,0.0142835764502976,0.014246047896131,0.00747100910510417,0.022377943584003,1.51013763997802e-05,0.268877959051432,0.0621305880002811,0.0619235338352304,0.0299465043120526,0.0988495761373444,0.000300695314439492,0.279827138306378
"50",2011,"SEdist","SSEO",250,0,30,0.022853199764286,0.0225680843366472,0.0128520621315848,0.0350774603752244,3.19295065349282e-05,0.246336970891416,0.0781347713816765,0.0780371151237214,0.0452219682770951,0.115092744565344,0.000347007910927877,0.236003560404444
"51",2011,"SEdist","CSEO",250,0,18,0.0310799687855678,0.0291287096822869,0.0118008612019778,0.0579372262914358,0.000150671928342759,0.396901897075912,0.100051507344814,0.0943315922390185,0.0354971249312443,0.189749817658101,0.00171157133175659,0.416901111172688
"52",2011,"SEdist","NSEO",250,0,5,0.0187479667303955,0.0187479667303955,0.0072480977665,0.0365619027541971,6.10161218544903e-05,0.406662165597573,0.0695867222276824,0.0690277683324159,0.0215399769735066,0.138143513738257,0.000881071798282672,0.428589672452174
"53",2010,"SEdist","EYKT",250,0,26,0.0240083495959135,0.0234599056959135,0.0113476714688942,0.0407552027183954,5.66099649066502e-05,0.310452951643524,0.0976361339990048,0.0947133785990668,0.0483694251562224,0.16989589565663,0.00094283156319712,0.31354542220915
"54",2010,"SEdist","SSEO",250,0,32,0.0271413468846104,0.0267489850191315,0.0162877451445283,0.0389027324671326,3.31781403278073e-05,0.21235159429386,0.0916653755449574,0.0912262673240206,0.0555220118329652,0.13199338035777,0.000403674819808198,0.217297822135942
"55",2010,"SEdist","CSEO",250,0,17,0.0494339970898155,0.0477030214741357,0.0187218147986482,0.0890227248031325,0.000329156194881928,0.367678468106096,0.173739604988426,0.164469776918941,0.0661792390729109,0.319118085951383,0.00439700160686783,0.38675106007346
"56",2010,"SEdist","NSEO",250,0,6,0.0115027948667649,0.0115027948667649,0.00336330692322917,0.0202696040316347,1.92662224585428e-05,0.380037476068578,0.041702977761468,0.041702977761468,0.0122240275145164,0.0762231031033449,0.000254995871432825,0.379411575021132
"57",2009,"SEdist","EYKT",250,0,27,0.0209115495420138,0.0209351002348709,0.0103809555816897,0.0341598818195468,3.56318222383347e-05,0.282859051313492,0.0833622895392365,0.0816335292858395,0.0380067554203745,0.134400729317077,0.000626620160610559,0.302914425343187
"58",2009,"SEdist","SSEO",250,0,31,0.0228332483424453,0.0221642492050806,0.0118897038511501,0.0355474593485516,3.97139964349358e-05,0.279791848607491,0.082963629284489,0.0792670379407446,0.0417677452005561,0.128648358685094,0.000506927140626701,0.275139096307546
"59",2009,"SEdist","CSEO",250,0,18,0.0295330787777853,0.0284225372281197,0.012289253852317,0.0500510248056303,0.000101824270510941,0.344139163263564,0.105506527693762,0.102139716975085,0.0446346864050015,0.181520193132793,0.00129062339191058,0.340302933976535
"60",2009,"SEdist","NSEO",250,0,5,0.0177459704842857,0.0177459704842857,0.00193247154857143,0.0422541748957143,0.000123310024646518,0.618753622805813,0.0622118651477554,0.0598956931278527,0.00677464551674187,0.148241485657172,0.0015068648327824,0.628432567509267
"61",2008,"SEdist","EYKT",250,0,28,0.0183123868859131,0.0174502452449307,0.00607557819174289,0.0337458594725423,5.26697119790377e-05,0.397475150256769,0.0673651895021551,0.0651874114409495,0.025611003142678,0.123555801920908,0.000680445493069211,0.384064487652583
"62",2008,"SEdist","SSEO",250,0,31,0.0147061660222029,0.014744735526891,0.00935411123982524,0.0207512945312663,8.28963326450935e-06,0.195334210538239,0.0500477684473518,0.0499903287688284,0.031160541408245,0.0704812567636968,0.000100647142395566,0.200684544816265
"63",2008,"SEdist","CSEO",250,0,18,0.0276807667638208,0.0269776045069613,0.0144004739593809,0.0427073270632726,5.33521832204712e-05,0.267070988536902,0.088805321784198,0.0874740513155654,0.0443397313132363,0.141560490332911,0.000609512073534807,0.279986864128556
"64",2008,"SEdist","NSEO",250,0,5,0.0265438248727017,0.0241645954934512,0.00372490058467742,0.057594184141644,0.00019844136370595,0.538446043185587,0.0927882201112726,0.0927882201112726,0.0130209906447623,0.196625747204391,0.00232047731489917,0.520938132754964
"65",2007,"SEdist","EYKT",250,0,28,0.00964125265,0.00950911237964286,0.00371158533571429,0.0164829680165714,1.08325584810059e-05,0.343584796862684,0.0398050397972181,0.0385181052413362,0.0127758998664909,0.0705578809250967,0.000199394874789195,0.360415185152531
"66",2007,"SEdist","SSEO",250,0,31,0.0322923264053293,0.0320573738152144,0.0167954879113289,0.0483706243134305,7.15007627266266e-05,0.263242098224107,0.105090675504452,0.105623774495836,0.0557224174939513,0.157758266615879,0.000765791507492397,0.262516459411198
"67",2007,"SEdist","CSEO",250,0,18,0.0299741009325027,0.0293973694314356,0.0118855785093611,0.0537899175423887,0.000118692927821897,0.359956018173298,0.0895987134395474,0.0850017480166335,0.034463746822753,0.160563745386871,0.00108613854178286,0.372726221505182
"68",2007,"SEdist","NSEO",250,0,6,0.006738862665,0.00680508014583333,0.00210209392825,0.0121792711484167,6.67019904916616e-06,0.376586562655284,0.0235567811066565,0.0227161366874084,0.00692571757836682,0.0414618128660646,8.22240589174665e-05,0.39007802481214
"69",2006,"SEdist","EYKT",250,0,28,0.0104187798139881,0.0102210892775298,0.00421080418418155,0.0176634974037277,1.21715581512582e-05,0.335616184012336,0.0430151516809643,0.0422818986385353,0.0177634573527992,0.0724781052399948,0.000204318967366653,0.333115888282189
"70",2006,"SEdist","SSEO",250,0,30,0.0293878515601021,0.0285106157907193,0.0160493029398564,0.043878933095862,4.82468116295905e-05,0.240593562798846,0.0956384849239607,0.0941804249904484,0.0509059265595205,0.142040151525214,0.000551181798378799,0.24675811102664
"71",2006,"SEdist","CSEO",250,0,18,0.0361336115666667,0.0357255942569444,0.0216220640929398,0.0514179190133333,5.87953040068263e-05,0.215796868393452,0.108010749533009,0.10828316720438,0.0671336163011975,0.158761535254815,0.000581216203825491,0.221411887637279
"72",2006,"SEdist","NSEO",250,0,6,0.0350000243875,0.0334377170430556,0.00624369639586806,0.0759147383555556,0.000364145194065629,0.544061462497342,0.122348229101947,0.116886931852851,0.021071531777391,0.265467198940897,0.00461391921869645,0.555934516570013
"73",2005,"SEdist","EYKT",250,0,28,0.0109816873708953,0.0107900614476861,0.00439608391434856,0.0193554623415971,1.45741683721975e-05,0.347667378343392,0.0453391814018166,0.0437677172121116,0.0184205002533743,0.078485951263388,0.000246188223190517,0.349397483126743
"74",2005,"SEdist","SSEO",250,0,31,0.0457204985999893,0.0446966373776972,0.0261010735629055,0.0671934266357253,0.000111263664859305,0.233787758132325,0.148790707178046,0.146563796861905,0.0869685538236274,0.2224529747209,0.00118004193094245,0.230420955143118
"75",2005,"SEdist","CSEO",250,0,18,0.0486282545034722,0.0485188325695436,0.028892410071937,0.070087374179432,0.000109000674409235,0.21418698322576,0.145359790778492,0.145920194114656,0.0877458490866701,0.211529279361097,0.00100651626356163,0.215408910553666
"76",2005,"SEdist","NSEO",250,0,5,0.0170058636682631,0.0170058636682631,0.00162418295683453,0.0352988687539774,6.96086933074374e-05,0.479526494918901,0.0594467386972511,0.0594467386972511,0.00567759342982741,0.127892298154477,0.000872773920140461,0.483624070546061
"77",2004,"SEdist","EYKT",250,0,27,0.0190223653663449,0.0189048637622709,0.00863489417716311,0.0317471267277824,3.53912941910304e-05,0.309542464680804,0.0732108152552733,0.072828969034797,0.0329784227550571,0.12328403066694,0.000537536152814305,0.312656559284256
"78",2004,"SEdist","SSEO",250,0,31,0.0234323686172487,0.0231234121660902,0.0117552871282798,0.0370195227385122,4.19557568714432e-05,0.275164560523122,0.0762572326238348,0.0746301438009332,0.0403826040902505,0.121694232130562,0.000441433455096387,0.275393417924188
"79",2004,"SEdist","CSEO",250,0,18,0.0305402959583333,0.030522731512037,0.0153981921294444,0.0492031151695486,7.98606286746588e-05,0.287778032816521,0.091291186083999,0.0885700613264982,0.0433007467764631,0.144610575377897,0.000646076605723614,0.284335183014258
"80",2004,"SEdist","NSEO",250,0,6,0.0208202979055556,0.0204871014194444,0.00292884379166667,0.0513963505350694,0.000183211919002828,0.640343771815889,0.0727807086622904,0.071074334369236,0.0114029878044277,0.178528607610972,0.00236407279860335,0.654839720319757
"81",2003,"SEdist","EYKT",250,0,27,0.0121526211237224,0.0120065659149917,0.00613930425188889,0.0191207024159244,1.07924416488542e-05,0.271402871637508,0.0522802934551578,0.0515352093896852,0.0246797937865329,0.0840238849009868,0.000225216438815939,0.287373661414066
"82",2003,"SEdist","SSEO",250,0,31,0.0444723715490323,0.0432854944458065,0.0215206850185323,0.0717407753866935,0.000174713771300012,0.298106132622754,0.151673233605064,0.150599430544202,0.0756333248953185,0.238389021450701,0.00182209483548489,0.280243530784853
"83",2003,"SEdist","CSEO",250,0,17,0.031062372194537,0.0304692243170996,0.0149141906121223,0.0510073997283046,8.44587314932455e-05,0.294857542208672,0.0933086955517027,0.0909999005650323,0.0437594666270869,0.152648363887295,0.000772767389439382,0.297077772633795
"84",2003,"SEdist","NSEO",250,0,6,0.0274546519983333,0.0268039073616667,0.00786506815333333,0.0517836552335833,0.000125695029385084,0.411557348395399,0.0959721632024337,0.0959721632024337,0.0274936139950269,0.18273000584207,0.00166784463260733,0.420384369366453
"85",2002,"SEdist","EYKT",250,0,28,0.00731784117657969,0.00703538862934276,0.00324263176908527,0.0119485249241565,5.12232335606467e-06,0.317512953612362,0.0314811825592929,0.0308079289106236,0.0142850037910206,0.0518482930863859,9.44242270302666e-05,0.310431695172373
"86",2002,"SEdist","SSEO",250,0,30,0.046148967326872,0.0452481642651414,0.0240167429004762,0.0737283115971806,0.000167374768277,0.279354501582074,0.157922946976368,0.154705083572366,0.0799345172204214,0.248419091698694,0.00188516902122421,0.275191129240741
"87",2002,"SEdist","CSEO",250,0,18,0.025595617343452,0.0248683976121024,0.0126151647551619,0.0409774672595446,5.52233477213489e-05,0.291923566646853,0.0806108584148704,0.0797738466280634,0.0394918582772273,0.135812922224324,0.00054450269498752,0.287244954657616
"88",2002,"SEdist","NSEO",250,0,6,0.0194384418183333,0.018336819675,0.00220324428666667,0.0468409787,0.000153671109431116,0.642847379241323,0.0679502078811034,0.0643945985371137,0.0105185332802742,0.16314961729392,0.00184955868644385,0.638713690693374
"89",2001,"SEdist","EYKT",250,0,28,0.0138225849249487,0.013288065686166,0.00635852752616819,0.0225518520406286,1.74514484905888e-05,0.307014765487384,0.0594644388916659,0.0595188426527679,0.025750269234048,0.0975217804072586,0.000338397782378088,0.306886395484323
"90",2001,"SEdist","SSEO",250,0,30,0.0374687631131681,0.0367171532655791,0.0178165974315967,0.0629984078913882,0.000152607242321607,0.327190539868964,0.128531239179278,0.122411169508025,0.0575912947448622,0.228820108038947,0.00194016496089719,0.344152883342927
"91",2001,"SEdist","CSEO",250,0,16,0.027918360880625,0.0272968656521875,0.0134536588802344,0.0454241944657187,7.24032645042078e-05,0.304025560795321,0.091502685335703,0.088744261404185,0.0425579544743783,0.148610634300789,0.000755474050251601,0.303025164741695
"92",2001,"SEdist","NSEO",250,0,6,0.0102077545741667,0.0102077545741667,0.00106524761,0.0211053568275,2.6362885745061e-05,0.512365740360209,0.0356828521440295,0.0332713783415635,0.00372374479502158,0.0737771780905251,0.000343807189308095,0.527022754725893
"93",2000,"SEdist","EYKT",250,0,27,0.0199807591256614,0.0199036330648148,0.0109423555715741,0.0318526539243783,2.88371715565027e-05,0.264288124537155,0.0740425453938162,0.071262487081456,0.0357668436349763,0.115054132377601,0.000407848730851741,0.277534790035856
"94",2000,"SEdist","SSEO",250,0,30,0.0523729867769069,0.0510195333747272,0.0320797838734436,0.0755577088543676,0.000130598045780523,0.221044571776585,0.182053027275538,0.180714228546111,0.112100018305035,0.267186216098674,0.00166455335146418,0.223176341929465
"95",2000,"SEdist","CSEO",250,0,18,0.0262145470729618,0.0259900336984898,0.0144240916850385,0.0401815401764264,4.32052412718928e-05,0.249881710313747,0.0831746755456534,0.0831399477831566,0.0475366286286916,0.126306716060677,0.000433750867529292,0.247555252302465
"96",2000,"SEdist","NSEO",250,0,4,0.0159969232964286,0.0159969232964286,0.00309443696428571,0.0341297337571429,7.00304618997135e-05,0.520744565536948,0.0559198249329424,0.0559198249329424,0.0108171033955958,0.119305987866645,0.000799517391342995,0.499846290687069
"97",1999,"SEdist","EYKT",250,0,27,0.0257983544520833,0.0256515325701389,0.0114274334725926,0.0417365263478357,5.68210455570005e-05,0.294232901485023,0.102016060988024,0.0998732604274519,0.0460507384468538,0.166458109447169,0.000944538349327005,0.301389414342141
"98",1999,"SEdist","SSEO",250,0,31,0.0334198773580867,0.03296179580257,0.01885036645147,0.0511215088874366,6.76436024907978e-05,0.244942519585749,0.101197018878206,0.102560068916122,0.0541173383826788,0.153730811531428,0.000642913282488293,0.248261493105883
"99",1999,"SEdist","CSEO",250,0,18,0.0390789062178478,0.0393409116400114,0.02060027006649,0.0603038280395396,0.000104314212235652,0.257197304780869,0.12416564070121,0.122531323318664,0.0639491820220803,0.192405589463406,0.00110073324849056,0.267509638726466
"100",1999,"SEdist","NSEO",250,0,6,0.0180327506020579,0.0179751815853659,0.00458704666875,0.0339905988450267,6.01999071466153e-05,0.425083693323456,0.0630363875628272,0.0609449701087534,0.0155840533667282,0.116645456535131,0.000708915918737923,0.425504307359149
"101",1998,"SEdist","EYKT",250,0,28,0.0344281870199298,0.0348122356605548,0.0182915544087277,0.054463851287618,8.54247702642917e-05,0.263112745353829,0.139908664121794,0.135682434323276,0.0623687881152164,0.217378600086872,0.00161962628665528,0.291982506736453
"102",1998,"SEdist","SSEO",250,0,30,0.0423709228993636,0.0424530037728355,0.0245553060566512,0.0651526703420442,0.000112210632512633,0.246821055705839,0.129519755398008,0.12913549814228,0.0694136747457819,0.192341535915325,0.000996453661390108,0.241329727038094
"103",1998,"SEdist","CSEO",250,0,17,0.0736157992886335,0.071210303823786,0.0349940709313166,0.118534964071754,0.000465038983130854,0.295548365953425,0.224673678514737,0.216674037189035,0.110482635056876,0.365946130333865,0.0045895338789664,0.303408119439798
"104",1998,"SEdist","NSEO",250,0,6,0.0426552724364583,0.0426552724364583,0.0173156546858333,0.0688316318395833,0.000173643985437024,0.307025667727058,0.149108383088031,0.149108383088031,0.0540464049666963,0.236432102052311,0.00224785451546403,0.318727387160833
