Row number,Year,Stlkey,Vessel code,Station,Setno,IPHC Reg Area,IPHC Stat Area,IPHC Charter Region,Purpose Code,Date,Eff,Ineffcde,BeginLat,BeginLon,BeginDepth (fm),EndLat,EndLon,EndDepth (fm),MidLat fished,MidLon fished,AvgDepth (fm),Lat - Grid target,Lon - Grid target,O32 Pacific halibut count,U32 Pacific halibut count,O32 Pacific halibut weight,U32 Pacific halibut weight,No. skates set,No. skates hauled,Avg no. hook/skate,Effective skates hauled,Soak time (min.),Profiler Lat,Profiler Lon,Profiler Bottom Depth (m),Temp C,Max Pressure (db),pH,Salinity PSU,Sigma-t,Oxygen_ml,Oxygen_umol,Oxygen_sat
"4,427",2009,20090529,BDP,4098,105,3A,220,Yakutat,Standard Grid,2-Jul-09,Y,,59.8342,-144.0077,49,59.8333,-143.9372,56,59.8337,-143.9723,52,59.833,-143.967,17,54,576,374,7,7,99,6.96,765,59.83283,-144.0042,,4.8067,79,8.008,32.127,25.4192,6.2195,270.8639,85.8584
"4,428",2009,20090530,BDP,4101,106,3A,220,Yakutat,Standard Grid,3-Jul-09,Y,,60.0003,-143.0105,63,60,-142.9387,61,60.0002,-142.9747,62,60,-142.983,20,15,823,118,7,7,99,6.96,431,59.99767,-143.00729,,5.1867,104,8.015,32.457,25.6392,6.0425,263.1007,84.3627
"4,429",2009,20090531,BDP,4100,107,3A,210,Yakutat,Standard Grid,3-Jul-09,Y,,60.0002,-142.6842,43,60,-142.612,43,60,-142.648,44,60,-142.65,24,45,578,317,7,7,100,7.03,519,59.99866,-142.685,,5.3922,62,8.032,32.293,25.4857,6.1132,266.2168,85.6726
"4,430",2009,20090532,BDP,4094,108,3A,210,Yakutat,Standard Grid,3-Jul-09,Y,,59.8333,-142.5997,75,59.8333,-142.6712,98,59.8333,-142.6353,89,59.833,-142.633,63,27,2256,227,7,7,100,7.03,634,59.83383,-142.59801,,5.2064,121,8.047,32.579,25.7337,6.1415,267.3876,85.8554
"4,431",2009,20090533,BDP,4095,109,3A,220,Yakutat,Standard Grid,3-Jul-09,Y,,59.8335,-142.9345,97,59.8333,-143.006,94,59.8333,-142.9703,95,59.833,-142.967,8,0,188,0,7,7,100,7.03,741,59.833,-142.933,,5.8302,163,7.832,33.263,26.2013,3.6809,160.1824,52.4589
"4,432",2009,20090534,BDP,4083,110,3A,210,Yakutat,Standard Grid,4-Jul-09,Y,,59.6667,-141.9967,85,59.6667,-141.9255,78,59.6667,-141.961,81,59.667,-141.967,7,3,187,28,7,7,100,7.03,445,59.66567,-141.925,,5.3367,129,8.015,32.691,25.8074,5.9293,258.1286,83.2075
"4,433",2009,20090535,BDP,4082,111,3A,210,Yakutat,Standard Grid,4-Jul-09,Y,,59.6665,-141.6773,56,59.6667,-141.609,49,59.6667,-141.6432,52,59.667,-141.633,18,18,635,132,7,7,100,7.03,557,59.665,-141.6738,,5.2829,90,8.039,32.426,25.6035,6.2142,270.5875,86.9407
"4,434",2009,20090536,BDP,4077,112,3A,210,Yakutat,Standard Grid,4-Jul-09,Y,,59.4998,-141.6163,89,59.5002,-141.6835,91,59.5,-141.65,90,59.5,-141.633,7,0,119,0,7,7,99,6.96,654,59.49967,-141.6192,,5.9504,149,7.803,33.429,26.3174,3.1136,135.4812,44.5486
"4,435",2009,20090537,BDP,4078,113,3A,210,Yakutat,Standard Grid,4-Jul-09,Y,,59.5002,-141.924,104,59.5,-141.9937,101,59.5,-141.9588,99,59.5,-141.967,2,0,39,0,7,7,99,6.96,749,59.5,-141.925,,5.9119,165,7.78,33.583,26.4441,2.7902,121.3946,39.9266
"4,436",2009,20090538,BDP,4069,114,3A,210,Yakutat,Standard Grid,5-Jul-09,Y,,59.3333,-141.3375,185,59.3333,-141.2707,181,59.3333,-141.3042,184,59.333,-141.3,13,0,393,0,7,7,99,6.89,469,59.33283,-141.269,,5.1878,313,7.661,33.925,26.8019,1.456,63.3257,20.5294
"4,437",2009,20090539,BDP,4062,115,3A,200,Yakutat,Standard Grid,5-Jul-09,Y,,59.1668,-141.3282,190,59.1667,-141.2593,182,59.1667,-141.2937,186,59.167,-141.3,12,1,364,9,7,7,100,7.03,585,59.167,-141.256,,5.3383,316,7.707,33.89,26.7563,1.912,83.1606,27.0482
"4,438",2009,20090540,BDP,4061,116,3A,200,Yakutat,Standard Grid,5-Jul-09,Y,,59.167,-141.0173,104,59.1667,-140.9467,97,59.1668,-140.982,100,59.167,-140.983,85,88,2747,682,7,7,100,7.03,720,59.16633,-140.9455,,5.9721,165,7.811,33.578,26.433,3.1479,136.9604,45.1078
"4,439",2009,20090541,BDP,4068,117,3A,200,Yakutat,Standard Grid,5-Jul-09,Y,,59.3327,-140.9613,90,59.3332,-141.0277,88,59.333,-140.9945,88,59.333,-140.983,27,54,728,387,7,7,100,7.03,834,59.332,-140.9592,,5.9303,148,7.791,33.509,26.3837,3.0029,130.655,42.9672
"4,440",2009,20090542,BDP,4071,118,3A,210,Yakutat,Standard Grid,6-Jul-09,N,DO:DS,59.3333,-142.001,125,59.3333,-141.9317,115,59.3333,-141.9663,120,59.333,-141.967,52,50,970,384,7,7,100,7.03,427,59.33533,-142.00301,,5.7889,215,7.717,33.793,26.6254,2.5094,109.1601,35.8557
"4,441",2009,20090543,BDP,4070,119,3A,210,Yakutat,Standard Grid,6-Jul-09,N,DO:DS,59.3333,-141.6735,104,59.3333,-141.6055,105,59.3333,-141.6395,104,59.333,-141.633,21,19,486,152,7,7,100,7.03,532,59.33517,-141.67101,,5.7953,177,7.702,33.76,26.5982,2.2316,97.078,31.8839
"4,442",2009,20090544,BDP,4063,120,3A,210,Yakutat,Standard Grid,6-Jul-09,N,DO:DS,59.2137,-141.6237,126,59.216,-141.691,117,59.2148,-141.6573,119,59.167,-141.633,134,57,2546,476,7,7,100,7.03,649,59.21867,-141.6212,,5.8382,217,7.711,33.75,26.5855,2.2915,99.6845,32.7705
"4,443",2009,20090545,BDP,4056,121,3A,200,Yakutat,Standard Grid,7-Jul-09,N,DS,59,-141.0172,109,59,-140.9492,105,59,-140.9832,107,59,-140.983,81,94,1816,738,7,7,100,7.03,412,58.99567,-140.95219,,5.9237,176,7.781,33.629,26.4792,2.8576,124.3236,40.9152
"4,444",2009,20090546,BDP,4055,122,3A,200,Yakutat,Standard Grid,7-Jul-09,N,DO:DS,59,-140.6805,101,59,-140.6143,98,59,-140.6473,99,59,-140.65,26,48,632,371,7,7,100,6.96,547,58.9985,-140.6812,,5.9349,172,7.766,33.626,26.475,2.7549,119.8547,39.4537
"4,445",2009,20090547,BDP,4052,123,3A,200,Yakutat,Standard Grid,7-Jul-09,N,DO:DS,58.8333,-140.7047,107,58.8333,-140.6375,106,58.8333,-140.6712,106,58.833,-140.667,41,32,1163,267,7,7,99,6.96,652,58.83333,-140.6338,,6.0106,180,7.829,33.542,26.3991,3.2312,140.5871,46.3311
"4,446",2009,20090563,WFL,4179,19,3A,250,Seward,Standard Grid,12-Jun-09,Y,,59.5065,-148.8342,82,59.4958,-148.897,101,59.5012,-148.8657,91,59.5,-148.867,8,7,129,51,7,7,100,7.03,425,59.5012,-148.86571,,4.7433,166,8.049,32.842,25.9933,5.1334,223.4408,71.0988
"4,447",2009,20090564,WFL,4178,20,3A,240,Seward,Standard Grid,12-Jun-09,Y,,59.4947,-148.5957,51,59.5012,-148.5277,51,59.498,-148.5617,52,59.5,-148.55,19,84,680,602,7,7,100,6.96,517,,,,,,,,,,,
"4,448",2009,20090565,WFL,4170,21,3A,240,Seward,Standard Grid,12-Jun-09,Y,,59.3443,-148.5232,49,59.3292,-148.5818,51,59.3367,-148.5525,50,59.333,-148.55,99,128,2775,939,7,7,100,7.03,657,,,,,,,,,,,
"4,449",2009,20090566,WFL,4163,22,3A,250,Seward,Standard Grid,13-Jun-09,Y,,59.173,-148.8562,96,59.1572,-148.9142,96,59.165,-148.8852,97,59.167,-148.883,14,9,372,84,7,7,100,6.96,419,59.15717,-148.9142,,4.7938,158,7.994,33.113,26.202,4.4349,192.999,61.6107
"4,450",2009,20090567,WFL,4164,23,3A,250,Seward,Standard Grid,13-Jun-09,Y,,59.169,-149.1592,97,59.1572,-149.2205,81,59.1632,-149.1898,88,59.167,-149.2,44,27,958,208,7,7,100,6.96,554,,,,,,,,,,,
"4,451",2009,20090568,WFL,4157,24,3A,250,Seward,Standard Grid,13-Jun-09,Y,,59.0035,-149.2245,121,58.9935,-149.1633,120,58.9985,-149.1938,120,59,-149.2,10,14,214,116,7,7,99,6.96,692,,,,,,,,,,,
"4,452",2009,20090569,WFL,4152,25,3A,250,Seward,Standard Grid,14-Jun-09,Y,,58.8403,-149.1578,110,58.8195,-149.2125,110,58.83,-149.1852,110,58.833,-149.2,33,12,655,99,7,7,100,6.96,431,58.8195,-149.21249,,5.2587,181,7.837,33.564,26.5074,2.7131,118.0337,38.2259
"4,453",2009,20090570,WFL,4151,26,3A,250,Seward,Standard Grid,14-Jun-09,N,DS,58.8258,-148.9128,132,58.8388,-148.855,146,58.8323,-148.8838,138,58.833,-148.883,58,9,1201,75,7,7,100,7.03,546,,,,,,,,,,,
"4,454",2009,20090571,WFL,4156,27,3A,250,Seward,Standard Grid,14-Jun-09,N,DS,58.9617,-148.8447,144,58.95,-148.904,136,58.9558,-148.8743,139,59,-148.883,17,5,331,42,7,7,100,7.03,655,,,,,,,,,,,
"4,455",2009,20090572,WFL,4150,28,3A,250,Seward,Standard Grid,15-Jun-09,N,DS,58.7952,-148.5438,149,58.7803,-148.6052,147,58.7878,-148.5745,148,58.833,-148.567,43,3,884,28,7,7,100,7.03,439,58.7878,-148.57449,,4.8814,253,7.73,33.884,26.8044,1.487,64.6708,20.8076
"4,456",2009,20090573,WFL,4147,29,3A,250,Seward,Standard Grid,15-Jun-09,N,DS,58.6753,-148.5365,134,58.6572,-148.5923,127,58.6663,-148.5643,130,58.667,-148.567,3,3,58,23,7,6,100,6.36,573,,,,,,,,,,,
"4,457",2009,20090574,WFL,4148,30,3A,250,Seward,Standard Grid,15-Jun-09,Y,,58.6738,-148.855,103,58.663,-148.9052,86,58.6685,-148.88,93,58.667,-148.883,42,42,662,351,7,7,100,6.96,709,,,,,,,,,,,
"4,458",2009,20090575,WFL,4207,31,3A,250,Gore Pt.,Standard Grid,16-Jun-09,Y,,58.5045,-148.5538,75,58.4798,-148.601,69,58.4922,-148.5775,70,58.5,-148.567,146,113,2889,852,7,7,99,6.96,436,58.4922,-148.5775,,6.7665,113,7.994,29.141,22.8365,,,
"4,459",2009,20090576,WFL,4200,32,3A,250,Gore Pt.,Standard Grid,16-Jun-09,Y,,58.3407,-148.571,103,58.317,-148.616,86,58.3288,-148.5935,92,58.333,-148.583,68,98,1241,673,7,7,100,6.96,585,,,,,,,,,,,
"4,460",2009,20090577,WFL,4201,33,3A,250,Gore Pt.,Standard Grid,16-Jun-09,Y,,58.3287,-148.9132,69,58.3475,-148.8567,67,58.3382,-148.8848,69,58.333,-148.9,33,51,550,355,7,7,100,6.96,677,,,,,,,,,,,
"4,461",2009,20090578,WFL,4208,34,3A,250,Gore Pt.,Standard Grid,17-Jun-09,Y,,58.4992,-148.8478,61,58.5092,-148.9128,61,58.5042,-148.8803,61,58.5,-148.883,26,62,615,467,7,7,101,7.1,440,58.50917,-148.9128,,4.886,97,8.105,32.634,25.8124,5.6227,244.7815,78.033
"4,462",2009,20090579,WFL,4209,35,3A,250,Gore Pt.,Standard Grid,17-Jun-09,Y,,58.4973,-149.1837,103,58.5102,-149.2435,86,58.5038,-149.2135,92,58.5,-149.217,20,20,327,165,7,7,100,6.96,585,,,,,,,,,,,
"4,463",2009,20090580,WFL,4215,36,3A,250,Gore Pt.,Standard Grid,17-Jun-09,Y,,58.657,-149.1867,77,58.6785,-149.2403,69,58.6677,-149.2135,74,58.667,-149.217,30,57,537,401,7,7,100,6.96,708,,,,,,,,,,,
"4,464",2009,20090581,WFL,4189,37,3A,250,Seward,Standard Grid,20-Jun-09,Y,,59.6488,-149.5153,151,59.6793,-149.5403,140,59.664,-149.5278,152,59.667,-149.533,6,14,113,117,7,7,100,6.96,451,59.64883,-149.5403,,4.9417,257,7.934,33.22,26.2709,4.0827,177.6584,56.9593
"4,465",2009,20090582,WFL,4194,38,3A,250,Seward,Standard Grid,20-Jun-09,Y,,59.8177,-149.522,106,59.8508,-149.5315,83,59.8342,-149.5268,95,59.833,-149.533,21,16,390,123,7,7,100,6.96,584,59.85083,-149.53149,,4.6801,155,8.053,32.821,25.9829,5.2151,226.9987,72.1104
"4,466",2009,20090583,WFL,4193,39,3A,250,Seward,Standard Grid,20-Jun-09,Y,,59.843,-149.204,75,59.81,-149.197,74,59.8265,-149.2005,73,59.833,-149.2,15,8,288,62,7,7,100,6.96,683,59.843,-149.20399,,4.6072,115,8.089,32.357,25.6228,5.9149,257.5471,81.3889
"4,467",2009,20090584,WFL,4192,40,3A,240,Seward,Standard Grid,22-Jun-09,Y,,59.8402,-148.888,85,59.8057,-148.8965,100,59.823,-148.8922,90,59.833,-148.867,6,4,199,29,7,7,101,7.03,411,59.80567,-148.8965,,4.6939,165,8.006,32.902,26.0457,4.9052,213.494,67.8839
"4,468",2009,20090585,WFL,4187,41,3A,250,Seward,Standard Grid,22-Jun-09,Y,,59.6818,-148.8717,97,59.649,-148.8993,96,59.6653,-148.8855,96,59.667,-148.867,16,11,336,72,7,7,100,6.96,553,59.649,-148.89931,,4.713,163,7.99,33.007,26.1272,4.6357,201.7499,64.2296
"4,469",2009,20090586,WFL,4188,42,3A,250,Seward,Standard Grid,22-Jun-09,Y,,59.672,-149.1752,114,59.6532,-149.228,113,59.6625,-149.2015,112,59.667,-149.2,44,13,1038,102,7,7,101,7.03,692,59.65317,-149.228,,4.7815,193,7.97,33.109,26.2001,4.3937,191.2056,61.0185
"4,470",2009,20090587,WFL,4180,43,3A,240,Seward,Standard Grid,23-Jun-09,Y,,59.492,-149.2277,122,59.506,-149.1698,118,59.499,-149.1988,123,59.5,-149.2,21,4,435,38,7,7,100,7.03,424,59.492,-149.22771,,4.9122,200,7.938,33.204,26.2612,4.021,174.9748,56.0527
"4,471",2009,20090588,WFL,4171,44,3A,250,Seward,Standard Grid,23-Jun-09,Y,,59.3493,-148.9155,100,59.3227,-148.8708,86,59.336,-148.8932,93,59.333,-148.883,46,24,1020,185,7,7,100,6.96,546,59.34933,-148.9155,,4.8584,168,7.979,33.118,26.1993,4.4094,191.8864,61.3524
"4,472",2009,20090589,WFL,4172,45,3A,250,Seward,Standard Grid,23-Jun-09,Y,,59.3245,-149.2132,100,59.3572,-149.1863,102,59.3408,-149.1997,100,59.333,-149.2,60,30,1100,254,7,7,100,6.96,650,59.35717,-149.18629,,4.8252,174,8.003,33.007,26.1149,4.6389,201.8929,64.4472
"4,473",2009,20090590,WFL,4165,46,3A,250,Seward,Standard Grid,24-Jun-09,Y,,59.1737,-149.5262,83,59.1477,-149.5687,99,59.1607,-149.5473,91,59.167,-149.533,11,15,168,114,7,7,100,6.96,422,59.17367,-149.5262,,4.7607,137,8.033,32.91,26.0447,5.0763,220.9448,70.3692
"4,474",2009,20090591,WFL,4158,47,3A,250,Seward,Standard Grid,24-Jun-09,Y,,59.0162,-149.5177,125,58.988,-149.5527,128,59.002,-149.5352,126,59,-149.533,14,8,266,71,7,7,100,6.96,544,59.01617,-149.5177,,5.1922,214,7.817,33.652,26.5847,2.5155,109.429,35.4068
"4,475",2009,20090592,WFL,4166,48,3A,250,Seward,Standard Grid,24-Jun-09,Y,,59.1522,-149.8588,72,59.1822,-149.829,69,59.1672,-149.844,70,59.167,-149.85,24,40,413,301,7,7,101,7.03,635,59.15217,-149.8588,,4.7219,122,8.016,32.911,26.0501,4.9449,215.2219,68.4839
"4,476",2009,20090593,WFL,4174,49,3A,250,Seward,Standard Grid,25-Jun-09,Y,,59.348,-149.823,102,59.3263,-149.8732,104,59.3372,-149.8482,103,59.333,-149.85,21,4,514,27,7,7,100,7.03,414,59.348,-149.823,,4.7324,168,8.03,32.889,26.0313,4.9892,217.1558,69.105
"4,477",2009,20090594,WFL,4173,50,3A,250,Seward,Standard Grid,25-Jun-09,Y,,59.3258,-149.5578,68,59.3418,-149.4978,72,59.3338,-149.5278,69,59.333,-149.533,91,34,1790,284,7,7,100,6.96,541,59.32583,-149.5578,,4.6539,109,8.101,32.441,25.6843,5.821,253.4451,80.2324
"4,478",2009,20090595,WFL,4181,51,3A,250,Seward,Standard Grid,25-Jun-09,Y,,59.5085,-149.5092,59,59.4835,-149.5577,54,59.496,-149.5335,56,59.5,-149.533,76,123,1597,795,7,7,100,6.96,631,59.5085,-149.5092,,4.6838,86,8.125,32.294,25.5645,5.9893,260.8024,82.5297
"4,479",2009,20090634,PRE,4369,30,3A,261,Shelikof,Standard Grid,15-Jun-09,Y,,59.3163,-153.1283,30,59.35,-153.1357,27,59.3332,-153.132,28,59.333,-153.133,22,27,429,208,7,7,98,6.89,574,59.34867,-153.14,,6.4282,32,8.264,31.378,24.6399,7.0622,307.7987,100.7994
"4,480",2009,20090635,PRE,4356,16,3A,260,Shelikof,Standard Grid,11-Jun-09,Y,,59.0003,-151.7715,72,59.0005,-151.8373,88,59.0003,-151.8045,76,59,-151.8,135,179,1978,1443,7,7,99,6.96,490,58.99933,-151.82449,,5.699,133,8.266,32.135,25.3252,6.6308,288.8029,93.5049
"4,481",2009,20090636,PRE,4357,17,3A,261,Shelikof,Standard Grid,11-Jun-09,Y,,58.9978,-152.0873,78,58.999,-152.1442,71,58.9985,-152.1158,76,59,-152.117,166,196,2517,1517,7,7,99,6.96,"1,043",59.00317,-152.0898,,5.7133,137,8.27,32.156,25.34,6.6364,289.0431,93.6286
"4,482",2009,20090637,PRE,4361,18,3A,261,Shelikof,Standard Grid,11-Jun-09,Y,,59.182,-152.1295,71,59.1468,-152.1272,82,59.1645,-152.1283,77,59.167,-152.133,88,186,1422,1515,7,7,98,6.89,729,59.15367,-152.131,,5.5993,132,8.263,32.18,25.3728,6.5895,286.9921,92.7326
"4,483",2009,20090638,PRE,4362,19,3A,261,Shelikof,Standard Grid,12-Jun-09,Y,,59.1545,-152.4317,64,59.1802,-152.4793,54,59.1673,-152.4555,58,59.167,-152.45,24,132,335,877,7,7,99,6.96,419,59.17617,-152.47951,,5.987,73,8.297,32.067,25.2377,6.7136,292.4334,95.2733
"4,484",2009,20090639,PRE,4367,20,3A,261,Shelikof,Standard Grid,12-Jun-09,Y,,59.316,-152.4603,45,59.3502,-152.4627,42,59.333,-152.4615,42,59.333,-152.467,68,203,1021,1428,7,7,100,7.03,547,59.31617,-152.46249,,6.2433,61,8.309,31.936,25.103,6.8239,297.2813,97.3385
"4,485",2009,20090640,PRE,4372,21,3A,261,Shelikof,Standard Grid,12-Jun-09,Y,,59.5162,-152.4768,30,59.4808,-152.4777,31,59.4985,-152.4772,30,59.5,-152.483,57,240,1024,1589,7,7,99,6.96,624,59.48217,-152.4785,,6.29,41,8.278,31.487,24.7431,7.0744,308.2998,100.7212
"4,486",2009,20090641,PRE,4363,22,3A,261,Shelikof,Standard Grid,13-Jun-09,Y,,59.157,-152.7598,80,59.1813,-152.808,75,59.1692,-152.784,76,59.167,-152.783,27,29,506,202,7,7,99,6.96,422,59.18117,-152.8092,,5.5959,118,8.253,32.136,25.3384,6.5825,286.6973,92.5996
"4,487",2009,20090642,PRE,4368,23,3A,261,Shelikof,Standard Grid,13-Jun-09,Y,,59.3152,-152.797,48,59.3502,-152.7933,43,59.3327,-152.7952,44,59.333,-152.8,36,72,566,508,7,7,100,7.03,524,59.31283,-152.79849,,6.2244,67,8.292,31.99,25.1477,6.8485,298.3396,97.6809
"4,488",2009,20090643,PRE,4373,24,3A,261,Shelikof,Standard Grid,13-Jun-09,Y,,59.4818,-152.8097,32,59.5155,-152.8135,28,59.4987,-152.8117,29,59.5,-152.817,92,65,1791,516,7,7,100,7.03,601,59.48217,-152.8127,,6.2541,40,8.285,31.715,24.9272,7.006,305.265,99.8143
"4,489",2009,20090644,PRE,4354,25,3A,271,Shelikof,Standard Grid,14-Jun-09,Y,,58.843,-152.73,108,58.8215,-152.7812,99,58.8323,-152.7555,104,58.833,-152.75,24,10,404,76,7,7,99,6.96,451,58.83916,-152.7272,,4.5368,177,8.075,32.453,25.7062,5.7167,248.8969,78.579
"4,490",2009,20090645,PRE,4355,26,3A,271,Shelikof,Standard Grid,14-Jun-09,Y,,58.8483,-153.059,90,58.8155,-153.0732,92,58.8318,-153.066,91,58.833,-153.067,35,25,608,196,7,7,99,6.96,538,58.81717,-153.0722,,4.7053,146,8.158,32.293,25.5615,6.3994,278.6618,88.2259
"4,491",2009,20090646,PRE,4360,27,3A,261,Shelikof,Standard Grid,14-Jun-09,Y,,59.013,-153.1045,82,58.9862,-153.0632,86,58.9997,-153.0838,84,59,-153.083,64,20,1365,162,7,7,100,7.03,609,58.98383,-153.0627,,5.1715,140,8.208,32.21,25.4453,6.5202,283.9551,90.8492
"4,492",2009,20090647,PRE,4365,28,3A,261,Shelikof,Standard Grid,15-Jun-09,Y,,59.1607,-153.3932,25,59.1703,-153.4575,23,59.1655,-153.4253,23,59.167,-153.433,139,25,3181,197,7,7,98,6.89,405,59.16183,-153.3882,,6.4589,27,8.262,31.244,24.5301,7.1191,310.3141,101.5947
"4,493",2009,20090648,PRE,4364,29,3A,261,Shelikof,Standard Grid,15-Jun-09,Y,,59.1573,-153.0797,52,59.1783,-153.132,44,59.1678,-153.1058,47,59.167,-153.1,31,41,851,310,7,7,99,6.96,491,59.1775,-153.13,,5.8585,62,8.268,32.037,25.2289,6.7897,295.7525,96.0438
"4,494",2009,20090649,PRE,4339,31,3A,281,Shelikof,Standard Grid,19-Jun-09,Y,,58.0168,-153.9073,108,57.991,-153.952,109,58.0038,-153.9297,108,58,-153.933,67,17,1373,132,7,7,98,6.89,407,58.0145,-153.905,,4.9103,179,7.747,33.036,26.1286,2.8815,125.404,40.1208
"4,495",2009,20090650,PRE,4340,32,3A,281,Shelikof,Standard Grid,19-Jun-09,Y,,58.0057,-154.1985,122,57.9947,-154.275,131,58.0002,-154.2368,125,58,-154.233,49,19,887,167,7,7,99,6.96,533,58.00167,-154.18179,,4.8734,204,7.752,32.999,26.1035,2.9137,126.8077,40.5231
"4,496",2009,20090651,PRE,4335,33,3A,281,Shelikof,Standard Grid,19-Jun-09,Y,,57.8483,-154.2368,112,57.82,-154.276,112,57.8342,-154.2563,112,57.833,-154.25,80,21,1386,193,7,7,98,6.89,634,57.84517,-154.2395,,4.4481,186,8.001,32.636,25.861,5.1431,223.8884,70.6304
"4,497",2009,20090652,PRE,4336,34,3A,281,Shelikof,Standard Grid,20-Jun-09,Y,,57.843,-154.5418,126,57.825,-154.5972,126,57.834,-154.5695,126,57.833,-154.567,43,9,843,87,7,7,99,6.96,411,57.84533,-154.53799,,4.9198,211,7.782,33.048,26.1368,3.0198,131.4215,42.0591
"4,498",2009,20090653,PRE,4337,35,3A,281,Shelikof,Standard Grid,20-Jun-09,Y,,57.8428,-154.8657,156,57.8203,-154.9153,163,57.8315,-154.8905,158,57.833,-154.883,39,6,757,55,7,7,99,6.96,519,57.84067,-154.86301,,5.0456,267,7.753,33.255,26.2867,2.5667,111.6869,35.9057
"4,499",2009,20090654,PRE,4332,36,3A,281,Shelikof,Standard Grid,20-Jun-09,Y,,57.6597,-154.6048,120,57.6762,-154.5492,118,57.668,-154.577,119,57.667,-154.583,54,14,1151,116,7,7,98,6.89,630,57.6735,-154.55029,,4.9629,197,7.792,33.121,26.1898,2.955,128.596,41.2195
"4,500",2009,20090655,PRE,4331,37,3A,281,Shelikof,Standard Grid,21-Jun-09,Y,,57.5113,-154.8808,133,57.4938,-154.9362,127,57.5027,-154.9085,126,57.5,-154.917,15,4,368,34,7,7,99,6.96,457,57.5155,-154.8735,,4.9403,225,7.793,33.182,26.2405,2.8576,124.3508,39.8554
"4,501",2009,20090656,PRE,4333,38,3A,281,Shelikof,Standard Grid,21-Jun-09,Y,,57.6695,-154.8753,127,57.6585,-154.9353,129,57.664,-154.9053,127,57.667,-154.9,53,3,1021,27,7,7,99,6.96,562,57.6675,-154.8688,,5.0187,214,7.78,33.212,26.2556,2.7282,118.718,38.1296
"4,502",2009,20090657,PRE,4334,39,3A,281,Shelikof,Standard Grid,21-Jun-09,Y,,57.6532,-155.218,161,57.6848,-155.2118,163,57.669,-155.2148,162,57.667,-155.217,65,18,1310,157,7,7,99,6.96,695,57.68067,-155.22,,5.0531,279,7.75,33.254,26.2856,2.5211,109.7045,35.2746
"4,503",2009,20090658,PRE,4338,40,3A,281,Shelikof,Standard Grid,22-Jun-09,Y,,58.0092,-153.5917,88,57.9915,-153.6443,92,58.0003,-153.618,91,58,-153.617,182,102,3011,917,7,7,99,6.96,463,58.009,-153.5882,,4.3432,133,8.028,32.549,25.8026,5.3146,231.3703,72.7593
"4,504",2009,20090659,PRE,4342,41,3A,271,Shelikof,Standard Grid,22-Jun-09,Y,,58.1588,-153.6525,107,58.175,-153.5997,105,58.167,-153.626,106,58.167,-153.633,65,18,1449,167,7,7,99,6.96,553,58.17417,-153.5945,,4.4272,176,7.997,32.615,25.8465,4.9161,214.0113,67.47
"4,505",2009,20090660,PRE,4343,42,3A,281,Shelikof,Standard Grid,22-Jun-09,Y,,58.1767,-153.9288,114,58.152,-153.975,117,58.1643,-153.952,115,58.167,-153.95,41,21,765,185,7,7,99,6.96,642,58.17583,-153.9248,,4.9748,190,7.779,33.101,26.1727,2.8032,121.9916,39.1077
"4,506",2009,20090673,WFL,4230,82,3A,250,Gore Pt.,Standard Grid,14-Jul-09,Y,,58.9797,-150.1723,104,59.0097,-150.1492,104,58.9947,-150.1607,104,59,-150.183,8,2,184,20,7,7,100,7.03,420,59.00967,-150.1492,,5.2355,177,7.838,33.486,26.4485,2.994,130.2608,42.1382
"4,507",2009,20090674,WFL,4229,83,3A,250,Gore Pt.,Standard Grid,14-Jul-09,Y,,59.0117,-149.8473,122,58.9775,-149.856,117,58.9945,-149.8517,121,59,-149.85,10,3,223,19,7,7,100,7.03,536,59.01167,-149.84731,,5.2165,207,7.802,33.602,26.5422,2.5034,108.9054,35.2445
"4,508",2009,20090675,WFL,4223,84,3A,250,Gore Pt.,Standard Grid,14-Jul-09,Y,,58.8502,-149.8425,130,58.8168,-149.8493,132,58.8335,-149.8458,130,58.833,-149.85,27,4,536,40,7,7,100,6.96,671,58.85017,-149.8493,,5.221,221,7.781,33.634,26.5672,2.2451,97.6674,31.6186
"4,509",2009,20090676,WFL,4224,85,3A,260,Gore Pt.,Standard Grid,15-Jul-09,Y,,58.8195,-150.2025,94,58.8325,-150.1428,93,58.826,-150.1727,89,58.833,-150.167,22,18,422,162,7,7,100,6.96,430,58.8325,-150.14281,,5.0516,155,7.959,33.174,26.2223,4.3073,187.4394,60.2315
"4,510",2009,20090677,WFL,4218,86,3A,260,Gore Pt.,Standard Grid,15-Jul-09,Y,,58.6765,-150.1423,72,58.6582,-150.1963,65,58.6673,-150.1693,68,58.667,-150.167,133,97,2405,804,7,7,101,7.1,550,58.6765,-150.1423,,4.9774,115,8.06,32.619,25.7908,5.2357,227.9381,72.8138
"4,511",2009,20090678,WFL,4219,87,3A,260,Gore Pt.,Standard Grid,15-Jul-09,Y,,58.6632,-150.4938,112,58.6752,-150.4363,101,58.6692,-150.4652,107,58.667,-150.483,23,30,372,226,7,7,100,6.96,656,58.66317,-150.4938,,4.9162,172,7.927,33.035,26.1271,4.0527,176.3755,56.4356
"4,512",2009,20090679,WFL,4225,88,3A,260,Gore Pt.,Standard Grid,16-Jul-09,Y,,58.8272,-150.4848,88,58.8338,-150.5512,101,58.8305,-150.518,98,58.833,-150.5,16,14,254,124,7,7,100,7.03,413,58.82717,-150.4845,,4.9219,151,7.914,33.032,26.1242,4.0901,178.0033,56.963
