Row number,Year,Stlkey,Vessel code,Station,Setno,IPHC Reg Area,IPHC Stat Area,IPHC Charter Region,Purpose Code,Date,Eff,Ineffcde,BeginLat,BeginLon,BeginDepth (fm),EndLat,EndLon,EndDepth (fm),MidLat fished,MidLon fished,AvgDepth (fm),Lat - Grid target,Lon - Grid target,O32 Pacific halibut count,U32 Pacific halibut count,O32 Pacific halibut weight,U32 Pacific halibut weight,No. skates set,No. skates hauled,Avg no. hook/skate,Effective skates hauled,Soak time (min.),Profiler Lat,Profiler Lon,Profiler Bottom Depth (m),Temp C,Max Pressure (db),pH,Salinity PSU,Sigma-t,Oxygen_ml,Oxygen_umol,Oxygen_sat
271,2021,20210526,STW,3060,47,2C,151,Ommaney,Standard Grid,25-Jun-21,Y,,55.8542,-133.7338,107,55.8198,-133.7322,29,55.837,-133.733,81,55.833,-133.733,11,0,311.00,0.00,8,8,100,8.03,712,55.854,-133.731,155,7.2749,145,7.871,32.359,,4.4128,,
272,2021,20210527,STW,3053,48,2C,150,Ommaney,Standard Grid,26-Jun-21,Y,,55.4998,-134.6525,139,55.4998,-134.5895,111,55.4998,-134.621,114,55.5,-134.617,77,11,1746.00,92.00,8,8,100,8.03,423,55.4965,-134.5903,201,6.2121,154,7.71,33.428,,3.1996,,
273,2021,20210528,STW,3056,49,2C,150,Ommaney,Standard Grid,26-Jun-21,Y,,55.6468,-134.3165,113,55.6855,-134.3157,104,55.6662,-134.3162,112,55.667,-134.317,45,16,802.00,113.00,8,8,99,7.95,532,55.6445,-134.3167,216,6.3134,117,7.759,33.089,,3.7196,,
274,2021,20210529,STW,3213,50,2C,151,Ommaney,Standard Grid,27-Jun-21,Y,,55.4942,-133.4247,19,55.5217,-133.4247,28,55.5078,-133.4247,24,55.5,-133.439,7,3,357.00,19.00,8,8,100,8.03,541,55.4932,-133.4223,22,11.6462,11,8.196,31.225,,7.0939,,
275,2021,20210530,STW,3214,51,2C,151,Ommaney,Standard Grid,27-Jun-21,Y,,55.6857,-133.7945,43,55.6675,-133.7663,21,55.6767,-133.7803,26,55.666,-133.721,52,7,2307.00,38.00,8,8,100,7.83,688,55.6672,-133.748,42,9.9713,30,8.102,31.61,,6.0555,,
276,2021,20210531,STW,3055,52,2C,151,Ommaney,Standard Grid,27-Jun-21,Y,,55.6668,-133.9828,82,55.6672,-134.0522,121,55.667,-134.0175,105,55.667,-134.017,124,21,2800.00,178.00,8,8,100,8.03,795,55.663,-133.9828,146,6.2127,129,7.713,33.274,,3.2978,,
277,2021,20210694,BDP,3225,89,2C,160,Sitka,Standard Grid,11-Jul-21,Y,,56.8248,-135.5905,57,56.8633,-135.5917,34,56.844,-135.5912,44,56.833,-135.567,9,35,368.00,207.00,8,8,99,7.95,480,56.8657,-135.5905,55,8.3434,47,8.198,31.932,,5.655,,
278,2021,20210695,BDP,3226,90,2C,170,Sitka,Standard Grid,11-Jul-21,Y,,56.9657,-135.5715,47,57.0033,-135.5663,17,56.9845,-135.569,29,57,-135.561,31,16,1267.00,101.00,8,8,99,7.95,601,57.0067,-135.5675,37,7.7663,26,8.154,31.862,,5.2692,,
279,2021,20210696,BDP,3230,91,2C,170,Sitka,Standard Grid,11-Jul-21,Y,,57.1653,-135.6017,31,57.2043,-135.5775,43,57.1848,-135.5897,42,57.166,-135.593,3,2,141.00,7.00,8,8,99,7.95,707,57.1662,-135.59801,75,6.3855,64,7.955,31.119,,4.4273,,
280,2021,20210697,BDP,3232,92,2C,170,Sitka,Standard Grid,12-Jul-21,Y,,57.4873,-135.8922,65,57.5137,-135.9433,99,57.5005,-135.9177,79,57.5,-135.917,11,22,240.00,162.00,8,8,99,7.95,430,,,,,,,,,,,
281,2021,20210698,BDP,3102,93,2C,170,Sitka,Standard Grid,13-Jul-21,Y,,57.3103,-135.9165,26,57.3475,-135.9158,108,57.329,-135.9162,47,57.333,-135.917,25,15,851.00,110.00,8,8,99,7.95,435,57.3085,-135.9193,48,8.7055,38,8.258,31.866,,5.8199,,
282,2021,20210699,BDP,3103,94,2C,170,Sitka,Standard Grid,13-Jul-21,Y,,57.3337,-136.1725,88,57.333,-136.2437,98,57.3333,-136.2082,95,57.333,-136.217,58,37,1351.00,308.00,8,8,99,7.95,530,57.3328,-136.168,163,6.002,152,7.943,33.158,,3.7082,,
283,2021,20210700,BDP,3098,95,2C,170,Sitka,Standard Grid,13-Jul-21,Y,,57.1588,-136.1997,115,57.1968,-136.2002,113,57.1778,-136.1998,114,57.167,-136.2,73,22,1528.00,195.00,8,8,100,8.03,624,57.1982,-136.19901,208,5.9061,198,7.861,33.638,,2.5658,,
284,2021,20210701,BDP,3089,96,2C,160,Sitka,Standard Grid,14-Jul-21,Y,,56.8332,-135.897,107,56.8333,-135.827,97,56.8332,-135.862,103,56.833,-135.867,28,16,760.00,144.00,8,8,99,7.95,452,56.8302,-135.82671,176,5.8232,165,7.895,33.341,,2.8247,,
285,2021,20210702,BDP,3087,97,2C,160,Sitka,Standard Grid,14-Jul-21,N,DS,56.6917,-135.8667,129,56.6533,-135.8665,124,56.6725,-135.8667,132,56.667,-135.867,53,7,1298.00,60.00,8,8,100,8.03,577,56.6947,-135.8717,238,5.8134,226,7.851,33.854,,2.273,,
286,2021,20210703,BDP,3086,98,2C,160,Sitka,Standard Grid,14-Jul-21,Y,,56.6663,-135.5453,72,56.6668,-135.6167,84,56.6665,-135.581,76,56.667,-135.567,57,35,1626.00,306.00,8,8,99,7.95,665,56.6697,-135.61971,157,5.8081,146,7.9,33.212,,2.9843,,
287,2021,20210704,BDP,3085,99,2C,160,Sitka,Standard Grid,15-Jul-21,Y,,56.6665,-135.2393,25,56.6665,-135.3092,29,56.6665,-135.2742,25,56.667,-135.25,74,7,3663.00,49.00,8,8,99,7.95,443,56.667,-135.30901,74,6.9907,63,8.082,32.333,,4.4341,,
288,2021,20210705,BDP,3083,100,2C,160,Sitka,Standard Grid,15-Jul-21,Y,,56.4975,-135.2345,64,56.5073,-135.3008,55,56.5023,-135.2677,59,56.5,-135.25,67,65,1587.00,512.00,8,8,99,7.95,555,56.4987,-135.23669,117,6.1436,102,7.968,32.886,,3.3997,,
289,2021,20210706,BDP,3084,101,2C,160,Sitka,Standard Grid,15-Jul-21,Y,,56.486,-135.5213,82,56.5108,-135.5743,87,56.4983,-135.5478,87,56.5,-135.55,38,7,1383.00,60.00,8,8,99,7.95,669,56.4888,-135.5228,152,5.9124,146,7.906,33.234,,2.8564,,
290,2021,20210707,BDP,3097,102,2C,170,Sitka,Standard Grid,16-Jul-21,Y,,57.1875,-135.9003,29,57.165,-135.9,44,57.1762,-135.9002,37,57.167,-135.9,46,36,2224.00,248.00,8,8,100,8.03,423,57.1852,-135.90179,57,8.8577,46,8.302,31.818,,5.6659,,
291,2021,20210708,BDP,3092,103,2C,170,Sitka,Standard Grid,16-Jul-21,Y,,57.0192,-136.0045,57,56.9808,-135.9938,63,57,-135.9992,58,57,-136,41,52,1028.00,434.00,8,8,100,8.03,532,57.021,-136,99,6.9314,90,8.11,32.248,,4.7814,,
292,2021,20210709,BDP,3026,104,2C,140,Ketchikan,Standard Grid,19-Jul-21,Y,,54.8335,-133.9813,104,54.8333,-134.0457,107,54.8335,-134.0135,105,54.833,-134.017,42,9,1314.00,79.00,8,8,99,7.95,519,54.8307,-133.983,194,5.9686,182,7.926,33.659,,2.4867,,
293,2021,20210710,BDP,3019,105,2C,140,Ketchikan,Standard Grid,19-Jul-21,Y,,54.668,-134.037,124,54.6645,-133.968,123,54.6662,-134.0025,123,54.667,-134,39,19,899.00,149.00,8,8,99,7.95,611,54.669,-134.04179,227,5.5215,215,7.869,33.849,,1.9156,,
294,2021,20210711,BDP,3201,106,2C,140,Ketchikan,Standard Grid,19-Jul-21,Y,,54.4997,-134.0113,204,54.5005,-133.946,130,54.5,-133.9787,137,54.5,-134,56,6,1378.00,52.00,8,8,99,7.95,726,54.5013,-133.94321,238,5.4095,228,7.853,33.894,,1.8087,,
295,2021,20210712,BDP,3006,107,2C,140,Ketchikan,Standard Grid,20-Jul-21,Y,,54.4882,-133.4485,159,54.529,-133.4505,186,54.5085,-133.4495,170,54.5,-133.45,20,3,993.00,22.00,8,8,99,7.95,507,54.4877,-133.439,293,5.4047,281,7.848,33.896,,1.7874,,
296,2021,20210713,BDP,3007,108,2C,140,Ketchikan,Standard Grid,20-Jul-21,Y,,54.4998,-133.7467,140,54.5008,-133.6812,141,54.5003,-133.714,139,54.5,-133.733,43,21,1445.00,175.00,8,8,99,7.95,586,54.4722,-133.6788,256,5.3864,244,7.855,33.896,,1.7719,,
297,2021,20210714,BDP,3018,109,2C,140,Ketchikan,Standard Grid,20-Jul-21,Y,,54.6688,-133.7345,131,54.66,-133.6675,147,54.6645,-133.701,134,54.667,-133.717,42,8,1745.00,55.00,8,8,99,7.95,691,54.661,-133.67171,262,5.6179,252,7.88,33.839,,2.0692,,
298,2021,20210715,BDP,3017,110,2C,141,Ketchikan,Standard Grid,21-Jul-21,Y,,54.663,-133.4347,166,54.702,-133.435,117,54.6825,-133.4348,149,54.667,-133.433,32,11,1460.00,66.00,8,8,99,7.95,439,,,,,,,,,,,
299,2021,20210716,BDP,3024,111,2C,141,Ketchikan,Standard Grid,21-Jul-21,Y,,54.8125,-133.4332,74,54.8517,-133.4333,71,54.8322,-133.4332,70,54.833,-133.433,5,44,65.00,293.00,8,8,98,7.87,554,54.8113,-133.433,137,6.4239,128,8.003,33.16,,3.1325,,
300,2021,20210717,BDP,3025,112,2C,140,Ketchikan,Standard Grid,21-Jul-21,Y,,54.8332,-133.7313,78,54.8333,-133.661,69,54.8333,-133.6962,74,54.833,-133.717,67,47,2178.00,364.00,8,8,99,7.95,650,54.8342,-133.662,126,6.4698,116,8.029,33.219,,3.35,,
301,2021,20210718,BDP,3030,113,2C,140,Ketchikan,Standard Grid,22-Jul-21,Y,,54.9843,-133.7167,57,55.0242,-133.7183,57,55.0043,-133.7175,57,55,-133.717,25,105,946.00,671.00,8,8,99,7.95,451,55.0258,-133.71381,106,6.3852,96,8.018,33.067,,3.3767,,
302,2021,20210719,BDP,3029,114,2C,141,Ketchikan,Standard Grid,22-Jul-21,Y,,54.9875,-133.435,60,55.0278,-133.4333,46,55.0077,-133.4342,49,55,-133.433,49,59,1237.00,416.00,8,8,99,7.95,569,55.0258,-133.43871,88,6.8594,77,8.068,32.845,,3.6661,,
303,2021,20210720,BDP,3034,115,2C,141,Ketchikan,Standard Grid,22-Jul-21,Y,,55.1425,-133.4333,82,55.181,-133.4335,36,55.1617,-133.4335,42,55.167,-133.433,26,8,732.00,66.00,8,8,99,7.95,685,55.1425,-133.43671,77,7.416,69,8.132,32.544,,4.0844,,
304,2021,20210721,BDP,3205,116,2C,144,Ketchikan,Standard Grid,23-Jul-21,Y,,55.0017,-132.9243,67,54.9998,-132.8555,101,55.0008,-132.8898,65,55,-132.86,50,5,1731.00,46.00,8,8,99,7.95,439,55.0023,-132.9278,124,6.1834,114,7.969,33.099,,2.7111,,
305,2021,20210722,BDP,3022,117,2C,144,Ketchikan,Standard Grid,23-Jul-21,Y,,54.8173,-132.5663,172,54.8567,-132.5687,177,54.837,-132.5675,176,54.833,-132.567,16,0,457.00,0.00,8,8,98,7.87,543,54.86,-132.5695,335,5.8613,325,7.919,33.514,,2.2918,,
306,2021,20210723,BDP,3207,118,2C,143,Ketchikan,Standard Grid,24-Jul-21,Y,,55,-131.349,37,54.9997,-131.4183,30,54.9998,-131.3837,30,55,-131.393,9,7,248.00,55.00,8,8,99,7.95,456,55.0015,-131.34669,64,7.5251,49,8.075,31.868,,3.4962,,
307,2021,20210724,BDP,3027,119,2C,143,Ketchikan,Standard Grid,24-Jul-21,Y,,55.0222,-131.1028,161,54.9848,-131.0995,124,55.0035,-131.1012,138,55,-131.1,20,6,680.00,54.00,8,8,99,7.95,565,55.0263,-131.10271,329,5.8874,323,7.901,33.516,,2.142,,
308,2021,20210725,BDP,3031,120,2C,143,Ketchikan,Standard Grid,24-Jul-21,Y,,55.1387,-131.1003,122,55.178,-131.1,12,55.1583,-131.1002,87,55.167,-131.1,20,2,739.00,12.00,8,8,99,7.95,674,,,,,,,,,,,
309,2021,20210726,DEV,4334,39,3A,281,Shelikof,Standard Grid,12-Jul-21,Y,,57.6718,-155.2247,162,57.6427,-155.1755,151,57.6573,-155.2002,156,57.667,-155.217,76,28,1357.00,257.00,8,8,100,8.03,416,,,,,,,,,,,
310,2021,20210727,DEV,4331,40,3A,281,Shelikof,Standard Grid,12-Jul-21,Y,,57.5178,-154.9523,125,57.4907,-154.8957,130,57.5043,-154.924,125,57.5,-154.917,66,48,1054.00,423.00,8,8,100,8.03,528,57.5223,-154.9628,232,5.4152,220,7.644,33.208,,2.6513,,
311,2021,20210728,DEV,4333,41,3A,281,Shelikof,Standard Grid,12-Jul-21,Y,,57.6658,-154.8882,125,57.6663,-154.9627,131,57.6662,-154.9253,128,57.667,-154.9,138,45,2352.00,424.00,8,8,100,8.03,685,57.6625,-154.896,234,7.2224,59,8.135,31.953,,6.212,,
312,2021,20210729,DEV,4337,42,3A,281,Shelikof,Standard Grid,13-Jul-21,Y,,57.842,-154.856,155,57.8235,-154.9363,167,57.8328,-154.8962,160,57.833,-154.883,54,45,888.00,418.00,8,8,100,8.03,473,57.836,-154.87131,283,6.4528,134,8.083,32.118,,5.9811,,
313,2021,20210730,DEV,4560,43,3A,281,Shelikof,Standard Grid,13-Jul-21,Y,,57.9702,-154.884,25,58.0107,-154.8825,10,57.9905,-154.8833,17,58,-154.883,59,96,1152.00,732.00,8,8,100,8.03,574,57.9695,-154.8835,51,9.585,39,8.253,30.79,,6.5905,,
314,2021,20210731,DEV,4561,44,3A,281,Shelikof,Standard Grid,13-Jul-21,Y,,57.9995,-154.6118,28,58.0005,-154.5475,31,58,-154.5797,21,58,-154.567,22,135,370.00,909.00,8,8,99,7.95,668,57.9992,-154.6252,53,8.8759,44,8.188,31.095,,6.4116,,
315,2021,20210732,DEV,4336,45,3A,281,Shelikof,Standard Grid,14-Jul-21,Y,,57.8473,-154.5668,127,57.8075,-154.5712,122,57.8275,-154.569,124,57.833,-154.567,79,42,1271.00,372.00,8,8,99,7.95,434,57.8365,-154.5802,230,5.4577,217,7.665,33.213,,2.6179,,
316,2021,20210733,DEV,4332,46,3A,281,Shelikof,Standard Grid,14-Jul-21,Y,,57.692,-154.584,117,57.6518,-154.5842,120,57.6718,-154.5842,118,57.667,-154.583,42,23,675.00,212.00,8,8,99,7.95,542,57.693,-154.5853,214,5.4373,201,7.652,33.113,,2.7883,,
317,2021,20210734,DEV,4556,47,3A,281,Shelikof,Standard Grid,14-Jul-21,Y,,57.6625,-154.3095,37,57.6783,-154.2458,26,57.6703,-154.2777,31,57.666,-154.272,24,101,368.00,611.00,8,8,100,8.03,637,,,,,,,,,,,
318,2021,20210735,DEV,4557,48,3A,281,Shelikof,Standard Grid,15-Jul-21,Y,,57.6477,-153.9328,108,57.6887,-153.9317,93,57.6682,-153.9322,104,57.666,-153.937,46,33,970.00,290.00,8,8,100,8.03,420,57.6503,-153.936,201,5.4782,189,7.984,32.028,,5.7688,,
319,2021,20210736,DEV,4558,49,3A,281,Shelikof,Standard Grid,15-Jul-21,Y,,57.8332,-153.9152,21,57.8363,-153.991,96,57.8348,-153.9532,68,57.833,-153.937,3,34,43.00,214.00,8,8,100,8.03,533,57.8338,-153.9187,35,8.2154,25,8.185,31.668,,6.5013,,
320,2021,20210737,DEV,4335,50,3A,281,Shelikof,Standard Grid,15-Jul-21,Y,,57.833,-154.2022,111,57.8323,-154.279,113,57.8327,-154.2407,111,57.833,-154.25,114,57,1964.00,509.00,8,8,100,8.03,760,57.8323,-154.1962,199,5.4335,193,7.658,33.182,,2.7772,,
321,2021,20210738,DEV,4340,51,3A,281,Shelikof,Standard Grid,16-Jul-21,Y,,58.0172,-154.2325,136,57.9767,-154.232,121,57.9968,-154.2322,126,58,-154.233,68,56,1143.00,504.00,8,8,100,8.03,486,58.0167,-154.23129,245,5.4691,233,7.625,33.223,,2.4066,,
322,2021,20210739,DEV,4339,52,3A,281,Shelikof,Standard Grid,16-Jul-21,Y,,58.0178,-153.9372,109,57.979,-153.9325,109,57.9985,-153.9348,109,58,-153.933,86,40,1506.00,345.00,8,8,99,7.95,611,58.0185,-153.94321,196,5.4466,185,7.637,33.148,,2.7553,,
323,2021,20210740,DEV,4338,53,3A,281,Shelikof,Standard Grid,16-Jul-21,Y,,57.9988,-153.6788,106,57.9995,-153.6042,85,57.9992,-153.6415,96,58,-153.617,50,60,727.00,455.00,8,8,100,8.03,730,,,,,,,,,,,
324,2021,20210741,DEV,4344,54,3A,271,Shelikof,Standard Grid,23-Jul-21,Y,,58.3333,-153.2988,96,58.3307,-153.3763,92,58.332,-153.3377,93,58.333,-153.333,59,31,1072.00,283.00,8,8,100,8.03,423,58.333,-153.3053,176,5.4622,165,7.481,33.049,,2.8192,,
325,2021,20210742,DEV,4342,55,3A,271,Shelikof,Standard Grid,23-Jul-21,Y,,58.1882,-153.5902,102,58.1608,-153.6455,105,58.1745,-153.6178,103,58.167,-153.633,77,23,1372.00,207.00,8,8,99,7.95,549,58.187,-153.586,192,5.4791,181,7.127,33.132,,2.5388,,
326,2021,20210743,DEV,4341,56,3A,271,Shelikof,Standard Grid,23-Jul-21,Y,,58.1663,-153.3465,105,58.1678,-153.2718,62,58.1672,-153.3092,52,58.167,-153.317,26,108,456.00,787.00,8,8,99,7.95,679,58.167,-153.34219,198,5.4136,184,7.399,32.911,,3.4745,,
327,2021,20210744,DEV,4563,57,3A,271,Shelikof,Standard Grid,24-Jul-21,Y,,58.3218,-153.017,18,58.3665,-153.0122,30,58.3442,-153.0147,22,58.333,-153.016,100,144,2039.00,1058.00,8,8,100,8.03,441,58.3407,-153.01379,33,7.8174,24,7.887,31.819,,6.1551,,
328,2021,20210745,DEV,4347,58,3A,271,Shelikof,Standard Grid,24-Jul-21,Y,,58.4755,-153.0357,93,58.5137,-153.0297,87,58.4947,-153.0327,90,58.5,-153.033,68,50,1101.00,407.00,8,8,99,7.95,645,58.5102,-153.03349,166,6.2143,155,7.509,32.346,,5.271,,
329,2021,20210746,DEV,4564,59,3A,271,Shelikof,Standard Grid,24-Jul-21,Y,,58.4997,-152.7552,21,58.5002,-152.6795,70,58.4998,-152.7173,39,58.5,-152.715,38,28,796.00,233.00,8,8,100,8.03,691,,,,,,,,,,,
330,2021,20210747,DEV,4350,60,3A,271,Shelikof,Standard Grid,25-Jul-21,Y,,58.6508,-152.7335,109,58.6913,-152.7352,103,58.6712,-152.7343,106,58.667,-152.733,15,12,258.00,89.00,8,8,98,7.87,418,58.6525,-152.7318,199,8.3157,33,7.93,31.947,,6.2495,,
331,2021,20210748,DEV,4354,61,3A,271,Shelikof,Standard Grid,25-Jul-21,Y,,58.8335,-152.7825,95,58.8322,-152.7068,106,58.8328,-152.7447,102,58.833,-152.75,23,10,413.00,74.00,8,8,98,7.87,529,58.8348,-152.72549,190,5.5732,187,7.523,32.842,,3.439,,
332,2021,20210749,DEV,4353,62,3A,261,Shelikof,Standard Grid,25-Jul-21,Y,,58.8403,-152.4618,107,58.8118,-152.394,70,58.826,-152.428,89,58.833,-152.433,67,8,1131.00,73.00,8,8,99,7.72,801,58.8153,-152.3972,130,6.9256,66,7.877,32.141,,5.6448,,
333,2021,20210750,DEV,4357,63,3A,261,Shelikof,Standard Grid,26-Jul-21,Y,,58.9953,-152.1518,66,59.0035,-152.0688,89,58.9995,-152.1103,78,59,-152.117,31,105,662.00,780.00,8,8,100,8.03,430,,,,,,,,,,,
334,2021,20210751,DEV,4356,64,3A,260,Shelikof,Standard Grid,26-Jul-21,Y,,59.0007,-151.863,90,58.9987,-151.78,68,58.9997,-151.8215,79,59,-151.8,103,80,2006.00,595.00,8,8,99,7.95,628,59.0015,-151.78751,130,7.9286,86,8.04,31.729,,5.9231,,
335,2021,20210752,DEV,4361,65,3A,261,Shelikof,Standard Grid,26-Jul-21,Y,,59.1842,-152.1337,72,59.1413,-152.1345,81,59.1628,-152.134,76,59.167,-152.133,44,130,948.00,964.00,8,8,99,7.95,716,59.1772,-152.136,137,7.9608,128,8.007,31.742,,5.8962,,
336,2021,20210753,DEV,4366,66,3A,261,Shelikof,Standard Grid,27-Jul-21,Y,,59.3485,-152.157,35,59.3032,-152.1747,42,59.3258,-152.1658,35,59.333,-152.15,7,78,131.00,505.00,8,8,98,7.87,406,,,,,,,,,,,
337,2021,20210754,DEV,4367,67,3A,261,Shelikof,Standard Grid,27-Jul-21,Y,,59.337,-152.461,39,59.294,-152.4663,43,59.3155,-152.4637,40,59.333,-152.467,19,45,354.00,337.00,8,8,98,7.87,725,59.293,-152.4623,82,9.2807,72,8.118,31.335,,6.0802,,
338,2021,20210755,DEV,4362,68,3A,261,Shelikof,Standard Grid,27-Jul-21,Y,,59.1918,-152.4503,41,59.1488,-152.448,68,59.1703,-152.4492,52,59.167,-152.45,6,99,86.00,578.00,8,8,100,8.03,483,59.1555,-152.45,117,8.0697,107,8.044,31.904,,5.8781,,
339,2021,20210800,SEY,4057,1,3A,200,Yakutat,Standard Grid,29-Jun-21,Y,,59.1663,-139.7215,72,59.1673,-139.6475,78,59.1668,-139.6845,73,59.167,-139.683,8,40,170.00,295.00,8,8,100,8.03,533,59.1655,-139.64371,139,5.7381,129,7.823,32.648,,5.2595,,
340,2021,20210801,SEY,4064,2,3A,200,Yakutat,Standard Grid,29-Jun-21,Y,,59.3337,-139.6323,87,59.3332,-139.7058,96,59.3335,-139.6692,89,59.333,-139.667,3,3,88.00,21.00,8,8,102,8.19,684,59.3347,-139.6265,152,6.0081,148,7.705,33.216,,3.4488,,
341,2021,20210802,SEY,4065,3,3A,200,Yakutat,Standard Grid,29-Jun-21,Y,,59.3327,-140.0382,90,59.3333,-139.9608,93,59.333,-139.9995,90,59.333,-140,4,2,114.00,18.00,8,8,98,7.87,783,59.3343,-139.95779,172,6.0207,163,7.71,33.267,,3.5065,,
342,2021,20210803,SEY,4054,4,3A,200,Yakutat,Standard Grid,30-Jun-21,Y,,59.0003,-140.3717,90,59,-140.2973,88,59.0002,-140.3345,89,59,-140.333,31,65,984.00,511.00,8,8,97,7.79,488,59.0032,-140.373,163,6.1239,152,7.746,33.223,,3.5363,,
343,2021,20210804,SEY,4053,5,3A,200,Yakutat,Standard Grid,30-Jun-21,Y,,58.9998,-140.0538,79,58.9993,-139.9775,76,58.9995,-140.0157,77,59,-140.017,34,65,1100.00,486.00,8,8,99,7.95,650,59.0007,-139.97729,137,5.6163,129,7.828,32.649,,5.2879,,
344,2021,20210805,SEY,4058,6,3A,200,Yakutat,Standard Grid,30-Jun-21,Y,,59.1667,-139.9668,66,59.1665,-140.041,69,59.1665,-140.0038,67,59.167,-140,31,51,864.00,363.00,8,8,99,7.95,805,59.1642,-139.961,121,5.8102,112,7.825,32.523,,5.163,,
345,2021,20210806,SEY,4055,7,3A,200,Yakutat,Standard Grid,1-Jul-21,Y,,58.9992,-140.686,104,59.0005,-140.61,100,58.9998,-140.648,101,59,-140.65,28,71,617.00,542.00,8,8,99,7.95,477,,,,,,,,,,,
346,2021,20210807,SEY,4060,8,3A,200,Yakutat,Standard Grid,1-Jul-21,Y,,59.1663,-140.7003,88,59.1665,-140.6258,89,59.1663,-140.663,86,59.167,-140.65,21,110,657.00,780.00,8,8,98,7.87,619,,,,,,,,,,,
347,2021,20210808,SEY,4059,9,3A,200,Yakutat,Standard Grid,1-Jul-21,Y,,59.1668,-140.3688,76,59.1663,-140.29,73,59.1665,-140.3293,74,59.167,-140.333,2,17,54.00,107.00,8,8,99,7.95,791,59.1648,-140.29269,130,5.608,123,7.818,32.703,,5.1404,,
348,2021,20210809,SEY,4074,10,3A,200,Yakutat,Standard Grid,2-Jul-21,Y,,59.4825,-140.6502,160,59.5237,-140.6497,154,59.503,-140.6498,157,59.5,-140.65,8,1,154.00,9.00,8,8,98,7.87,487,59.4835,-140.6447,285,5.1754,277,7.547,33.874,,1.6578,,
349,2021,20210810,SEY,4512,11,3A,200,Yakutat,Standard Grid,2-Jul-21,Y,,59.6662,-140.6132,26,59.6675,-140.6883,31,59.6668,-140.6508,28,59.667,-140.65,0,1,0.00,9.00,8,8,99,7.95,593,59.6627,-140.6122,49,6.6926,48,8.016,32.007,,6.0234,,
350,2021,20210811,SEY,4080,12,3A,210,Yakutat,Standard Grid,2-Jul-21,Y,,59.6668,-140.9402,31,59.6677,-141.0152,31,59.6673,-140.9777,31,59.667,-140.983,10,15,214.00,122.00,8,8,99,7.95,720,,,,,,,,,,,
351,2021,20210812,SEY,4067,13,3A,200,Yakutat,Standard Grid,3-Jul-21,Y,,59.3342,-140.6872,83,59.3338,-140.6122,79,59.334,-140.6497,81,59.333,-140.65,11,43,300.00,310.00,8,8,99,7.95,485,59.3388,-140.68719,150,5.8423,143,7.76,32.961,,4.1898,,
352,2021,20210813,SEY,4066,14,3A,200,Yakutat,Standard Grid,3-Jul-21,Y,,59.3337,-140.3685,73,59.3335,-140.2927,75,59.3337,-140.3307,74,59.333,-140.333,28,44,895.00,285.00,8,8,99,7.95,634,59.3333,-140.291,135,5.5623,128,,32.767,,5.056,,
353,2021,20210814,SEY,4073,15,3A,200,Yakutat,Standard Grid,3-Jul-21,Y,,59.5002,-140.2815,126,59.4997,-140.3548,133,59.4998,-140.3182,129,59.5,-140.317,9,0,195.00,0.00,8,8,97,7.79,781,59.5025,-140.2747,227,6.0444,213,7.602,33.686,,2.3337,,
354,2021,20210815,SEY,4079,16,3A,200,Yakutat,Standard Grid,4-Jul-21,Y,,59.6668,-139.9505,76,59.6672,-140.0305,72,59.667,-139.9905,78,59.667,-139.983,62,20,1881.00,177.00,8,8,98,7.87,506,59.6668,-139.953,144,6.108,140,7.937,31.803,,6.0579,,
355,2021,20210816,SEY,4072,17,3A,200,Yakutat,Standard Grid,4-Jul-21,Y,,59.4998,-139.9655,54,59.5002,-140.0437,77,59.5,-140.0047,65,59.5,-140,4,11,61.00,67.00,8,8,100,8.03,623,59.4985,-139.96201,97,5.8668,89,7.855,32.382,,5.4705,,
356,2021,20210817,SEY,4051,18,3A,200,Yakutat,Standard Grid,7-Jul-21,Y,,58.853,-140.3347,103,58.8152,-140.3332,105,58.8342,-140.3338,104,58.833,-140.333,51,38,1713.00,294.00,8,8,99,7.95,478,58.857,-140.3362,188,5.5736,176,7.577,33.789,,1.9949,,
357,2021,20210818,SEY,4504,19,3A,200,Yakutat,Standard Grid,7-Jul-21,Y,,58.6672,-140.2997,128,58.6665,-140.3767,160,58.6668,-140.3382,137,58.667,-140.333,120,24,2397.00,199.00,8,8,99,7.95,646,58.6707,-140.3008,221,5.7449,210,7.602,33.869,,2.1544,,
358,2021,20210819,SEY,4503,20,3A,200,Yakutat,Standard Grid,7-Jul-21,Y,,58.6818,-140.6277,134,58.6873,-140.7025,227,58.6845,-140.665,178,58.667,-140.667,104,5,2472.00,43.00,8,8,97,7.79,851,58.6872,-140.6237,245,5.54,232,7.579,33.888,,2.0019,,
359,2021,20210820,SEY,4052,21,3A,200,Yakutat,Standard Grid,8-Jul-21,Y,,58.8332,-140.6318,108,58.8335,-140.7122,109,58.8333,-140.672,109,58.833,-140.667,57,57,1598.00,402.00,8,8,99,7.95,476,58.8377,-140.711,198,5.4985,189,7.585,33.824,,2.1779,,
360,2021,20210821,SEY,4505,22,3A,200,Yakutat,Standard Grid,8-Jul-21,Y,,58.8158,-140.9513,219,58.8557,-140.9517,138,58.8358,-140.9515,181,58.834,-140.983,34,3,791.00,28.00,8,8,98,7.87,652,58.8583,-140.95621,274,5.2013,260,7.547,33.893,,1.7355,,
