"","parameter","mean","sd","2.5%","50%","97.5%","overlap0","f","Rhat","n.eff"
"1241","KnC[3,29]",89.513,9.045,73.098,88.944,108.542,FALSE,1,1.001,2626
"1242","KnC[4,29]",70.668,7.222,57.933,70.303,86.233,FALSE,1,1,3000
"1243","KnC[1,30]",99.403,9.826,81.755,98.838,120.436,FALSE,1,1.002,764
"1244","KnC[2,30]",17.743,1.764,14.579,17.686,21.448,FALSE,1,1,3000
"1245","KnC[3,30]",69.355,6.872,56.965,69.115,84.057,FALSE,1,1,3000
"1246","KnC[4,30]",67.853,6.913,55.421,67.41,82.367,FALSE,1,1,3000
"1247","KnC[1,31]",60.927,6.075,49.636,60.604,73.439,FALSE,1,1.001,1300
"1248","KnC[2,31]",20.953,2.076,17.236,20.829,25.32,FALSE,1,1,3000
"1249","KnC[3,31]",65.027,6.529,53.16,64.677,78.326,FALSE,1,1,3000
"1250","KnC[4,31]",69.076,6.945,56.51,68.64,83.745,FALSE,1,1,3000
"1251","KnC[1,32]",47.58,4.842,38.726,47.345,57.738,FALSE,1,1.001,1163
"1252","KnC[2,32]",11.669,1.155,9.622,11.6,14.097,FALSE,1,1,3000
"1253","KnC[3,32]",51.107,5.138,41.492,50.936,61.751,FALSE,1,1.001,3000
"1254","KnC[4,32]",40.347,4.033,33.07,40.1,48.704,FALSE,1,1,3000
"1255","KnC[1,33]",74.014,7.476,60.313,73.647,90.01,FALSE,1,1.001,3000
"1256","KnC[2,33]",13.211,1.329,10.835,13.138,15.947,FALSE,1,1.001,3000
"1257","KnC[3,33]",75.962,7.443,62.511,75.419,91.369,FALSE,1,1.001,2781
"1258","KnC[4,33]",55.307,5.525,45.078,55.243,66.554,FALSE,1,1,3000
"1259","KnC[1,34]",74.366,7.406,60.998,73.953,90.166,FALSE,1,1,3000
"1260","KnC[2,34]",11.839,1.165,9.745,11.749,14.301,FALSE,1,1.001,3000
"1261","KnC[3,34]",83.163,8.374,67.774,82.886,101.071,FALSE,1,1,3000
"1262","KnC[4,34]",77.15,7.819,62.963,76.715,93.41,FALSE,1,1.001,1498
"1263","KnC[1,35]",57.581,5.855,46.864,57.262,69.753,FALSE,1,1,3000
"1264","KnC[2,35]",14.219,1.399,11.671,14.164,17.15,FALSE,1,1,3000
"1265","KnC[3,35]",43.308,4.248,35.553,43.136,52.061,FALSE,1,1,3000
"1266","KnC[4,35]",17.801,1.782,14.577,17.697,21.439,FALSE,1,1,3000
"1267","KnC[1,36]",56.668,5.744,46.121,56.296,69.067,FALSE,1,1,3000
"1268","KnC[2,36]",17.317,1.787,14.067,17.211,21.151,FALSE,1,1,3000
"1269","KnC[3,36]",49.827,4.884,40.94,49.645,59.841,FALSE,1,1.001,1364
"1270","KnC[4,36]",20.049,2.008,16.364,19.973,24.125,FALSE,1,1,3000
"1271","KnC[1,37]",61.652,6.084,51.224,61.207,74.061,FALSE,1,1,2628
"1272","KnC[2,37]",15.807,1.589,12.942,15.719,19.215,FALSE,1,1,3000
"1273","KnC[3,37]",54.799,5.502,45.035,54.549,66.18,FALSE,1,1.001,1270
"1274","KnC[4,37]",21.306,2.102,17.539,21.239,25.718,FALSE,1,1.001,1541
"1275","KnC[1,38]",64.994,6.52,53.1,64.69,78.699,FALSE,1,1.001,3000
"1276","KnC[2,38]",16.914,1.707,13.876,16.77,20.53,FALSE,1,1,3000
"1277","KnC[3,38]",64.958,6.435,53.346,64.696,78.886,FALSE,1,1.001,3000
"1278","KnC[4,38]",24.285,2.419,19.841,24.197,29.268,FALSE,1,1,3000
"1279","KnC[1,39]",30.819,3.069,25.35,30.697,37.355,FALSE,1,1.001,3000
"1280","KnC[2,39]",17.773,1.807,14.537,17.657,21.502,FALSE,1,1,3000
"1281","KnC[3,39]",98.276,9.958,80.28,97.913,119.294,FALSE,1,1,3000
"1282","KnC[4,39]",28.432,2.862,23.24,28.315,34.499,FALSE,1,1,3000
"1283","KnC[1,40]",32.034,3.207,26.331,31.846,38.67,FALSE,1,1.002,1106
"1284","KnC[2,40]",18.855,1.862,15.539,18.77,22.948,FALSE,1,1,3000
"1285","KnC[3,40]",57.275,5.793,46.558,56.975,69.325,FALSE,1,1,3000
"1286","KnC[4,40]",79.212,8.004,64.703,78.683,95.963,FALSE,1,1.001,1971
"1287","KnC[1,41]",31.051,3.083,25.526,30.898,37.658,FALSE,1,1.003,1029
"1288","KnC[2,41]",17.913,1.765,14.752,17.828,21.659,FALSE,1,1.004,497
"1289","KnC[3,41]",37.662,3.725,30.886,37.448,45.639,FALSE,1,1,3000
"1290","KnC[4,41]",19.269,1.938,15.727,19.143,23.428,FALSE,1,1.001,1692
"1291","KnC[1,42]",45.017,4.506,36.974,44.851,54.583,FALSE,1,1,3000
"1292","KnC[2,42]",19.865,1.983,16.268,19.743,23.95,FALSE,1,1,3000
"1293","KnC[3,42]",31.416,3.178,25.53,31.289,38.158,FALSE,1,1,3000
"1294","KnC[4,42]",11.069,1.101,9.103,11.012,13.429,FALSE,1,1,3000
"1295","KnC[1,43]",37.944,3.816,31.354,37.731,46.008,FALSE,1,1,3000
"1296","KnC[2,43]",12.18,1.242,9.94,12.144,14.768,FALSE,1,1.001,2109
"1297","KnC[3,43]",30.833,3.118,25.239,30.7,37.469,FALSE,1,1,3000
"1298","KnC[4,43]",15.059,1.503,12.427,14.963,18.261,FALSE,1,1.001,2291
"1299","By[1,1]",18.545,11.744,4.807,15.705,49.86,FALSE,1,1.001,3000
"1300","By[2,1]",7.799,5.665,1.656,6.335,23.267,FALSE,1,1.001,2430
"1301","By[3,1]",11.079,5.033,4.114,10.037,23.014,FALSE,1,1,3000
"1302","By[4,1]",3.368,2.058,0.957,2.856,8.773,FALSE,1,1,3000
"1303","By[1,2]",18.451,11.705,4.942,15.529,47.579,FALSE,1,1.004,898
"1304","By[2,2]",8.263,5.903,1.824,6.708,23.935,FALSE,1,1.004,2700
"1305","By[3,2]",12.088,5.425,4.828,11.106,24.909,FALSE,1,1.001,3000
"1306","By[4,2]",3.321,2.086,0.962,2.775,8.948,FALSE,1,1.002,3000
"1307","By[1,3]",13.472,8.333,3.518,11.444,35.023,FALSE,1,1,3000
"1308","By[2,3]",8.037,5.966,1.687,6.412,23.468,FALSE,1,1.002,3000
"1309","By[3,3]",13.573,6.155,5.437,12.37,28.615,FALSE,1,1.001,3000
"1310","By[4,3]",4.006,2.408,1.161,3.404,10.173,FALSE,1,1.001,3000
"1311","By[1,4]",15.557,9.45,4.29,13.462,38.59,FALSE,1,1.002,1788
"1312","By[2,4]",5.374,4.087,1.171,4.282,16.848,FALSE,1,1.001,1489
"1313","By[3,4]",28.897,13.062,11.001,26.479,61.199,FALSE,1,1.001,3000
"1314","By[4,4]",7.916,4.889,2.238,6.74,19.787,FALSE,1,1.005,1131
"1315","By[1,5]",16.721,10.78,4.476,13.937,44.136,FALSE,1,1.001,2361
"1316","By[2,5]",12.315,8.663,2.761,10.033,35.965,FALSE,1,1.002,3000
"1317","By[3,5]",32.129,14.764,12.663,29.072,70.408,FALSE,1,1,3000
"1318","By[4,5]",11.15,6.74,3.214,9.587,28.622,FALSE,1,1.003,1707
"1319","By[1,6]",14.29,8.999,4.072,12.278,37.331,FALSE,1,1.003,3000
"1320","By[2,6]",11.929,8.659,2.597,9.619,35.62,FALSE,1,1.011,968
"1321","By[3,6]",56.504,25.267,21.933,51.855,118.667,FALSE,1,1.003,1035
"1322","By[4,6]",12.194,7.373,3.567,10.458,30.402,FALSE,1,1,3000
"1323","By[1,7]",26.299,16.864,6.889,22.125,70.634,FALSE,1,1.001,3000
"1324","By[2,7]",24.149,17.294,5.377,19.883,71.665,FALSE,1,1,3000
"1325","By[3,7]",55.586,25.272,21.968,50.615,116.817,FALSE,1,1,3000
"1326","By[4,7]",20.161,11.913,5.895,17.374,51.273,FALSE,1,1.004,998
"1327","By[1,8]",12.315,8.197,3.173,10.037,34.365,FALSE,1,1.002,3000
"1328","By[2,8]",18.666,14.125,3.836,14.515,59.072,FALSE,1,1.001,3000
"1329","By[3,8]",66.061,29.483,25.23,60.773,137.902,FALSE,1,1.002,3000
"1330","By[4,8]",22.648,13.407,6.873,19.384,57.234,FALSE,1,1.002,1609
"1331","By[1,9]",24.713,15.571,6.432,20.793,65.484,FALSE,1,1.004,3000
"1332","By[2,9]",25.395,19.602,5.573,20.448,73.959,FALSE,1,1.004,2840
"1333","By[3,9]",80.972,36.183,31.609,74.068,168.067,FALSE,1,1,2394
"1334","By[4,9]",23.111,14.135,6.754,19.776,59.917,FALSE,1,1.001,3000
"1335","By[1,10]",26.539,16.647,7.046,22.324,68.924,FALSE,1,1,3000
"1336","By[2,10]",22.985,17.144,5.054,18.168,68.126,FALSE,1,1.001,3000
"1337","By[3,10]",73.307,32.524,29.282,66.925,152.38,FALSE,1,1,3000
"1338","By[4,10]",28.623,17.2,8.542,24.46,74.33,FALSE,1,1.001,3000
"1339","By[1,11]",30.554,19.616,8.357,25.629,81.551,FALSE,1,1.001,3000
"1340","By[2,11]",25.28,18.506,5.667,20.012,74.68,FALSE,1,1.001,2437
"1341","By[3,11]",84.381,37.436,31.883,77.304,176.736,FALSE,1,1,3000
"1342","By[4,11]",38.354,22.642,11.07,32.679,98.029,FALSE,1,1.001,2500
"1343","By[1,12]",30.57,18.808,8.561,25.856,78.778,FALSE,1,1.005,1476
"1344","By[2,12]",23.448,17.889,5.217,18.608,70.465,FALSE,1,1.003,1461
"1345","By[3,12]",53.368,23.518,21.94,49.002,112.646,FALSE,1,1.001,3000
"1346","By[4,12]",30.541,18.193,8.818,26.385,78.385,FALSE,1,1.003,3000
"1347","By[1,13]",34.116,22.272,9.272,28.553,91.589,FALSE,1,1.007,1719
"1348","By[2,13]",22.339,16.318,4.959,18.003,63,FALSE,1,1,3000
"1349","By[3,13]",63.956,29.177,24.653,58.737,132.698,FALSE,1,1,3000
"1350","By[4,13]",34.593,20.92,9.955,29.572,88.637,FALSE,1,1.003,2017
"1351","By[1,14]",30.75,19.134,8.321,25.974,78.68,FALSE,1,1.001,2204
"1352","By[2,14]",23.86,17.219,5.36,18.84,71.013,FALSE,1,1.002,1978
"1353","By[3,14]",79.73,35.886,31.451,72.248,168.352,FALSE,1,1.002,1368
"1354","By[4,14]",63.17,38.869,18.138,52.803,163.722,FALSE,1,1.004,3000
"1355","By[1,15]",33.767,21.14,9.345,28.534,90.946,FALSE,1,1.008,599
"1356","By[2,15]",29.051,20.481,6.633,23.468,82.495,FALSE,1,1.001,3000
"1357","By[3,15]",94.163,43.389,35.866,85.717,197.964,FALSE,1,1.001,3000
"1358","By[4,15]",49.499,29.782,14.333,43.181,125.042,FALSE,1,1.006,1624
"1359","By[1,16]",19.554,11.832,5.429,16.825,49.765,FALSE,1,1.001,3000
"1360","By[2,16]",30.61,22.997,6.933,24.739,87.984,FALSE,1,1.001,3000
"1361","By[3,16]",63.453,28.199,23.902,57.723,134.266,FALSE,1,1.003,1382
"1362","By[4,16]",15.802,9.042,4.719,13.539,38.639,FALSE,1,1,3000
"1363","By[1,17]",29.292,18.902,7.425,24.343,78.623,FALSE,1,1,3000
"1364","By[2,17]",50.876,35.836,11.539,41.083,141.247,FALSE,1,1.003,2746
"1365","By[3,17]",84.693,38.956,31.665,76.816,184.074,FALSE,1,1,3000
"1366","By[4,17]",27.264,16.074,7.572,23.526,68.367,FALSE,1,1.002,1743
"1367","By[1,18]",50.792,31.808,13.008,43.05,130.257,FALSE,1,1.002,3000
"1368","By[2,18]",27.591,20.09,5.81,22.527,82.406,FALSE,1,1,3000
"1369","By[3,18]",68.014,31.318,26.478,61.28,146.044,FALSE,1,1,3000
"1370","By[4,18]",21.919,13.315,6.111,18.781,56.95,FALSE,1,1.001,2435
"1371","By[1,19]",92.219,27.983,48.051,88.206,159.245,FALSE,1,1.001,2735
"1372","By[2,19]",42.489,14.922,21.002,40.001,78.344,FALSE,1,1.001,3000
"1373","By[3,19]",208.813,77.288,96.714,197.761,393.54,FALSE,1,1.001,1725
"1374","By[4,19]",38.319,10.287,21.961,37.171,62.265,FALSE,1,1.001,3000
"1375","By[1,20]",28.404,11.569,12.231,26.377,55.782,FALSE,1,1.001,3000
"1376","By[2,20]",11.033,4.584,4.622,10.218,22.009,FALSE,1,1.002,1704
"1377","By[3,20]",85.61,40.05,33.157,77.42,185.122,FALSE,1,1.008,563
"1378","By[4,20]",24.667,7.767,13.084,23.45,43.095,FALSE,1,1,3000
"1379","By[1,21]",24.654,7.814,13.199,23.441,43.336,FALSE,1,1,3000
"1380","By[2,21]",6.318,3.054,2.358,5.696,13.961,FALSE,1,1,3000
"1381","By[3,21]",23.592,6.582,13.462,22.724,38.621,FALSE,1,1,3000
"1382","By[4,21]",41.313,17.938,17.238,37.806,85.062,FALSE,1,1.001,3000
"1383","By[1,22]",23.384,9.555,9.536,21.854,46.141,FALSE,1,1.001,1907
"1384","By[2,22]",10.746,6.608,3.117,9.068,28.588,FALSE,1,1.006,852
"1385","By[3,22]",42.044,10.342,25.628,40.789,66.548,FALSE,1,1,3000
"1386","By[4,22]",24.454,8.656,11.84,23.227,44.491,FALSE,1,1.002,1291
"1387","By[1,23]",5.419,2.259,2.252,5.013,10.897,FALSE,1,1,3000
"1388","By[2,23]",11.11,5.416,4.037,9.994,24.202,FALSE,1,1.001,1761
"1389","By[3,23]",31.55,10.263,15.945,30.041,55.191,FALSE,1,1,3000
"1390","By[4,23]",22.408,5.877,13.177,21.682,35.564,FALSE,1,1.001,3000
"1391","By[1,24]",17.5,6.282,8.421,16.491,32.843,FALSE,1,1,3000
"1392","By[2,24]",22.985,10.708,8.905,20.693,49.149,FALSE,1,1.002,2279
"1393","By[3,24]",31.157,10.093,15.746,29.67,54.976,FALSE,1,1,3000
"1394","By[4,24]",21.62,6.397,11.626,20.813,36.561,FALSE,1,1,3000
"1395","By[1,25]",32.35,11.592,14.878,30.749,59.095,FALSE,1,1,3000
"1396","By[2,25]",20.176,15.836,4.559,16.123,62.266,FALSE,1,1.001,2197
"1397","By[3,25]",102.06,45.865,39.434,92.183,215.667,FALSE,1,1,3000
"1398","By[4,25]",39.51,16.193,17.115,36.617,79.603,FALSE,1,1,3000
"1399","By[1,26]",36.682,14.257,16.612,34.157,71.678,FALSE,1,1,3000
"1400","By[2,26]",28.743,13.122,11.58,26.094,61.982,FALSE,1,1,3000
"1401","By[3,26]",69.989,17.646,40.878,68.283,109.872,FALSE,1,1,3000
"1402","By[4,26]",38.606,9.532,22.976,37.502,60.549,FALSE,1,1.001,1378
"1403","By[1,27]",15.623,5.595,7.578,14.647,29.234,FALSE,1,1.001,3000
"1404","By[2,27]",62.174,37.812,17.303,53.767,157.586,FALSE,1,1.003,1320
"1405","By[3,27]",91.983,21.847,57.053,90.006,142.474,FALSE,1,1,3000
"1406","By[4,27]",34.591,10.644,18.404,33.054,59.439,FALSE,1,1,3000
"1407","By[1,28]",46.718,29.768,12.796,39.703,123.832,FALSE,1,1,3000
"1408","By[2,28]",31.223,19.536,8.511,26.535,83.348,FALSE,1,1.001,3000
"1409","By[3,28]",140.383,51.137,64.339,131.791,260.5,FALSE,1,1.001,3000
"1410","By[4,28]",42.314,15.304,20.131,39.424,80.073,FALSE,1,1,3000
"1411","By[1,29]",69.057,28.415,29.537,63.549,136.237,FALSE,1,1.004,3000
"1412","By[2,29]",18.452,11.323,4.897,15.958,46.98,FALSE,1,1,3000
"1413","By[3,29]",72.698,24.422,36.26,68.908,130.47,FALSE,1,1,3000
"1414","By[4,29]",16.466,3.673,10.497,16.046,24.568,FALSE,1,1.001,1656
"1415","By[1,30]",99.659,45.139,37.854,90.986,209.994,FALSE,1,1.001,3000
"1416","By[2,30]",11.644,4.954,4.825,10.733,24.565,FALSE,1,1.001,2815
"1417","By[3,30]",53.142,15.453,29.893,50.649,90.047,FALSE,1,1,3000
"1418","By[4,30]",26.784,8.471,14.031,25.572,46.554,FALSE,1,1,3000
"1419","By[1,31]",53.825,22.221,22.152,49.816,107.317,FALSE,1,1,3000
"1420","By[2,31]",8.452,3.849,3.367,7.642,17.612,FALSE,1,1.002,1889
"1421","By[3,31]",65.392,20.208,33.98,62.111,113.628,FALSE,1,1.001,1740
"1422","By[4,31]",35.863,9.324,20.824,34.792,57.465,FALSE,1,1.004,633
"1423","By[1,32]",20.897,8.32,9.31,19.547,41.486,FALSE,1,1.002,1572
"1424","By[2,32]",4.696,2.138,1.905,4.264,9.861,FALSE,1,1.002,3000
"1425","By[3,32]",18.128,7.777,7.381,16.631,36.828,FALSE,1,1,3000
"1426","By[4,32]",5.868,1.64,3.237,5.699,9.604,FALSE,1,1,3000
"1427","By[1,33]",15.316,7.136,5.741,13.886,32.877,FALSE,1,1.002,3000
"1428","By[2,33]",2.413,1.394,0.74,2.086,6.033,FALSE,1,1.001,3000
"1429","By[3,33]",14.417,4.381,7.65,13.846,24.522,FALSE,1,1,3000
"1430","By[4,33]",3.339,1.16,1.666,3.135,6.119,FALSE,1,1.003,3000
"1431","By[1,34]",22.874,10.295,8.735,21.018,48.09,FALSE,1,1,3000
"1432","By[2,34]",15.002,8.05,5.056,13.227,36.028,FALSE,1,1,3000
"1433","By[3,34]",13.511,3.579,7.879,13.074,21.873,FALSE,1,1,3000
"1434","By[4,34]",4.652,1.264,2.683,4.474,7.681,FALSE,1,1,3000
"1435","By[1,35]",13.016,5.22,5.576,12.156,25.637,FALSE,1,1,3000
"1436","By[2,35]",4.917,2.345,1.854,4.476,10.896,FALSE,1,1.003,3000
"1437","By[3,35]",23.286,7.79,11.614,22.083,41.231,FALSE,1,1,3000
"1438","By[4,35]",10.028,2.153,6.45,9.781,14.901,FALSE,1,1,3000
"1439","By[1,36]",22.829,8.281,10.736,21.364,43.087,FALSE,1,1.007,2078
"1440","By[2,36]",4.091,1.369,1.993,3.924,7.263,FALSE,1,1.005,3000
"1441","By[3,36]",12.828,3.63,7.182,12.336,21.699,FALSE,1,1.001,1946
"1442","By[4,36]",7.507,1.717,4.666,7.335,11.377,FALSE,1,1,3000
"1443","By[1,37]",20.057,8.176,8.522,18.61,39.781,FALSE,1,1,3000
"1444","By[2,37]",11.326,7.797,2.692,9.392,32.255,FALSE,1,1.007,1693
"1445","By[3,37]",19.753,6.56,10.035,18.727,35.476,FALSE,1,1,3000
"1446","By[4,37]",12.72,7.61,3.69,10.948,32.959,FALSE,1,1.008,1074
"1447","By[1,38]",69.79,22.95,35.058,65.963,125.711,FALSE,1,1.001,2094
"1448","By[2,38]",1.698,1.055,0.476,1.429,4.477,FALSE,1,1.002,1584
"1449","By[3,38]",11.431,3.913,5.629,10.863,20.317,FALSE,1,1.001,3000
"1450","By[4,38]",5.328,1.441,3.118,5.162,8.562,FALSE,1,1,3000
"1451","By[1,39]",79.495,46.673,24.47,69.042,194.998,FALSE,1,1.007,1142
"1452","By[2,39]",8.355,4.356,2.703,7.515,19.076,FALSE,1,1,3000
"1453","By[3,39]",23.013,4.385,15.463,22.74,32.732,FALSE,1,1.001,3000
"1454","By[4,39]",8.971,3.767,3.671,8.227,18.543,FALSE,1,1.001,2286
"1455","By[1,40]",35.151,16.159,13.503,31.85,74.043,FALSE,1,1.003,3000
"1456","By[2,40]",12.13,4.849,5.387,11.293,23.615,FALSE,1,1.001,3000
"1457","By[3,40]",20.926,6.108,11.503,20.069,35.472,FALSE,1,1.003,861
"1458","By[4,40]",6.852,1.794,4.093,6.611,11.081,FALSE,1,1.001,3000
"1459","By[1,41]",19.017,8.211,7.947,17.418,39.406,FALSE,1,1.001,3000
"1460","By[2,41]",3.14,0.96,1.692,2.99,5.425,FALSE,1,1.001,2611
"1461","By[3,41]",28.176,12.418,11.308,25.816,59.52,FALSE,1,1.003,1556
"1462","By[4,41]",7.584,2.098,4.308,7.333,12.396,FALSE,1,1,3000
"1463","By[1,42]",68.436,32.861,25.899,61.928,151.545,FALSE,1,1,3000
"1464","By[2,42]",10.683,5.849,3.492,9.409,24.977,FALSE,1,1.001,3000
"1465","By[3,42]",22.155,6.121,12.398,21.394,36.508,FALSE,1,1.002,1029
"1466","By[4,42]",12.771,4.301,6.323,12.129,22.76,FALSE,1,1.001,2271
"1467","By[1,43]",69.828,70.456,9.779,48.781,244.132,FALSE,1,1.008,1593
"1468","By[2,43]",9.241,9.389,1.199,6.562,32.043,FALSE,1,1.002,3000
"1469","By[3,43]",28.117,28.813,3.672,20.668,101.386,FALSE,1,1.005,2507
"1470","By[4,43]",10.868,10.486,1.55,7.83,39.518,FALSE,1,1,3000
"1471","Bseo[1]",28695.491,4939.812,19986.451,28475.405,39750.346,FALSE,1,1,3000
"1472","Bseo[2]",28795.672,4872.325,20087.155,28497.188,39387.93,FALSE,1,1,3000
"1473","Bseo[3]",28903.141,4764.392,20326.83,28641.112,39275.161,FALSE,1,1,3000
"1474","Bseo[4]",29013.661,4669.857,20657.203,28679.875,38890.865,FALSE,1,1,2545
"1475","Bseo[5]",28989.737,4578.277,20633.963,28577.254,38876.516,FALSE,1,1,2826
"1476","Bseo[6]",28817.371,4421.817,20723.251,28532.59,38300.212,FALSE,1,1,3000
"1477","Bseo[7]",28495.09,4312.266,20732.736,28240.907,37628.509,FALSE,1,1,3000
"1478","Bseo[8]",28210.618,4154.04,20678.842,27919.991,37326.497,FALSE,1,1,3000
"1479","Bseo[9]",27590.667,3960.39,20467.922,27307.579,36183.688,FALSE,1,1,3000
"1480","Bseo[10]",27121.112,3803.981,20185.732,26886.648,35416.528,FALSE,1,1,3000
"1481","Bseo[11]",26856.412,3625.099,20305.946,26591.654,34685.26,FALSE,1,1,3000
"1482","Bseo[12]",26674.882,3406.104,20505.529,26497.384,34042.834,FALSE,1,1,2993
"1483","Bseo[13]",26330.166,3179.057,20656.894,26190.759,33052.538,FALSE,1,1,2096
"1484","Bseo[14]",26044.428,2952.819,20570,25904.01,32364.915,FALSE,1,1.001,1677
"1485","Bseo[15]",25710.097,2700.433,20631.21,25599.174,31407.491,FALSE,1,1.001,1421
"1486","Bseo[16]",25555.779,2599.895,20646.128,25408.86,30915.819,FALSE,1,1.001,1248
"1487","Bseo[17]",25452.874,2500.304,20974.626,25345.207,30691.418,FALSE,1,1,3000
"1488","Bseo[18]",25126.567,2357.383,20828.791,24984.355,30004.677,FALSE,1,1,3000
"1489","Bseo[19]",24959.447,2275.655,20743.164,24866.74,29506.876,FALSE,1,1.001,2709
"1490","Bseo[20]",23944.387,2062.123,20129.681,23884.198,28165.709,FALSE,1,1.002,1551
"1491","Bseo[21]",23176.549,2002.03,19503.469,23081.951,27316.449,FALSE,1,1.001,3000
"1492","Bseo[22]",22391.646,1924.985,18937.872,22329.407,26382.068,FALSE,1,1.002,3000
"1493","Bseo[23]",21803.256,1883.685,18480.3,21740.44,25793.481,FALSE,1,1.001,3000
"1494","Bseo[24]",21466.348,1827.422,18196.058,21417.368,25258.341,FALSE,1,1.001,3000
"1495","Bseo[25]",20957.801,1784.252,17698.465,20910.191,24592.121,FALSE,1,1.001,2771
"1496","Bseo[26]",20185.28,1671.723,16977.317,20111.578,23656.147,FALSE,1,1.001,1925
"1497","Bseo[27]",19229.385,1556.691,16237.365,19207.107,22371.677,FALSE,1,1,2384
"1498","Bseo[28]",18243.496,1472.5,15445.795,18220.889,21179.465,FALSE,1,1.001,1749
"1499","Bseo[29]",17545.348,1432.121,14851.361,17508.21,20457.192,FALSE,1,1.001,1190
"1500","Bseo[30]",17234.35,1392.141,14643.833,17201.112,20066.99,FALSE,1,1.001,1980
"1501","Bseo[31]",16778.701,1345.55,14240.703,16752.536,19432.773,FALSE,1,1.001,1885
"1502","Bseo[32]",16275.183,1258.969,13889.204,16249.731,18783.664,FALSE,1,1,3000
"1503","Bseo[33]",16027.019,1173.485,13858.384,15980.353,18403.162,FALSE,1,1.001,1867
"1504","Bseo[34]",15984.1,1148.196,13850.193,15980.518,18293.274,FALSE,1,1.001,2057
"1505","Bseo[35]",16179.916,1131.693,14091.339,16165.191,18472.814,FALSE,1,1,3000
"1506","Bseo[36]",16303.31,1111.029,14244.885,16264.343,18590.618,FALSE,1,1.001,2377
"1507","Bseo[37]",16484.655,1053.229,14489.215,16486.424,18520.783,FALSE,1,1,2969
"1508","Bseo[38]",16645.72,1033.82,14686.359,16612.319,18725.497,FALSE,1,1,3000
"1509","Bseo[39]",16980.062,1046.415,15017.902,16957.724,19061.781,FALSE,1,1,2600
"1510","Bseo[40]",17330.167,1142.655,15210.862,17290.598,19691.521,FALSE,1,1,2551
"1511","Bseo[41]",17764.898,1267.7,15361.56,17694.12,20469.641,FALSE,1,1,3000
"1512","Bseo[42]",17953.069,1444.737,15303.513,17864.149,20899.039,FALSE,1,1,3000
"1513","Bseo[43]",17973.948,1621.739,15094.653,17859.933,21337.27,FALSE,1,1.001,1569
"1514","Bseo[44]",18009.058,1855.073,14737.914,17871.782,21989.739,FALSE,1,1,3000
"1515","Bseo[45]",18037.312,2038.341,14475.218,17864.595,22480.446,FALSE,1,1,2675
"1516","Bseo[46]",18084.552,2269.085,14078.309,17880.044,22961.072,FALSE,1,1,3000
"1517","Bseo[47]",18111.631,2452.933,13785.267,17944.25,23370.427,FALSE,1,1,3000
"1518","Bseo[48]",18152.128,2625.984,13545.046,17961.878,23800.128,FALSE,1,1,3000
"1519","Bseo[49]",18202.797,2803.395,13453.445,17934.717,24288.519,FALSE,1,1.001,1844
"1520","Bseo[50]",18236.348,2963.644,13209.634,17953.405,24509.037,FALSE,1,1.001,1998
"1521","Bseo[51]",18272.011,3127.579,13015.617,17938.22,24966.694,FALSE,1,1,3000
"1522","Bseo[52]",18277.795,3278.333,12745.817,17881.305,25454.817,FALSE,1,1,2992
"1523","Bseo[53]",18278.846,3446.696,12555.573,17904.757,25837.495,FALSE,1,1,3000
"1524","Bseo[54]",18300.667,3601.461,12238.904,17937.699,26103.615,FALSE,1,1,3000
"1525","Bseo[55]",18362.335,3733.456,12245.004,17997.45,26488.663,FALSE,1,1,3000
"1526","Bseo[56]",18354.615,3869.678,11928.703,17958.004,27073.52,FALSE,1,1,3000
"1527","Bseo[57]",18386.244,4049.813,11741.281,17971.67,27301.374,FALSE,1,1,2966
"1528","Bseo[58]",18365.556,4181.002,11417.783,17953.151,27612.651,FALSE,1,1,2559
"1529","Bseo[59]",18354.494,4291.775,11265.391,17961.635,27756.326,FALSE,1,1,3000
"1530","Bseo[60]",18371.743,4409.505,11130.69,17944.308,28103.607,FALSE,1,1,3000
"1531","Bseo[61]",18362.079,4523.851,10867.373,17931.819,28456.184,FALSE,1,1,3000
"1532","Bseo[62]",18374.979,4667.981,10656.709,17853.167,28716.926,FALSE,1,1,3000
"1533","Bseo[63]",18419,4795.269,10626.692,17893.9,29336.049,FALSE,1,1,3000
"1534","Bseo[64]",18425.937,4914.82,10390.993,17816.825,29609.983,FALSE,1,1,3000
"1535","Bseo[65]",18427.864,5030.908,10300.02,17934.427,29810.891,FALSE,1,1,2347
"1536","Bseo[66]",18424.841,5123.155,10097.2,17847.272,29944.946,FALSE,1,1.001,2004
"1537","Bseo[67]",18438.702,5237.82,9921.495,17808.643,30273.416,FALSE,1,1.001,1809
"1538","Bseo[68]",18437.185,5346.199,9687.095,17775.171,30460.421,FALSE,1,1,2353
"1539","Bseo[69]",18441.309,5483.792,9476.789,17773.376,30868.455,FALSE,1,1,2228
"1540","Bseo[70]",18431.726,5580.583,9278.764,17792.939,30895.661,FALSE,1,1,3000
"1541","Bseo[71]",18421.674,5673.011,9072.017,17827.284,31353.44,FALSE,1,1,3000
"1542","Bseo[72]",18399.787,5781.831,8877.484,17782.309,31238.795,FALSE,1,1,3000
"1543","Bseo[73]",18416.819,5915.474,8795.751,17892.326,31701.028,FALSE,1,1,2965
"1544","Bseo[74]",18416.726,6011.476,8468.763,17846.071,31638.246,FALSE,1,1,3000
