"","parameter","mean","sd","2.5%","50%","97.5%","overlap0","f","Rhat","n.eff","iter"
"1122","phi[3]",0.774,0.225,0.335,0.788,1.131,FALSE,1,1.006,362,69
"1220","phi[4]",0.745,0.242,0.272,0.761,1.129,FALSE,1,1.001,2433,69
"1318","bigphi",0.74,0.21,0.306,0.751,1.106,FALSE,1,1,3000,69
"1418","R.hyp",0.027,0.034,0.001,0.016,0.145,FALSE,1,1.006,1227,69
"1518","Kseo",40432.756,8581.402,26882.185,39373.008,59591.62,FALSE,1,1,3000,69
"1618","sigma",0.042,0.022,0.008,0.041,0.079,FALSE,1,1,3000,69
"1718","eta",196.967,311.732,0.726,72.942,1202.343,FALSE,1,1.002,2399,69
"1818","rB1",3.057,6.393,0.016,0.882,21.282,FALSE,1,1.005,3000,69
"1918","rB2",193.91,307.174,0.642,70.978,1188.905,FALSE,1,1.002,2349,69
"2018","pi[1]",0.229,0.084,0.116,0.211,0.442,FALSE,1,1.003,601,69
"2120","pi[2]",0.128,0.078,0.042,0.104,0.343,FALSE,1,1.003,3000,69
"2218","pi[3]",0.374,0.097,0.215,0.36,0.596,FALSE,1,1.007,369,69
"2318","pi[4]",0.27,0.088,0.141,0.255,0.482,FALSE,1,1.006,550,69
"2418","phiTau",1.643,1.853,0.501,1.15,6.031,FALSE,1,1.019,1298,69
"162718","qsCPUE[1]",2.637,0.34,2.036,2.621,3.356,FALSE,1,1,3000,69
"162818","qsCPUE[2]",11.728,2.373,7.725,11.497,17.098,FALSE,1,1,3000,69
"162918","qsCPUE[3]",4.294,0.424,3.502,4.276,5.172,FALSE,1,1.001,1831,69
"163018","qsCPUE[4]",3.651,0.421,2.893,3.632,4.511,FALSE,1,1,3000,69
"163118","Tau1",0.267,0.09,0.135,0.252,0.487,FALSE,1,1,3000,69
"163218","Tau2",0,0,0,0,0,FALSE,1,NA,1,69
"163318","Tau3",0.199,0.059,0.072,0.203,0.308,FALSE,1,1.003,687,69
"182018","MSY[1]",31.013,35.439,0.491,19.76,127.535,FALSE,1,1,3000,69
"182118","MSY[2]",31.275,27.39,0.362,25.692,98.88,FALSE,1,1.004,709,69
"182218","MSY[3]",46.95,48.476,0.801,32.766,168.404,FALSE,1,1,3000,69
"182318","MSY[4]",46.439,54.382,0.525,28.623,193.611,FALSE,1,1,3000,69
"182418","Bmsy[1]",3705.058,1738.489,1990.324,3184.039,8509.867,FALSE,1,1.002,877,69
"182518","Bmsy[2]",2086.619,1555.444,693.089,1594.829,6359.842,FALSE,1,1.013,3000,69
"182618","Bmsy[3]",6026.193,2121.916,3522.905,5422.689,11385.498,FALSE,1,1.009,382,69
"182718","Bmsy[4]",4355.232,1872.667,2431.495,3799.012,9432.139,FALSE,1,1.016,607,69
"182818","Fmsy[1]",0.011,0.015,0,0.006,0.049,FALSE,1,1.003,2854,69
"182918","Fmsy[2]",0.023,0.03,0,0.013,0.124,FALSE,1,1.004,1037,69
"183018","Fmsy[3]",0.009,0.012,0,0.006,0.037,FALSE,1,1,3000,69
"183118","Fmsy[4]",0.013,0.02,0,0.007,0.073,FALSE,1,1.001,3000,69
"183218","Hmsy[1]",0.011,0.015,0,0.006,0.049,FALSE,1,1.003,2854,69
"183318","Hmsy[2]",0.023,0.03,0,0.013,0.124,FALSE,1,1.004,1037,69
"183418","Hmsy[3]",0.009,0.012,0,0.006,0.037,FALSE,1,1,3000,69
"183518","Hmsy[4]",0.013,0.02,0,0.007,0.073,FALSE,1,1.001,3000,69
"183618","Stock.Status[1]",0.867,0.316,0.321,0.86,1.522,FALSE,1,1.003,702,69
"183718","Stock.Status[2]",0.924,0.492,0.205,0.853,2.056,FALSE,1,1.001,1823,69
"183818","Stock.Status[3]",0.823,0.253,0.375,0.82,1.346,FALSE,1,1.004,506,69
"183918","Stock.Status[4]",1.151,0.374,0.465,1.152,1.909,FALSE,1,1.003,857,69
"184018","Proj1_biomass",13078.306,1223.513,10787.727,13044.959,15616.379,FALSE,1,1.001,2127,69
"184118","Bmsyseo",16173.102,3432.561,10752.874,15749.203,23836.648,FALSE,1,1,3000,69
"184218","Fmsyseo",0.011,0.011,0.001,0.007,0.039,FALSE,1,1.001,3000,69
"184318","Fmsyseo2",0.011,0.011,0.001,0.007,0.039,FALSE,1,1.001,3000,69
"184418","Stock.Status.SEO",0.846,0.192,0.52,0.826,1.279,FALSE,1,1,3000,69
"185718","deviance",4653.163,26.77,4601.938,4652.727,4707.003,FALSE,1,1,2782,69
"1103","r[1]",0.01,0.011,0,0.007,0.039,FALSE,1,1.007,2351,70
"257","r[2]",0.011,0.015,0,0.006,0.047,FALSE,1,1.002,3000,70
"319","r[3]",0.006,0.006,0,0.004,0.022,FALSE,1,1,3000,70
"419","r[4]",0.005,0.006,0,0.003,0.022,FALSE,1,1.002,1319,70
"519","K[1]",9763.711,5097.838,4528.69,8176.412,23989.872,FALSE,1,1.002,3000,70
"619","K[2]",6124.366,4939.16,1907.347,4425.084,20408.416,FALSE,1,1.039,192,70
"719","K[3]",13790.68,6105.892,7729.951,11792.505,30178.98,FALSE,1,1.016,292,70
"819","K[4]",10147.602,4997.562,5125.387,8649.306,23460.944,FALSE,1,1.012,350,70
"919","phi[1]",0.633,0.271,0.18,0.612,1.116,FALSE,1,1.002,1033,70
"1019","phi[2]",0.527,0.295,0.094,0.488,1.104,FALSE,1,1.004,601,70
"1123","phi[3]",0.743,0.246,0.275,0.76,1.127,FALSE,1,1.005,401,70
"1221","phi[4]",0.698,0.26,0.24,0.695,1.125,FALSE,1,1.003,680,70
"1319","bigphi",0.731,0.215,0.297,0.741,1.097,FALSE,1,1.001,1325,70
"1419","R.hyp",0.019,0.029,0.001,0.01,0.124,FALSE,1,1,3000,70
"1519","Kseo",39826.359,8855.772,26106.583,38442.753,60978.554,FALSE,1,1.001,2506,70
"1619","sigma",0.024,0.018,0.007,0.018,0.074,FALSE,1,1,3000,70
"1719","eta",204.452,317.343,0.74,79.089,1240.772,FALSE,1,1.001,3000,70
"1819","rB1",1.784,3.374,0.015,0.593,12.257,FALSE,1,1.001,3000,70
"1919","rB2",202.667,314.856,0.732,78.228,1226.99,FALSE,1,1.001,3000,70
"2019","pi[1]",0.246,0.106,0.105,0.221,0.508,FALSE,1,1.002,824,70
"2121","pi[2]",0.151,0.101,0.043,0.119,0.423,FALSE,1,1.026,193,70
"2219","pi[3]",0.346,0.115,0.18,0.322,0.624,FALSE,1,1.012,285,70
"2319","pi[4]",0.256,0.103,0.117,0.233,0.504,FALSE,1,1.01,268,70
"2419","phiTau",1.751,2.711,0.513,1.147,6.573,FALSE,1,1.037,3000,70
"162719","qsCPUE[1]",2.319,0.326,1.77,2.298,3.03,FALSE,1,1.002,967,70
"162819","qsCPUE[2]",13.177,2.623,8.89,12.92,19.08,FALSE,1,1.002,1398,70
"162919","qsCPUE[3]",4.846,0.455,4.016,4.828,5.778,FALSE,1,1,3000,70
"163019","qsCPUE[4]",3.658,0.425,2.925,3.637,4.551,FALSE,1,1.001,1704,70
"163119","Tau1",0.605,0.148,0.37,0.583,0.936,FALSE,1,1,3000,70
"163219","Tau2",0,0,0,0,0,FALSE,1,NA,1,70
"163319","Tau3",0.145,0.063,0.024,0.147,0.264,FALSE,1,1,3000,70
"182019","MSY[1]",28.231,27.57,0.486,21.079,99.077,FALSE,1,1.001,2327,70
"182119","MSY[2]",15.836,17.188,0.242,10.641,60.386,FALSE,1,1.011,856,70
"182219","MSY[3]",23.464,22.81,0.577,16.9,83.765,FALSE,1,1,3000,70
"182319","MSY[4]",14.923,16.498,0.399,9.398,56.076,FALSE,1,1,3000,70
"182419","Bmsy[1]",3905.484,2039.135,1811.476,3270.565,9595.949,FALSE,1,1.002,3000,70
"182519","Bmsy[2]",2449.746,1975.664,762.939,1770.034,8163.366,FALSE,1,1.039,192,70
"182619","Bmsy[3]",5516.272,2442.357,3091.98,4717.002,12071.592,FALSE,1,1.016,292,70
"182719","Bmsy[4]",4059.041,1999.025,2050.155,3459.722,9384.377,FALSE,1,1.012,350,70
"182819","Fmsy[1]",0.008,0.01,0,0.006,0.033,FALSE,1,1.007,2351,70
"182919","Fmsy[2]",0.009,0.013,0,0.005,0.039,FALSE,1,1.002,3000,70
"183019","Fmsy[3]",0.005,0.005,0,0.003,0.018,FALSE,1,1,3000,70
"183119","Fmsy[4]",0.004,0.005,0,0.003,0.018,FALSE,1,1.002,1319,70
"183219","Hmsy[1]",0.008,0.01,0,0.006,0.033,FALSE,1,1.007,2351,70
"183319","Hmsy[2]",0.009,0.013,0,0.005,0.039,FALSE,1,1.002,3000,70
"183419","Hmsy[3]",0.005,0.005,0,0.003,0.018,FALSE,1,1,3000,70
"183519","Hmsy[4]",0.004,0.005,0,0.003,0.018,FALSE,1,1.002,1319,70
"183619","Stock.Status[1]",0.617,0.263,0.2,0.6,1.158,FALSE,1,1.001,2357,70
"183719","Stock.Status[2]",0.558,0.33,0.103,0.504,1.299,FALSE,1,1.004,831,70
"183819","Stock.Status[3]",0.477,0.163,0.184,0.479,0.779,FALSE,1,1.007,367,70
"183919","Stock.Status[4]",0.797,0.301,0.282,0.786,1.365,FALSE,1,1.004,542,70
"184019","Proj1_biomass",7463.196,730.967,6056.991,7454.413,8943.658,FALSE,1,1.002,1664,70
"184119","Bmsyseo",15930.543,3542.309,10442.633,15377.101,24391.422,FALSE,1,1.001,2506,70
"184219","Fmsyseo",0.005,0.004,0.001,0.004,0.016,FALSE,1,1.001,2418,70
"184319","Fmsyseo2",0.005,0.004,0.001,0.004,0.016,FALSE,1,1.001,2418,70
"184419","Stock.Status.SEO",0.521,0.118,0.319,0.51,0.785,FALSE,1,1.001,1987,70
"185719","deviance",4570.061,27.068,4519.095,4569.342,4624.735,FALSE,1,1.001,2316,70
"1104","r[1]",0.004,0.005,0,0.002,0.017,FALSE,1,1,3000,71
"258","r[2]",0.007,0.008,0,0.004,0.028,FALSE,1,1.004,3000,71
"320","r[3]",0.01,0.008,0,0.008,0.028,FALSE,1,1,3000,71
"420","r[4]",0.003,0.004,0,0.002,0.014,FALSE,1,1.002,2652,71
"520","K[1]",9429.093,5102.721,4233.247,7747.805,24067.408,FALSE,1,1.023,201,71
"620","K[2]",6552.189,4765.235,2110.596,4915.814,19845.042,FALSE,1,1.001,1587,71
"720","K[3]",13692.688,6083.421,6888.473,12020.473,29811.988,FALSE,1,1.015,480,71
"820","K[4]",10576.047,5162.688,5187.936,9014.981,24189.545,FALSE,1,1.032,156,71
"920","phi[1]",0.694,0.267,0.212,0.702,1.124,FALSE,1,1.011,181,71
"1020","phi[2]",0.554,0.301,0.112,0.518,1.117,FALSE,1,1,3000,71
"1124","phi[3]",0.669,0.254,0.227,0.662,1.119,FALSE,1,1.005,479,71
"1222","phi[4]",0.722,0.259,0.241,0.735,1.13,FALSE,1,1.008,264,71
"1320","bigphi",0.731,0.212,0.287,0.74,1.108,FALSE,1,1,3000,71
"1420","R.hyp",0.016,0.027,0,0.008,0.108,FALSE,1,1.005,1136,71
"1520","Kseo",40250.017,8917.836,26243.322,39017.875,60885.679,FALSE,1,1.003,931,71
"1620","sigma",0.058,0.016,0.024,0.059,0.081,FALSE,1,1,3000,71
"1720","eta",179.072,296.702,0.712,67.855,1148.317,FALSE,1,1.003,2628,71
"1845","rB1",1.215,2.509,0.012,0.427,7.504,FALSE,1,1.018,2975,71
"1920","rB2",177.857,294.88,0.649,67.422,1141.009,FALSE,1,1.003,2628,71
"2020","pi[1]",0.235,0.104,0.101,0.209,0.499,FALSE,1,1.017,211,71
"2122","pi[2]",0.161,0.1,0.05,0.129,0.425,FALSE,1,1.002,1107,71
"2220","pi[3]",0.34,0.117,0.166,0.32,0.609,FALSE,1,1.01,467,71
"2320","pi[4]",0.264,0.105,0.12,0.241,0.522,FALSE,1,1.02,130,71
"2420","phiTau",1.629,1.661,0.507,1.155,5.686,FALSE,1,1.013,2920,71
"162720","qsCPUE[1]",2.344,0.321,1.788,2.322,3.052,FALSE,1,1,3000,71
"162820","qsCPUE[2]",9.98,1.995,6.765,9.795,14.486,FALSE,1,1,3000,71
"162920","qsCPUE[3]",5.57,0.551,4.585,5.539,6.731,FALSE,1,1,2349,71
"163020","qsCPUE[4]",3.886,0.468,3.054,3.859,4.875,FALSE,1,1,3000,71
"163120","Tau1",0.39,0.135,0.186,0.37,0.729,FALSE,1,1.001,3000,71
"163220","Tau2",0,0,0,0,0,FALSE,1,NA,1,71
"163320","Tau3",0.178,0.063,0.043,0.182,0.297,FALSE,1,1,3000,71
"182020","MSY[1]",10.761,12.522,0.301,6.176,44.643,FALSE,1,1,2699,71
"182120","MSY[2]",11.502,12.991,0.214,7.008,45.579,FALSE,1,1,3000,71
"182220","MSY[3]",40.065,32.224,0.733,34.353,114.097,FALSE,1,1.002,1593,71
"182320","MSY[4]",10.153,12.144,0.353,5.623,44.867,FALSE,1,1.006,1519,71
"182420","Bmsy[1]",3771.637,2041.089,1693.299,3099.122,9626.963,FALSE,1,1.023,201,71
"182520","Bmsy[2]",2620.876,1906.094,844.239,1966.325,7938.017,FALSE,1,1.001,1587,71
"182620","Bmsy[3]",5477.075,2433.368,2755.389,4808.189,11924.795,FALSE,1,1.015,480,71
"182720","Bmsy[4]",4230.419,2065.075,2075.174,3605.992,9675.818,FALSE,1,1.032,156,71
"182820","Fmsy[1]",0.003,0.004,0,0.002,0.014,FALSE,1,1,3000,71
"182920","Fmsy[2]",0.006,0.007,0,0.003,0.024,FALSE,1,1.004,3000,71
"183020","Fmsy[3]",0.008,0.006,0,0.007,0.024,FALSE,1,1,3000,71
"183120","Fmsy[4]",0.003,0.003,0,0.001,0.012,FALSE,1,1.002,2652,71
"183220","Hmsy[1]",0.003,0.004,0,0.002,0.014,FALSE,1,1,3000,71
"183320","Hmsy[2]",0.006,0.007,0,0.003,0.024,FALSE,1,1.004,3000,71
"183420","Hmsy[3]",0.008,0.006,0,0.007,0.024,FALSE,1,1,3000,71
"183520","Hmsy[4]",0.003,0.003,0,0.001,0.012,FALSE,1,1.002,2652,71
"183620","Stock.Status[1]",0.322,0.144,0.09,0.309,0.639,FALSE,1,1.004,513,71
"183720","Stock.Status[2]",0.341,0.202,0.069,0.31,0.8,FALSE,1,1,2118,71
"183820","Stock.Status[3]",0.263,0.1,0.101,0.256,0.475,FALSE,1,1.003,1128,71
"183920","Stock.Status[4]",0.503,0.194,0.18,0.493,0.894,FALSE,1,1.01,195,71
"184020","Proj1_biomass",4417.327,529.447,3410.452,4400.894,5524.879,FALSE,1,1,3000,71
"184120","Bmsyseo",16100.007,3567.134,10497.329,15607.15,24354.271,FALSE,1,1.003,931,71
"184220","Fmsyseo",0.005,0.003,0,0.004,0.013,FALSE,1,1.001,1558,71
"184320","Fmsyseo2",0.005,0.003,0,0.004,0.013,FALSE,1,1.001,1558,71
"184420","Stock.Status.SEO",0.303,0.072,0.186,0.295,0.459,FALSE,1,1.001,1365,71
"185720","deviance",4493.388,26.982,4442.879,4492.266,4548.252,FALSE,1,1,3000,71
"1105","r[1]",0.006,0.007,0,0.003,0.024,FALSE,1,1.001,2930,72
"259","r[2]",0.019,0.026,0,0.011,0.102,FALSE,1,1.024,317,72
"321","r[3]",0.003,0.003,0,0.001,0.012,FALSE,1,1,3000,72
"421","r[4]",0.005,0.006,0,0.003,0.021,FALSE,1,1.003,1267,72
"521","K[1]",8874.246,4660.977,4117.543,7485.91,21448.546,FALSE,1,1.005,994,72
"621","K[2]",5900.371,4358.151,1532.898,4322.811,17355.147,FALSE,1,1.015,180,72
"721","K[3]",13541.471,5687.858,7138.419,11952.34,28816.369,FALSE,1,1.01,438,72
"821","K[4]",10086.038,5330.052,4540.967,8547.541,25040.288,FALSE,1,1.03,323,72
"921","phi[1]",0.665,0.266,0.21,0.657,1.123,FALSE,1,1.001,1468,72
"1021","phi[2]",0.512,0.299,0.094,0.458,1.096,FALSE,1,1.01,191,72
"1125","phi[3]",0.707,0.241,0.274,0.707,1.118,FALSE,1,1.003,995,72
"1223","phi[4]",0.634,0.264,0.198,0.606,1.114,FALSE,1,1.001,1590,72
"1321","bigphi",0.722,0.216,0.266,0.731,1.097,FALSE,1,1,3000,72
"1421","R.hyp",0.021,0.033,0,0.009,0.133,FALSE,1,1.003,2204,72
"1521","Kseo",38402.127,8237.735,25480.639,37397.251,57376.346,FALSE,1,1,3000,72
"1621","sigma",0.035,0.022,0.007,0.031,0.079,FALSE,1,1,3000,72
"1721","eta",148.274,263.283,0.499,52.076,1072.778,FALSE,1,1.002,2535,72
"1846","rB1",1.009,2.006,0.01,0.381,6.203,FALSE,1,1.009,3000,72
"1921","rB2",147.265,261.923,0.452,51.71,1068.023,FALSE,1,1.002,2517,72
"2021","pi[1]",0.232,0.102,0.1,0.206,0.497,FALSE,1,1.005,654,72
"2123","pi[2]",0.153,0.1,0.038,0.122,0.4,FALSE,1,1.014,160,72
"2221","pi[3]",0.354,0.118,0.173,0.333,0.633,FALSE,1,1.006,556,72
"2321","pi[4]",0.262,0.112,0.114,0.235,0.547,FALSE,1,1.017,432,72
"2421","phiTau",1.698,2.78,0.505,1.183,5.762,FALSE,1,1.16,2252,72
"162721","qsCPUE[1]",2.18,0.274,1.691,2.163,2.772,FALSE,1,1,3000,72
"162821","qsCPUE[2]",9.492,1.923,6.278,9.32,13.795,FALSE,1,1.002,1220,72
"162921","qsCPUE[3]",4.883,0.449,4.062,4.861,5.78,FALSE,1,1,3000,72
"163021","qsCPUE[4]",4.808,0.512,3.879,4.79,5.892,FALSE,1,1.001,3000,72
"163121","Tau1",0.275,0.099,0.113,0.263,0.52,FALSE,1,1,3000,72
"163221","Tau2",0,0,0,0,0,FALSE,1,NA,1,72
"163321","Tau3",0.167,0.063,0.038,0.169,0.287,FALSE,1,1,2871,72
"182021","MSY[1]",14.844,16.136,0.326,9.33,54.984,FALSE,1,1.002,3000,72
"182121","MSY[2]",23.748,21.502,0.291,19.674,77.804,FALSE,1,1.001,1109,72
"182221","MSY[3]",10.999,13.327,0.441,5.786,48.191,FALSE,1,1.002,1870,72
"182321","MSY[4]",14.989,17.205,0.34,8.94,61.692,FALSE,1,1.008,648,72
"182421","Bmsy[1]",3549.699,1864.391,1647.017,2994.364,8579.418,FALSE,1,1.005,994,72
"182521","Bmsy[2]",2360.148,1743.26,613.159,1729.125,6942.059,FALSE,1,1.015,180,72
"182621","Bmsy[3]",5416.589,2275.143,2855.367,4780.936,11526.548,FALSE,1,1.01,438,72
"182721","Bmsy[4]",4034.415,2132.021,1816.387,3419.016,10016.115,FALSE,1,1.03,323,72
"182821","Fmsy[1]",0.005,0.006,0,0.003,0.02,FALSE,1,1.001,2930,72
"182921","Fmsy[2]",0.016,0.022,0,0.009,0.086,FALSE,1,1.024,317,72
"183021","Fmsy[3]",0.002,0.003,0,0.001,0.01,FALSE,1,1,3000,72
"183121","Fmsy[4]",0.004,0.005,0,0.002,0.017,FALSE,1,1.003,1267,72
"183221","Hmsy[1]",0.005,0.006,0,0.003,0.02,FALSE,1,1.001,2930,72
"183321","Hmsy[2]",0.016,0.022,0,0.009,0.086,FALSE,1,1.024,317,72
"183421","Hmsy[3]",0.002,0.003,0,0.001,0.01,FALSE,1,1,3000,72
"183521","Hmsy[4]",0.004,0.005,0,0.002,0.017,FALSE,1,1.003,1267,72
"183621","Stock.Status[1]",0.393,0.168,0.122,0.374,0.737,FALSE,1,1.001,1014,72
"183721","Stock.Status[2]",0.604,0.412,0.117,0.506,1.708,FALSE,1,1.013,204,72
"183821","Stock.Status[3]",0.254,0.092,0.102,0.246,0.437,FALSE,1,1.002,955,72
"183921","Stock.Status[4]",0.49,0.205,0.161,0.467,0.903,FALSE,1,1.002,2139,72
"184021","Proj1_biomass",4723.122,475.844,3844.475,4702.134,5761.324,FALSE,1,1.004,721,72
"184121","Bmsyseo",15360.851,3295.094,10192.256,14958.901,22950.538,FALSE,1,1,3000,72
"184221","Fmsyseo",0.004,0.003,0,0.004,0.013,FALSE,1,1.001,1157,72
"184321","Fmsyseo2",0.004,0.003,0,0.004,0.013,FALSE,1,1.001,1157,72
"184421","Stock.Status.SEO",0.331,0.074,0.204,0.325,0.491,FALSE,1,1.001,2038,72
"185721","deviance",4468.608,26.882,4419.092,4467.766,4522.683,FALSE,1,1,3000,72
"1106","r[1]",0.007,0.007,0,0.005,0.024,FALSE,1,1.04,76,73
"260","r[2]",0.006,0.007,0,0.003,0.023,FALSE,1,1.051,114,73
"322","r[3]",0.012,0.014,0,0.005,0.04,FALSE,1,3.488,4,73
"422","r[4]",0.003,0.003,0,0.001,0.011,FALSE,1,1.032,124,73
"522","K[1]",10646.704,2633.433,4822.99,10491.659,16584.33,FALSE,1,1.252,25,73
"622","K[2]",6023.163,4360.021,1603.606,3768.704,13052.346,FALSE,1,7.584,3,73
"722","K[3]",11104.711,1964.622,7822.745,10760.702,15624.706,FALSE,1,1.127,34,73
"822","K[4]",9822.735,2600.425,5090.104,10397.867,15032.415,FALSE,1,2.288,5,73
"922","phi[1]",0.373,0.175,0.179,0.332,0.931,FALSE,1,1.387,13,73
"1022","phi[2]",0.523,0.349,0.084,0.504,1.116,FALSE,1,2.657,4,73
"1126","phi[3]",0.677,0.123,0.481,0.687,0.988,FALSE,1,1.249,18,73
"1224","phi[4]",0.504,0.192,0.292,0.421,0.988,FALSE,1,2.41,4,73
"1322","bigphi",0.704,0.214,0.276,0.713,1.084,FALSE,1,1.009,215,73
"1422","R.hyp",0.019,0.031,0,0.009,0.13,FALSE,1,1.064,51,73
"1522","Kseo",37597.313,5802.645,26467.281,38320.575,44971.637,FALSE,1,2.712,4,73
"1622","sigma",0.049,0.021,0.009,0.05,0.08,FALSE,1,1.08,31,73
"1722","eta",165.448,291.906,0.622,56.27,1154.768,FALSE,1,1.085,44,73
"1847","rB1",1.04,1.966,0.014,0.398,6.301,FALSE,1,1.029,339,73
"1922","rB2",164.408,290.508,0.565,55.833,1152.902,FALSE,1,1.085,44,73
"2022","pi[1]",0.286,0.073,0.175,0.258,0.458,FALSE,1,1.443,9,73
"2124","pi[2]",0.151,0.094,0.045,0.104,0.299,FALSE,1,6.072,3,73
"2222","pi[3]",0.303,0.075,0.207,0.28,0.468,FALSE,1,1.851,6,73
"2322","pi[4]",0.26,0.052,0.162,0.25,0.372,FALSE,1,1.896,5,73
"2422","phiTau",1.732,2.213,0.506,1.179,6.416,FALSE,1,1.043,575,73
"162722","qsCPUE[1]",1.849,0.241,1.425,1.836,2.367,FALSE,1,1.003,1133,73
"162822","qsCPUE[2]",8.549,1.577,5.866,8.413,12.025,FALSE,1,1.001,2239,73
"162922","qsCPUE[3]",5.15,0.561,4.221,5.063,6.414,FALSE,1,1.793,6,73
"163022","qsCPUE[4]",3.413,0.373,2.715,3.399,4.176,FALSE,1,1.001,2642,73
"163122","Tau1",0.363,0.119,0.193,0.344,0.659,FALSE,1,1.092,28,73
"163222","Tau2",0,0,0,0,0,FALSE,1,NA,1,73
"163322","Tau3",0.174,0.064,0.039,0.179,0.293,FALSE,1,1.001,1597,73
"182022","MSY[1]",24.423,22.587,0.526,18.002,79.691,FALSE,1,1.017,163,73
"182122","MSY[2]",10.354,14.263,0.145,4.954,54.261,FALSE,1,1.472,10,73
"182222","MSY[3]",41.963,45.531,0.49,19.338,128.71,FALSE,1,3.512,4,73
"182322","MSY[4]",8.082,9.904,0.383,4.323,36.635,FALSE,1,1.042,109,73
"182422","Bmsy[1]",4258.682,1053.373,1929.196,4196.664,6633.732,FALSE,1,1.252,25,73
"182522","Bmsy[2]",2409.265,1744.009,641.442,1507.482,5220.938,FALSE,1,7.584,3,73
"182622","Bmsy[3]",4441.884,785.849,3129.098,4304.281,6249.882,FALSE,1,1.127,34,73
"182722","Bmsy[4]",3929.094,1040.17,2036.042,4159.147,6012.966,FALSE,1,2.288,5,73
"182822","Fmsy[1]",0.006,0.006,0,0.004,0.02,FALSE,1,1.04,76,73
"182922","Fmsy[2]",0.005,0.006,0,0.003,0.02,FALSE,1,1.051,114,73
"183022","Fmsy[3]",0.01,0.012,0,0.004,0.034,FALSE,1,3.488,4,73
"183122","Fmsy[4]",0.002,0.003,0,0.001,0.009,FALSE,1,1.032,124,73
"183222","Hmsy[1]",0.006,0.006,0,0.004,0.02,FALSE,1,1.04,76,73
"183322","Hmsy[2]",0.005,0.006,0,0.003,0.02,FALSE,1,1.051,114,73
"183422","Hmsy[3]",0.01,0.012,0,0.004,0.034,FALSE,1,3.488,4,73
"183522","Hmsy[4]",0.002,0.003,0,0.001,0.009,FALSE,1,1.032,124,73
"183622","Stock.Status[1]",0.034,0.024,0,0.031,0.093,FALSE,1,1.1,49,73
"183722","Stock.Status[2]",0.112,0.079,0.021,0.1,0.297,FALSE,1,1.968,5,73
"183822","Stock.Status[3]",0,0,0,0,0,FALSE,1,1.089,1,73
"183922","Stock.Status[4]",0.187,0.064,0.103,0.168,0.344,FALSE,1,2.036,5,73
"184022","Proj1_biomass",869.796,140.615,613.307,863.763,1165.695,FALSE,1,1.002,798,73
"184122","Bmsyseo",15038.925,2321.058,10586.912,15328.23,17988.655,FALSE,1,2.712,4,73
"184222","Fmsyseo",0.005,0.004,0,0.005,0.014,FALSE,1,1.924,5,73
"184322","Fmsyseo2",0.005,0.004,0,0.005,0.014,FALSE,1,1.924,5,73
"184422","Stock.Status.SEO",0.067,0.015,0.044,0.064,0.102,FALSE,1,1.685,6,73
"185722","deviance",4163.155,50.633,4087.86,4149.481,4263.8,FALSE,1,3.008,4,73
"1107","r[1]",0.005,0.005,0,0.003,0.019,FALSE,1,1,3000,74
"261","r[2]",0.006,0.007,0,0.003,0.026,FALSE,1,1.001,3000,74
"323","r[3]",0.007,0.006,0,0.005,0.021,FALSE,1,1.001,1469,74
"423","r[4]",0.003,0.003,0,0.001,0.012,FALSE,1,1.001,3000,74
"523","K[1]",10305.706,4757.031,5020.704,8948.964,23182.201,FALSE,1,1.011,515,74
"623","K[2]",6338.207,4717.479,2163.183,4688.062,20360.856,FALSE,1,1.017,352,74
"723","K[3]",13924.738,5644.728,7540.128,12483.661,29160.962,FALSE,1,1.001,1401,74
"823","K[4]",10450.934,4669.354,5367.692,9111.787,23388.683,FALSE,1,1.003,1728,74
"923","phi[1]",0.694,0.255,0.25,0.69,1.127,FALSE,1,1.001,1530,74
"1023","phi[2]",0.567,0.295,0.11,0.534,1.105,FALSE,1,1.005,431,74
"1127","phi[3]",0.741,0.244,0.288,0.744,1.127,FALSE,1,1.001,1741,74
"1225","phi[4]",0.747,0.247,0.263,0.761,1.13,FALSE,1,1.001,2001,74
"1323","bigphi",0.732,0.21,0.296,0.74,1.099,FALSE,1,1.001,1938,74
"1423","R.hyp",0.015,0.026,0,0.007,0.104,FALSE,1,1.003,3000,74
"1523","Kseo",41019.584,8638.745,27351.316,40106.67,61232.242,FALSE,1,1.005,472,74
"1623","sigma",0.061,0.014,0.03,0.063,0.081,FALSE,1,1,3000,74
"1723","eta",206.26,320.314,0.893,82.05,1309.096,FALSE,1,1.001,3000,74
"1848","rB1",1.236,2.361,0.012,0.424,8.378,FALSE,1,1,3000,74
"1923","rB2",205.024,318.623,0.788,81.623,1306.355,FALSE,1,1.001,3000,74
"2023","pi[1]",0.252,0.095,0.117,0.231,0.484,FALSE,1,1.005,1134,74
"2125","pi[2]",0.152,0.093,0.053,0.121,0.413,FALSE,1,1.009,464,74
"2223","pi[3]",0.341,0.107,0.173,0.325,0.586,FALSE,1,1.001,3000,74
"2323","pi[4]",0.256,0.096,0.124,0.237,0.497,FALSE,1,1.004,484,74
"2423","phiTau",1.619,1.781,0.504,1.15,5.548,FALSE,1,1.015,3000,74
"162723","qsCPUE[1]",2.296,0.294,1.743,2.285,2.889,FALSE,1,1.001,1550,74
