Filename,Frame,Time..HMS.,Period,Period.time..HMS.,Length..mm.,Precision..mm.,RMS..mm.,Range..mm.,Direction..deg.,Horz..Dir...deg.,Vert..Dir...deg.,Mid.X..mm.,Mid.Y..mm.,Mid.Z..mm.,OpCode,TapeReader,Depth,Comment,Year,Dive,Transect.Number,Dive.Type,X,X.1,X.2,X.3,Family,Genus,Species,Code,Number,Stage,Activity,Check.ID,Comment.1,Event.Time.HH.MM.SS
SL_2022_NSEO_Dive_08_14-11-15.000.avi,64101,14:57:20,NA,NA,NA,76.07,13.562,5915.716,33.355,NA,NA,-2967.19,1312.489,-4946.599,1,EricaEbert,100,N/A,2022,8,10,Line,NA,NA,NA,NA,rockfish,canary,146,146,29,AD,Passing,NA,,
SL_2022_NSEO_Dive_08_14-11-15.000.avi,64101,14:57:20,NA,NA,NA,72.925,4.99,5543.157,23.216,NA,NA,-1826.073,1179.593,-5099.079,1,EricaEbert,100,N/A,2022,8,10,Line,NA,NA,NA,NA,rockfish,canary,146,146,30,AD,Passing,NA,,
SL_2022_NSEO_Dive_08_14-11-15.000.avi,64255,14:57:25,NA,NA,NA,65.205,5.932,5595.948,33.767,NA,NA,-2981.762,866.285,-4655.458,1,EricaEbert,100,N/A,2022,8,10,Line,NA,NA,NA,NA,rockfish,canary,146,146,31,AD,Passing,NA,,
SL_2022_NSEO_Dive_08_14-11-15.000.avi,64430,14:57:31,NA,NA,NA,29.548,1.395,3722.941,12.218,NA,NA,-739.441,257.492,-3639.673,1,EricaEbert,100,N/A,2022,8,10,Line,NA,NA,NA,NA,rockfish,canary,146,146,32,AD,Passing,NA,,
SL_2022_NSEO_Dive_08_14-11-15.000.avi,64430,14:57:31,NA,NA,NA,70.039,13.871,5486.693,25.377,NA,NA,-2181.915,856.868,-4960.728,1,EricaEbert,100,N/A,2022,8,10,Line,NA,NA,NA,NA,rockfish,canary,146,146,33,AD,Passing,NA,,
SL_2022_NSEO_Dive_08_14-11-15.000.avi,64430,14:57:31,NA,NA,NA,86.397,1.746,6067.384,20.427,NA,NA,-1715.952,1218.016,-5690.791,1,EricaEbert,100,N/A,2022,8,10,Line,NA,NA,NA,NA,rockfish,canary,146,146,34,AD,Passing,NA,,
SL_2022_NSEO_Dive_08_14-11-15.000.avi,64693,14:57:39,NA,NA,NA,33.355,8.488,3900.542,28.3,NA,NA,-1824.705,286.42,-3435.497,1,EricaEbert,100,N/A,2022,8,10,Line,NA,NA,NA,NA,rockfish,canary,146,146,35,AD,Passing,NA,,
SL_2022_NSEO_Dive_08_14-11-15.000.avi,64840,14:57:44,NA,NA,NA,66.469,2.24,5634.199,16.27,NA,NA,-38.731,1556.372,-5414.832,1,EricaEbert,100,N/A,2022,8,10,Line,NA,NA,NA,NA,rockfish,canary,146,146,36,AD,Passing,NA,,
SL_2022_NSEO_Dive_08_14-11-15.000.avi,64840,14:57:44,NA,NA,NA,72.294,1.995,5510.263,24.392,NA,NA,1537.236,1657.732,-5025.12,1,EricaEbert,100,N/A,2022,8,10,Line,NA,NA,NA,NA,rockfish,canary,146,146,37,AD,Passing,NA,,
SL_2022_NSEO_Dive_08_14-11-15.000.avi,64840,14:57:44,NA,NA,NA,127.637,5.154,7474.761,20.581,NA,NA,1088.139,2363.622,-7007.232,1,EricaEbert,100,N/A,2022,8,10,Line,NA,NA,NA,NA,rockfish,canary,146,146,38,AD,Passing,NA,,
SL_2022_NSEO_Dive_08_14-11-15.000.avi,64872,14:57:45,NA,NA,NA,137.283,3.138,8126.801,36.278,NA,NA,-4124.724,2445.471,-6561.343,1,EricaEbert,100,N/A,2022,8,10,Line,NA,NA,NA,NA,rockfish,canary,146,146,39,AD,Passing,NA,,
SL_2022_NSEO_Dive_08_14-11-15.000.avi,64931,14:57:47,NA,NA,NA,112.674,0.134,6931.705,30.271,NA,NA,-2809.796,2053.142,-5994.846,1,EricaEbert,100,N/A,2022,8,10,Line,NA,NA,NA,NA,rockfish,canary,146,146,40,AD,Passing,NA,,
SL_2022_NSEO_Dive_08_14-11-15.000.avi,65643,14:58:11,NA,NA,NA,75.482,4.687,5659.739,29.625,NA,NA,1990.176,1946.634,-4927.724,1,EricaEbert,100,N/A,2022,8,10,Line,NA,NA,NA,NA,rockfish,canary,146,146,41,AD,Passing,NA,,
SL_2022_NSEO_Dive_08_14-11-15.000.avi,65876,14:58:19,NA,NA,NA,77.843,0.917,5820.049,30.244,NA,NA,2514.356,1487.021,-5033.861,1,EricaEbert,100,N/A,2022,8,10,Line,NA,NA,NA,NA,rockfish,canary,146,146,42,AD,Passing,NA,,
SL_2022_NSEO_Dive_08_14-11-15.000.avi,67469,14:59:12,NA,NA,NA,60.6,1.349,5211.008,15.381,NA,NA,797.712,1108.64,-5028.835,1,EricaEbert,100,N/A,2022,8,10,Line,NA,NA,NA,NA,rockfish,dusky,172,172,43,AD,Passing,NA,,
SL_2022_NSEO_Dive_08_14-11-15.000.avi,67662,14:59:18,NA,NA,625.354,175.166,9.682,6690.741,24.8,34.875,1.167,-2037.952,1929.407,-6073.726,1,EricaEbert,100,N/A,2022,8,10,Line,NA,NA,NA,NA,rockfish,yelloweye,145,145,40,AD,Fish milling/hovering,NA,,
SL_2022_NSEO_Dive_08_14-11-15.000.avi,67662,14:59:18,NA,NA,NA,22.824,30.193,3310.228,9.819,NA,NA,536.73,-187.954,-3261.013,1,EricaEbert,100,N/A,2022,8,10,Line,NA,NA,NA,NA,rockfish,dusky,172,172,44,AD,Passing,NA,,
SL_2022_NSEO_Dive_08_14-11-15.000.avi,71383,15:01:22,NA,NA,NA,79.351,9.834,5846.753,19.068,NA,NA,-1583.363,1046.169,-5530.191,1,EricaEbert,100,N/A,2022,8,10,Line,NA,NA,NA,NA,rockfish,quillback,147,147,45,AD,Passing,NA,,
SL_2022_NSEO_Dive_08_14-11-15.000.avi,72675,15:02:06,NA,NA,599.719,118.594,1.871,5693.926,26.628,33.408,13.45,1812.118,1796.927,-5089.998,1,EricaEbert,100,N/A,2022,8,10,Line,NA,NA,NA,NA,rockfish,yelloweye,145,145,40,AD,Fish milling/hovering,NA,,
SL_2022_NSEO_Dive_08_14-11-15.000.avi,73192,15:02:23,NA,NA,NA,10.776,2.452,2285.882,7.653,NA,NA,-271.785,-146.173,-2264.956,1,EricaEbert,100,N/A,2022,8,10,Line,NA,NA,NA,NA,rockfish,rosethorn,150,150,46,AD,Passing,NA,,
SL_2022_NSEO_Dive_08_14-11-15.000.avi,73564,15:02:35,NA,NA,NA,58.052,2.84,5093.057,14.935,NA,NA,-921.13,915.405,-4924.711,1,EricaEbert,100,N/A,2022,8,10,Line,NA,NA,NA,NA,rockfish,rosethorn,150,150,47,AD,Passing,NA,,
SL_2022_NSEO_Dive_08_14-11-15.000.avi,76602,15:04:16,NA,NA,NA,54.231,8.442,4774.743,27.646,NA,NA,1475.978,1635.307,-4236.205,1,EricaEbert,100,N/A,2022,8,10,Line,NA,NA,NA,NA,rockfish,quillback,147,147,48,AD,Passing,NA,,
SL_2022_NSEO_Dive_08_14-11-15.000.avi,76780,15:04:22,NA,NA,NA,24.612,3.018,3555.817,5.411,NA,NA,191.038,261.402,-3541.046,1,EricaEbert,100,N/A,2022,8,10,Line,NA,NA,NA,NA,rockfish,rosethorn,150,150,49,AD,Passing,NA,,
SL_2022_NSEO_Dive_09_15-21-43.000.avi,146,15:37:35,NA,NA,NA,27.046,0.082,3709.495,6.639,NA,NA,-135.114,392.256,-3686.222,1,EricaEbert,120,N/A,2022,9,9,Line,NA,NA,NA,NA,rockfish,dusky,172,172,1,AD,Passing,,,
SL_2022_NSEO_Dive_09_15-21-43.000.avi,2337,15:38:48,NA,NA,NA,47.887,2.959,4577.229,23.484,NA,NA,-1755.395,478.592,-4200.067,1,EricaEbert,120,N/A,2022,9,9,Line,NA,NA,NA,NA,rockfish,rosethorn,150,150,2,AD,Passing,,,
SL_2022_NSEO_Dive_09_15-21-43.000.avi,4524,15:40:01,NA,NA,478.068,30.164,6.988,3121.798,21.65,18.329,12.567,-1104.837,325.282,-2901.577,1,EricaEbert,120,N/A,2022,9,9,Line,NA,NA,NA,NA,halibut,halibut,200,200,1,AD,Passing,,,
SL_2022_NSEO_Dive_09_15-21-43.000.avi,5321,15:40:27,NA,NA,NA,25.993,2.279,3715.697,3.811,NA,NA,50.428,226.897,-3708.42,1,EricaEbert,120,N/A,2022,9,9,Line,NA,NA,NA,NA,rockfish,rosethorn,150,150,3,AD,Passing,,,
SL_2022_NSEO_Dive_09_15-21-43.000.avi,5465,15:40:32,NA,NA,NA,34.631,0.864,3968.56,16.778,NA,NA,1125.389,-229.318,-3798.734,1,EricaEbert,120,N/A,2022,9,9,Line,NA,NA,NA,NA,rockfish,tiger,148,148,4,AD,Passing,,,
SL_2022_NSEO_Dive_09_15-21-43.000.avi,10329,15:43:14,NA,NA,NA,10.811,2.958,2140.371,22.08,NA,NA,707.614,-390.838,-1981.847,1,EricaEbert,120,N/A,2022,9,9,Line,NA,NA,NA,NA,rockfish,rosethorn,150,150,5,AD,Passing,,,
SL_2022_NSEO_Dive_09_15-21-43.000.avi,12314,15:44:20,NA,NA,NA,8.424,0.944,1874.566,26.92,NA,NA,-691.489,-498.742,-1669.46,1,EricaEbert,120,N/A,2022,9,9,Line,NA,NA,NA,NA,rockfish,rosethorn,150,150,6,AD,Passing,,,
SL_2022_NSEO_Dive_09_15-21-43.000.avi,14059,15:45:19,NA,NA,NA,6.002,0.684,1618.602,32.782,NA,NA,-668.052,-572.685,-1358.532,1,EricaEbert,120,N/A,2022,9,9,Line,NA,NA,NA,NA,rockfish,rosethorn,150,150,7,AD,Passing,,,
SL_2022_NSEO_Dive_09_15-21-43.000.avi,16879,15:46:53,NA,NA,NA,115.884,6.14,7231.026,31.001,NA,NA,-3517.083,1200.303,-6202.994,1,EricaEbert,120,N/A,2022,9,9,Line,NA,NA,NA,NA,rockfish,rosethorn,150,150,8,AD,Passing,,,
SL_2022_NSEO_Dive_09_15-21-43.000.avi,19619,15:48:24,NA,NA,NA,16.899,0.725,2741.801,19.568,NA,NA,-270.245,867.306,-2586.933,1,EricaEbert,120,N/A,2022,9,9,Line,NA,NA,NA,NA,rockfish,dusky,172,172,9,AD,Passing,,,
SL_2022_NSEO_Dive_09_15-21-43.000.avi,20396,15:48:50,NA,NA,NA,21.11,1.449,3244.526,6.347,NA,NA,231.316,-287.058,-3223.514,1,EricaEbert,120,N/A,2022,9,9,Line,NA,NA,NA,NA,rockfish,tiger,148,148,10,AD,Passing,,,
SL_2022_NSEO_Dive_09_15-21-43.000.avi,20396,15:48:50,NA,NA,NA,19.775,0.073,2924.974,25.116,NA,NA,-1176.359,386.263,-2649.992,1,EricaEbert,120,N/A,2022,9,9,Line,NA,NA,NA,NA,rockfish,dusky,172,172,11,AD,Passing,,,
SL_2022_NSEO_Dive_09_15-21-43.000.avi,23351,15:50:28,NA,NA,NA,8.273,1.465,1950.06,11.493,NA,NA,348.424,-179.642,-1910.252,1,EricaEbert,120,N/A,2022,9,9,Line,NA,NA,NA,NA,rockfish,rosethorn,150,150,12,AD,Passing,,,
SL_2022_NSEO_Dive_09_15-21-43.000.avi,29350,15:53:48,NA,NA,658.253,156.78,7.388,6733.546,15.934,28.428,6.761,1277.983,1335.716,-6474.817,1,EricaEbert,120,N/A,2022,9,9,Line,NA,NA,NA,NA,rockfish,yelloweye,145,145,3,AD,Passing,,,
SL_2022_NSEO_Dive_09_15-21-43.000.avi,29606,15:53:57,NA,NA,NA,28.853,1.232,3749.095,8.868,NA,NA,-553.145,-182.442,-3703.574,1,EricaEbert,120,N/A,2022,9,9,Line,NA,NA,NA,NA,rockfish,rosethorn,150,150,13,AD,Passing,,,
SL_2022_NSEO_Dive_09_15-21-43.000.avi,33825,15:56:17,NA,NA,NA,31.638,3.111,3864.953,30.878,NA,NA,1945.312,374.259,-3318.667,1,EricaEbert,120,N/A,2022,9,9,Line,NA,NA,NA,NA,rockfish,rosethorn,150,150,14,AD,Passing,,,
SL_2022_NSEO_Dive_09_15-21-43.000.avi,35358,15:57:09,NA,NA,NA,6.501,2.479,1703.159,19.94,NA,NA,88.842,-580.418,-1598.741,1,EricaEbert,120,N/A,2022,9,9,Line,NA,NA,NA,NA,greenling,lingcod,130,130,15,AD,Passing,,,
SL_2022_NSEO_Dive_09_15-21-43.000.avi,35358,15:57:09,NA,NA,NA,12.964,0.612,2394.841,21.03,NA,NA,-849.199,-141.104,-2234.774,1,EricaEbert,120,N/A,2022,9,9,Line,NA,NA,NA,NA,rockfish,tiger,148,148,16,AD,Passing,,,
SL_2022_NSEO_Dive_09_15-21-43.000.avi,36000,15:57:30,NA,NA,NA,66.369,5.056,5476.189,14.346,NA,NA,866.194,1023.144,-5309.57,1,EricaEbert,120,N/A,2022,9,9,Line,NA,NA,NA,NA,rockfish,rosethorn,150,150,17,AD,Passing,,,
SL_2022_NSEO_Dive_09_15-21-43.000.avi,38500,15:58:53,NA,NA,470.552,108.939,6.557,5998.614,23.704,20.446,20.524,-2150.536,1091.199,-5492.526,1,EricaEbert,120,N/A,2022,9,9,Line,NA,NA,NA,NA,rockfish,yelloweye,145,145,3,AD,Passing,,,
SL_2022_NSEO_Dive_09_15-21-43.000.avi,38925,15:59:08,NA,NA,NA,31.887,10.378,3932.57,30.647,NA,NA,-2004.441,10.891,-3383.371,1,EricaEbert,120,N/A,2022,9,9,Line,NA,NA,NA,NA,rockfish,rosethorn,150,150,18,AD,Passing,,,
SL_2022_NSEO_Dive_09_15-21-43.000.avi,40812,16:00:10,NA,NA,501.711,54.896,3.147,3783.777,27.7,38.892,28.23,-1758.725,22.262,-3350.128,1,EricaEbert,120,N/A,2022,9,9,Line,NA,NA,NA,NA,halibut,halibut,200,200,3,AD,Passing,,,
SL_2022_NSEO_Dive_09_15-21-43.000.avi,41207,16:00:24,NA,NA,437.53,57.466,12.133,6144.647,14.088,5.245,18.412,1210.225,878.8,-5959.845,1,EricaEbert,120,N/A,2022,9,9,Line,NA,NA,NA,NA,rockfish,yelloweye,145,145,3,AD,Fish seeking cover,,,
SL_2022_NSEO_Dive_09_15-21-43.000.avi,43075,16:01:26,NA,NA,NA,6.426,0.087,1712.847,15.838,NA,NA,-7.413,-473.993,-1645.94,1,EricaEbert,120,N/A,2022,9,9,Line,NA,NA,NA,NA,rockfish,rosethorn,150,150,29,AD,Passing,,seen in Belly, can't see in SL
SL_2022_NSEO_Dive_09_15-21-43.000.avi,55341,16:08:15,NA,NA,NA,37.921,6.649,4130.213,27.81,NA,NA,-1887.14,374.724,-3654.715,1,EricaEbert,120,N/A,2022,9,9,Line,NA,NA,NA,NA,rockfish,rosethorn,150,150,19,AD,Passing,,,
SL_2022_NSEO_Dive_09_15-21-43.000.avi,56261,16:08:45,NA,NA,NA,15.903,11.043,2698.184,26.748,NA,NA,-1213.6,-52.999,-2409.266,1,EricaEbert,120,N/A,2022,9,9,Line,NA,NA,NA,NA,rockfish,rosethorn,150,150,20,AD,Passing,,,
SL_2022_NSEO_Dive_09_15-21-43.000.avi,56802,16:09:03,NA,NA,NA,7.243,4.959,1796.439,29.226,NA,NA,836.224,-271.023,-1566.674,1,EricaEbert,120,N/A,2022,9,9,Line,NA,NA,NA,NA,rockfish,rosethorn,150,150,21,AD,Passing,,,
SL_2022_NSEO_Dive_09_15-21-43.000.avi,57694,16:09:33,NA,NA,169.723,19.891,4.032,1923.092,18.184,52.205,4.325,424.095,-424.617,-1827.054,1,EricaEbert,120,N/A,2022,9,9,Line,NA,NA,NA,NA,rockfish,yelloweye,145,145,3,JV,Fish actively swimming in frame,,,
SL_2022_NSEO_Dive_09_15-21-43.000.avi,58401,16:09:57,NA,NA,NA,36.992,2.083,4186.389,10.614,NA,NA,-648.557,400.598,-4116.4,1,EricaEbert,120,N/A,2022,9,9,Line,NA,NA,NA,NA,rockfish,rosethorn,150,150,22,AD,Passing,,,
SL_2022_NSEO_Dive_09_15-21-43.000.avi,60033,16:10:51,NA,NA,NA,9.843,6.855,2080.449,24.901,NA,NA,854.397,-200.732,-1886.261,1,EricaEbert,120,N/A,2022,9,9,Line,NA,NA,NA,NA,rockfish,rosethorn,150,150,23,AD,Passing,,,
SL_2022_NSEO_Dive_09_15-21-43.000.avi,66718,16:14:34,NA,NA,NA,12.449,8.955,2326.516,27.687,NA,NA,1005.139,-406.002,-2058.528,1,EricaEbert,120,N/A,2022,9,9,Line,NA,NA,NA,NA,rockfish,rosethorn,150,150,24,AD,Passing,,,
SL_2022_NSEO_Dive_09_15-21-43.000.avi,67067,16:14:46,NA,NA,768.47,57.517,8.221,5631.952,17.185,10.906,2.508,-969.203,1352.571,-5380.528,1,EricaEbert,120,N/A,2022,9,9,Line,NA,NA,NA,NA,greenling,lingcod,130,130,3,AD,Passing,,,
SL_2022_NSEO_Dive_09_15-21-43.000.avi,69333,16:16:01,NA,NA,NA,56.626,6.47,5015.934,16.857,NA,NA,1302.38,628.496,-4802.956,1,EricaEbert,120,N/A,2022,9,9,Line,NA,NA,NA,NA,rockfish,yelloweye,145,145,25,AD,Fish seeking cover,no measurement, hiding,
SL_2022_NSEO_Dive_09_15-21-43.000.avi,69700,16:16:13,NA,NA,NA,51.291,9.498,4937.13,10.292,NA,NA,-663.865,561.332,-4859.984,1,EricaEbert,120,N/A,2022,9,9,Line,NA,NA,NA,NA,rockfish,rosethorn,150,150,26,AD,Passing,,,
SL_2022_NSEO_Dive_09_15-21-43.000.avi,73650,16:18:25,NA,NA,NA,14.636,5.31,2593.763,16.289,NA,NA,-727.464,-17.861,-2489.595,1,EricaEbert,120,N/A,2022,9,9,Line,NA,NA,NA,NA,rockfish,rosethorn,150,150,27,AD,Passing,,,
SL_2022_NSEO_Dive_09_15-21-43.000.avi,85236,16:24:51,NA,NA,NA,19.456,6.478,3010.593,28.031,NA,NA,-1414.359,25.922,-2657.553,1,EricaEbert,120,N/A,2022,9,9,Line,NA,NA,NA,NA,rockfish,rosethorn,150,150,28,AD,Passing,,,
SL_2022_NSEO_Dive_10_16-39-23.000.avi,1008,17:17:15,NA,NA,NA,16.098,5.681,2657.094,22.265,NA,NA,977.446,-251.051,-2457.991,1,EricaEbert,60,N/A,2022,10,11,Line,NA,NA,NA,NA,rockfish,quillback,147,147,1,AD,Passing,NA,,NA
SL_2022_NSEO_Dive_10_16-39-23.000.avi,2016,17:17:48,NA,NA,NA,42.048,0.665,4327.417,20.209,NA,NA,1446.211,362.191,-4062.49,1,EricaEbert,60,N/A,2022,10,11,Line,NA,NA,NA,NA,rockfish,quillback,147,147,2,AD,Passing,NA,,NA
SL_2022_NSEO_Dive_10_16-39-23.000.avi,3938,17:18:52,NA,NA,NA,34.257,3.006,3990.304,13.404,NA,NA,-347.971,841.541,-3885.003,1,EricaEbert,60,N/A,2022,10,11,Line,NA,NA,NA,NA,rockfish,quillback,147,147,3,AD,Passing,NA,,NA
SL_2022_NSEO_Dive_10_16-39-23.000.avi,4259,17:19:03,NA,NA,NA,37.53,5.828,4005.565,22.803,NA,NA,-1411.066,632.469,-3695.054,1,EricaEbert,60,N/A,2022,10,11,Line,NA,NA,NA,NA,rockfish,rosethorn,150,150,4,AD,Passing,NA,,NA
SL_2022_NSEO_Dive_10_16-39-23.000.avi,4463,17:19:10,NA,NA,NA,5.587,0.356,1556.529,23.375,NA,NA,-169.918,-599.434,-1426.391,1,EricaEbert,60,N/A,2022,10,11,Line,NA,NA,NA,NA,rockfish,tiger,148,148,5,AD,Passing,NA,,NA
SL_2022_NSEO_Dive_10_16-39-23.000.avi,4751,17:19:19,NA,NA,NA,20.672,6.819,3066.385,27.283,NA,NA,-1393.466,173.341,-2725.971,1,EricaEbert,60,N/A,2022,10,11,Line,NA,NA,NA,NA,rockfish,quillback,147,147,6,AD,Passing,NA,,NA
SL_2022_NSEO_Dive_10_16-39-23.000.avi,9312,17:21:51,NA,NA,NA,9.08,2.94,1968.247,24.206,NA,NA,-758.69,-282.286,-1794.074,1,EricaEbert,60,N/A,2022,10,11,Line,NA,NA,NA,NA,rockfish,rosethorn,150,150,7,AD,Passing,NA,,NA
SL_2022_NSEO_Dive_10_16-39-23.000.avi,9389,17:21:54,NA,NA,NA,8.077,0.999,1841.407,21.193,NA,NA,502.665,-443.276,-1715.114,1,EricaEbert,60,N/A,2022,10,11,Line,NA,NA,NA,NA,rockfish,quillback,147,147,8,AD,Passing,NA,,NA
SL_2022_NSEO_Dive_10_16-39-23.000.avi,9520,17:21:58,NA,NA,NA,36.984,12.041,4119.874,32.197,NA,NA,-2071.316,713.135,-3489.19,1,EricaEbert,60,N/A,2022,10,11,Line,NA,NA,NA,NA,rockfish,rosethorn,150,150,9,AD,Passing,NA,,NA
SL_2022_NSEO_Dive_10_16-39-23.000.avi,9615,17:22:02,NA,NA,NA,33.458,4.004,3916.942,13.016,NA,NA,547.817,676.237,-3819.036,1,EricaEbert,60,N/A,2022,10,11,Line,NA,NA,NA,NA,rockfish,quillback,147,147,10,AD,Passing,NA,,NA
SL_2022_NSEO_Dive_10_16-39-23.000.avi,10213,17:22:21,NA,NA,NA,42.664,0.291,4528.92,11.057,NA,NA,-282.281,803.602,-4448.107,1,EricaEbert,60,N/A,2022,10,11,Line,NA,NA,NA,NA,rockfish,quillback,147,147,11,AD,Passing,NA,,NA
SL_2022_NSEO_Dive_10_16-39-23.000.avi,11089,17:22:51,NA,NA,NA,28.86,2.819,3709.57,9.93,NA,NA,-425.398,463.11,-3655.882,1,EricaEbert,60,N/A,2022,10,11,Line,NA,NA,NA,NA,rockfish,rosethorn,150,150,12,AD,Passing,NA,,NA
SL_2022_NSEO_Dive_10_16-39-23.000.avi,12032,17:23:22,NA,NA,NA,21.158,0.676,3273.065,6.592,NA,NA,-363.332,82.702,-3251.785,1,EricaEbert,60,N/A,2022,10,11,Line,NA,NA,NA,NA,rockfish,rosethorn,150,150,13,AD,Passing,NA,,NA
SL_2022_NSEO_Dive_10_16-39-23.000.avi,14555,17:24:46,NA,NA,NA,39.037,3.463,4150.071,19.353,NA,NA,-1308.676,407.101,-3917.234,1,EricaEbert,60,N/A,2022,10,11,Line,NA,NA,NA,NA,rockfish,rosethorn,150,150,14,AD,Passing,NA,,NA
SL_2022_NSEO_Dive_10_16-39-23.000.avi,16659,17:25:56,NA,NA,NA,28.668,0.788,3569.459,15.575,NA,NA,-807.81,501.936,-3440.428,1,EricaEbert,60,N/A,2022,10,11,Line,NA,NA,NA,NA,rockfish,quillback,147,147,15,AD,Passing,NA,,NA
SL_2022_NSEO_Dive_10_16-39-23.000.avi,16753,17:25:59,NA,NA,NA,11.779,4.4,2287.125,14.78,NA,NA,-518.856,-275.745,-2210.36,1,EricaEbert,60,N/A,2022,10,11,Line,NA,NA,NA,NA,rockfish,rosethorn,150,150,16,AD,Passing,NA,,NA
SL_2022_NSEO_Dive_10_16-39-23.000.avi,17652,17:26:29,NA,NA,NA,18.147,3.517,2886.761,16.953,NA,NA,839.795,-68.354,-2761.062,1,EricaEbert,60,N/A,2022,10,11,Line,NA,NA,NA,NA,rockfish,rosethorn,150,150,17,AD,Passing,NA,,NA
SL_2022_NSEO_Dive_10_16-39-23.000.avi,17700,17:26:31,NA,NA,NA,10.309,4.396,2161.367,30.791,NA,NA,-1065.871,-304.222,-1855.499,1,EricaEbert,60,N/A,2022,10,11,Line,NA,NA,NA,NA,rockfish,yelloweye,145,145,18,JV,Fish milling/hovering,NA,can't get measurement,NA
SL_2022_NSEO_Dive_10_16-39-23.000.avi,18814,17:27:08,NA,NA,NA,29.569,8.455,3718.278,31.853,NA,NA,1878.772,553.712,-3160.571,1,EricaEbert,60,N/A,2022,10,11,Line,NA,NA,NA,NA,rockfish,rosethorn,150,150,19,AD,Passing,NA,,NA
SL_2022_NSEO_Dive_10_16-39-23.000.avi,19503,17:27:31,NA,NA,475.105,14.156,5.187,3252.482,7.372,8.242,13.354,316.446,272.071,-3225.597,1,EricaEbert,60,N/A,2022,10,11,Line,NA,NA,NA,NA,rockfish,yelloweye,145,145,1,AD,Fish milling/hovering,NA,,NA
SL_2022_NSEO_Dive_10_16-39-23.000.avi,20509,17:28:05,NA,NA,NA,84.508,0.382,6081.403,18.19,NA,NA,1045.099,1561.776,-5783.778,1,EricaEbert,60,N/A,2022,10,11,Line,NA,NA,NA,NA,rockfish,tiger,148,148,20,AD,Passing,NA,,NA
SL_2022_NSEO_Dive_10_16-39-23.000.avi,23145,17:29:32,NA,NA,NA,24.91,3.5,3365.237,13.694,NA,NA,476.416,625.46,-3272.101,1,EricaEbert,60,N/A,2022,10,11,Line,NA,NA,NA,NA,rockfish,tiger,148,148,21,AD,Passing,NA,,NA
SL_2022_NSEO_Dive_10_16-39-23.000.avi,24263,17:30:10,NA,NA,NA,24.172,4.61,3449.785,31.693,NA,NA,-1811.6,42.346,-2935.529,1,EricaEbert,60,N/A,2022,10,11,Line,NA,NA,NA,NA,rockfish,rosethorn,150,150,22,AD,Passing,NA,,NA
SL_2022_NSEO_Dive_10_16-39-23.000.avi,25172,17:30:40,NA,NA,NA,26.279,5.301,3448.844,14.791,NA,NA,792.533,370.167,-3336.075,1,EricaEbert,60,N/A,2022,10,11,Line,NA,NA,NA,NA,rockfish,rosethorn,150,150,23,AD,Passing,NA,,NA
SL_2022_NSEO_Dive_10_16-39-23.000.avi,32439,17:34:42,NA,NA,1158.85,125.58,1.339,5048.703,32.241,86.886,26.988,1889.086,1919.867,-4270.23,1,EricaEbert,60,N/A,2022,10,11,Line,NA,NA,NA,NA,rockfish,yelloweye,145,145,19,AD,Fish moving slowly into frame,NA,,NA
SL_2022_NSEO_Dive_10_16-39-23.000.avi,33756,17:35:26,NA,NA,NA,33.986,5.66,3873.559,19.847,NA,NA,-1261.879,355.731,-3644.938,1,EricaEbert,60,N/A,2022,10,11,Line,NA,NA,NA,NA,rockfish,rosethorn,150,150,24,AD,Passing,NA,,NA
SL_2022_NSEO_Dive_10_16-39-23.000.avi,37580,17:37:34,NA,NA,NA,12.794,0.509,2307.811,24.591,NA,NA,-776.28,-573.822,-2096.213,1,EricaEbert,60,N/A,2022,10,11,Line,NA,NA,NA,NA,greenling,lingcod,130,130,25,AD,Passing,NA,,NA
SL_2022_NSEO_Dive_10_16-39-23.000.avi,39573,17:38:40,NA,NA,NA,18.229,1.524,2891.883,17.53,NA,NA,869.964,-54.707,-2757.383,1,EricaEbert,60,N/A,2022,10,11,Line,NA,NA,NA,NA,rockfish,rosethorn,150,150,26,AD,Passing,NA,,NA
SL_2022_NSEO_Dive_10_16-39-23.000.avi,41366,17:39:40,NA,NA,NA,25.378,2.339,3411.481,18.408,NA,NA,-1077.245,-23.555,-3236.849,1,EricaEbert,60,N/A,2022,10,11,Line,NA,NA,NA,NA,rockfish,rosethorn,150,150,27,AD,Passing,NA,,NA
SL_2022_NSEO_Dive_10_16-39-23.000.avi,44211,17:41:15,NA,NA,NA,18.476,2.986,2877.767,23.531,NA,NA,-1144.185,-115.124,-2638.016,1,EricaEbert,60,N/A,2022,10,11,Line,NA,NA,NA,NA,rockfish,rosethorn,150,150,28,AD,Passing,NA,,NA
SL_2022_NSEO_Dive_10_16-39-23.000.avi,45933,17:42:12,NA,NA,NA,56.414,12.094,5027.019,32.334,NA,NA,-2408.23,1178.682,-4252.301,1,EricaEbert,60,N/A,2022,10,11,Line,NA,NA,NA,NA,rockfish,quillback,147,147,29,AD,Passing,NA,,NA
SL_2022_NSEO_Dive_10_16-39-23.000.avi,47036,17:42:49,NA,NA,NA,22.79,0.29,3173.442,16.788,NA,NA,-472.19,773.455,-3041.305,1,EricaEbert,60,N/A,2022,10,11,Line,NA,NA,NA,NA,rockfish,quillback,147,147,30,AD,Passing,NA,,NA
