"","parameter","mean","sd","2.5%","50%","97.5%","overlap0","f","Rhat","n.eff"
"604","D[2,6]",10.112,9.457,1,7.645,35.437,FALSE,1,1,3000
"605","D[3,6]",46.215,27.932,8.514,40.264,116.171,FALSE,1,1,3000
"606","D[4,6]",11.214,7.602,2.252,9.331,31.895,FALSE,1,1.002,3000
"607","D[1,7]",26.99,18.696,6.642,21.949,76.745,FALSE,1,1.002,3000
"608","D[2,7]",20.942,18.835,1.501,15.685,71.364,FALSE,1,1.001,1330
"609","D[3,7]",43.727,27.794,7.656,38.097,111.92,FALSE,1,1.001,3000
"610","D[4,7]",16.953,13.13,2.332,13.684,49.419,FALSE,1,1.003,3000
"611","D[1,8]",10.72,8.016,1.501,8.648,33.059,FALSE,1,1.005,1720
"612","D[2,8]",16.483,13.744,1.967,12.644,54.434,FALSE,1,1.001,2023
"613","D[3,8]",56.284,32.76,13.618,49.448,138.017,FALSE,1,1.003,1557
"614","D[4,8]",17.989,14.248,1.611,14.406,56.813,FALSE,1,1,3000
"615","D[1,9]",23.32,16.394,5.009,19.091,65.223,FALSE,1,1.001,3000
"616","D[2,9]",20.834,18.63,1.442,15.645,70.699,FALSE,1,1.002,1153
"617","D[3,9]",71.856,40.685,19.179,63.532,169.827,FALSE,1,1.002,3000
"618","D[4,9]",12.015,14.591,1,7.447,51.014,FALSE,1,1.003,1895
"619","D[1,10]",20.223,17.769,1,15.766,67.375,FALSE,1,1.001,3000
"620","D[2,10]",16.576,19.496,1,11.241,64.682,FALSE,1,1.004,2619
"621","D[3,10]",40.846,36.579,1,32.461,135.267,FALSE,1,1.002,2134
"622","D[4,10]",6.8,12.383,1,1,42.585,FALSE,1,1,3000
"623","D[1,11]",24.628,23.071,1.4,18.682,85.57,FALSE,1,1.008,3000
"624","D[2,11]",18.367,19.802,1,12.446,72.855,FALSE,1,1.002,3000
"625","D[3,11]",66.699,42.414,12.623,57.586,169.466,FALSE,1,1,3000
"626","D[4,11]",9.498,17.173,1,1,61.313,FALSE,1,1.003,1646
"627","D[1,12]",13.482,20.187,1,5.152,67.268,FALSE,1,1.001,3000
"628","D[2,12]",13.001,17.426,1,7.151,61.017,FALSE,1,1.001,3000
"629","D[3,12]",27.679,27.237,1,21.262,93.91,FALSE,1,1.002,2212
"630","D[4,12]",17.334,18.277,1,12.305,65.529,FALSE,1,1.004,2109
"631","D[1,13]",13.265,20.149,1,4.295,66.551,FALSE,1,1.001,3000
"632","D[2,13]",9.461,15.576,1,1.486,56.644,FALSE,1,1.002,2597
"633","D[3,13]",19.226,26.465,1,7.287,92.439,FALSE,1,1.001,2387
"634","D[4,13]",11.478,18.013,1,1.595,62.158,FALSE,1,1.003,2065
"635","D[1,14]",20.261,20.25,1,14.652,72.377,FALSE,1,1.002,3000
"636","D[2,14]",4.184,13.664,1,1,36.231,FALSE,1,1.019,3000
"637","D[3,14]",17.178,30.144,1,1,100.595,FALSE,1,1.01,3000
"638","D[4,14]",27.575,35.595,1,15.154,126.109,FALSE,1,1,3000
"639","D[1,15]",19.448,21.589,1,13.05,75.111,FALSE,1,1.001,3000
"640","D[2,15]",8.293,16.349,1,1,56.452,FALSE,1,1.01,551
"641","D[3,15]",14.237,31.891,1,1,110.511,FALSE,1,1.01,944
"642","D[4,15]",13.997,24.255,1,1,86.018,FALSE,1,1.004,1029
"643","D[1,16]",9.474,11.954,1,4.957,39.724,FALSE,1,1.001,3000
"644","D[2,16]",19.56,22.64,1,12.726,80.293,FALSE,1,1,3000
"645","D[3,16]",29.594,28.296,1,22.473,102.82,FALSE,1,1,3000
"646","D[4,16]",9.702,9.31,1,7.061,34.068,FALSE,1,1.001,3000
"647","D[1,17]",16.156,18.03,1,10.576,63.254,FALSE,1,1.001,2818
"648","D[2,17]",40.134,35.082,1.345,31.299,136.644,FALSE,1,1.001,3000
"649","D[3,17]",57.373,38.276,4.772,49.685,153.547,FALSE,1,1.001,1285
"650","D[4,17]",18.933,16.436,1,14.978,61.881,FALSE,1,1,3000
"651","D[1,18]",27.595,29.74,1,18.887,104.386,FALSE,1,1,3000
"652","D[2,18]",17.603,20.128,1,11.448,72.581,FALSE,1,1.008,1345
"653","D[3,18]",24.096,27.371,1,15.303,94.381,FALSE,1,1.001,3000
"654","D[4,18]",15.15,12.992,1,11.959,50.027,FALSE,1,1,3000
"655","D[1,19]",56.002,27.878,14.2,51.767,122.397,FALSE,1,1.003,794
"656","D[2,19]",29.976,14.334,8.748,27.922,65.024,FALSE,1,1.002,1009
"657","D[3,19]",158.894,78.687,45.169,145.222,346.032,FALSE,1,1,3000
"658","D[4,19]",28.399,10.279,12.743,26.909,52.612,FALSE,1,1,3000
"659","D[1,20]",3.622,6.863,1,1,24.97,FALSE,1,1.006,1957
"660","D[2,20]",1.265,1.442,1,1,4.843,FALSE,1,1.012,3000
"661","D[3,20]",42.713,38.274,1,34.45,135.78,FALSE,1,1.001,1728
"662","D[4,20]",10.571,7.415,1,9.421,28.329,FALSE,1,1.002,1954
"663","D[1,21]",3.502,4.793,1,1,18.313,FALSE,1,1.003,2074
"664","D[2,21]",1.016,0.233,1,1,1,FALSE,1,1.03,3000
"665","D[3,21]",1.052,0.613,1,1,1,FALSE,1,1.014,3000
"666","D[4,21]",27.113,17.901,2.974,23.617,72.538,FALSE,1,1.001,3000
"667","D[1,22]",2.133,4.442,1,1,14.473,FALSE,1,1.012,2073
"668","D[2,22]",1.548,2.802,1,1,8.764,FALSE,1,1.003,3000
"669","D[3,22]",1.577,2.658,1,1,9.31,FALSE,1,1.008,2622
"670","D[4,22]",4.318,6.083,1,1,22.306,FALSE,1,1.001,3000
"671","D[1,23]",1,0,1,1,1,FALSE,1,NA,1
"672","D[2,23]",1.174,1.382,1,1,2.222,FALSE,1,1.041,2125
"673","D[3,23]",1.158,1.835,1,1,1,FALSE,1,1.139,1173
"674","D[4,23]",2.433,3.079,1,1,11.732,FALSE,1,1.006,2999
"675","D[1,24]",1.004,0.137,1,1,1,FALSE,1,1.291,1509
"676","D[2,24]",4.55,7.253,1,1,25.861,FALSE,1,1.001,3000
"677","D[3,24]",1.158,1.475,1,1,1,FALSE,1,1.02,3000
"678","D[4,24]",1.699,2.444,1,1,9.169,FALSE,1,1,3000
"679","D[1,25]",2.064,4.59,1,1,14.733,FALSE,1,1,3000
"680","D[2,25]",6.041,12.171,1,1,41.215,FALSE,1,1.005,2790
"681","D[3,25]",56.609,46.452,1,47.11,172.292,FALSE,1,1.004,1557
"682","D[4,25]",10.155,13.559,1,3.965,46.616,FALSE,1,1.002,2023
"683","D[1,26]",2.166,4.974,1,1,17.011,FALSE,1,1.027,3000
"684","D[2,26]",6.702,10.095,1,1,36.045,FALSE,1,1,3000
"685","D[3,26]",13.156,14.509,1,8.318,50.493,FALSE,1,1.001,3000
"686","D[4,26]",1.852,3.232,1,1,11.41,FALSE,1,1.005,1436
"687","D[1,27]",1.009,0.412,1,1,1,FALSE,1,1.258,3000
"688","D[2,27]",30.807,36.406,1,20.033,127.459,FALSE,1,1,3000
"689","D[3,27]",26.152,20.641,1,23.057,76.663,FALSE,1,1,3000
"690","D[4,27]",1.297,1.971,1,1,4.676,FALSE,1,1.004,3000
"691","D[1,28]",7.779,17.14,1,1,60.505,FALSE,1,1.001,3000
"692","D[2,28]",9.841,15.354,1,1,53.283,FALSE,1,1.006,1566
"693","D[3,28]",73.687,52.057,1,64.573,199.629,FALSE,1,1.001,2852
"694","D[4,28]",6.572,11.13,1,1,38.296,FALSE,1,1.005,1082
"695","D[1,29]",24.943,26.25,1,17.737,92.696,FALSE,1,1,3000
"696","D[2,29]",3.929,7.435,1,1,27.394,FALSE,1,1.001,3000
"697","D[3,29]",26.336,23.585,1,21.046,84.846,FALSE,1,1.001,1784
"698","D[4,29]",1.016,0.205,1,1,1,FALSE,1,1.006,3000
"699","D[1,30]",48.817,44.666,1,39.452,159.352,FALSE,1,1.002,1541
"700","D[2,30]",2.194,2.955,1,1,11,FALSE,1,1.005,3000
"701","D[3,30]",13.01,13.104,1,9.292,45.992,FALSE,1,1,3000
"702","D[4,30]",3.936,5.657,1,1,20.332,FALSE,1,1.004,3000
"703","D[1,31]",7.911,15.15,1,1,49.956,FALSE,1,1,3000
"704","D[2,31]",1.162,1.089,1,1,2.834,FALSE,1,1.007,3000
"705","D[3,31]",32.439,20.01,1.615,29.257,79.987,FALSE,1,1,3000
"706","D[4,31]",12.78,9.121,1,11.384,35.1,FALSE,1,1.001,2190
"707","D[1,32]",1.085,0.884,1,1,1,FALSE,1,1.046,2313
"708","D[2,32]",1.204,0.897,1,1,3.746,FALSE,1,1.006,3000
"709","D[3,32]",2.019,3.468,1,1,12.917,FALSE,1,1.006,3000
"710","D[4,32]",1.1,0.493,1,1,2.392,FALSE,1,1.002,3000
"711","D[1,33]",1.176,1.698,1,1,1,FALSE,1,1.057,2448
"712","D[2,33]",1.008,0.216,1,1,1,FALSE,1,1.09,3000
"713","D[3,33]",1.225,1.158,1,1,4.258,FALSE,1,1.018,1722
"714","D[4,33]",1,0,1,1,1,FALSE,1,NA,1
"715","D[1,34]",2.016,4.02,1,1,13.908,FALSE,1,1.005,3000
"716","D[2,34]",8.185,7.381,1,6.217,26.421,FALSE,1,1,3000
"717","D[3,34]",1.011,0.216,1,1,1,FALSE,1,1.088,3000
"718","D[4,34]",1,0,1,1,1,FALSE,1,NA,1
"719","D[1,35]",1.427,1.984,1,1,6.624,FALSE,1,1,3000
"720","D[2,35]",1.064,0.507,1,1,1.34,FALSE,1,1.042,1601
"721","D[3,35]",3.649,5.127,1,1,18.715,FALSE,1,1,3000
"722","D[4,35]",2.709,1.84,1,2.222,7.401,FALSE,1,1.001,2445
"723","D[1,36]",5.691,6.411,1,2.824,22.52,FALSE,1,1.002,1324
"724","D[2,36]",1.001,0.031,1,1,1,FALSE,1,1.253,3000
"725","D[3,36]",1.005,0.123,1,1,1,FALSE,1,1.233,1489
"726","D[4,36]",1.341,0.821,1,1,3.977,FALSE,1,1,3000
"727","D[1,37]",2.898,4.778,1,1,16.351,FALSE,1,1.009,3000
"728","D[2,37]",3.501,6.006,1,1,21.014,FALSE,1,1.003,3000
"729","D[3,37]",1.373,1.874,1,1,6.46,FALSE,1,1.006,3000
"730","D[4,37]",5.647,6.41,1,3.116,23.415,FALSE,1,1.001,3000
"731","D[1,38]",44.552,23.854,9.308,40.95,99.925,FALSE,1,1,2845
"732","D[2,38]",1,0,1,1,1,FALSE,1,NA,1
"733","D[3,38]",1,0,1,1,1,FALSE,1,NA,1
"734","D[4,38]",1,0.014,1,1,1,FALSE,1,1.281,3000
"735","D[1,39]",53.722,44.147,1,43.664,168.935,FALSE,1,1.003,1763
"736","D[2,39]",1.731,2.23,1,1,9.053,FALSE,1,1.002,3000
"737","D[3,39]",1.814,2.08,1,1,8.306,FALSE,1,1.001,2108
"738","D[4,39]",1.722,2.018,1,1,8.178,FALSE,1,1,3000
"739","D[1,40]",12.574,15.117,1,7.17,51.874,FALSE,1,1.002,2927
"740","D[2,40]",2.885,3.414,1,1,12.773,FALSE,1,1,3000
"741","D[3,40]",1.295,1.506,1,1,5.072,FALSE,1,1.003,3000
"742","D[4,40]",1.013,0.186,1,1,1,FALSE,1,1.027,3000
"743","D[1,41]",2.023,3.499,1,1,13.456,FALSE,1,1.013,1278
"744","D[2,41]",1,0,1,1,1,FALSE,1,NA,1
"745","D[3,41]",4.833,8.471,1,1,28.447,FALSE,1,1.001,3000
"746","D[4,41]",1.001,0.038,1,1,1,FALSE,1,1.076,3000
"747","D[1,42]",32.151,32.161,1,24.74,116.78,FALSE,1,1.003,802
"748","D[2,42]",1.514,2.195,1,1,7.999,FALSE,1,1.002,3000
"749","D[3,42]",2.07,2.981,1,1,10.965,FALSE,1,1.002,3000
"750","D[4,42]",5.042,4.054,1,4.049,15.341,FALSE,1,1.001,2911
"751","D[1,43]",41.553,70.954,1,16.278,221.211,FALSE,1,1.011,981
"752","D[2,43]",3.209,7.017,1,1,22.617,FALSE,1,1.027,1174
"753","D[3,43]",10.939,23.018,1,1,79.277,FALSE,1,1.005,2961
"754","D[4,43]",3.675,7.638,1,1,27.472,FALSE,1,1.005,3000
"755","C[1,1]",20.642,13.336,6.837,16.893,56.062,FALSE,1,1.004,3000
"756","C[2,1]",12.398,5.657,6.351,10.932,27.081,FALSE,1,1.004,669
"757","C[3,1]",74.43,8.627,59.603,73.682,93.271,FALSE,1,1.002,1837
"758","C[4,1]",9.738,2.164,7.042,9.293,15.323,FALSE,1,1,3000
"759","C[1,2]",21.274,12.571,7.002,17.927,55.236,FALSE,1,1.002,1394
"760","C[2,2]",10.628,6.401,3.97,8.991,26.588,FALSE,1,1.008,3000
"761","C[3,2]",90.117,9.807,72.558,89.422,111.385,FALSE,1,1,3000
"762","C[4,2]",12.215,2.217,9.253,11.797,17.67,FALSE,1,1.001,2575
"763","C[1,3]",17.25,9.001,7.102,14.989,40.963,FALSE,1,1.002,1835
"764","C[2,3]",10.864,6.357,4.435,9.197,27.003,FALSE,1,1.003,3000
"765","C[3,3]",100.75,11.44,80.748,99.636,125.379,FALSE,1,1,3000
"766","C[4,3]",10.554,2.567,7.258,10.021,16.959,FALSE,1,1,3000
"767","C[1,4]",22.263,10.344,10.351,19.462,47.632,FALSE,1,1,3000
"768","C[2,4]",9.154,3.871,4.978,8.128,18.869,FALSE,1,1.002,1819
"769","C[3,4]",155.013,19.938,122.325,152.816,200.74,FALSE,1,1,3000
"770","C[4,4]",14.047,4.99,8.195,12.771,26.759,FALSE,1,1,3000
"771","C[1,5]",19.283,11.491,6.445,16.391,48.29,FALSE,1,1,3000
"772","C[2,5]",25.751,9.502,15.07,23.378,50.833,FALSE,1,1.001,1882
"773","C[3,5]",361.077,37.302,294.405,359.465,441.135,FALSE,1,1,3000
"774","C[4,5]",25.471,7.609,16.413,23.879,45.049,FALSE,1,1.004,3000
"775","C[1,6]",83.473,12.084,64.942,82,111.785,FALSE,1,1.001,3000
"776","C[2,6]",46.259,10.06,33.627,44.218,71.746,FALSE,1,1,3000
"777","C[3,6]",356.475,41.478,285.311,352.658,445.811,FALSE,1,1,3000
"778","C[4,6]",48.511,8.495,36.518,46.983,69.524,FALSE,1,1.002,3000
"779","C[1,7]",50.22,18.869,29.15,45.319,99.755,FALSE,1,1.002,2916
"780","C[2,7]",49.034,19.042,28.392,43.962,99.689,FALSE,1,1.001,1136
"781","C[3,7]",323.262,39.52,256.78,319.664,409.893,FALSE,1,1.001,3000
"782","C[4,7]",105.924,15.895,81.887,103.636,142.469,FALSE,1,1.001,3000
"783","C[1,8]",117.523,13.228,94.183,116.673,145.826,FALSE,1,1,3000
"784","C[2,8]",123.576,17.36,96.432,121.068,165.476,FALSE,1,1.001,1723
"785","C[3,8]",266.669,38.606,204.532,261.976,356.458,FALSE,1,1.001,1714
"786","C[4,8]",322.47,33.545,261.034,320.471,393.398,FALSE,1,1,3000
"787","C[1,9]",128.454,19.319,98.709,125.577,173.36,FALSE,1,1.001,3000
"788","C[2,9]",85.768,19.691,61.139,81.581,137.341,FALSE,1,1.001,1624
"789","C[3,9]",275.806,45.269,207.349,270.192,381.774,FALSE,1,1.002,3000
"790","C[4,9]",259.048,28.386,209.843,256.953,319.414,FALSE,1,1.001,3000
"791","C[1,10]",77.45,18.718,53.28,73.59,126.443,FALSE,1,1,3000
"792","C[2,10]",54.643,19.805,35.283,49.662,103.083,FALSE,1,1.004,2960
"793","C[3,10]",209.431,39.941,151.778,202.94,308.316,FALSE,1,1.001,2797
"794","C[4,10]",161.964,19.726,129.418,159.742,207.187,FALSE,1,1,3000
"795","C[1,11]",55.194,23.259,30.672,49.423,115.127,FALSE,1,1.008,3000
"796","C[2,11]",53.563,20.079,32.953,48.101,106.674,FALSE,1,1.002,3000
"797","C[3,11]",168.496,43.283,110.344,160.116,273.157,FALSE,1,1,2648
"798","C[4,11]",152.097,22.424,120.715,148.329,209.974,FALSE,1,1.001,3000
"799","C[1,12]",215.181,28.281,170.493,211.598,278.256,FALSE,1,1.001,3000
"800","C[2,12]",50.403,17.659,33.227,45.241,96.975,FALSE,1,1.001,3000
"801","C[3,12]",151.616,29.92,110.453,146.001,220.104,FALSE,1,1.002,1740
"802","C[4,12]",131.63,21.987,100.283,128.143,185.773,FALSE,1,1.004,3000
"803","C[1,13]",89.167,21.66,65.586,83.572,146.121,FALSE,1,1.001,3000
"804","C[2,13]",72.34,16.861,53.775,68.017,121.467,FALSE,1,1.001,1528
"805","C[3,13]",190.113,31.493,146.726,184.076,273.09,FALSE,1,1.001,1909
"806","C[4,13]",180.907,24.985,143.193,177.779,239.8,FALSE,1,1,3000
"807","C[1,14]",141.807,23.497,107.801,138.184,198.509,FALSE,1,1.001,3000
"808","C[2,14]",85.994,15.903,68.802,83.517,119.746,FALSE,1,1.009,3000
"809","C[3,14]",234.624,36.854,182.248,227.649,324.123,FALSE,1,1.006,1826
"810","C[4,14]",138.02,37.106,95.719,127.821,234.554,FALSE,1,1,3000
"811","C[1,15]",147.613,24.893,112.907,143.9,206.257,FALSE,1,1.001,3000
"812","C[2,15]",81.492,17.902,62.065,77.035,131.969,FALSE,1,1.007,673
"813","C[3,15]",277.681,41.908,219.445,270.071,385.199,FALSE,1,1.005,1619
"814","C[4,15]",141.329,26.925,108.209,135.104,212.139,FALSE,1,1.002,1578
"815","C[1,16]",88.525,14.404,68.249,86.03,122.615,FALSE,1,1,3000
"816","C[2,16]",39.537,22.726,18.95,32.88,99.547,FALSE,1,1,3000
"817","C[3,16]",174.637,31.781,128.556,169.206,252.074,FALSE,1,1,3000
"818","C[4,16]",48.654,10.251,35.226,46.543,74.204,FALSE,1,1.001,3000
"819","C[1,17]",142.261,21.57,110.834,139,194.526,FALSE,1,1.001,2610
"820","C[2,17]",55.984,35.076,17.448,47.175,153.815,FALSE,1,1.001,3000
"821","C[3,17]",269.985,43.803,200.159,264.432,371.766,FALSE,1,1.001,1338
"822","C[4,17]",101.001,18.446,75.111,97.44,145.41,FALSE,1,1,3000
"823","C[1,18]",128.911,31.431,89.849,120.991,209.619,FALSE,1,1,3000
"824","C[2,18]",32.883,20.147,14.625,26.931,88.205,FALSE,1,1.007,1282
"825","C[3,18]",228.15,34.455,173.799,222.9,310.405,FALSE,1,1.001,1330
"826","C[4,18]",81.958,14.578,61.159,79.514,117.622,FALSE,1,1.001,3000
"827","C[1,19]",159.436,29.516,112.814,156.086,226.67,FALSE,1,1.004,554
"828","C[2,19]",46.978,14.494,24.959,44.99,82.714,FALSE,1,1.002,954
"829","C[3,19]",338.484,80.859,218.042,326.516,529.461,FALSE,1,1,3000
"830","C[4,19]",100.573,12.527,79.555,99.54,129.292,FALSE,1,1,3000
"831","C[1,20]",116.072,13.038,94.365,114.91,145.566,FALSE,1,1,3000
"832","C[2,20]",22.997,2.649,18.82,22.804,28.51,FALSE,1,1.001,3000
"833","C[3,20]",206.737,41.722,147.664,199.372,304.636,FALSE,1,1.001,2603
"834","C[4,20]",92.736,11.215,73.467,91.83,117.973,FALSE,1,1.002,1317
"835","C[1,21]",90.882,9.937,73.686,89.907,112.516,FALSE,1,1.001,3000
"836","C[2,21]",25.439,2.438,20.926,25.327,30.406,FALSE,1,1.001,3000
"837","C[3,21]",128.466,12.514,105.339,127.875,153.881,FALSE,1,1,3000
"838","C[4,21]",115.888,19.968,84.909,113.346,162.319,FALSE,1,1.001,3000
"839","C[1,22]",89.503,9.917,72.493,88.763,110.623,FALSE,1,1.001,3000
"840","C[2,22]",33.493,4.295,27.113,32.995,42.534,FALSE,1,1,3000
"841","C[3,22]",142.742,14.178,117.588,141.952,172.208,FALSE,1,1,3000
"842","C[4,22]",96.992,11.195,77.785,95.854,122.59,FALSE,1,1.001,1264
"843","C[1,23]",38.55,3.735,31.486,38.419,46.187,FALSE,1,1.003,714
"844","C[2,23]",29.555,3.161,24.167,29.349,35.895,FALSE,1,1.003,1037
"845","C[3,23]",151.704,15.228,124.279,150.871,184.065,FALSE,1,1,3000
"846","C[4,23]",98.372,10.205,80.032,97.812,119.505,FALSE,1,1,3000
"847","C[1,24]",55.572,5.392,45.418,55.406,66.637,FALSE,1,1.001,2227
"848","C[2,24]",35.746,7.982,26.888,33.735,58.379,FALSE,1,1,2767
"849","C[3,24]",142.154,13.888,117.353,141.676,171.72,FALSE,1,1,3000
"850","C[4,24]",80.003,8.193,65.738,79.58,97.259,FALSE,1,1,3000
"851","C[1,25]",138.817,14.356,113.153,138.2,169.869,FALSE,1,1,3000
"852","C[2,25]",32.9,12.463,23.306,29.153,68.43,FALSE,1,1.005,2181
"853","C[3,25]",189.001,48.421,123.454,180.055,307.207,FALSE,1,1.003,2153
"854","C[4,25]",84.533,15.47,64.329,81.232,121.715,FALSE,1,1.002,1224
"855","C[1,26]",100.334,10.818,82.08,99.426,124.167,FALSE,1,1.003,2206
"856","C[2,26]",39.514,10.595,28.619,36.323,68.483,FALSE,1,1,3000
"857","C[3,26]",105.756,17.387,79.854,103.029,146.092,FALSE,1,1.001,3000
"858","C[4,26]",70.603,7.596,57.238,69.9,87.118,FALSE,1,1,3000
"859","C[1,27]",44.537,4.298,36.673,44.401,53.502,FALSE,1,1.001,1846
"860","C[2,27]",73.965,36.583,38.701,63.204,170.394,FALSE,1,1,3000
"861","C[3,27]",139.121,23.642,101.599,136.507,193.773,FALSE,1,1,3000
"862","C[4,27]",82.018,8.322,67.263,81.568,99.53,FALSE,1,1,3000
"863","C[1,28]",64.57,17.961,48.038,59.803,117.104,FALSE,1,1.002,3000
"864","C[2,28]",45.684,15.922,31.353,39.823,89.621,FALSE,1,1.007,1105
"865","C[3,28]",185.249,53.114,110.272,176.15,312.976,FALSE,1,1.001,3000
"866","C[4,28]",71.034,12.673,55.034,68.301,104.409,FALSE,1,1.004,915
"867","C[1,29]",95.468,27.174,62.738,88.551,165.753,FALSE,1,1,2828
"868","C[2,29]",32.739,7.938,24.838,30.844,55.139,FALSE,1,1.001,2110
"869","C[3,29]",116.072,25.293,80.793,111.735,177.578,FALSE,1,1.002,1207
"870","C[4,29]",71.534,7.051,58.589,71.138,86.304,FALSE,1,1,3000
"871","C[1,30]",148.773,45.68,90.843,138.217,258.805,FALSE,1,1.002,1721
"872","C[2,30]",20.07,3.416,15.833,19.41,29.062,FALSE,1,1.003,3000
"873","C[3,30]",82.278,14.823,60.648,79.654,117.125,FALSE,1,1,3000
"874","C[4,30]",72.01,8.898,57.589,71.203,92.671,FALSE,1,1.001,3000
"875","C[1,31]",68.857,16.282,51.773,64.57,113.397,FALSE,1,1,3000
"876","C[2,31]",22.104,2.377,18.178,21.888,27.024,FALSE,1,1,3000
"877","C[3,31]",97.562,21.312,64.139,94.775,146.545,FALSE,1,1,3000
"878","C[4,31]",81.634,11.467,62.485,80.7,106.39,FALSE,1,1,3000
"879","C[1,32]",48.631,4.843,40.086,48.248,58.898,FALSE,1,1.001,3000
"880","C[2,32]",12.87,1.474,10.602,12.704,16.158,FALSE,1,1.002,2485
"881","C[3,32]",53.208,6.259,42.993,52.477,67.514,FALSE,1,1.002,3000
"882","C[4,32]",41.393,4.083,33.948,41.194,50.063,FALSE,1,1,3000
"883","C[1,33]",75.015,7.616,61.517,74.616,91.331,FALSE,1,1.001,1155
"884","C[2,33]",14.193,1.324,11.884,14.1,17.025,FALSE,1,1.001,2058
"885","C[3,33]",77.021,7.742,62.991,76.579,92.84,FALSE,1,1.001,3000
"886","C[4,33]",56.384,5.527,46.514,56.111,67.632,FALSE,1,1,3000
"887","C[1,34]",76.3,8.321,61.82,75.772,94.673,FALSE,1,1,3000
"888","C[2,34]",20.047,7.474,11.669,18.099,38.446,FALSE,1,1,3000
"889","C[3,34]",83.954,8.315,68.874,83.494,101.599,FALSE,1,1,3000
"890","C[4,34]",78.101,7.538,64.601,77.738,93.453,FALSE,1,1,3000
"891","C[1,35]",58.951,6.131,48.06,58.526,71.97,FALSE,1,1,3000
"892","C[2,35]",15.304,1.508,12.621,15.214,18.495,FALSE,1,1.002,3000
"893","C[3,35]",46.898,6.73,36.781,45.903,63.279,FALSE,1,1.001,3000
"894","C[4,35]",20.589,2.551,16.323,20.319,26.14,FALSE,1,1,3000
"895","C[1,36]",62.463,8.426,49.059,61.359,82.036,FALSE,1,1.004,543
"896","C[2,36]",18.376,1.713,15.225,18.302,22.029,FALSE,1,1.001,1746
"897","C[3,36]",50.807,5.011,41.747,50.574,61.312,FALSE,1,1,3000
"898","C[4,36]",21.483,2.171,17.683,21.282,26.318,FALSE,1,1.001,2697
"899","C[1,37]",64.429,7.87,51.536,63.56,82.351,FALSE,1,1.003,1219
"900","C[2,37]",19.221,6.162,14.109,17.425,37.607,FALSE,1,1.003,3000
"901","C[3,37]",55.912,5.727,45.825,55.492,67.89,FALSE,1,1,3000
"902","C[4,37]",26.909,6.718,19.171,25.041,45.053,FALSE,1,1.001,2983
"903","C[1,38]",109.315,24.608,72.093,105.928,166.384,FALSE,1,1,3000
"904","C[2,38]",17.953,1.69,14.856,17.845,21.551,FALSE,1,1,3000
"905","C[3,38]",66.105,6.389,54.656,65.787,79.194,FALSE,1,1,3000
"906","C[4,38]",25.267,2.423,20.83,25.169,30.547,FALSE,1,1,3000
"907","C[1,39]",84.509,44.279,31.853,74.836,199.115,FALSE,1,1.003,1828
"908","C[2,39]",19.489,2.818,15.8,18.975,26.485,FALSE,1,1.002,3000
"909","C[3,39]",100.235,10.041,81.667,99.651,120.883,FALSE,1,1.002,2069
"910","C[4,39]",30.223,3.485,24.582,29.824,38.325,FALSE,1,1,3000
"911","C[1,40]",44.495,15.519,28.344,39.573,83.718,FALSE,1,1.002,2799
"912","C[2,40]",21.729,3.836,16.834,20.839,31.547,FALSE,1,1,3000
"913","C[3,40]",58.328,5.842,48.041,57.96,70.751,FALSE,1,1.001,3000
"914","C[4,40]",80.119,7.867,65.789,79.743,96.261,FALSE,1,1,3000
"915","C[1,41]",33.073,4.718,26.464,32.339,45.24,FALSE,1,1.005,1680
"916","C[2,41]",18.881,1.784,15.785,18.733,22.799,FALSE,1,1.002,1012
"917","C[3,41]",42.554,9.26,32.404,40.316,67.69,FALSE,1,1.001,3000
"918","C[4,41]",20.253,1.907,16.709,20.169,24.263,FALSE,1,1,2477
"919","C[1,42]",77.149,32.429,41.112,69.326,162.879,FALSE,1,1.003,757
"920","C[2,42]",21.384,3.001,17.273,21.007,28.678,FALSE,1,1.001,2271
"921","C[3,42]",33.492,4.45,26.511,32.886,43.938,FALSE,1,1,3000
"922","C[4,42]",16.134,4.215,10.749,15.189,26.957,FALSE,1,1,3000
"923","C[1,43]",79.429,71.049,33.381,53.621,260.02,FALSE,1,1.011,967
"924","C[2,43]",15.394,7.14,11.068,13.492,34.817,FALSE,1,1.027,1294
"925","C[3,43]",41.707,23.326,26.494,33.563,109.902,FALSE,1,1.005,2825
"926","C[4,43]",18.734,7.784,13.372,16.562,42.387,FALSE,1,1.004,3000
"927","FC[1,44]",44.276,1.997,40.526,44.264,48.136,FALSE,1,1,3000
"928","FC[2,44]",19.553,0.882,17.897,19.548,21.258,FALSE,1,1,3000
"929","FC[3,44]",53.561,2.416,49.024,53.546,58.231,FALSE,1,1,3000
"930","FC[4,44]",49.271,2.222,45.098,49.257,53.566,FALSE,1,1,3000
"931","FC[1,45]",44.284,1.969,40.569,44.215,48.141,FALSE,1,1.001,1330
"932","FC[2,45]",19.557,0.869,17.916,19.526,21.26,FALSE,1,1.001,1330
"933","FC[3,45]",53.571,2.382,49.077,53.488,58.237,FALSE,1,1.001,1330
"934","FC[4,45]",49.28,2.191,45.146,49.203,53.572,FALSE,1,1.001,1330
"935","FC[1,46]",44.254,1.984,40.58,44.192,48.196,FALSE,1,1,3000
"936","FC[2,46]",19.543,0.876,17.921,19.516,21.284,FALSE,1,1,3000
