Filename,Frame,Time..HMS.,Period,Period.time..HMS.,Image.row,Image.col,Width,Height,OpCode,TapeReader,Depth,Comment,Year,Dive,Transect.Number,Dive.Type,X,X.1,X.2,X.3,Family,Genus,Species,Code,Number,Stage,Activity,Check.ID,Comment.1,Event.Time.HH.MM.SS
SL_2023_EYKT_Dive_17_17-28-40.000.avi,3527,19:16:37,NA,NA,563.4,785.62,0,0,QC,AnaVinson,137,N/A,2023,17,23,Line,NA,NA,NA,NA,Bad,going over drop-off,BDO,BDO,1,AD,Passing,,NA,NA
SL_2023_EYKT_Dive_17_17-28-40.000.avi,4084,19:16:55,NA,NA,707.19,704.58,0,0,QC,AnaVinson,137,N/A,2023,17,23,Line,NA,NA,NA,NA,Good,Good Going Forward,GGF,GGF,1,AD,Passing,,NA,NA
SL_2023_EYKT_Dive_17_17-28-40.000.avi,16562,19:23:51,NA,NA,600,800,0,0,QC,AnaVinson,137,N/A,2023,17,23,Line,NA,NA,NA,NA,Bad,going over drop-off,BDO,BDO,1,AD,Passing,,NA,NA
SL_2023_EYKT_Dive_17_17-28-40.000.avi,17497,19:24:22,NA,NA,600,800,0,0,QC,AnaVinson,137,N/A,2023,17,23,Line,NA,NA,NA,NA,Good,Good Going Forward,GGF,GGF,1,AD,Passing,,NA,NA
SL_2023_EYKT_Dive_17_17-28-40.000.avi,24877,19:28:28,NA,NA,569.93,692.81,0,0,QC,AnaVinson,137,N/A,2023,17,23,Line,NA,NA,NA,NA,Bad,going over drop-off,BDO,BDO,1,AD,Passing,,NA,NA
SL_2023_EYKT_Dive_17_17-28-40.000.avi,25270,19:28:41,NA,NA,508.5,801.31,0,0,QC,AnaVinson,137,N/A,2023,17,23,Line,NA,NA,NA,NA,Good,Good Going Forward,GGF,GGF,1,AD,Passing,,NA,NA
SL_2023_EYKT_Dive_17_17-28-40.000.avi,58823,19:47:20,NA,NA,667.97,900.65,0,0,QC,AnaVinson,137,N/A,2023,17,23,Line,NA,NA,NA,NA,Good,Good Going Forward,GGF,GGF,1,AD,Passing,End,NA,NA
SL_2023_EYKT_Dive_18_06-44-17.000.avi,428,7:01:55,NA,NA,695.42,688.89,0,0,QC,AnaVinson,78,N/A,2023,18,20,Line,NA,NA,NA,NA,Good,Good Going Forward,GGF,GGF,1,AD,Passing,Start,,NA
SL_2023_EYKT_Dive_18_06-44-17.000.avi,41334,7:24:39,NA,NA,551.63,796.08,0,0,QC,AnaVinson,78,N/A,2023,18,20,Line,NA,NA,NA,NA,Bad,repositioned,BRP,BRP,1,AD,Passing,,umbilical hang up,NA
SL_2023_EYKT_Dive_18_06-44-17.000.avi,48273,7:28:30,NA,NA,550.33,784.31,0,0,QC,AnaVinson,78,N/A,2023,18,20,Line,NA,NA,NA,NA,Good,Good Going Forward,GGF,GGF,1,AD,Passing,,repositioned,NA
SL_2023_EYKT_Dive_18_06-44-17.000.avi,68077,7:39:30,NA,NA,580.39,745.1,0,0,QC,AnaVinson,78,N/A,2023,18,20,Line,NA,NA,NA,NA,Good,Good Going Forward,GGF,GGF,1,AD,Passing,End,,NA
SL_2023_EYKT_Dive_19_07-47-42.000.avi,233,8:21:07,NA,NA,609.15,754.25,0,0,QC,AnaVinson,115,N/A,2023,19,24,Line,NA,NA,NA,NA,Good,Good Going Forward,GGF,GGF,1,AD,Passing,Start,NA,NA
SL_2023_EYKT_Dive_19_07-47-42.000.avi,3205,8:22:46,NA,NA,543.79,823.53,0,0,QC,AnaVinson,115,N/A,2023,19,24,Line,NA,NA,NA,NA,Bad,going over drop-off,BDO,BDO,1,AD,Passing,,NA,NA
SL_2023_EYKT_Dive_19_07-47-42.000.avi,3575,8:22:58,NA,NA,597.39,758.17,0,0,QC,AnaVinson,115,N/A,2023,19,24,Line,NA,NA,NA,NA,Good,Good Going Forward,GGF,GGF,1,AD,Passing,,NA,NA
SL_2023_EYKT_Dive_19_07-47-42.000.avi,11797,8:27:32,NA,NA,588.24,806.54,0,0,QC,AnaVinson,115,N/A,2023,19,24,Line,NA,NA,NA,NA,Bad,going backwards,BGB,BGB,1,AD,Passing,,NA,NA
SL_2023_EYKT_Dive_19_07-47-42.000.avi,13662,8:28:34,NA,NA,643.14,862.75,0,0,QC,AnaVinson,115,N/A,2023,19,24,Line,NA,NA,NA,NA,Good,Good Going Forward,GGF,GGF,1,AD,Passing,,NA,NA
SL_2023_EYKT_Dive_19_07-47-42.000.avi,14770,8:29:11,NA,NA,584.31,794.77,0,0,QC,AnaVinson,115,N/A,2023,19,24,Line,NA,NA,NA,NA,Bad,going backwards,BGB,BGB,1,AD,Passing,,NA,NA
SL_2023_EYKT_Dive_19_07-47-42.000.avi,15796,8:29:46,NA,NA,637.91,749.02,0,0,QC,AnaVinson,115,N/A,2023,19,24,Line,NA,NA,NA,NA,Good,Good Going Forward,GGF,GGF,1,AD,Passing,,NA,NA
SL_2023_EYKT_Dive_19_07-47-42.000.avi,46943,8:47:04,NA,NA,600,800,0,0,QC,AnaVinson,115,N/A,2023,19,24,Line,NA,NA,NA,NA,Bad,going over drop-off,BDO,BDO,1,AD,Passing,,NA,NA
SL_2023_EYKT_Dive_19_07-47-42.000.avi,47433,8:47:20,NA,NA,611.76,775.16,0,0,QC,AnaVinson,115,N/A,2023,19,24,Line,NA,NA,NA,NA,Good,Good Going Forward,GGF,GGF,1,AD,Passing,,NA,NA
SL_2023_EYKT_Dive_19_07-47-42.000.avi,51367,8:49:31,NA,NA,479.74,649.67,0,0,QC,AnaVinson,115,N/A,2023,19,24,Line,NA,NA,NA,NA,Bad,going over drop-off,BDO,BDO,1,AD,Passing,,NA,NA
SL_2023_EYKT_Dive_19_07-47-42.000.avi,52020,8:49:53,NA,NA,593.46,798.69,0,0,QC,AnaVinson,115,N/A,2023,19,24,Line,NA,NA,NA,NA,Good,Good Going Forward,GGF,GGF,1,AD,Passing,,NA,NA
SL_2023_EYKT_Dive_19_07-47-42.000.avi,57620,8:53:00,NA,NA,549.02,813.07,0,0,QC,AnaVinson,115,N/A,2023,19,24,Line,NA,NA,NA,NA,Bad,going over drop-off,BDO,BDO,1,AD,Passing,,NA,NA
SL_2023_EYKT_Dive_19_07-47-42.000.avi,58714,8:53:36,NA,NA,600,800,0,0,QC,AnaVinson,115,N/A,2023,19,24,Line,NA,NA,NA,NA,Good,Good Going Forward,GGF,GGF,1,AD,Passing,,NA,NA
SL_2023_EYKT_Dive_19_07-47-42.000.avi,66634,8:58:00,NA,NA,601.31,798.69,0,0,QC,AnaVinson,115,N/A,2023,19,24,Line,NA,NA,NA,NA,Bad,going over drop-off,BDO,BDO,1,AD,Passing,,NA,NA
SL_2023_EYKT_Dive_19_07-47-42.000.avi,67466,8:58:28,NA,NA,598.69,779.08,0,0,QC,AnaVinson,115,N/A,2023,19,24,Line,NA,NA,NA,NA,Good,Good Going Forward,GGF,GGF,1,AD,Passing,,NA,NA
SL_2023_EYKT_Dive_19_07-47-42.000.avi,68323,8:58:56,NA,NA,580.39,780.39,0,0,QC,AnaVinson,115,N/A,2023,19,24,Line,NA,NA,NA,NA,Good,Good Going Forward,GGF,GGF,1,AD,Passing,End,NA,NA
SL_2023_EYKT_Dive_20_10-01-20.000.avi,279,10:11:24,NA,NA,649.67,890.2,0,0,QC,AnaVinson,159,N/A,2023,20,28,Line,NA,NA,NA,NA,Good,Good Going Forward,GGF,GGF,1,AD,Passing,Start,,NA
SL_2023_EYKT_Dive_20_10-01-20.000.avi,9544,10:16:33,NA,NA,852.29,867.97,0,0,QC,AnaVinson,159,N/A,2023,20,28,Line,NA,NA,NA,NA,Good,Good Going Forward,GGF,GGF,1,AD,Passing,End,Short dive,NA
SL_2023_EYKT_Dive_21_11-20-03.000.avi,672,11:25:22,NA,NA,551.63,661.44,0,0,QC,AnaVinson,75,N/A,2023,21,27,Line,NA,NA,NA,NA,Good,Good Going Forward,GGF,GGF,1,AD,Passing,Start,NA,NA
SL_2023_EYKT_Dive_21_11-20-03.000.avi,1394,11:25:46,NA,NA,558.17,819.61,0,0,QC,AnaVinson,75,N/A,2023,21,27,Line,NA,NA,NA,NA,Bad,loitering in same area,BLA,BLA,1,AD,Passing,,NA,NA
SL_2023_EYKT_Dive_21_11-20-03.000.avi,1996,11:26:07,NA,NA,602.61,768.63,0,0,QC,AnaVinson,75,N/A,2023,21,27,Line,NA,NA,NA,NA,Good,Good Going Forward,GGF,GGF,1,AD,Passing,,NA,NA
SL_2023_EYKT_Dive_21_11-20-03.000.avi,17752,11:34:52,NA,NA,627.45,803.92,0,0,QC,AnaVinson,75,N/A,2023,21,27,Line,NA,NA,NA,NA,Bad,going over drop-off,BDO,BDO,1,AD,Passing,,NA,NA
SL_2023_EYKT_Dive_21_11-20-03.000.avi,18217,11:35:07,NA,NA,657.52,605.23,0,0,QC,AnaVinson,75,N/A,2023,21,27,Line,NA,NA,NA,NA,Good,Good Going Forward,GGF,GGF,1,AD,Passing,,NA,NA
SL_2023_EYKT_Dive_21_11-20-03.000.avi,19866,11:36:02,NA,NA,600,800,0,0,QC,AnaVinson,75,N/A,2023,21,27,Line,NA,NA,NA,NA,Bad,going over drop-off,BDO,BDO,1,AD,Passing,,NA,NA
SL_2023_EYKT_Dive_21_11-20-03.000.avi,20203,11:36:13,NA,NA,600,789.54,0,0,QC,AnaVinson,75,N/A,2023,21,27,Line,NA,NA,NA,NA,Good,Good Going Forward,GGF,GGF,1,AD,Passing,,NA,NA
SL_2023_EYKT_Dive_21_11-20-03.000.avi,38766,11:46:32,NA,NA,635.29,789.54,0,0,QC,AnaVinson,75,N/A,2023,21,27,Line,NA,NA,NA,NA,Bad,going backwards,BGB,BGB,1,AD,Passing,,NA,NA
SL_2023_EYKT_Dive_21_11-20-03.000.avi,39260,11:46:49,NA,NA,568.63,1043.14,0,0,QC,AnaVinson,75,N/A,2023,21,27,Line,NA,NA,NA,NA,Good,Good Going Forward,GGF,GGF,1,AD,Passing,,NA,NA
SL_2023_EYKT_Dive_21_11-20-03.000.avi,58710,11:57:37,NA,NA,718.95,755.56,0,0,QC,AnaVinson,75,N/A,2023,21,27,Line,NA,NA,NA,NA,Bad,lost bottom visual,BLB,BLB,1,AD,Passing,,NA,NA
SL_2023_EYKT_Dive_21_11-20-03.000.avi,59014,11:57:47,NA,NA,555.56,813.07,0,0,QC,AnaVinson,75,N/A,2023,21,27,Line,NA,NA,NA,NA,Good,Good Going Forward,GGF,GGF,1,AD,Passing,,NA,NA
SL_2023_EYKT_Dive_21_11-20-03.000.avi,61865,11:59:22,NA,NA,622.22,858.82,0,0,QC,AnaVinson,75,N/A,2023,21,27,Line,NA,NA,NA,NA,Good,Good Going Forward,GGF,GGF,1,AD,Passing,End,NA,NA
SL_2023_EYKT_Dive_22_12-33-17.000.avi,800,0:45:18,NA,NA,600,800,0,0,QC,AnaVinson,122,N/A,2023,22,31,Line,NA,NA,NA,NA,Good,Good Going Forward,GGF,GGF,1,AD,Passing,Start,NA,NA
SL_2023_EYKT_Dive_22_12-33-17.000.avi,60613,0:18:31,NA,NA,572.55,781.7,0,0,QC,AnaVinson,122,N/A,2023,22,31,Line,NA,NA,NA,NA,Good,Good Going Forward,GGF,GGF,1,AD,Passing,End,NA,NA
SL_2023_EYKT_Dive_23_15-35-57.000.avi,801,15:44:37,NA,NA,563.4,805.23,0,0,QC,AnaVinson,74,N/A,2023,23,33,Line,NA,NA,NA,NA,Good,Good Going Forward,GGF,GGF,1,AD,Passing,Start,NA,NA
SL_2023_EYKT_Dive_23_15-35-57.000.avi,2851,15:45:45,NA,NA,600,800,0,0,QC,AnaVinson,74,N/A,2023,23,33,Line,NA,NA,NA,NA,Bad,lost bottom visual,BLB,BLB,1,AD,Passing,,NA,NA
SL_2023_EYKT_Dive_23_15-35-57.000.avi,3050,15:45:52,NA,NA,600,768.63,0,0,QC,AnaVinson,74,N/A,2023,23,33,Line,NA,NA,NA,NA,Good,Good Going Forward,GGF,GGF,1,AD,Passing,,NA,NA
SL_2023_EYKT_Dive_23_15-35-57.000.avi,7352,15:48:15,NA,NA,600,800,0,0,QC,AnaVinson,74,N/A,2023,23,33,Line,NA,NA,NA,NA,Bad,loitering in same area,BLA,BLA,1,AD,Passing,,NA,NA
SL_2023_EYKT_Dive_23_15-35-57.000.avi,7676,15:48:26,NA,NA,592.16,867.97,0,0,QC,AnaVinson,74,N/A,2023,23,33,Line,NA,NA,NA,NA,Good,Good Going Forward,GGF,GGF,1,AD,Passing,,NA,NA
SL_2023_EYKT_Dive_23_15-35-57.000.avi,53562,16:13:55,NA,NA,605.23,664.05,0,0,QC,AnaVinson,74,N/A,2023,23,33,Line,NA,NA,NA,NA,Good,Good Going Forward,GGF,GGF,1,AD,Passing,End,NA,NA
SL_2023_EYKT_Dive_24_16-36-46.000.avi,1297,16:44:48,NA,NA,666.67,776.47,0,0,QC,AnaVinson,93,N/A,2023,24,34,Line,NA,NA,NA,NA,Good,Good Going Forward,GGF,GGF,1,AD,Passing,Start,NA,NA
SL_2023_EYKT_Dive_24_16-36-46.000.avi,59063,17:16:54,NA,NA,600,800,0,0,QC,AnaVinson,93,N/A,2023,24,34,Line,NA,NA,NA,NA,Bad,going over drop-off,BDO,BDO,1,AD,Passing,,NA,NA
SL_2023_EYKT_Dive_24_16-36-46.000.avi,59711,17:17:15,NA,NA,712.42,683.66,0,0,QC,AnaVinson,93,N/A,2023,24,34,Line,NA,NA,NA,NA,Good,Good Going Forward,GGF,GGF,1,AD,Passing,,NA,NA
SL_2023_EYKT_Dive_24_16-36-46.000.avi,60565,17:17:44,NA,NA,530.72,726.8,0,0,QC,AnaVinson,93,N/A,2023,24,34,Line,NA,NA,NA,NA,Good,Good Going Forward,GGF,GGF,1,AD,Passing,End,NA,NA
