"","Sec","X","Y","dist","Dive"
"29705",51440,611931.183278981,6474978.87916721,0.334866220447405,13
"29706",51441,611930.929603232,6474978.6605717,0.336302960813834,13
"29707",51442,611930.674505837,6474978.44142562,0.337758525898832,13
"29708",51443,611930.417969823,6474978.22172106,0.339232918940348,13
"29709",51444,611930.159978217,6474978.00145008,0.340725207050746,13
"29710",51445,611929.900515748,6474977.78060422,0.342231547960775,13
"29711",51446,611929.639573952,6474977.55917294,0.343750961714452,13
"29712",51447,611929.377146063,6474977.33714518,0.345283418363198,13
"29713",51448,611929.113225319,6474977.11450987,0.346828895952232,13
"29714",51449,611928.847804955,6474976.89125595,0.348387360504259,13
"29715",51450,611928.580878208,6474976.66737236,0.349958788810817,13
"29716",51451,611928.312438314,6474976.44284802,0.351543157223301,13
"29717",51452,611928.042478509,6474976.21767188,0.353140434861796,13
"29718",51453,611927.770992029,6474975.99183287,0.354750600570537,13
"29719",51454,611927.497972112,6474975.76531993,0.356373629064605,13
"29720",51455,611927.223411992,6474975.53812199,0.3580094959785,13
"29721",51456,611926.947304906,6474975.31022798,0.359658176608131,13
"29722",51457,611926.669644091,6474975.08162685,0.36131873702129,13
"29723",51458,611926.390424202,6474974.85230725,0.36298749145346,13
"29724",51459,611926.109645575,6474974.62225664,0.364663483783056,13
"29725",51460,611925.827309965,6474974.39146223,0.366346672972611,13
"29726",51461,611925.543419128,6474974.1599112,0.368037011927616,13
"29727",51462,611925.257974818,6474973.92759076,0.36973446450174,13
"29728",51463,611924.970978791,6474973.69448809,0.371438993000276,13
"29729",51464,611924.682432802,6474973.46059038,0.373150553214276,13
"29730",51465,611924.392338607,6474973.22588484,0.374869118425141,13
"29731",51466,611924.100697961,6474972.99035864,0.37659465055931,13
"29732",51467,611923.807512618,6474972.75399899,0.378327117195111,13
"29733",51468,611923.512784335,6474972.51679307,0.380066488792624,13
"29734",51469,611923.216514866,6474972.27872808,0.38181273761759,13
"29735",51470,611922.918705967,6474972.03979122,0.383564015825606,13
"29736",51471,611922.619361154,6474971.79997037,0.385313021330518,13
"29737",51472,611922.318490991,6474971.55925629,0.387057909599148,13
"29738",51473,611922.0161078,6474971.31764042,0.388798645828792,13
"29739",51474,611921.712223906,6474971.0751142,0.390535210481569,13
"29740",51475,611921.406851633,6474970.83166908,0.392267571684317,13
"29741",51476,611921.100003305,6474970.58729651,0.393995710703513,13
"29742",51477,611920.791691245,6474970.34198795,0.395719609878257,13
"29743",51478,611920.481927778,6474970.09573482,0.397439242276961,13
"29744",51479,611920.170725227,6474969.84852858,0.399154597643657,13
"29745",51480,611919.858095917,6474969.60036068,0.400865657279757,13
"29746",51481,611919.544052171,6474969.35122256,0.402572409742388,13
"29747",51482,611919.228606313,6474969.10110568,0.404274843758427,13
"29748",51483,611918.911770668,6474968.85000147,0.405970080550583,13
"29749",51484,611918.593559977,6474968.59790295,0.407646641646619,13
"29750",51485,611918.273998656,6474968.3448094,0.409301654707522,13
"29751",51486,611917.953113539,6474968.09072165,0.410935113226182,13
"29752",51487,611917.630931459,6474967.83564053,0.412547016290568,13
"29753",51488,611917.307479251,6474967.57956689,0.414137360328176,13
"29754",51489,611916.982783747,6474967.32250156,0.415706144636284,13
"29755",51490,611916.656871782,6474967.06444539,0.417253374146072,13
"29756",51491,611916.329770191,6474966.8053992,0.418779055617489,13
"29757",51492,611916.001505805,6474966.54536384,0.420283189938651,13
"29758",51493,611915.672105459,6474966.28434013,0.421765787800474,13
"29759",51494,611915.341595988,6474966.02232893,0.423226856764,13
"29760",51495,611915.010004224,6474965.75933107,0.424666411132743,13
"29761",51496,611914.677357002,6474965.49534739,0.426084462212792,13
"29762",51497,611914.343681155,6474965.23037872,0.427479587176711,13
"29763",51498,611914.009004666,6474964.96442675,0.42884606624036,13
"29764",51499,611913.673360119,6474964.69749664,0.430182480597477,13
"29765",51500,611913.336781245,6474964.42959436,0.431488849456613,13
"29766",51501,611912.999301777,6474964.16072593,0.432765193880142,13
"29767",51502,611912.660955446,6474963.89089733,0.434011540773778,13
"29768",51503,611912.321775984,6474963.62011456,0.435227906134203,13
"29769",51504,611911.981797124,6474963.34838361,0.436414326497807,13
"29770",51505,611911.641052598,6474963.07571049,0.43757082309806,13
"29771",51506,611911.299576138,6474962.80210118,0.438697426151301,13
"29772",51507,611910.957401475,6474962.52756169,0.439794169467823,13
"29773",51508,611910.614562343,6474962.25209801,0.440861081777317,13
"29774",51509,611910.271092473,6474961.97571613,0.441898200406135,13
"29775",51510,611909.927025597,6474961.69842206,0.442905609767439,13
"29776",51511,611909.582395351,6474961.42022182,0.443883556145692,13
"29777",51512,611909.237234983,6474961.1411216,0.444832120849765,13
"29778",51513,611908.891577644,6474960.86112764,0.445751347771484,13
"29779",51514,611908.545456487,6474960.58024615,0.446641275305845,13
"29780",51515,611908.198904663,6474960.29848338,0.447501949490216,13
"29781",51516,611907.851955323,6474960.01584553,0.448333410866369,13
"29782",51517,611907.50464162,6474959.73233885,0.449135704528474,13
"29783",51518,611907.156996705,6474959.44796956,0.449908879512458,13
"29784",51519,611906.80905373,6474959.16274388,0.450652984458572,13
"29785",51520,611906.460845846,6474958.87666805,0.451368066136904,13
"29786",51521,611906.112406205,6474958.58974829,0.452054182717904,13
"29787",51522,611905.763767959,6474958.30199083,0.452711378786933,13
"29788",51523,611905.414964259,6474958.0134019,0.453340511419397,13
"29789",51524,611905.066027241,6474957.7239877,0.453944790365256,13
"29790",51525,611904.716984973,6474957.4337544,0.454525053874694,13
"29791",51526,611904.367864507,6474957.14270814,0.455081347481909,13
"29792",51527,611904.018692896,6474956.85085507,0.455613719188081,13
"29793",51528,611903.669497191,6474956.55820131,0.456122212845579,13
"29794",51529,611903.320304446,6474956.26475302,0.456606878571187,13
"29795",51530,611902.971141711,6474955.97051634,0.457067762464151,13
"29796",51531,611902.62203604,6474955.6754974,0.457504921258218,13
"29797",51532,611902.273014484,6474955.37970236,0.457918400239595,13
"29798",51533,611901.924104095,6474955.08313736,0.458308257126699,13
"29799",51534,611901.575331926,6474954.78580853,0.458674543074825,13
"29800",51535,611901.226725028,6474954.48772202,0.459017312794496,13
"29801",51536,611900.878310455,6474954.18888397,0.459337505569103,13
"29802",51537,611900.530114252,6474953.88930035,0.459638693476966,13
"29803",51538,611900.182158446,6474953.58897638,0.459921800033114,13
"29804",51539,611899.834464057,6474953.28791713,0.460186872370073,13
"29805",51540,611899.487052106,6474952.98612764,0.460433956274697,13
"29806",51541,611899.139943613,6474952.68361298,0.460663095303385,13
"29807",51542,611898.7931596,6474952.38037819,0.460874340683848,13
"29808",51543,611898.446721086,6474952.07642834,0.461067740143091,13
"29809",51544,611898.100649092,6474951.77176847,0.461243339995414,13
"29810",51545,611897.754964639,6474951.46640364,0.461401193973186,13
"29811",51546,611897.409688747,6474951.16033891,0.461541348871994,13
"29812",51547,611897.064842437,6474950.85357933,0.461663862229593,13
"29813",51548,611896.72044673,6474950.54612995,0.461768782827453,13
"29814",51549,611896.376522645,6474950.23799584,0.461856165981627,13
"29815",51550,611896.033091205,6474949.92918204,0.461926387910035,13
"29816",51551,611895.69017308,6474949.61969351,0.461980795344956,13
"29817",51552,611895.347787551,6474949.30953483,0.462019760530069,13
"29818",51553,611895.005953548,6474948.99871049,0.462043332219623,13
"29819",51554,611894.664690002,6474948.68722496,0.462051571174793,13
"29820",51555,611894.324015844,6474948.37508273,0.462044525443419,13
"29821",51556,611893.983950005,6474948.06228828,0.462022251370615,13
"29822",51557,611893.644511417,6474947.74884609,0.461984810532393,13
"29823",51558,611893.305719009,6474947.43476064,0.461932250474185,13
"29824",51559,611892.967591714,6474947.12003642,0.461864636359914,13
"29825",51560,611892.630148463,6474946.8046779,0.461782026696477,13
"29826",51561,611892.293408185,6474946.48868957,0.461684476041813,13
"29827",51562,611891.957389812,6474946.17207591,0.461572049051105,13
"29828",51563,611891.622112275,6474945.85484141,0.461445197946881,13
"29829",51564,611891.287593787,6474945.53699073,0.461305509121733,13
"29830",51565,611890.953849686,6474945.21852936,0.461153411740222,13
"29831",51566,611890.620894591,6474944.89946295,0.460988948386603,13
"29832",51567,611890.288743122,6474944.57979717,0.4608121569758,13
"29833",51568,611889.957409899,6474944.25953768,0.460623081737498,13
"29834",51569,611889.626909541,6474943.93869015,0.460421762742939,13
"29835",51570,611889.297256668,6474943.61726025,0.460208247003024,13
"29836",51571,611888.9684659,6474943.29525363,0.459982573297574,13
"29837",51572,611888.640551856,6474942.97267597,0.459744789260855,13
"29838",51573,611888.313529155,6474942.64953293,0.459494943301278,13
"29839",51574,611887.987412418,6474942.32583017,0.459233072677832,13
"29840",51575,611887.662216265,6474942.00157336,0.458959236183081,13
"29841",51576,611887.337955314,6474941.67676816,0.458674100794437,13
"29842",51577,611887.014642723,6474941.35142081,0.458380218210097,13
"29843",51578,611886.692285801,6474941.02553979,0.458078210738056,13
"29844",51579,611886.370890394,6474940.69913416,0.457768068688073,13
"29845",51580,611886.050462347,6474940.37221295,0.45744978241135,13
"29846",51581,611885.731007508,6474940.04478524,0.457123338645946,13
"29847",51582,611885.412531723,6474939.71686006,0.456788729329804,13
"29848",51583,611885.095040836,6474939.38844648,0.456445949984277,13
"29849",51584,611884.778540696,6474939.05955354,0.456094984955424,13
"29850",51585,611884.463037148,6474938.7301903,0.455735829852898,13
"29851",51586,611884.148536037,6474938.4003658,0.455368473380662,13
"29852",51587,611883.835043212,6474938.07008911,0.454992911927285,13
"29853",51588,611883.522564516,6474937.73936926,0.454609132990882,13
"29854",51589,611883.211105798,6474937.40821533,0.45421713512324,13
"29855",51590,611882.900672902,6474937.07663634,0.453818643731063,13
"29856",51591,611882.591269231,6474936.74464127,0.453420602144693,13
"29857",51592,611882.282888406,6474936.41223864,0.453024672502944,13
"29858",51593,611881.975521606,6474936.07943689,0.45263078239309,13
"29859",51594,611881.669160008,6474935.74624445,0.452238854077503,13
"29860",51595,611881.36379479,6474935.41266978,0.451848815716912,13
"29861",51596,611881.059417128,6474935.07872129,0.451460589460661,13
"29862",51597,611880.756018202,6474934.74440743,0.451074104501164,13
"29863",51598,611880.453589188,6474934.40973664,0.450689288395126,13
"29864",51599,611880.152121264,6474934.07471735,0.450306069424166,13
"29865",51600,611879.851605608,6474933.739358,0.44992437521081,13
"29866",51601,611879.552033397,6474933.40366702,0.44954413657891,13
"29867",51602,611879.25339581,6474933.06765285,0.449165281385766,13
"29868",51603,611878.955684022,6474932.73132393,0.448789214288135,13
"29869",51604,611878.658887319,6474932.39468841,0.448421710091339,13
"29870",51605,611878.362987404,6474932.05775329,0.448064131531283,13
"29871",51606,611878.067964088,6474931.72052531,0.447716368266205,13
"29872",51607,611877.773797182,6474931.3830112,0.447378316669861,13
"29873",51608,611877.480466495,6474931.04521767,0.447049874123343,13
"29874",51609,611877.187951838,6474930.70715146,0.446730934561984,13
"29875",51610,611876.896233022,6474930.36881928,0.446421400067729,13
"29876",51611,611876.605289856,6474930.03022788,0.446121174999942,13
"29877",51612,611876.315102152,6474929.69138396,0.445830162841647,13
"29878",51613,611876.02564972,6474929.35229426,0.445548270559407,13
"29879",51614,611875.736912369,6474929.01296551,0.445275406434985,13
"29880",51615,611875.448869911,6474928.67340442,0.445011483910207,13
"29881",51616,611875.161502156,6474928.33361774,0.444756594059239,13
"29882",51617,611874.874787944,6474927.99361275,0.444511345560496,13
"29883",51618,611874.588702239,6474927.65339913,0.444275814882343,13
"29884",51619,611874.303219036,6474927.31298712,0.444049891219494,13
"29885",51620,611874.018312327,6474926.97238695,0.443833482358158,13
"29886",51621,611873.733956107,6474926.63160887,0.443626487262244,13
"29887",51622,611873.450124371,6474926.29066312,0.443428819962386,13
"29888",51623,611873.166791111,6474925.94955994,0.443240387537048,13
"29889",51624,611872.883930322,6474925.60830957,0.443061113681234,13
"29890",51625,611872.601515997,6474925.26692225,0.442890922161718,13
"29891",51626,611872.319522131,6474924.92540823,0.442729735514849,13
"29892",51627,611872.037922719,6474924.58377774,0.442577491954946,13
"29893",51628,611871.756691753,6474924.24204103,0.442434122886588,13
"29894",51629,611871.475803227,6474923.90020834,0.442299779574829,13
"29895",51630,611871.195230494,6474923.55829016,0.442175223494895,13
"29896",51631,611870.914944339,6474923.21629806,0.442060608614829,13
"29897",51632,611870.634914904,6474922.87424383,0.441955885808953,13
"29898",51633,611870.355112334,6474922.53213927,0.441861009852009,13
"29899",51634,611870.075506771,6474922.1899962,0.441775943114191,13
"29900",51635,611869.796068358,6474921.84782642,0.441700658553252,13
"29901",51636,611869.516767238,6474921.50564174,0.44163513161603,13
"29902",51637,611869.237573555,6474921.16345396,0.441579342086787,13
"29903",51638,611868.958457451,6474920.82127489,0.441533279339013,13
"29904",51639,611868.67938907,6474920.47911634,0.4414969409738,13
"29905",51640,611868.400338555,6474920.1369901,0.441470325767828,13
"29906",51641,611868.121276049,6474919.794908,0.441453442896627,13
"29907",51642,611867.842171695,6474919.45288183,0.441446303922958,13
"29908",51643,611867.562995637,6474919.1109234,0.441448728591221,13
"29909",51644,611867.283718618,6474918.76904429,0.441459924147256,13
"29910",51645,611867.004313784,6474918.42725517,0.441479715337884,13
"29911",51646,611866.724754885,6474918.08556648,0.441508136484355,13
"29912",51647,611866.445015666,6474917.74398866,0.441545224287645,13
"29913",51648,611866.165069877,6474917.40253216,0.44159102288083,13
"29914",51649,611865.884891264,6474917.06120743,0.441645580197623,13
"29915",51650,611865.604453575,6474916.72002489,0.441708951005546,13
"29916",51651,611865.323730558,6474916.378995,0.441781191689856,13
"29917",51652,611865.04269596,6474916.0381282,0.441862363984728,13
"29918",51653,611864.76132353,6474915.69743493,0.441952535992413,13
"29919",51654,611864.479587014,6474915.35692564,0.442051783103283,13
"29920",51655,611864.197460161,6474915.01661076,0.442160177365815,13
"29921",51656,611863.914916717,6474914.67650074,0.4422772629859,13
"29922",51657,611863.631931645,6474914.33660572,0.442400941920966,13
"29923",51658,611863.348484757,6474913.99693462,0.442530748328638,13
"29924",51659,611863.064557081,6474913.65749605,0.442666740717273,13
"29925",51660,611862.780129645,6474913.31829865,0.442809002339294,13
"29926",51661,611862.495183475,6474912.97935103,0.442957603844163,13
"29927",51662,611862.209699599,6474912.6406618,0.443112621540266,13
"29928",51663,611861.923659045,6474912.30223958,0.443274138409645,13
"29929",51664,611861.637042839,6474911.964093,0.443442235889406,13
"29930",51665,611861.349832009,6474911.62623066,0.443617001336606,13
"29931",51666,611861.062007582,6474911.2886612,0.443798517673067,13
"29932",51667,611860.773550585,6474910.95139323,0.443986880858121,13
"29933",51668,611860.484442046,6474910.61443536,0.444182183389114,13
"29934",51669,611860.194662992,6474910.27779622,0.444383763055835,13
"29935",51670,611859.90419611,6474909.94148398,0.444588688200145,13
"29936",51671,611859.613030732,6474909.60550508,0.444796259255304,13
"29937",51672,611859.32115785,6474909.26986549,0.445006533299717,13
"29938",51673,611859.028568454,6474908.9345712,0.445219556768854,13
"29939",51674,611858.735253536,6474908.5996282,0.445435390817274,13
"29940",51675,611858.441204088,6474908.26504248,0.445654084551522,13
"29941",51676,611858.146411101,6474907.93082001,0.445875696725534,13
"29942",51677,611857.850865567,6474907.59696679,0.446100285296239,13
"29943",51678,611857.554558477,6474907.26348879,0.446327900021916,13
"29944",51679,611857.257480822,6474906.93039202,0.446558608202099,13
"29945",51680,611856.959623595,6474906.59768244,0.446792457964916,13
"29946",51681,611856.660977786,6474906.26536605,0.447029513549105,13
"29947",51682,611856.361534387,6474905.93344884,0.447269833692623,13
"29948",51683,611856.061284391,6474905.60193678,0.447512880458735,13
"29949",51684,611855.760220644,6474905.27083499,0.447756308323931,13
"29950",51685,611855.458343422,6474904.94014502,0.447999512759506,13
"29951",51686,611855.155654858,6474904.60986757,0.448242487579954,13
"29952",51687,611854.852157084,6474904.28000331,0.448485223189385,13
"29953",51688,611854.547852231,6474903.95055293,0.448727708547839,13
"29954",51689,611854.242742433,6474903.62151711,0.44896993698093,13
"29955",51690,611853.936829821,6474903.29289654,0.449211896799304,13
"29956",51691,611853.630116528,6474902.96469191,0.449453579544366,13
"29957",51692,611853.322604686,6474902.63690389,0.449694978399799,13
"29958",51693,611853.014296426,6474902.30953316,0.449936082127647,13
"29959",51694,611852.705193882,6474901.98258042,0.450176881226404,13
"29960",51695,611852.395299186,6474901.65604635,0.450417371132694,13
"29961",51696,611852.084614468,6474901.32993162,0.450657659544373,13
"29962",51697,611851.773142875,6474901.00423579,0.450898211678864,13
"29963",51698,611851.460891599,6474900.67895386,0.451139089557325,13
"29964",51699,611851.147868844,6474900.35407968,0.451380239069749,13
"29965",51700,611850.834082815,6474900.02960711,0.451621597695989,13
"29966",51701,611850.519541719,6474899.70553001,0.451863107263438,13
"29967",51702,611850.204253758,6474899.38184224,0.452104715833702,13
"29968",51703,611849.888227139,6474899.05853766,0.452346358631999,13
"29969",51704,611849.571470066,6474898.73561014,0.452587993660243,13
"29970",51705,611849.253990744,6474898.41305352,0.452829551886231,13
"29971",51706,611848.935797378,6474898.09086168,0.453070991668387,13
"29972",51707,611848.616898173,6474897.76902846,0.45331225416374,13
"29973",51708,611848.297301333,6474897.44754773,0.453553288142681,13
"29974",51709,611847.977015065,6474897.12641335,0.453794455661485,13
"29975",51710,611847.656047954,6474896.80561821,0.454037340765739,13
"29976",51711,611847.334410119,6474896.48515134,0.454282285117728,13
"29977",51712,611847.012112058,6474896.16500083,0.454529207506418,13
"29978",51713,611846.689164272,6474895.84515473,0.454778043043505,13
"29979",51714,611846.365577259,6474895.52560111,0.455028718463846,13
"29980",51715,611846.041361521,6474895.20632805,0.455281164934791,13
"29981",51716,611845.716527555,6474894.8873236,0.455535312886625,13
"29982",51717,611845.391085861,6474894.56857586,0.455791103748854,13
"29983",51718,611845.06504694,6474894.25007287,0.456048466323025,13
"29984",51719,611844.73842129,6474893.93180272,0.456307348049244,13
"29985",51720,611844.411219412,6474893.61375347,0.456567683743442,13
"29986",51721,611844.083451805,6474893.29591319,0.456829414977351,13
"29987",51722,611843.755128968,6474892.97826994,0.457093069904112,13
"29988",51723,611843.426261297,6474892.66081108,0.457360916536012,13
"29989",51724,611843.096858776,6474892.34352101,0.457633479328632,13
"29990",51725,611842.766931284,6474892.02638342,0.457910694364163,13
"29991",51726,611842.4364887,6474891.709382,0.458192509175723,13
"29992",51727,611842.105540904,6474891.39250043,0.458478869126365,13
"29993",51728,611841.774097775,6474891.07572239,0.458769721289714,13
"29994",51729,611841.442169193,6474890.75903157,0.459065018635394,13
"29995",51730,611841.109765036,6474890.44241166,0.459364712119954,13
"29996",51731,611840.776895186,6474890.12584634,0.45966876051258,13
"29997",51732,611840.44356952,6474889.8093193,0.459977115241331,13
"29998",51733,611840.109797918,6474889.49281422,0.460289745652539,13
"29999",51734,611839.77559026,6474889.17631478,0.460606607728214,13
"30000",51735,611839.440956426,6474888.85980468,0.46092766881114,13
"30001",51736,611839.105906294,6474888.5432676,0.461253435946989,13
"30002",51737,611838.770449116,6474888.2266871,0.461586055675457,13
"30003",51738,611838.43459163,6474887.91004624,0.461926035493022,13
"30004",51739,611838.098339945,6474887.59332796,0.462273360734598,13
"30005",51740,611837.761700171,6474887.2765152,0.46262800547063,13
"30006",51741,611837.424678417,6474886.95959091,0.462989950132994,13
"30007",51742,611837.087280794,6474886.64253801,0.463359177076115,13
"30008",51743,611836.74951341,6474886.32533946,0.463735672321957,13
"30009",51744,611836.411382376,6474886.00797819,0.464119421002068,13
"30010",51745,611836.072893801,6474885.69043713,0.464510407062112,13
"30011",51746,611835.734053794,6474885.37269924,0.464908628288306,13
"30012",51747,611835.394868466,6474885.05474744,0.465314067974243,13
"30013",51748,611835.055343925,6474884.73656469,0.465726722264753,13
"30014",51749,611834.715486281,6474884.41813391,0.466146493946519,13
"30015",51750,611834.375301054,6474884.09943881,0.466573020488219,13
"30016",51751,611834.034791398,6474883.78046615,0.467006199846631,13
"30017",51752,611833.693959877,6474883.46120346,0.467446041030426,13
"30018",51753,611833.352809056,6474883.14163826,0.467892537421207,13
"30019",51754,611833.011341498,6474882.82175807,0.468345692663441,13
"30020",51755,611832.669559769,6474882.50155042,0.468805507162146,13
"30021",51756,611832.327466431,6474882.18100284,0.469271988352438,13
"30022",51757,611831.985064051,6474881.86010284,0.469745131293838,13
"30023",51758,611831.64235519,6474881.53883796,0.470224944903194,13
"30024",51759,611831.299342414,6474881.21719571,0.470711433482956,13
"30025",51760,611830.956028288,6474880.89516363,0.471204601895101,13
"30026",51761,611830.612415374,6474880.57272923,0.471704454835273,13
"30027",51762,611830.268506238,6474880.24988004,0.472210694076582,13
"30028",51763,611829.924303008,6474879.9266045,0.472722091728926,13
"30029",51764,611829.57980607,6474879.6028947,0.473238344723407,13
"30030",51765,611829.235015375,6474879.27874364,0.473759456440865,13
"30031",51766,611828.889930874,6474878.95414433,0.474285429342691,13
"30032",51767,611828.544552517,6474878.62908978,0.47481627203196,13
"30033",51768,611828.198880255,6474878.303573,0.475351983424052,13
"30034",51769,611827.852914039,6474877.97758698,0.475892570104168,13
"30035",51770,611827.506653819,6474877.65112473,0.476438039483831,13
"30036",51771,611827.160099546,6474877.32417926,0.476988389696344,13
"30037",51772,611826.813251171,6474876.99674357,0.477543630128756,13
"30038",51773,611826.466108644,6474876.66881067,0.47810376574623,13
"30039",51774,611826.118671917,6474876.34037357,0.478668799389329,13
"30040",51775,611825.770940939,6474876.01142527,0.479237731965272,13
"30041",51776,611825.422915782,6474875.6819601,0.479806544793448,13
"30042",51777,611825.074596995,6474875.35197777,0.480374229030791,13
"30043",51778,611824.725985248,6474875.02147928,0.48094078645953,13
"30044",51779,611824.377081211,6474874.69046567,0.481506216642757,13
"30045",51780,611824.027885553,6474874.35893795,0.48207051923167,13
"30046",51781,611823.678398944,6474874.02689714,0.482633694016538,13
"30047",51782,611823.328622054,6474873.69434427,0.483195738004728,13
"30048",51783,611822.978555553,6474873.36128037,0.483756654793959,13
"30049",51784,611822.628200111,6474873.02770644,0.484316438575573,13
"30050",51785,611822.277556396,6474872.69362352,0.484875092787315,13
"30051",51786,611821.926625079,6474872.35903262,0.485432615395995,13
"30052",51787,611821.57540683,6474872.02393478,0.48598900920921,13
"30053",51788,611821.223902319,6474871.688331,0.4865442662738,13
"30054",51789,611820.872112214,6474871.35222232,0.487097885211527,13
"30055",51790,611820.520036841,6474871.01561085,0.48764781781454,13
"30056",51791,611820.167675149,6474870.67850311,0.488193554429544,13
"30057",51792,611819.815025738,6474870.34090669,0.488735079723776,13
"30058",51793,611819.462087213,6474870.00282922,0.489272398674435,13
"30059",51794,611819.108858175,6474869.6642783,0.489805496516485,13
"30060",51795,611818.755337229,6474869.32526154,0.490334373642881,13
"30061",51796,611818.401522975,6474868.98578654,0.4908590222936,13
"30062",51797,611818.047414018,6474868.64586092,0.491379438180331,13
"30063",51798,611817.69300896,6474868.30549229,0.491895614599397,13
"30064",51799,611817.338306403,6474867.96468825,0.492407550676957,13
"30065",51800,611816.983304952,6474867.62345642,0.492915241658307,13
"30066",51801,611816.628003207,6474867.28180439,0.493418679636629,13
"30067",51802,611816.272399773,6474866.93973979,0.49391717061146,13
"30068",51803,611815.916493249,6474866.59727123,0.494407911546228,13
"30069",51804,611815.560282225,6474866.25441136,0.494890200370496,13
"30070",51805,611815.203765286,6474865.91117386,0.495364038355614,13
"30071",51806,611814.846941022,6474865.56757238,0.495829414628691,13
"30072",51807,611814.489808017,6474865.2236206,0.496286329658447,13
"30073",51808,611814.132364859,6474864.87933219,0.496734788424627,13
"30074",51809,611813.774610134,6474864.53472081,0.497174779619713,13
"30075",51810,611813.41654243,6474864.18980012,0.497606306559533,13
"30076",51811,611813.058160333,6474863.8445838,0.498029373483916,13
"30077",51812,611812.699462429,6474863.4990855,0.49844397430366,13
"30078",51813,611812.340447307,6474863.15331891,0.498850116123589,13
"30079",51814,611811.981113551,6474862.80729768,0.499247802317195,13
"30080",51815,611811.62145975,6474862.46103548,0.499636863642975,13
"30081",51816,611811.26148501,6474862.11454568,0.500016646153421,13
"30082",51817,611810.901190513,6474861.76784044,0.500386983411347,13
"30083",51818,611810.540577965,6474861.42093163,0.500747877841997,13
"30084",51819,611810.179649067,6474861.07383111,0.501099334544058,13
"30085",51820,611809.818405524,6474860.72655076,0.501441358034955,13
"30086",51821,611809.456849039,6474860.37910243,0.501773949192791,13
"30087",51822,611809.094981315,6474860.03149799,0.502097117122712,13
"30088",51823,611808.732804055,6474859.6837493,0.502410864540823,13
"30089",51824,611808.370318964,6474859.33586824,0.502715194648562,13
"30090",51825,611808.007527744,6474858.98786666,0.503010115812895,13
"30091",51826,611807.644432098,6474858.63975644,0.503295632735799,13
"30092",51827,611807.281033731,6474858.29154943,0.50357175046384,13
"30093",51828,611806.917334345,6474857.9432575,0.50383847909255,13
"30094",51829,611806.553335644,6474857.59489252,0.504094122272875,13
"30095",51830,611806.189040896,6474857.24646718,0.504331908607146,13
"30096",51831,611805.82445963,6474856.89799742,0.504550140241151,13
"30097",51832,611805.459602939,6474856.54950002,0.504748824501258,13
"30098",51833,611805.094481917,6474856.20099175,0.504927966767873,13
"30099",51834,611804.729107658,6474855.85248937,0.505087569249972,13
"30100",51835,611804.363491254,6474855.50400968,0.505227639089838,13
"30101",51836,611803.997643801,6474855.15556943,0.505348177724846,13
"30102",51837,611803.631576391,6474854.8071854,0.505449195766751,13
"30103",51838,611803.265300117,6474854.45887436,0.505530693213608,13
"30104",51839,611802.898826074,6474854.11065308,0.505592678324075,13
"30105",51840,611802.532165355,6474853.76253834,0.505635156419392,13
"30106",51841,611802.165329054,6474853.4145469,0.505658129756215,13
"30107",51842,611801.798328264,6474853.06669555,0.50566220100953,13
"30108",51843,611801.431173235,6474852.71900108,0.505649721593106,13
"30109",51844,611801.063870843,6474852.37148044,0.505621300904647,13
"30110",51845,611800.69642712,6474852.02415061,0.505576943344598,13
"30111",51846,611800.3288481,6474851.67702857,0.505516667631544,13
"30112",51847,611799.961139813,6474851.3301313,0.505440481362196,13
"30113",51848,611799.593308292,6474850.98347578,0.505348396828185,13
"30114",51849,611799.22535957,6474850.63707898,0.505240428802205,13
"30115",51850,611798.857299678,6474850.29095789,0.505116592788003,13
"30116",51851,611798.48913465,6474849.94512949,0.504976899890437,13
"30117",51852,611798.120870517,6474849.59961075,0.504821365193887,13
"30118",51853,611797.752513312,6474849.25441866,0.504650005934135,13
"30119",51854,611797.384069066,6474848.90957019,0.504462833314167,13
"30120",51855,611797.015543813,6474848.56508233,0.504262220179302,13
"30121",51856,611796.646941902,6474848.2209704,0.504057579560141,13
"30122",51857,611796.278260951,6474847.87724319,0.503851284562882,13
"30123",51858,611795.909496896,6474847.5339078,0.503643348954354,13
"30124",51859,611795.540645673,6474847.19097136,0.503433790762288,13
"30125",51860,611795.171703218,6474846.848441,0.503222626488304,13
"30126",51861,611794.802665466,6474846.50632385,0.503009874644775,13
"30127",51862,611794.433528354,6474846.16462701,0.502795553455194,13
"30128",51863,611794.064287817,6474845.82335763,0.502579681340706,13
"30129",51864,611793.694939791,6474845.48252281,0.502362278574374,13
"30130",51865,611793.325480212,6474845.14212969,0.502143360887081,13
"30131",51866,611792.955905016,6474844.80218538,0.501922954695797,13
"30132",51867,611792.586210138,6474844.46269702,0.501701074775554,13
"30133",51868,611792.216391514,6474844.12367172,0.501475805154284,13
"30134",51869,611791.846446963,6474843.78511742,0.501239427093649,13
"30135",51870,611791.476381833,6474843.44704529,0.500990008237014,13
"30136",51871,611791.106203356,6474843.10946733,0.500727563335139,13
"30137",51872,611790.735918762,6474842.77239551,0.500452102321012,13
"30138",51873,611790.365535282,6474842.43584182,0.500163637473636,13
"30139",51874,611789.995060147,6474842.09981825,0.499862181576807,13
"30140",51875,611789.624500589,6474841.76433679,0.499547743704548,13
"30141",51876,611789.253863839,6474841.42940941,0.499220337309329,13
